parallelism,method,phase,slice_type,slice_value,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape,evidence_set
tp,h0_plus_dnn_residual,decode,policy,latency,81,0.06016796861460227,0.032670350100885856,7.88777735357496e-17,7.04789839845834e-17,0.1833720763942703,0.09168603819713515,0.007918053533603073,0.05887169847492107,0.03159080318971216,phase33_blind
tp,h0_plus_dnn_residual,decode,policy,throughput,81,0.0825133008011421,0.07240289448890767,8.705276332857261e-17,8.259255935693368e-17,0.3337009867786045,0.16685049338930225,0.015352951812820792,0.0771481553798486,0.06497699925150732,phase33_blind
tp,h0_plus_dnn_residual,decode,parallel_size,2,81,0.07056010376800699,0.04334800352728296,9.061065250594365e-17,8.075716914900182e-17,0.2354745239734164,0.1177372619867082,0.010811193678564205,0.06755392528850183,0.04104851380996463,phase33_blind
tp,h0_plus_dnn_residual,decode,parallel_size,4,81,0.07056010805885458,0.0433480040130478,9.061065250594365e-17,8.075716914900182e-17,0.23550278897126306,0.11775139448563153,0.01081458289054831,0.06755392939100772,0.04104851426996102,phase33_blind
tp,h0_plus_dnn_residual,decode,parallel_size,8,81,0.07056010471133635,0.04334800314064728,9.061065250594365e-17,8.075716914900182e-17,0.23559641809136506,0.11779820904568253,0.010819169159275915,0.06755392630321888,0.0410485134438389,phase33_blind
tp,h0_plus_dnn_residual,decode,source,burstgpt,243,0.07056010551273265,0.043348003560326025,9.061065250594365e-17,8.075716914900184e-17,0.23552457701201485,0.11776228850600742,0.01081498190946281,0.06755392699424281,0.04104851384125485,phase33_blind
tp,h0_plus_dnn_residual,total,overall,all,243,0.06951766133771248,0.042994113427386925,1.3425701959685427e-16,1.297300061068749e-16,0.23713607269143597,0.11856803634571798,0.011692744223072154,0.047743751829645596,0.028958952648369632,phase33_blind
tp,h0_plus_dnn_residual,total,model,deepseek-v2-lite,81,0.06935352674173953,0.04310956260419932,1.0405005496167304e-16,1.0015425341929722e-16,0.17431072240565573,0.08715536120282787,0.0085692085740262,0.05101894329953861,0.03156054020849663,phase33_blind
tp,h0_plus_dnn_residual,total,model,qwen3-30b-a3b,81,0.06964887223757377,0.04295638397771478,1.5506640931162977e-16,1.455850487847516e-16,0.1723152568733361,0.08615762843666805,0.008488498908618098,0.05120499684042542,0.0314483980314898,phase33_blind
tp,h0_plus_dnn_residual,total,model,qwen3-8b,81,0.06955058503382414,0.04295726482318851,1.4365459451725998e-16,1.3033772705251008e-16,0.3647822387953161,0.18239111939765806,0.018020525186572163,0.04100731534897276,0.024804053813352604,phase33_blind
tp,h0_plus_dnn_residual,total,policy,balanced,81,0.06808424323598526,0.046848995460292774,1.4078055758327903e-16,1.340991513902671e-16,0.19155991067600936,0.09577995533800468,0.010128399240397445,0.04919838357836313,0.03009298997133871,phase33_blind
tp,h0_plus_dnn_residual,total,policy,latency,81,0.058472054545159045,0.03222972916742749,1.33400685804156e-16,1.3510741568643448e-16,0.18566939513418834,0.09283469756709417,0.009092750389469623,0.0455013206521418,0.0248771409233116,phase33_blind
tp,h0_plus_dnn_residual,total,policy,throughput,81,0.08199668623199313,0.07218412312471723,1.2858981540312779e-16,1.1998345124392318e-16,0.33417891226411023,0.16708945613205511,0.01585708303934939,0.04853155125843186,0.03628123099508351,phase33_blind
tp,h0_plus_dnn_residual,total,parallel_size,2,81,0.06951765968777016,0.04299411342287826,1.3425701959685427e-16,1.2973000610687493e-16,0.2370807741152065,0.11854038705760325,0.011688910770291553,0.047743750825977455,0.028958952645332794,phase33_blind
