topology,backend,op,group_size,payload_scope,payload_bytes,input_payload_bytes_per_rank,repeats,pooled_samples,median_latency_us,mean_latency_us,p95_latency_us,p99_latency_us,min_latency_us,max_latency_us,latency_cv,repeat_median_cv,intrinsic_min_median_latency_us,intrinsic_min_mean_latency_us,intrinsic_min_p95_latency_us,intrinsic_min_p99_latency_us,intrinsic_min_latency_cv,intrinsic_min_repeat_median_cv,ring_equivalent_factor,ring_equivalent_bytes,algorithmic_bandwidth_GBps,ring_equivalent_bus_bandwidth_GBps,intrinsic_min_algorithmic_bandwidth_GBps,intrinsic_min_ring_equivalent_bus_bandwidth_GBps
single-node-nvlink,nccl,all_reduce,2,representative-rank-logical-input,8192,8192,5,500,43.5199998319149,63.7598722577095,59.776000678539276,180.69024428725234,35.45600175857544,4053.408145904541,3.946731222744452,0.020298602827757622,36.8800014257431,41.19059195369482,52.52640116959809,67.549439445137,0.5138536042516754,0.03171293116901678,1.0,8192.0,0.18823529484465873,0.18823529484465873,0.2221258048618673,0.2221258048618673
single-node-nvlink,nccl,all_reduce,2,representative-rank-logical-input,16384,16384,5,500,43.42399910092354,79.66355227679014,57.72959999740124,73.59008088707915,34.81600061058998,5012.832164764404,4.940269559566414,0.017424020133692316,36.607999354600906,38.812671951949596,50.25439895689486,62.165440060198286,0.17435647210787106,0.013288812190546822,1.0,16384.0,0.37730288179863997,0.37730288179863997,0.447552455442798,0.447552455442798
single-node-nvlink,nccl,all_reduce,2,representative-rank-logical-input,32768,32768,5,500,44.24000158905983,45.82515187561512,56.8000003695488,67.7788819372654,35.61599925160408,99.42399710416794,0.13654000062677343,0.01800136038294149,36.99199855327606,39.139711916446686,50.435200333595276,59.24032025039195,0.1330556981368684,0.02227559368351523,1.0,32768.0,0.7406871343355297,0.7406871343355297,0.8858131834322864,0.8858131834322864
single-node-nvlink,nccl,all_reduce,2,representative-rank-logical-input,49152,49152,5,500,44.415999203920364,98.42502449452877,58.81600081920624,72.99520365893832,35.45600175857544,6885.568141937256,5.971653378828059,0.043951537473803676,37.151999771595,39.59251192212105,51.36799998581409,60.70496030151844,0.1435467267742627,0.024874304307657802,1.0,49152.0,1.106628261909317,1.106628261909317,1.3229974241542641,1.3229974241542641
single-node-nvlink,nccl,all_reduce,2,representative-rank-logical-input,65536,65536,5,500,43.39199885725975,47.55782384425402,57.028801739215815,90.45664079487115,35.16799956560135,473.7919867038727,0.7610270279599788,0.06068426737054043,36.896001547575,41.91961607336998,49.31999929249286,65.83135776221522,0.8450072937288431,0.023194484061456272,1.0,65536.0,1.5103245235506229,1.5103245235506229,1.7762358318284324,1.7762358318284324
single-node-nvlink,nccl,all_reduce,2,representative-rank-logical-input,131072,131072,5,500,43.42399910092354,44.236031889915466,52.67359875142574,61.13791976124047,35.360001027584076,81.02399855852127,0.10640982306545681,0.010108386489163759,36.57599911093712,37.79577589035034,45.41439935564994,52.28063929826019,0.10358186529534133,0.011194735281786987,1.0,131072.0,3.0184230543891197,3.0184230543891197,3.583552143099387,3.583552143099387
single-node-nvlink,nccl,all_reduce,2,representative-rank-logical-input,262144,262144,5,500,43.39199885725975,43.660863891243935,56.7696001380682,63.97280275821685,36.031998693943024,78.65600287914276,0.14120753833097568,0.049142961355424224,37.647999823093414,38.97529600560665,47.708801552653284,57.03199837356805,0.10825202654772173,0.017164019098063654,1.0,262144.0,6.041298094202491,6.041298094202491,6.963025957070897,6.963025957070897
single-node-nvlink,nccl,all_reduce,2,representative-rank-logical-input,524288,524288,5,500,45.3759990632534,45.77331180125475,56.8000003695488,64.74432118237017,36.51199862360954,74.11199808120728,0.12388781086004659,0.023717219273909733,38.14399987459183,39.79699203372002,49.944000132381895,56.35584067553282,0.11521249809130671,0.02309233092492701,1.0,524288.0,11.554302072096553,11.554302072096553,13.74496648814312,13.74496648814312
single-node-nvlink,nccl,all_reduce,2,representative-rank-logical-input,1048576,1048576,5,500,45.40799930691719,84.09759981930256,56.87360074371099,68.95360328257081,36.639999598264694,9472.640037536621,7.024950689410281,0.023374569484521268,38.36800158023834,40.14252799004316,50.4016000777483,59.878401383757584,0.12543670681753974,0.021612173822404754,1.0,1048576.0,23.09231888664749,23.09231888664749,27.329440075400615,27.329440075400615
single-node-nvlink,nccl,all_reduce,2,representative-rank-logical-input,2097152,2097152,5,500,45.504000037908554,47.17183984071016,56.90240077674385,64.43999879062173,39.48799893260002,85.28000116348267,0.10996429035891842,0.02408957081182253,39.96799886226654,41.493695959448814,49.865599721670144,56.38496093451977,0.09775289134229723,0.010723236456761293,1.0,2097152.0,46.0872010867814,46.0872010867814,52.47077811493595,52.47077811493595
single-node-nvlink,nccl,all_reduce,2,representative-rank-logical-input,4194304,4194304,5,500,46.560000628232956,47.89785609394312,56.992001459002466,65.11616334319106,40.22400081157684,87.52000331878662,0.11458532249928831,0.019898909401144037,45.343998819589615,46.37254382669926,55.77760003507137,63.87616202235221,0.10186693012738356,0.011926338648386315,1.0,4194304.0,90.08384758175168,90.08384758175168,92.49964954983122,92.49964954983122
single-node-nvlink,nccl,all_reduce,2,representative-rank-logical-input,8388608,8388608,5,500,47.68000170588493,91.15488027781248,52.273599244654164,93.51360365748398,45.21600157022476,10711.775779724121,7.3218698028581555,0.007175941221440308,46.592000871896744,47.40159999579191,50.6879985332489,70.09247720241545,0.08951348569070816,0.001956735327888752,1.0,8388608.0,175.93556417521333,175.93556417521333,180.04395267471378,180.04395267471378
single-node-nvlink,nccl,all_reduce,2,representative-rank-logical-input,16777216,16777216,5,500,58.88000130653381,124.40300934016705,60.99359877407551,92.29856185615056,55.84000051021576,12146.368026733398,6.754720520340114,0.00047387422329953413,58.6559996008873,59.85222412645817,58.94400179386139,80.88479734957217,0.3567305718565664,0.0008276052661578632,1.0,16777216.0,284.9391241120482,284.9391241120482,286.02727963306603,286.02727963306603
single-node-nvlink,nccl,all_reduce,2,representative-rank-logical-input,33554432,33554432,5,500,87.36000210046768,107.67635226249695,89.12960067391394,91.79743677377678,84.44800227880478,10304.479598999023,4.239491973202269,0.0006814131598872667,85.40800213813782,85.9567377269268,87.45600283145905,89.63552303612214,0.0445208897165296,0.00022477973744557846,1.0,33554432.0,384.0937636586935,384.0937636586935,392.8722269574868,392.8722269574868
single-node-nvlink,nccl,all_reduce,2,representative-rank-logical-input,67108864,67108864,5,500,155.2319973707199,156.29740834236145,159.13599729537964,161.47743850946406,152.0639955997467,275.07200837135315,0.04057580865779707,0.00023138125271155618,154.91199493408203,154.60595133900642,156.95999562740326,157.91487425565705,0.020211976858975515,0.0002409096188433811,1.0,67108864.0,432.313344778608,432.313344778608,433.20637648850936,433.20637648850936
single-node-nvlink,nccl,all_reduce,2,representative-rank-logical-input,134217728,134217728,5,500,284.4800055027008,294.5594238638878,287.268790602684,289.4495972990988,280.60799837112427,5106.527805328369,0.731477206455945,0.0011355096562540633,283.00800919532776,283.5125117301941,286.24001145362854,288.2300904393195,0.014965128662880254,0.002859205829354228,1.0,134217728.0,471.80021584584,471.80021584584,474.2541682181333,474.2541682181333
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,1024,1024,5,500,45.43999955058098,58.738943450152874,75.26399940252304,176.49760052561732,39.32800143957138,2768.8639163970947,2.1131612232111348,0.2043151612591364,37.07199916243553,44.14585591852665,61.76160089671612,98.12448173761364,0.5884724471353127,0.21787647073649408,1.5,1536.0,0.022535211490487515,0.033802817235731274,0.02762192552695143,0.04143288829042714
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,2048,2048,5,500,46.31999880075455,61.747327379882336,77.24959962069988,118.31327907741066,40.28800129890442,4199.423789978027,3.011145966599911,0.2183035617972207,37.6800000667572,44.1611520126462,62.66080029308795,104.9104012548923,0.3784272407082076,0.2185843689957408,1.5,3072.0,0.044214163493601785,0.06632124524040267,0.05435244151729255,0.08152866227593883
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,4096,4096,5,500,46.52800038456917,58.55340787023306,75.16959868371487,91.83551847934717,41.31200164556503,2802.464008331299,2.1172988205854533,0.20302505744998467,37.728000432252884,48.39014373719692,61.790400929748984,72.19423793256277,2.4505978582395964,0.2145272045821911,1.5,6144.0,0.08803301165202068,0.132049517478031,0.10856658060516812,0.1628498709077522
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,8192,8192,5,500,46.46399989724159,97.04403258860111,75.53280107676979,1287.3247504234178,40.32000154256821,4463.4881019592285,4.087587369458689,0.20629306407959844,37.6800000667572,50.03225602954626,62.372801639139645,178.24256122112274,2.1422877274018095,0.2121574167078959,1.5,12288.0,0.17630854033482235,0.2644628105022335,0.2174097660691702,0.3261146491037553
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,16384,16384,5,500,45.3919991850853,51.50988771021366,75.29759965837002,82.34624110162257,39.39199820160866,254.2400062084198,0.2940863979877633,0.2246703698845949,36.720000207424164,42.21497593820095,62.79840134084223,66.01728342473507,0.24355056501811093,0.23703026840245825,1.5,24576.0,0.3609446663319333,0.5414169994978999,0.44618736131399667,0.669281041970995
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,32768,32768,5,500,46.431999653577805,71.4559363424778,71.20159827172756,80.31903989613048,36.607999354600906,5009.888172149658,4.360290476931017,0.1913031496810268,37.91999816894531,42.44089611619711,60.099199414253235,63.936642557382584,0.21087332321301466,0.2000290337920469,1.5,49152.0,0.7057201982356379,1.0585802973534568,0.8641350628238016,1.2962025942357025
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,49152,49152,5,500,46.4479997754097,51.636287830770016,71.29599899053574,75.37984013557433,38.84800150990486,221.40799462795258,0.24570538966676797,0.18733275922167314,37.90399990975857,42.569408006966114,59.42720156162977,63.67200031876562,0.21011219017841487,0.20258787954918073,1.5,73728.0,1.0582156441109405,1.5873234661664108,1.2967496864980095,1.945124529747014
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,65536,65536,5,500,45.56800052523613,82.95257557928562,73.09439778327942,331.0505712032311,41.4079986512661,7163.26379776001,5.389679263049645,0.19740866493186746,37.59999945759773,45.55404809862375,59.94079820811748,90.38240000605373,0.791330610934018,0.20348357930135375,1.5,98304.0,1.4382022306136812,2.1573033459205218,1.742978748547756,2.6144681228216338
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,131072,131072,5,500,45.88799923658371,51.97177575528622,72.29119874536988,79.4563215225935,41.471999138593674,215.93600511550903,0.26375846975452244,0.1937543701767305,37.71200031042099,42.728831984102726,60.48799864947795,63.63424010574816,0.21626651118901996,0.2024125113826568,1.5,196608.0,2.8563459331542234,4.284518899731335,3.475604553486938,5.213406830230407
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,262144,262144,5,500,47.37599939107895,85.65203226357698,73.28159920871258,90.37888169288622,41.471999138593674,8402.400016784668,6.073524651176464,0.19632575201725813,38.60799968242645,43.48428796976805,61.15520000457764,66.46783947944641,0.2128151007063438,0.20389528683715008,1.5,393216.0,5.5332658597036914,8.299898789555538,6.789888161942833,10.184832242914249
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,524288,524288,5,500,47.61600121855736,70.84319948405027,76.29919983446597,87.84543834626675,41.24800115823746,8656.831741333008,5.428949275197086,0.20171206954089868,39.39199820160866,44.4263039752841,63.11840340495108,68.45727965235709,0.2201151486164937,0.2072434918554183,1.5,786432.0,11.01075240639211,16.516128609588165,13.309505075540686,19.96425761331103
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,1048576,1048576,5,500,47.69599996507168,53.9711359962821,77.40960083901882,83.56768243014805,42.399998754262924,232.31999576091766,0.27126385062272806,0.20368273454995373,40.24000093340874,45.10924794524908,65.0016028434038,70.09279720485209,0.21300420185422647,0.20326163500170213,1.5,1572864.0,21.984568952698005,32.97685342904701,26.058051085417183,39.08707662812577
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,2097152,2097152,5,500,47.58400097489357,91.7376000881195,77.40960046648976,114.10880357027042,42.49599948525429,9409.88826751709,6.402156901460018,0.20965721699832465,44.815998524427414,48.90476790070534,64.00000303983688,69.35487903654574,0.1746928411800436,0.14759351299238002,1.5,3145728.0,44.072628552325945,66.10894282848892,46.79471771351756,70.19207657027633
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,4194304,4194304,5,500,47.61600121855736,71.1592321023345,75.331199914217,114.18783769011496,42.55999997258186,8590.496063232422,5.364093042065944,0.1953997659033977,45.471999794244766,50.8333438411355,70.43359987437725,74.19583857059477,0.21204288889113443,0.19710001897999185,1.5,6291456.0,88.08601925113688,132.12902887670532,92.23926853841292,138.35890280761936
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,8388608,8388608,5,500,52.799999713897705,57.64275153726339,75.20159892737865,88.06047976016995,50.65599828958511,250.88000297546387,0.22952482825536644,0.13795969572107833,50.65599828958511,55.12473591417074,72.16319814324379,77.28063985705376,0.17441617527826017,0.14262977714851527,1.5,12582912.0,158.87515237603304,238.31272856404956,165.59950022196483,248.39925033294725
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,16777216,16777216,5,500,75.95199719071388,116.19059243798256,77.47200131416321,127.26496428251136,74.27199929952621,6588.92822265625,3.9902188468141695,0.008593538860262212,75.07199794054031,75.27391858398914,75.3600001335144,96.67359806597227,0.04911563771041152,0.0038128424169560555,1.5,25165824.0,220.89236123538345,331.3385418530752,223.48167706004241,335.2225155900636
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,33554432,33554432,5,500,124.41600114107132,124.58803306519985,126.209606975317,129.6944023668764,121.34400010108948,171.9360053539276,0.034062761581028535,0.0003488520501811351,122.27199971675873,122.53395166993141,124.28800016641617,126.28447920083984,0.020751685167698892,0.00020274900404899658,1.5,50331648.0,269.69547077753856,404.54320616630787,274.42449684088217,411.63674526132326
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,67108864,67108864,5,500,190.0479942560196,200.26278239488602,193.08799505233765,196.49088352918594,186.75200641155243,4862.94412612915,1.042882960609087,0.00023812499681072696,187.74400651454926,187.57792088389397,189.85599279403687,192.0255930721758,0.01560581436526914,0.0019138702393723236,1.5,100663296.0,353.11534995520947,529.6730249328142,357.44876891608993,536.1731533741349
single-node-nvlink,nccl,all_reduce,4,representative-rank-logical-input,134217728,134217728,5,500,357.7919900417328,372.43193739652634,363.1695941090583,367.4783873558042,349.69601035118103,5369.120121002197,0.6609825030022064,0.0030917637169122947,353.69598865509033,353.7367041707039,358.5936039686203,361.92863821983326,0.011578819016613734,0.003289379202353299,1.5,201326592.0,375.1278165404007,562.691724810601,379.47201072411247,569.2080160861688
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,1024,1024,5,500,46.560000628232956,51.417728163301945,62.91040144860739,132.85375833511264,42.367998510599136,852.9919981956482,0.8118611153526267,0.00846412949922044,39.20000046491623,41.11961604654789,49.64800160378216,75.8268827944993,0.2421277204153464,0.012036182527441602,1.75,1792.0,0.021993126851013595,0.03848797198927379,0.02612244866977678,0.04571428517210936
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,2048,2048,5,500,46.52800038456917,78.44569693505764,64.89760242402554,1556.1193907260893,42.30400174856186,4036.896228790283,3.6840236163710656,0.02963104400452893,40.57599976658821,43.29740805178881,53.8272000849247,111.17695689201351,0.2398339228511329,0.010083121091733309,1.75,3584.0,0.04401650582601034,0.0770288851955181,0.050473186410218765,0.08832807621788284
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,4096,4096,5,500,46.560000628232956,48.63513618707657,60.68160012364387,70.11263743042946,42.399998754262924,98.9760011434555,0.12189682659949978,0.013834278617485858,40.41599854826927,41.96281599998474,52.239998802542644,58.56703888624906,0.10631311149303743,0.014536902448325525,1.75,7168.0,0.08797250740405438,0.15395188795709516,0.10134600522384972,0.177355509141737
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,8192,8192,5,500,45.6480011343956,73.78547199070454,58.7904006242752,233.03167298436156,42.367998510599136,3190.592050552368,3.7567540414503986,0.013920004517135862,40.94399884343147,43.6832001209259,51.724798977375016,102.87264309823449,0.37993695979045183,0.010531901395455668,1.75,14336.0,0.17946021285535238,0.31405537249686666,0.20007816118122568,0.35013678206714494
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,16384,16384,5,500,45.56800052523613,47.00332794338465,56.7391999065876,69.11903686821455,41.4079986512661,114.94400352239609,0.1339793284011094,0.010382051219180944,41.21600091457367,42.29395204037428,50.534400902688496,58.19679968059061,0.10747931872888114,0.010506602566422808,1.75,28672.0,0.3595505576534203,0.6292134758934855,0.39751551912953154,0.6956521584766802
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,32768,32768,5,500,46.49600014090538,113.25446402281523,62.05119919031855,5185.661063194274,41.600000113248825,5812.79993057251,5.205428857121085,0.009808394850726229,42.688000947237015,44.27232010662556,54.08799834549426,62.024639137089245,0.10093002334330352,0.010362670720337863,1.75,57344.0,0.7047487934595902,1.2333103885542829,0.7676161748708196,1.3433283060239343
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,49152,49152,5,500,46.592000871896744,74.6208648905158,60.80160103738308,82.48128205537795,41.4079986512661,6648.320198059082,5.508109348224523,0.02200579817096212,44.35199871659279,45.78924781084061,56.355200707912445,64.8643221706152,0.10622613348241543,0.02058880089640452,1.75,86016.0,1.0549450352034009,1.8461538116059515,1.108225140293654,1.9393939955138946
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,65536,65536,5,500,46.351999044418335,107.76889614760876,58.75840038061141,325.5337542295443,42.55999997258186,7322.144031524658,5.923238017443846,0.012515285425176314,43.168000876903534,46.81248001009226,51.71199869364497,73.30111645161894,0.6531068374143865,0.013483889977286324,1.75,114688.0,1.4138764530349157,2.4742837928111023,1.5181615703465243,2.6567827481064175
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,131072,131072,5,500,45.632001012563705,75.12403224408627,53.92160080373287,69.50335927307594,41.439998894929886,7178.688049316406,5.94105210012406,0.014211430532591059,43.12000051140785,43.53503990918398,49.48960039764641,53.609918355941765,0.061695873790643986,0.014109520745313341,1.75,229376.0,2.8723702027424216,5.026647854799238,3.0397031179376612,5.319480456390907
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,262144,262144,5,500,45.72800174355507,109.02208012342453,54.63199876248836,2063.9597916603075,42.49599948525429,8279.423713684082,5.688345971102182,0.02375855120602038,43.248001486063,43.68543980270624,50.3711998462677,55.520641542971106,0.06905176298703983,0.016691619159199655,1.75,458752.0,5.732679977360847,10.032189960381482,6.061413036264297,10.60747281346252
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,524288,524288,5,500,46.751998364925385,76.60972821712494,56.832000613212585,84.2092803120613,42.43199899792671,7014.880180358887,5.69679546659946,0.02405804400404869,43.56800019741058,44.902527913451195,51.7823992297053,58.6991998553276,0.08647364129981754,0.033002991733705064,1.75,917504.0,11.214237216292664,19.624915128512164,12.03378621062255,21.05912586858946
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,1048576,1048576,5,500,46.62400111556053,76.53068847209215,54.72639948129653,69.64575998485073,43.39199885725975,7175.936222076416,5.833412606681464,0.009007929684384451,44.256001710891724,45.36543985456228,52.44960077106953,59.953918196260915,0.16761020064094792,0.010357201498240133,1.75,1835008.0,22.490047505812257,39.35758313517145,23.693419185265846,41.46348357421523
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,2097152,2097152,5,500,46.52800038456917,101.68544026464224,55.71519955992699,94.7164780646562,42.87999868392944,7517.536163330078,5.940286443694487,0.009279180333150778,43.487999588251114,44.89971172064543,52.29119956493378,60.29408086091279,0.14276814193905796,0.010725242165765645,1.75,3670016.0,45.07290196583459,78.87757844021053,48.223694349155,84.39146511102125
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,4194304,4194304,5,500,59.13599953055382,90.84665577113628,61.11999973654747,1690.9311580657934,57.88800120353699,2663.77592086792,2.851240277961541,0.0019368139351614688,57.792000472545624,58.05740762501955,58.75200033187866,78.01791757345194,0.06137902445318356,0.002839630920635156,1.75,7340032.0,70.92640748945027,124.12121310653797,72.57585765684863,127.0077508994851
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,8388608,8388608,5,500,77.34400033950806,92.05894415080547,79.3600007891655,115.37951901555057,74.23999905586243,3677.0880222320557,2.4405385878195927,0.000241309231915764,75.03999769687653,75.62835019826889,77.02399790287018,96.8473596870899,0.10775928053241075,0.00017059154654344092,1.75,14680064.0,108.45841905225348,189.80223334144358,111.788489571731,195.62985675052926
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,16777216,16777216,5,500,103.93600165843964,105.46899354457855,105.98400235176086,164.56992685794808,100.8640006184578,405.66399693489075,0.16767430046243842,0.000150850373051721,101.59999877214432,101.36223943531513,103.58399897813797,114.30591844022271,0.026204577695793898,0.0002089294204952562,1.75,29360128.0,161.41871663616843,282.48275411329473,165.1300807357865,288.97764128762634
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,33554432,33554432,5,500,165.40800034999847,173.12102299928665,167.52160117030144,169.93824318051315,161.24799847602844,3282.8478813171387,0.8218469637475331,0.000122356426427696,163.07200491428375,162.88044953346252,165.18400609493256,167.34239965677253,0.015158005586198953,0.00012410917398874606,1.75,58720256.0,202.85857956688798,355.00251424205396,205.7645149922414,360.08790123642245
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,67108864,67108864,5,500,282.0799946784973,297.37894356250763,284.38401222229004,288.4975895285604,277.8240144252777,4333.0559730529785,0.8161414754933001,0.00214426411660871,279.59999442100525,279.2736639380455,281.95199370384216,285.9993466734885,0.010729526629373416,0.00259533334171075,1.75,117440512.0,237.90720811834888,416.3376142071105,240.0174010695845,420.03045187177287
single-node-nvlink,nccl,all_reduce,8,representative-rank-logical-input,134217728,134217728,5,500,399.9359905719757,408.8703367114067,403.8736119866371,451.56767398118944,395.00799775123596,3121.8879222869873,0.31198180359947103,0.001167937377395334,396.64000272750854,396.9964796304703,400.64001083374023,408.60961169004435,0.0074780665871599025,0.00010011319247885877,1.75,234881024.0,335.5980235938408,587.2965412892214,338.3867665314824,592.1768414300942
