op,group_size,repeat_id,payload_scope,payload_bytes,input_payload_bytes_per_rank,ring_equivalent_factor,median_latency_us,p95_latency_us,p99_latency_us,max_latency_us,algorithmic_bandwidth_GBps,ring_equivalent_bus_bandwidth_GBps
all_gather,2,1,logical-gathered-output,33554432,16777216,0.5,60.896001756191254,62.84960173070431,63.41216363012806,93.91999989748001,551.012070288975,275.5060351444875
all_gather,2,2,logical-gathered-output,33554432,16777216,0.5,60.92799827456474,63.00800293684006,63.53919722139851,93.9520001411438,550.722704671684,275.361352335842
all_gather,2,3,logical-gathered-output,33554432,16777216,0.5,60.896001756191254,62.65920028090477,63.33215646445761,82.75199681520462,551.012070288975,275.5060351444875
all_gather,2,4,logical-gathered-output,33554432,16777216,0.5,60.88000163435936,62.94720247387886,63.500483632087914,102.75200009346008,551.1568840212153,275.57844201060766
all_gather,2,0,logical-gathered-output,67108864,33554432,0.5,103.72800007462502,105.95360212028027,108.45759667456166,137.92000710964203,646.9696123681155,323.48480618405773
all_gather,2,1,logical-gathered-output,67108864,33554432,0.5,103.80800068378448,106.21279664337635,8446.734180450441,8834.65576171875,646.4710191695548,323.2355095847774
all_gather,2,2,logical-gathered-output,67108864,33554432,0.5,103.84000092744827,105.85600137710571,106.32991641759881,121.56800180673599,646.271797001313,323.1358985006565
all_gather,2,3,logical-gathered-output,67108864,33554432,0.5,103.58399897813797,105.86080141365528,106.29184328019628,124.09599870443344,647.8690209108815,323.9345104554408
all_gather,2,4,logical-gathered-output,67108864,33554432,0.5,103.87200117111206,105.98560236394405,106.31936356425294,123.6800029873848,646.0726975833379,323.03634879166896
all_gather,2,0,logical-gathered-output,134217728,67108864,0.5,179.53599989414215,181.7599982023239,182.26336061954507,200.41599869728088,747.5811429414564,373.7905714707282
all_gather,2,1,logical-gathered-output,134217728,67108864,0.5,179.32800203561783,181.60160407423973,182.6393559575082,203.16800475120544,748.4482427531976,374.2241213765988
all_gather,2,2,logical-gathered-output,134217728,67108864,0.5,179.58399653434753,181.63679763674736,184.67648699879686,261.1519992351532,747.3813401537107,373.6906700768553
all_gather,2,3,logical-gathered-output,134217728,67108864,0.5,179.55200374126434,181.7647986114025,8768.608274459839,8885.88809967041,747.5145094643926,373.7572547321963
all_gather,2,4,logical-gathered-output,134217728,67108864,0.5,179.52000349760056,181.85600638389587,265.3062435985029,8333.632469177246,747.6477572695343,373.82387863476714
all_gather,4,0,logical-gathered-output,1024,256,0.75,44.52800005674362,62.856001779437065,91.41567714512439,268.0000066757202,0.022996766050464433,0.017247574537848323
all_gather,4,1,logical-gathered-output,1024,256,0.75,48.656001687049866,70.06720229983328,747.1353739500049,813.6000037193298,0.021045707918752904,0.015784280939064678
all_gather,4,2,logical-gathered-output,1024,256,0.75,45.52000015974045,69.22719776630402,844.6595191955569,878.2719969749451,0.022495606247946873,0.016871704685960155
all_gather,4,3,logical-gathered-output,1024,256,0.75,44.52800005674362,63.11200261116027,91.63071654737101,295.83999514579773,0.022996766050464433,0.017247574537848323
all_gather,4,4,logical-gathered-output,1024,256,0.75,42.64000058174133,59.721601381897884,81.24608077109008,366.1760091781616,0.024015009053224123,0.018011256789918093
all_gather,4,0,logical-gathered-output,2048,512,0.75,42.4639992415905,55.81440031528473,59.284800067544275,115.1999980211258,0.048229089030176135,0.0361718167726321
all_gather,4,1,logical-gathered-output,2048,512,0.75,43.535999953746796,55.56799843907356,114.68127824366115,158.36800634860992,0.04704152889966514,0.03528114667474885
all_gather,4,2,logical-gathered-output,2048,512,0.75,45.024000108242035,56.83359950780868,126.84608295559894,148.83199334144592,0.04548685134764594,0.03411513851073446
all_gather,4,3,logical-gathered-output,2048,512,0.75,43.39199885725975,58.95520094782113,93.64063702523714,104.00000214576721,0.047197641360956964,0.03539823102071772
all_gather,4,4,logical-gathered-output,2048,512,0.75,44.463999569416046,56.940801069140434,106.25664331018932,120.57600170373917,0.0460597341632013,0.03454480062240097
all_gather,4,0,logical-gathered-output,4096,1024,0.75,42.4639992415905,55.80960027873516,59.52415853738787,63.10400366783142,0.09645817806035227,0.0723436335452642
all_gather,4,1,logical-gathered-output,4096,1024,0.75,43.616000562906265,55.82080017775297,59.9190416187048,61.40799820423126,0.09391049035072443,0.07043286776304333
all_gather,4,2,logical-gathered-output,4096,1024,0.75,44.56000030040741,54.69279922544956,60.73696054518223,60.83200126886368,0.09192100476629822,0.06894075357472366
all_gather,4,3,logical-gathered-output,4096,1024,0.75,43.60000044107437,57.78080001473427,59.80864092707634,59.87200140953064,0.0939449531780571,0.07045871488354283
all_gather,4,4,logical-gathered-output,4096,1024,0.75,43.55200007557869,55.824000015854836,58.01216118037707,70.30399888753891,0.09404849359138359,0.0705363701935377
all_gather,4,0,logical-gathered-output,8192,2048,0.75,41.42399877309799,49.923199974000454,3432.5349712371826,3456.9919109344482,0.19775975865758608,0.14831981899318955
all_gather,4,1,logical-gathered-output,8192,2048,0.75,43.455999344587326,57.95840136706829,65.05024224519788,178.52799594402313,0.18851252125261175,0.14138439093945881
all_gather,4,2,logical-gathered-output,8192,2048,0.75,43.55200007557869,55.64799904823303,62.4003204330808,179.6479970216751,0.18809698718276718,0.1410727403870754
all_gather,4,3,logical-gathered-output,8192,2048,0.75,42.54399985074997,55.81440031528473,63.10783881694136,174.3679940700531,0.1925535922512841,0.14441519418846308
all_gather,4,4,logical-gathered-output,8192,2048,0.75,43.5199998319149,53.79199981689453,90.88288024067921,173.5360026359558,0.18823529484465873,0.14117647113349405
all_gather,4,0,logical-gathered-output,16384,4096,0.75,42.4639992415905,52.516801096498966,55.87072052061559,58.9120015501976,0.3858327122414091,0.2893745341810568
all_gather,4,1,logical-gathered-output,16384,4096,0.75,43.487999588251114,62.86400016397228,4252.6322174072275,4346.911907196045,0.3767476121027734,0.2825607090770801
all_gather,4,2,logical-gathered-output,16384,4096,0.75,42.51199960708618,53.73439937829971,55.85888028144839,60.896001756191254,0.385397067920301,0.28904780094022575
all_gather,4,3,logical-gathered-output,16384,4096,0.75,42.608000338077545,51.76959913223982,54.36096023768188,56.832000613212585,0.3845287239485419,0.2883965429614064
all_gather,4,4,logical-gathered-output,16384,4096,0.75,43.455999344587326,52.639998495578766,55.16351889818908,57.88800120353699,0.3770250425052235,0.28276878187891763
all_gather,4,0,logical-gathered-output,32768,8192,0.75,44.60800066590309,55.012800917029374,69.81663681566754,145.11999487876892,0.734576746566604,0.550932559924953
all_gather,4,1,logical-gathered-output,32768,8192,0.75,42.608000338077545,53.70879881083965,62.26336080580951,64.57599997520447,0.7690574478970837,0.5767930859228128
all_gather,4,2,logical-gathered-output,32768,8192,0.75,42.59200021624565,54.77119944989681,70.56543864309803,99.61599856615067,0.7693463522171345,0.5770097641628509
all_gather,4,3,logical-gathered-output,32768,8192,0.75,43.407998979091644,53.98720093071461,58.690879829227924,58.97599831223488,0.7548839101241083,0.5661629325930813
all_gather,4,4,logical-gathered-output,32768,8192,0.75,43.296001851558685,64.41439874470234,83.25088046491148,85.11999994516373,0.7568366269094735,0.5676274701821051
all_gather,4,0,logical-gathered-output,49152,12288,0.75,42.51199960708618,54.98720109462738,58.70015986263753,59.90400165319443,1.1561912037609028,0.867143402820677
all_gather,4,1,logical-gathered-output,49152,12288,0.75,42.527999728918076,58.033598214387894,2078.4188008308433,2561.824083328247,1.1557562150419636,0.8668171612814727
all_gather,4,2,logical-gathered-output,49152,12288,0.75,42.49599948525429,53.80319990217686,54.899840392172365,60.03199890255928,1.1566265200340864,0.8674698900255648
all_gather,4,3,logical-gathered-output,49152,12288,0.75,43.535999953746796,53.95360067486763,63.006082698702826,65.98400324583054,1.1289966935919633,0.8467475201939725
all_gather,4,4,logical-gathered-output,49152,12288,0.75,43.55200007557869,54.03360091149806,62.09407959133387,63.48799914121628,1.1285819230966032,0.8464364423224524
all_gather,4,0,logical-gathered-output,65536,16384,0.75,41.50399938225746,49.710398353636265,63.615041747691144,431.0080111026764,1.5790285508730029,1.184271413154752
all_gather,4,1,logical-gathered-output,65536,16384,0.75,42.35199838876724,52.091201022267335,85.65952003002344,430.52801489830017,1.5474122235842762,1.1605591676882072
all_gather,4,2,logical-gathered-output,65536,16384,0.75,44.544000178575516,57.10399840027093,718.6515462398654,3138.5600566864014,1.4712643619178385,1.1034482714383789
all_gather,4,3,logical-gathered-output,65536,16384,0.75,42.33599826693535,55.747199803590775,62.22560003399979,314.2400085926056,1.5479970399371445,1.1609977799528584
all_gather,4,4,logical-gathered-output,65536,16384,0.75,42.7200011909008,53.89600023627281,78.7488006055367,309.6959888935089,1.534082354238298,1.1505617656787235
all_gather,4,0,logical-gathered-output,131072,32768,0.75,41.45599901676178,49.699198454618454,53.92000079154968,53.92000079154968,3.1617136990717327,2.3712852743037995
all_gather,4,1,logical-gathered-output,131072,32768,0.75,42.479999363422394,50.76799876987934,57.97888092696673,70.14399766921997,3.0854991046176936,2.3141243284632704
all_gather,4,2,logical-gathered-output,131072,32768,0.75,42.62400045990944,51.67039819061756,61.438718177378945,210.207998752594,3.0750750418952695,2.306306281421452
all_gather,4,3,logical-gathered-output,131072,32768,0.75,42.447999119758606,53.82560007274151,57.88352094590665,60.60799956321716,3.0878251676882664,2.3158688757662
all_gather,4,4,logical-gathered-output,131072,32768,0.75,44.64000090956688,55.12640103697776,70.2905584871774,170.33599317073822,2.9362006570190213,2.202150492764266
all_gather,4,0,logical-gathered-output,262144,65536,0.75,41.50399938225746,49.88319911062717,8320.864639282227,8444.448471069336,6.3161142034920115,4.737085652619008
all_gather,4,1,logical-gathered-output,262144,65536,0.75,43.55200007557869,50.844798982143395,55.91456048190597,63.29599767923355,6.01910358984855,4.514327692386413
all_gather,4,2,logical-gathered-output,262144,65536,0.75,43.42399910092354,51.713598892092705,104.72287639975573,154.11199629306793,6.0368461087782395,4.52763458158368
all_gather,4,3,logical-gathered-output,262144,65536,0.75,44.72000151872635,54.198401607573025,8808.317584991457,9124.832153320312,5.861896044216995,4.396422033162747
all_gather,4,4,logical-gathered-output,262144,65536,0.75,43.58400031924248,53.79839986562729,59.92064163088799,61.5679994225502,6.014684243755903,4.511013182816928
all_gather,4,0,logical-gathered-output,524288,131072,0.75,44.5920005440712,54.85440045595169,103.67647893728127,2621.8879222869873,11.757445138211176,8.818083853658383
all_gather,4,1,logical-gathered-output,524288,131072,0.75,44.544000178575516,55.84160052239895,59.74592041224241,59.93599817156792,11.770114895342708,8.827586171507031
all_gather,4,2,logical-gathered-output,524288,131072,0.75,44.64000090956688,56.89600110054016,153.08576405052548,8240.768432617188,11.744802628076085,8.808601971057064
all_gather,4,3,logical-gathered-output,524288,131072,0.75,44.544000178575516,51.09600089490413,62.890878804028496,152.67199277877808,11.770114895342708,8.827586171507031
all_gather,4,4,logical-gathered-output,524288,131072,0.75,44.60800066590309,53.87200005352497,9122.645320892336,9413.056373596191,11.753227945065664,8.814920958799249
all_gather,4,0,logical-gathered-output,1048576,262144,0.75,44.255999848246574,50.70080142468213,59.79072041809561,64.41599875688553,23.69342018247374,17.770065136855305
all_gather,4,1,logical-gathered-output,1048576,262144,0.75,45.471999794244766,54.04480099678039,60.73983930051335,76.9599974155426,23.05981713460323,17.29486285095242
all_gather,4,2,logical-gathered-output,1048576,262144,0.75,43.68000105023384,51.77759937942028,62.136958874762136,77.27999985218048,24.005860228668343,18.00439517150126
all_gather,4,3,logical-gathered-output,1048576,262144,0.75,44.56000030040741,53.86560037732124,61.56127922236921,64.06400352716446,23.531777220172344,17.64883291512926
all_gather,4,4,logical-gathered-output,1048576,262144,0.75,44.47999969124794,54.05120030045508,78.72096166014683,100.99200159311295,23.574100883060975,17.68057566229573
all_gather,4,0,logical-gathered-output,2097152,524288,0.75,43.63200068473816,49.79519844055175,62.320001013577006,67.07199662923813,48.06453903301192,36.04840427475894
all_gather,4,1,logical-gathered-output,2097152,524288,0.75,45.60000076889992,52.72639878094196,58.0006409436465,72.31999933719635,45.990174663117514,34.49263099733814
all_gather,4,2,logical-gathered-output,2097152,524288,0.75,43.535999953746796,51.663998514413834,56.05888172984126,61.88800185918808,48.1705255932571,36.127894194942826
all_gather,4,3,logical-gathered-output,2097152,524288,0.75,43.72800141572952,53.75999957323074,62.09567885845905,73.15199822187424,47.95901783989669,35.969263379922516
all_gather,4,4,logical-gathered-output,2097152,524288,0.75,42.59200021624565,54.35839928686615,8865.830202102661,8996.288299560547,49.23816654189661,36.928624906422456
all_gather,4,0,logical-gathered-output,4194304,1048576,0.75,42.79999993741512,51.721598207950585,9407.00535774231,9546.175956726074,97.99775715264434,73.49831786448325
all_gather,4,1,logical-gathered-output,4194304,1048576,0.75,44.99199986457825,53.79359982907772,60.15135843306789,78.3040001988411,93.22332887234323,69.91749665425742
all_gather,4,2,logical-gathered-output,4194304,1048576,0.75,44.39999908208847,51.72639861702919,53.756481595337505,75.58400183916092,94.46630825927282,70.84973119445462
all_gather,4,3,logical-gathered-output,4194304,1048576,0.75,44.68800127506256,53.76159958541393,61.0409582778812,72.22399860620499,93.8574982171012,70.3931236628259
all_gather,4,4,logical-gathered-output,4194304,1048576,0.75,43.55200007557869,88.67679685354233,112.61535651981859,167.1999990940094,96.3056574375768,72.2292430781826
all_gather,4,0,logical-gathered-output,8388608,2097152,0.75,57.82400071620941,61.02399900555611,8878.267059326174,9166.111946105957,145.0713872457545,108.80354043431586
all_gather,4,1,logical-gathered-output,8388608,2097152,0.75,58.800000697374344,60.89920159429312,63.432322442531834,111.77600175142288,142.66339966854093,106.9975497514057
all_gather,4,2,logical-gathered-output,8388608,2097152,0.75,57.93600156903267,61.08959950506687,63.648963421583474,120.7680031657219,144.79093780755124,108.59320335566343
all_gather,4,3,logical-gathered-output,8388608,2097152,0.75,58.06399881839752,60.96159853041172,61.6115197166803,110.27199774980545,144.47175824449207,108.35381868336904
all_gather,4,4,logical-gathered-output,8388608,2097152,0.75,57.77600035071373,60.87040137499571,63.64032141864342,145.24799585342407,145.19191271599283,108.89393453699462
all_gather,4,0,logical-gathered-output,16777216,4194304,0.75,64.09600004553795,66.97600334882736,67.67839640378985,130.87999820709229,261.751372754624,196.313529565968
all_gather,4,1,logical-gathered-output,16777216,4194304,0.75,65.07200002670288,67.29599833488464,10098.392219543457,10113.471984863281,257.82542403976083,193.36906802982062
all_gather,4,2,logical-gathered-output,16777216,4194304,0.75,64.92800265550613,67.16799736022949,6575.6340742111215,6719.99979019165,258.39722945146275,193.79792208859706
all_gather,4,3,logical-gathered-output,16777216,4194304,0.75,64.81600180268288,67.04159639775753,67.68287762999559,115.48800021409988,258.8437350868124,194.1328013151093
all_gather,4,4,logical-gathered-output,16777216,4194304,0.75,64.80000168085098,67.1055968850851,67.9052781313661,131.3920021057129,258.9076476051671,194.1807357038753
all_gather,4,0,logical-gathered-output,33554432,8388608,0.75,77.05599814653397,77.504001557827,77.76768177747738,100.70399940013885,435.45515997587916,326.59136998190934
all_gather,4,1,logical-gathered-output,33554432,8388608,0.75,76.31999999284744,77.44000107049942,78.95008146762873,127.07200646400452,439.6545073787298,329.7408805340474
all_gather,4,2,logical-gathered-output,33554432,8388608,0.75,77.19999924302101,77.84799672663212,789.2671990394596,860.863983631134,434.6429058162635,325.98217936219766
all_gather,4,3,logical-gathered-output,33554432,8388608,0.75,77.2479996085167,77.504001557827,79.76288005709674,129.15199995040894,434.37282738776037,325.77962054082025
all_gather,4,4,logical-gathered-output,33554432,8388608,0.75,77.10399851202965,77.44160108268261,8396.501264572145,8655.167579650879,435.1840714819075,326.3880536114306
all_gather,4,0,logical-gathered-output,67108864,16777216,0.75,116.2559986114502,118.30559931695461,3850.0724053382874,3868.3199882507324,577.2507638448031,432.93807288360233
all_gather,4,1,logical-gathered-output,67108864,16777216,0.75,116.14399775862694,117.1599980443716,118.86303976178195,167.87199676036835,577.8074226398435,433.3555669798826
all_gather,4,2,logical-gathered-output,67108864,16777216,0.75,116.2559986114502,117.4127995967865,118.91360051929973,163.42400014400482,577.2507638448031,432.93807288360233
all_gather,4,3,logical-gathered-output,67108864,16777216,0.75,116.2559986114502,118.20799857378006,118.71903926134131,159.8079949617386,577.2507638448031,432.93807288360233
all_gather,4,4,logical-gathered-output,67108864,16777216,0.75,116.2559986114502,118.17599833011627,118.60927984118474,142.4960047006607,577.2507638448031,432.93807288360233
all_gather,4,0,logical-gathered-output,134217728,33554432,0.75,206.54399693012238,209.66559499502182,212.60895475745252,310.91201305389404,649.8263323789959,487.3697492842469
all_gather,4,1,logical-gathered-output,134217728,33554432,0.75,206.57599717378616,210.43359339237213,210.71808159351355,223.1999933719635,649.725669178722,487.2942518840415
all_gather,4,2,logical-gathered-output,134217728,33554432,0.75,207.37600326538086,210.37120670080185,211.6518339514738,319.7439908981323,647.2191858584545,485.41438939384085
all_gather,4,3,logical-gathered-output,134217728,33554432,0.75,207.42399990558624,210.4032002389431,276.79903224113946,6742.591857910156,647.0694233121156,485.3020674840867
all_gather,4,4,logical-gathered-output,134217728,33554432,0.75,208.22399854660034,210.46560034155846,216.0147224366672,353.69598865509033,644.5833762526763,483.43753218950724
all_gather,8,0,logical-gathered-output,1024,128,0.875,46.36799916625023,78.64640094339846,333.6297559738182,773.7600207328796,0.02208419639433863,0.019323671845046304
all_gather,8,1,logical-gathered-output,1024,128,0.875,46.54400050640106,67.13919639587402,89.638722613455,308.896005153656,0.02200068728211646,0.019250601371851903
all_gather,8,2,logical-gathered-output,1024,128,0.875,44.52800005674362,65.2271967381239,77.7638389915236,233.37599635124207,0.022996766050464433,0.020122170294156378
all_gather,8,3,logical-gathered-output,1024,128,0.875,69.08799707889557,87.43680194020271,103.68416100740525,281.5040051937103,0.014821677328851136,0.012968967662744744
all_gather,8,4,logical-gathered-output,1024,128,0.875,46.60800099372864,75.64799971878527,537.7798211574556,555.5840134620667,0.021970476702868783,0.019224167115010186
all_gather,8,0,logical-gathered-output,2048,256,0.875,43.5199998319149,60.83520129323006,107.23936222493664,136.48000359535217,0.04705882371116468,0.0411764707472691
all_gather,8,1,logical-gathered-output,2048,256,0.875,45.43999955058098,57.89920091629028,100.79775936901574,110.07999628782272,0.04507042298097503,0.03943662010835315
all_gather,8,2,logical-gathered-output,2048,256,0.875,43.5199998319149,63.025601953268044,1722.3571729660034,1724.4479656219482,0.04705882371116468,0.0411764707472691
all_gather,8,3,logical-gathered-output,2048,256,0.875,69.16799768805504,87.65760324895382,147.42527931928672,220.41599452495575,0.029609068766691785,0.025907935170855313
all_gather,8,4,logical-gathered-output,2048,256,0.875,45.56800052523613,61.08959894627332,1578.4845113754272,1580.5120468139648,0.04494381970667754,0.039325842243342846
all_gather,8,0,logical-gathered-output,4096,512,0.875,42.25600138306618,53.897599875926964,2345.762655735016,2374.527931213379,0.09693297675916505,0.08481635466426943
all_gather,8,1,logical-gathered-output,4096,512,0.875,42.479999363422394,49.02399964630603,2348.044872283936,2441.1840438842773,0.09642184701930293,0.08436911614189006
all_gather,8,2,logical-gathered-output,4096,512,0.875,42.54399985074997,53.84959988296032,2537.6447582244873,2551.584005355835,0.09627679612564205,0.08424219660993679
all_gather,8,3,logical-gathered-output,4096,512,0.875,44.56000030040741,77.30399854481219,117.64447972179421,1978.4959554672241,0.09192100476629822,0.08043087917051095
all_gather,8,4,logical-gathered-output,4096,512,0.875,46.640001237392426,57.89280105382204,59.15039930492642,63.74400109052658,0.08782161001994436,0.07684390876745131
all_gather,8,0,logical-gathered-output,8192,1024,0.875,44.38399896025658,57.97440130263567,3423.93182516098,3458.3680629730225,0.184571020906329,0.16149964329303787
all_gather,8,1,logical-gathered-output,8192,1024,0.875,44.576000422239304,57.48480055481195,3662.4002146720886,3684.607982635498,0.18377602123121276,0.16080401857731116
all_gather,8,2,logical-gathered-output,8192,1024,0.875,43.375998735427856,55.90400025248527,3359.929268360138,3387.7758979797363,0.1888602046944705,0.1652526791076617
all_gather,8,3,logical-gathered-output,8192,1024,0.875,42.41599887609482,66.04799628257751,250.3020846843856,2892.224073410034,0.19313467128123957,0.16899283737108461
all_gather,8,4,logical-gathered-output,8192,1024,0.875,44.415999203920364,59.04000066220759,3454.2963838577275,3516.8960094451904,0.18443804365155284,0.16138328819510872
all_gather,8,0,logical-gathered-output,16384,2048,0.875,43.42399910092354,47.65920117497444,57.82911866903369,181.88799917697906,0.37730288179863997,0.33014002157380995
all_gather,8,1,logical-gathered-output,16384,2048,0.875,44.75199989974499,60.64159981906414,4379.246621131897,4456.704139709473,0.36610654354451233,0.3203432256014483
all_gather,8,2,logical-gathered-output,16384,2048,0.875,42.527999728918076,48.91039934009313,4111.473665237428,4296.95987701416,0.38525207168065445,0.3370955627205726
all_gather,8,3,logical-gathered-output,16384,2048,0.875,67.18399748206139,79.52640131115913,96.10687971115175,217.56799519062042,0.24386759666056856,0.2133841470779975
all_gather,8,4,logical-gathered-output,16384,2048,0.875,44.52800005674362,57.00160153210163,291.45056158304646,1130.4320096969604,0.36794825680743093,0.32195472470650205
all_gather,8,0,logical-gathered-output,32768,4096,0.875,43.55200007557869,54.65439856052399,60.57695932686329,60.67200005054474,0.7523879487310687,0.6583394551396852
all_gather,8,1,logical-gathered-output,32768,4096,0.875,41.24799929559231,50.395199842751026,4996.759390830994,5056.096076965332,0.7944142881980104,0.6951125021732592
all_gather,8,2,logical-gathered-output,32768,4096,0.875,43.50399971008301,54.8224002122879,57.86816094070674,59.07199904322624,0.7532180999073815,0.6590658374189589
all_gather,8,3,logical-gathered-output,32768,4096,0.875,44.51199993491173,89.76000174879981,5063.6893701553345,5146.975994110107,0.7361610363029171,0.6441409067650524
all_gather,8,4,logical-gathered-output,32768,4096,0.875,44.495999813079834,55.0144013017416,68.97535756230396,149.6960073709488,0.736425749228084,0.6443725305745736
all_gather,8,0,logical-gathered-output,49152,6144,0.875,40.62400013208389,51.19199845939875,104.06271673739943,2011.0719203948975,1.2099251634548143,1.0586845180229625
all_gather,8,1,logical-gathered-output,49152,6144,0.875,44.64000090956688,54.86080013215542,58.02976168692116,65.72800129652023,1.101075246382133,0.9634408405843663
all_gather,8,2,logical-gathered-output,49152,6144,0.875,43.43999922275543,53.963200747966766,58.76192033290864,59.74400043487549,1.1314917329522514,0.9900552663332199
all_gather,8,3,logical-gathered-output,49152,6144,0.875,67.11999699473381,77.28159986436367,85.05536198616112,246.5600073337555,0.732300390356937,0.6407628415623199
all_gather,8,4,logical-gathered-output,49152,6144,0.875,45.05600035190582,57.76640027761459,59.87104117870332,62.94400244951248,1.090909082388644,0.9545454470900635
all_gather,8,0,logical-gathered-output,65536,8192,0.875,42.67200082540512,54.94879968464373,84.7545601427573,431.90398812294006,1.5358079942898437,1.3438319950036133
all_gather,8,1,logical-gathered-output,65536,8192,0.875,44.415999203920364,52.889599651098244,70.87679907679687,320.8320140838623,1.4755043492124227,1.2910663055608698
all_gather,8,2,logical-gathered-output,65536,8192,0.875,43.36000047624111,54.71679903566837,60.44288001954695,329.21600341796875,1.5114390977903727,1.322509210566576
all_gather,8,3,logical-gathered-output,65536,8192,0.875,42.57600009441376,52.83039882779121,68.79776306450562,445.5679953098297,1.5392709473570003,1.3468620789373753
all_gather,8,4,logical-gathered-output,65536,8192,0.875,45.56800052523613,56.219200417399385,97.20479898154859,336.8639945983887,1.4382022306136812,1.258426951786971
all_gather,8,0,logical-gathered-output,131072,16384,0.875,42.55999997258186,52.77119874954223,58.904640451074215,169.0559983253479,3.0796992501043143,2.694736843841275
all_gather,8,1,logical-gathered-output,131072,16384,0.875,44.35199871659279,53.54240145534277,66.00512318313173,166.30400717258453,2.9552670407830774,2.5858586606851928
all_gather,8,2,logical-gathered-output,131072,16384,0.875,42.608000338077545,52.99840085208416,54.72991921007635,58.88000130653381,3.076229791588335,2.691701067639793
all_gather,8,3,logical-gathered-output,131072,16384,0.875,42.4639992415905,59.750400483608246,65.05536288022999,74.49600100517273,3.0866616979312727,2.7008289856898635
all_gather,8,4,logical-gathered-output,131072,16384,0.875,48.54400083422661,59.752000495791435,62.08319898694808,166.9439971446991,2.7000658731775955,2.362557639030396
all_gather,8,0,logical-gathered-output,262144,32768,0.875,43.58400031924248,57.89920091629028,64.93632242083551,68.92800331115723,6.014684243755903,5.262848713286416
all_gather,8,1,logical-gathered-output,262144,32768,0.875,44.576000422239304,51.902399584650986,6981.2910175323495,7242.176055908203,5.880832679398808,5.145728594473957
all_gather,8,2,logical-gathered-output,262144,32768,0.875,42.688000947237015,54.7823991626501,7572.903594970704,7684.544086456299,6.1409293989665565,5.373313224095737
all_gather,8,3,logical-gathered-output,262144,32768,0.875,43.42399910092354,50.672001764178276,58.92192155122758,59.90400165319443,6.0368461087782395,5.282240345180959
all_gather,8,4,logical-gathered-output,262144,32768,0.875,44.576000422239304,62.371198274195166,8413.439245224,8654.144287109375,5.880832679398808,5.145728594473957
all_gather,8,0,logical-gathered-output,524288,65536,0.875,44.52800005674362,55.996799282729604,7868.252210617066,7981.919765472412,11.77434421783779,10.302551190608066
all_gather,8,1,logical-gathered-output,524288,65536,0.875,45.52000015974045,54.69279922544956,6599.127221107484,6801.023960113525,11.517750398948799,10.078031599080198
all_gather,8,2,logical-gathered-output,524288,65536,0.875,42.527999728918076,47.69280143082142,6533.27959060669,6650.464057922363,12.328066293780942,10.787058007058324
all_gather,8,3,logical-gathered-output,524288,65536,0.875,43.375998735427856,50.87519921362399,7773.804016113282,7895.391941070557,12.087053100446113,10.576171462890349
all_gather,8,4,logical-gathered-output,524288,65536,0.875,50.592001527547836,61.987198889255524,66.57407633960274,118.65600198507309,10.363061040676957,9.067678410592338
all_gather,8,0,logical-gathered-output,1048576,131072,0.875,44.576000422239304,48.77120163291692,7169.777417182923,7282.368183135986,23.523330717595233,20.58291437789583
all_gather,8,1,logical-gathered-output,1048576,131072,0.875,46.111999079585075,53.950400464236736,63.54848265647917,120.2239990234375,22.739764506636423,19.89729394330687
all_gather,8,2,logical-gathered-output,1048576,131072,0.875,44.52800005674362,50.2096015959978,112.99616187813768,5666.912078857422,23.54868843567558,20.60510238121613
all_gather,8,3,logical-gathered-output,1048576,131072,0.875,43.43999922275543,50.4576001316309,56.00959978997721,82.30400085449219,24.138490302981364,21.121179015108694
all_gather,8,4,logical-gathered-output,1048576,131072,0.875,46.592000871896744,53.76479960978031,63.98624189198074,173.50399494171143,22.505494084339222,19.69230732379682
all_gather,8,0,logical-gathered-output,2097152,262144,0.875,45.66400125622749,50.56640114635229,55.03871887922357,191.13600254058838,45.92571702669174,40.18500239835527
all_gather,8,1,logical-gathered-output,2097152,262144,0.875,45.56800052523613,54.628798738121986,60.31360164284727,100.8640006184578,46.0224713796378,40.269662457183074
all_gather,8,2,logical-gathered-output,2097152,262144,0.875,44.39999908208847,48.45280013978481,52.829761542380496,176.15999281406403,47.23315412963641,41.32900986343186
all_gather,8,3,logical-gathered-output,2097152,262144,0.875,44.44799944758415,52.548801340162754,61.92352160811428,68.60800087451935,47.18214601476254,41.28437776291722
all_gather,8,4,logical-gathered-output,2097152,262144,0.875,46.46399989724159,54.908800683915615,7129.303846359254,7369.247913360596,45.13498632571452,39.493113035000206
