parallelism,parallel_size,profile_id,policy,phase,requests,calls_predicted,calls_truth,calls_abs_error,calls_ape,bytes_predicted,bytes_truth,bytes_abs_error,bytes_ape,calls_histogram_l1,calls_histogram_tv,bytes_histogram_l1,bytes_histogram_tv,log_payload_emd_log2_bytes,normalized_log_payload_emd,common_reference_cost_predicted_us,common_reference_cost_truth_us,common_reference_cost_ape,exact_histogram,comparison
pp,4,profile_10_burstgpt_2_c4,mb1,decode,286,39818.18181818182,39818.18181818182,0.0,0.0,326190545.4545455,326190545.4545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202352.81454545457,202352.81454545457,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_10_burstgpt_2_c4,mb1,prefill,286,2000.0,2000.0,0.0,0.0,2260877426.5734267,2260877426.5734267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32608.774265734268,32608.774265734268,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_10_burstgpt_2_c4,mb16,decode,286,8706.293706293707,4699.300699300699,4006.993006993008,0.8526785714285716,326190545.4545455,326190545.4545455,0.0,0.0,0.7593158347676421,0.37965791738382104,0.6041447137337548,0.3020723568668774,0.9787575589619834,0.046607502807713495,46793.37398601399,26758.408951048954,0.7487352880964041,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_10_burstgpt_2_c4,mb16,prefill,286,125.87412587412588,1083.916083916084,958.0419580419582,0.8838709677419355,2260877426.5734267,2260877426.5734267,0.0,0.0,1.9483870967741934,0.9741935483870967,1.6148076825622055,0.8074038412811028,3.6916946129227424,0.17579498156774964,23238.144895104895,28028.354685314687,0.17090585030735314,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_10_burstgpt_2_c4,mb4,decode,286,18545.454545454544,11314.685314685315,7230.769230769229,0.6390605686032136,326190545.45454544,326190545.4545455,5.960464477539063e-08,1.8272952912332803e-16,1.0206509721888184,0.5103254860944092,0.6178433438707409,0.30892167193537046,0.9035841619395321,0.043027817235215815,95989.17818181819,59835.33202797203,0.6042223704373335,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_10_burstgpt_2_c4,mb4,prefill,286,503.4965034965035,1818.1818181818182,1314.6853146853148,0.7230769230769231,2260877426.5734267,2260877426.5734267,0.0,0.0,1.9615384615384615,0.9807692307692307,1.900420615213095,0.9502103076065475,2.03677362288843,0.09698922013754428,25126.256783216784,31699.68335664336,0.20736568562754967,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_10_burstgpt_2_c4,mb1,decode,286,39818.18181818182,39818.18181818182,0.0,0.0,326190545.4545455,326190545.4545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202352.81454545457,202352.81454545457,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_10_burstgpt_2_c4,mb1,prefill,286,2000.0,2000.0,0.0,0.0,2260877426.5734267,2260877426.5734267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32608.774265734268,32608.774265734268,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_10_burstgpt_2_c4,mb16,decode,286,8706.293706293707,6132.8671328671335,2573.4265734265737,0.41961231470923605,326190545.4545455,326190545.4545455,0.0,0.0,0.33732008993785856,0.16866004496892928,0.40358271865121176,0.20179135932560588,0.4460958400045072,0.021242659047833675,46793.37398601399,33926.241118881124,0.37926786000385593,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_10_burstgpt_2_c4,mb16,prefill,286,125.87412587412588,748.2517482517483,622.3776223776224,0.8317757009345794,2260877426.5734267,2260877426.5734267,0.0,0.0,1.8504672897196262,0.9252336448598131,1.1692596158718898,0.5846298079359449,3.4348968928605994,0.1635665187076476,23238.144895104895,26350.03300699301,0.11809807263096231,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_10_burstgpt_2_c4,mb4,decode,286,18545.454545454544,11825.174825174825,6720.279720279719,0.5683027794204611,326190545.45454544,326190545.4545455,5.960464477539063e-08,1.8272952912332803e-16,0.9045041935256567,0.45225209676282835,0.5728837372672987,0.28644186863364934,0.8027550193989138,0.03822642949518637,95989.17818181819,62387.779580419585,0.5385894293302339,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_10_burstgpt_2_c4,mb4,prefill,286,503.4965034965035,1671.3286713286714,1167.832167832168,0.698744769874477,2260877426.5734267,2260877426.5734267,0.0,0.0,1.9330543933054394,0.9665271966527197,1.8270409973141437,0.9135204986570719,1.9639218310016389,0.09352008719055423,25126.256783216784,30965.417622377623,0.18857038875978477,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_11_burstgpt_3_c0,mb1,decode,73,200246.57534246575,200246.57534246575,0.0,0.0,1640419945.2054794,1640419945.2054794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017637.0761643836,1017637.0761643836,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_11_burstgpt_3_c0,mb1,prefill,73,2000.0,2000.0,0.0,0.0,16353476383.561644,16353476383.561644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173534.76383561644,173534.76383561644,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_11_burstgpt_3_c0,mb16,decode,73,70383.56164383561,14657.534246575342,55726.027397260266,3.801869158878504,1640419945.2054794,1640419945.2054794,0.0,0.0,1.9028037383177572,0.9514018691588786,1.9893282254754412,0.9946641127377206,2.2830408562356714,0.10871623124931769,368322.00767123286,89691.8706849315,3.106526097165147,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_11_burstgpt_3_c0,mb16,prefill,73,493.1506849315069,986.3013698630136,493.15068493150676,0.49999999999999994,16353476383.561644,16353476383.561644,0.0,0.0,2.0,1.0,2.0,1.0,1.4881790287826884,0.07086566803727087,166000.51726027395,168466.2706849315,0.014636481324318391,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_11_burstgpt_3_c0,mb4,decode,73,77342.46575342465,52904.109589041094,24438.356164383556,0.4619368203003624,1640419945.2054794,1640419945.2054794,0.0,0.0,1.3091218413222891,0.6545609206611446,1.1706115747708306,0.5853057873854153,0.6235308354790907,0.029691944546623366,403116.5282191781,280924.7473972603,0.43496267934389,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_11_burstgpt_3_c0,mb4,prefill,73,575.3424657534247,1698.6301369863013,1123.2876712328766,0.6612903225806451,16353476383.561644,16353476383.561644,0.0,0.0,1.9354838709677418,0.9677419354838709,1.8328941589811154,0.9164470794905577,2.2078929249634665,0.10513775833159364,166411.47616438355,172027.91452054793,0.03264841274055857,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_11_burstgpt_3_c0,mb1,decode,73,200246.57534246575,200246.57534246575,0.0,0.0,1640419945.2054794,1640419945.2054794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017637.0761643836,1017637.0761643836,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_11_burstgpt_3_c0,mb1,prefill,73,2000.0,2000.0,0.0,0.0,16353476383.561644,16353476383.561644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173534.76383561644,173534.76383561644,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_11_burstgpt_3_c0,mb16,decode,73,70383.56164383561,15917.808219178081,54465.75342465752,3.4216867469879513,1640419945.2054794,1640419945.2054794,0.0,0.0,1.7487091222030982,0.8743545611015491,1.972362840333835,0.9861814201669175,2.020019953062576,0.09619142633631314,368322.00767123286,95993.2405479452,2.83695774378269,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_11_burstgpt_3_c0,mb16,prefill,73,493.1506849315069,712.3287671232877,219.1780821917808,0.30769230769230765,16353476383.561644,16353476383.561644,0.0,0.0,2.0,1.0,2.0,1.0,0.8506256671544796,0.040505984150213316,166000.51726027395,167096.40767123288,0.00655843190306719,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_11_burstgpt_3_c0,mb4,decode,73,77342.46575342465,55589.04109589041,21753.42465753424,0.3913257762444553,1640419945.2054794,1640419945.2054794,0.0,0.0,1.145922208040096,0.572961104020048,1.0852373785743605,0.5426186892871803,0.5216982365751435,0.024842773170244928,403116.5282191781,294349.40493150684,0.36951704832894305,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_11_burstgpt_3_c0,mb4,prefill,73,575.3424657534247,1397.2602739726028,821.9178082191781,0.5882352941176471,16353476383.561644,16353476383.561644,0.0,0.0,1.8823529411764706,0.9411764705882353,1.7720136144049188,0.8860068072024594,1.8069381258007016,0.08604467265717626,166411.47616438355,170521.06520547945,0.02410018396345228,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_11_burstgpt_3_c0,mb1,decode,73,200246.57534246575,200246.57534246575,0.0,0.0,1640419945.2054794,1640419945.2054794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017637.0761643836,1017637.0761643836,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_11_burstgpt_3_c0,mb1,prefill,73,2000.0,2000.0,0.0,0.0,16353476383.561644,16353476383.561644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173534.76383561644,173534.76383561644,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_11_burstgpt_3_c0,mb16,decode,73,70383.56164383561,27835.616438356163,42547.945205479446,1.5285433070866141,1640419945.2054794,1640419945.2054794,0.0,0.0,1.5596443666612518,0.7798221833306259,1.7397728827472978,0.8698864413736489,1.3911339976783885,0.06624447607992326,368322.00767123286,155582.2816438356,1.3673775945413147,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_11_burstgpt_3_c0,mb16,prefill,73,493.1506849315069,520.5479452054794,27.397260273972563,0.05263157894736835,16353476383.561644,16353476383.561644,0.0,0.0,2.0,1.0,2.0,1.0,0.10418464413067714,0.004961173530032245,166000.51726027395,166137.50356164383,0.0008245356914193081,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_11_burstgpt_3_c0,mb4,decode,73,77342.46575342465,56849.31506849315,20493.150684931497,0.3604819277108432,1640419945.2054794,1640419945.2054794,0.0,0.0,0.8968522762676637,0.44842613813383186,0.8411547407306061,0.42057737036530307,0.5051543259042599,0.024054967900202853,403116.5282191781,300650.7747945206,0.3408132026091987,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_11_burstgpt_3_c0,mb4,prefill,73,575.3424657534247,1123.2876712328766,547.9452054794519,0.4878048780487804,16353476383.561644,16353476383.561644,0.0,0.0,1.8048780487804879,0.9024390243902439,1.6775087834870444,0.8387543917435222,1.4914035916984785,0.0710192186523085,166411.47616438355,169151.20219178082,0.01619690544256971,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_12_burstgpt_3_c1,mb1,decode,74,22621.621621621623,22621.621621621623,0.0,0.0,185316324.32432434,185316324.32432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114961.27135135136,114961.27135135136,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_12_burstgpt_3_c1,mb1,prefill,74,2000.0,2000.0,0.0,0.0,996324324.3243244,996324324.3243244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19963.243243243243,19963.243243243243,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_12_burstgpt_3_c1,mb16,decode,74,9918.91891891892,6081.081081081081,3837.8378378378393,0.6311111111111114,185316324.32432434,185316324.3243243,2.9802322387695312e-08,1.6081865694431707e-16,1.1807447774750228,0.5903723887375114,1.2616487455197134,0.6308243727598567,0.6261133971902999,0.029814923675728567,51447.75783783784,32258.56864864865,0.5948555683977332,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_12_burstgpt_3_c1,mb16,prefill,74,135.13513513513513,540.5405405405405,405.4054054054054,0.75,996324324.3243244,996324324.3243244,0.0,0.0,1.8,0.9,1.1977777777777778,0.5988888888888889,2.811805781102868,0.13389551338585085,10638.918918918918,12665.945945945947,0.160037555479686,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_12_burstgpt_3_c1,mb4,decode,74,16297.297297297298,8270.27027027027,8027.027027027028,0.9705882352941179,185316324.32432434,185316324.32432434,0.0,0.0,1.1212564627841186,0.5606282313920593,0.9701314217443249,0.48506571087216244,0.9654063586233967,0.045971731363018895,83339.64972972973,43204.5145945946,0.9289569738657941,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_12_burstgpt_3_c1,mb4,prefill,74,513.5135135135135,1594.5945945945946,1081.081081081081,0.6779661016949152,996324324.3243244,996324324.3243244,0.0,0.0,1.9322033898305084,0.9661016949152542,1.8475555555555556,0.9237777777777778,1.9099648465721808,0.09095070697962766,12530.810810810812,17936.216216216217,0.30136821168103184,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_12_burstgpt_3_c1,mb1,decode,74,22621.621621621623,22621.621621621623,0.0,0.0,185316324.32432434,185316324.32432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114961.27135135136,114961.27135135136,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_12_burstgpt_3_c1,mb1,prefill,74,2000.0,2000.0,0.0,0.0,996324324.3243244,996324324.3243244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19963.243243243243,19963.243243243243,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_12_burstgpt_3_c1,mb16,decode,74,9918.91891891892,9675.675675675677,243.24324324324334,0.025139664804469282,185316324.32432434,185316324.32432434,0.0,0.0,0.10489702099158202,0.05244851049579101,0.4444444444444444,0.2222222222222222,0.021335332333137443,0.0010159682063398782,51447.75783783784,50231.541621621625,0.024212201675544553,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_12_burstgpt_3_c1,mb16,prefill,74,135.13513513513513,243.24324324324326,108.10810810810813,0.4444444444444445,996324324.3243244,996324324.3243244,0.0,0.0,1.1111111111111112,0.5555555555555556,0.17777777777777778,0.08888888888888889,1.8656364996042651,0.08883983331448882,10638.918918918918,11179.45945945946,0.04835122328594924,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_12_burstgpt_3_c1,mb4,decode,74,16297.297297297298,10837.837837837838,5459.45945945946,0.5037406483790524,185316324.32432434,185316324.32432434,0.0,0.0,0.7308925034015292,0.3654462517007646,0.7311827956989247,0.3655913978494624,0.538204172558023,0.02562877012181062,83339.64972972973,56042.35243243244,0.48708335950401666,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_12_burstgpt_3_c1,mb4,prefill,74,513.5135135135135,1432.4324324324325,918.918918918919,0.6415094339622641,996324324.3243244,996324324.3243244,0.0,0.0,1.811320754716981,0.9056603773584905,1.576888888888889,0.7884444444444445,1.799014138370344,0.08566733992239733,12530.810810810812,17125.405405405407,0.2682911432359068,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_12_burstgpt_3_c1,mb1,decode,74,22621.621621621623,22621.621621621623,0.0,0.0,185316324.32432434,185316324.32432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114961.27135135136,114961.27135135136,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_12_burstgpt_3_c1,mb1,prefill,74,2000.0,2000.0,0.0,0.0,996324324.3243244,996324324.3243244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19963.243243243243,19963.243243243243,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_12_burstgpt_3_c1,mb16,decode,74,9918.91891891892,9918.91891891892,0.0,0.0,185316324.32432434,185316324.32432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51447.75783783784,51447.75783783784,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_12_burstgpt_3_c1,mb16,prefill,74,135.13513513513513,135.13513513513513,0.0,0.0,996324324.3243244,996324324.3243244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10638.918918918918,10638.918918918918,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_12_burstgpt_3_c1,mb4,decode,74,16297.297297297298,14594.594594594595,1702.7027027027034,0.11666666666666671,185316324.32432434,185316324.32432434,0.0,0.0,0.18070757324488662,0.09035378662244331,0.3512544802867383,0.17562724014336914,0.09693812053982229,0.004616100978086775,83339.64972972973,74826.13621621623,0.11377727013610611,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_12_burstgpt_3_c1,mb4,prefill,74,513.5135135135135,1081.081081081081,567.5675675675675,0.5249999999999999,996324324.3243244,996324324.3243244,0.0,0.0,1.5999999999999999,0.7999999999999999,1.1977777777777778,0.5988888888888889,1.4503900544788006,0.06906619307041909,12530.810810810812,15368.64864864865,0.18465109735509286,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_13_burstgpt_3_c2,mb1,decode,42,111571.42857142858,111571.42857142858,0.0,0.0,913993142.8571429,913993142.8571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566997.0742857143,566997.0742857143,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_13_burstgpt_3_c2,mb1,prefill,42,2000.0,2000.0,0.0,0.0,7864710095.238095,7864710095.238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88647.10095238096,88647.10095238096,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_13_burstgpt_3_c2,mb16,decode,42,48380.95238095238,12571.428571428572,35809.52380952381,2.848484848484848,913993142.8571428,913993142.8571428,0.0,0.0,1.7006680983058937,0.8503340491529469,1.5749039692701665,0.7874519846350833,2.175515899925526,0.10359599523454885,251044.69333333333,71997.07428571429,2.4868735406814415,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_13_burstgpt_3_c2,mb16,prefill,42,238.0952380952381,571.4285714285714,333.33333333333337,0.5833333333333334,7864710095.238095,7864710095.238095,0.0,0.0,2.0,1.0,2.0,1.0,2.101731892992302,0.10008247109487152,79837.57714285713,81504.2438095238,0.020448832953553774,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_13_burstgpt_3_c2,mb4,decode,42,56190.47619047619,31142.857142857145,25047.619047619046,0.8042813455657492,913993142.8571429,913993142.8571429,0.0,0.0,1.3989478049033328,0.6994739024516664,1.4204011950490825,0.7102005975245412,0.9693926847543153,0.046161556416872154,290092.3123809524,164854.21714285715,0.7596899697723117,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_13_burstgpt_3_c2,mb4,prefill,42,523.8095238095239,1619.047619047619,1095.2380952380952,0.676470588235294,7864710095.238095,7864710095.238095,0.0,0.0,1.8823529411764706,0.9411764705882353,1.5835524031546055,0.7917762015773028,2.6847010426009144,0.12784290679051974,81266.14857142858,86742.33904761905,0.06313169020245352,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_13_burstgpt_3_c2,mb1,decode,42,111571.42857142858,111571.42857142858,0.0,0.0,913993142.8571429,913993142.8571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566997.0742857143,566997.0742857143,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_13_burstgpt_3_c2,mb1,prefill,42,2000.0,2000.0,0.0,0.0,7864710095.238095,7864710095.238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88647.10095238096,88647.10095238096,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_13_burstgpt_3_c2,mb16,decode,42,48380.95238095238,24190.47619047619,24190.47619047619,1.0,913993142.8571428,913993142.8571429,1.1920928955078125e-07,1.3042689705322401e-16,1.279527559055118,0.639763779527559,1.040546308151942,0.520273154075971,1.2211982519666469,0.05815229771269747,251044.69333333333,130092.3123809524,0.9297427245215937,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_13_burstgpt_3_c2,mb16,prefill,42,238.0952380952381,285.7142857142857,47.61904761904762,0.16666666666666666,7864710095.238095,7864710095.238095,0.0,0.0,2.0,1.0,2.0,1.0,0.46422541010162893,0.02210597190960138,79837.57714285713,80075.67238095238,0.0029733779438346247,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_13_burstgpt_3_c2,mb4,decode,42,56190.47619047619,35428.57142857143,20761.904761904763,0.5860215053763441,913993142.8571429,913993142.8571428,1.1920928955078125e-07,1.3042689705322404e-16,1.1300072899580826,0.5650036449790413,1.3179684165599659,0.6589842082799829,0.6791931531654984,0.03234253110311897,290092.3123809524,186282.78857142857,0.5572684658932887,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_13_burstgpt_3_c2,mb4,prefill,42,523.8095238095239,1333.3333333333335,809.5238095238096,0.6071428571428572,7864710095.238095,7864710095.238095,0.0,0.0,1.7142857142857142,0.8571428571428571,1.1440900748970786,0.5720450374485393,2.311871686636422,0.11008912793506771,81266.14857142858,85313.76761904762,0.04744391392597864,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_13_burstgpt_3_c2,mb1,decode,42,111571.42857142858,111571.42857142858,0.0,0.0,913993142.8571429,913993142.8571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566997.0742857143,566997.0742857143,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_13_burstgpt_3_c2,mb1,prefill,42,2000.0,2000.0,0.0,0.0,7864710095.238095,7864710095.238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88647.10095238096,88647.10095238096,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_13_burstgpt_3_c2,mb16,decode,42,48380.95238095238,36285.71428571429,12095.238095238092,0.3333333333333332,913993142.8571428,913993142.8571429,1.1920928955078125e-07,1.3042689705322401e-16,0.7473753280839895,0.37368766404199477,0.8689714041826717,0.43448570209133586,0.4516547587991432,0.021507369466625865,251044.69333333333,190568.50285714288,0.3173462013369838,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_13_burstgpt_3_c2,mb16,prefill,42,238.0952380952381,285.7142857142857,47.61904761904762,0.16666666666666666,7864710095.238095,7864710095.238095,0.0,0.0,2.0,1.0,2.0,1.0,0.46422541010162893,0.02210597190960138,79837.57714285713,80075.67238095238,0.0029733779438346247,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_13_burstgpt_3_c2,mb4,decode,42,56190.47619047619,48047.619047619046,8142.857142857145,0.16947472745292375,913993142.8571429,913993142.8571429,0.0,0.0,0.2827501637802154,0.1413750818901077,0.31412718736662393,0.15706359368331196,0.21668209860755797,0.010318195171788475,290092.3123809524,249378.02666666667,0.16326332459397816,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,8,profile_13_burstgpt_3_c2,mb4,prefill,42,523.8095238095239,857.1428571428571,333.33333333333326,0.38888888888888884,7864710095.238095,7864710095.238095,0.0,0.0,1.111111111111111,0.5555555555555555,0.2906601855066713,0.14533009275333564,1.4193975227890483,0.06759035822804992,81266.14857142858,82932.81523809524,0.02009658856849071,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_14_burstgpt_3_c3,mb1,decode,48,94583.33333333333,89333.33333333333,5250.0,0.058768656716417914,774826666.6666666,774826666.6666666,0.0,0.0,0.11753731343283587,0.058768656716417934,0.22202643171806163,0.11101321585903082,0.058768656716417955,0.002798507462686569,480664.93333333335,454414.93333333335,0.05776658748304046,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_14_burstgpt_3_c3,mb1,prefill,48,2125.0,2125.0,0.0,0.0,9299285333.333334,9299285333.333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103617.85333333332,103617.85333333332,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_14_burstgpt_3_c3,mb16,decode,48,41750.0,11125.0,30625.0,2.752808988764045,774826666.6666666,774826666.6666666,0.0,0.0,1.5054161340240866,0.7527080670120433,0.9832599118942732,0.4916299559471366,2.20365885875816,0.10493613613134095,216498.26666666663,63373.26666666666,2.4162396552068746,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_14_burstgpt_3_c3,mb16,prefill,48,291.6666666666667,541.6666666666666,249.99999999999994,0.46153846153846145,9299285333.333334,9299285333.333332,1.9073486328125e-06,2.0510701246853884e-16,1.846153846153846,0.923076923076923,1.6993099398032594,0.8496549699016297,1.6545019157467018,0.0787858055117477,94451.18666666665,95701.18666666666,0.013061489032041414,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_14_burstgpt_3_c3,mb4,decode,48,62916.666666666664,27374.999999999996,35541.66666666667,1.2983257229832577,774826666.6666666,774826666.6666666,0.0,0.0,1.3855352948884656,0.6927676474442328,1.1515418502202643,0.5757709251101322,1.3063862657326915,0.06220886979679483,322331.6,144623.26666666666,1.2287672476858265,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,2,profile_14_burstgpt_3_c3,mb4,prefill,48,583.3333333333333,1791.6666666666665,1208.3333333333333,0.6744186046511628,9299285333.333334,9299285333.333334,0.0,0.0,1.7674418604651163,0.8837209302325582,0.8086184113933342,0.4043092056966671,2.6272053861602567,0.12510501838858365,95909.51999999999,101951.18666666666,0.05926038591801912,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_14_burstgpt_3_c3,mb1,decode,48,94583.33333333333,87249.99999999999,7333.333333333343,0.08404966571155695,774826666.6666666,774826666.6666666,0.0,0.0,0.16809933142311365,0.08404966571155682,0.3101321585903084,0.1550660792951542,0.08404966571155681,0.004002365033883658,480664.93333333335,443998.2666666666,0.0825829049783079,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_14_burstgpt_3_c3,mb1,prefill,48,2125.0,2125.0,0.0,0.0,9299285333.333334,9299285333.333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103617.85333333332,103617.85333333332,0.0,True,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_14_burstgpt_3_c3,mb16,decode,48,41750.0,17958.333333333332,23791.666666666668,1.3248259860788865,774826666.6666666,774826666.6666666,0.0,0.0,1.2386595718076607,0.6193297859038304,1.1480176211453745,0.5740088105726873,1.374633485918841,0.06545873742470672,216498.26666666663,97539.93333333333,1.2195859610320283,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
pp,4,profile_14_burstgpt_3_c3,mb16,prefill,48,291.6666666666667,333.3333333333333,41.66666666666663,0.12499999999999989,9299285333.333334,9299285333.333332,1.9073486328125e-06,2.0510701246853884e-16,1.75,0.875,1.6993099398032594,0.8496549699016297,0.28202875070279426,0.01342994050965687,94451.18666666665,94659.51999999999,0.0022008703755664835,False,phase25a_static_formula_vs_phase25b_scheduler_teacher
