model_id,configuration,topology_level,vector_id,replica0_us,replica1_us,official_us,relative_spread,above_threshold
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__third_blind_v06,2072.288,2087.004,2087.004,0.0070512562505869155,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__third_blind_v07,2490.467,2428.804,2490.467,0.024759613357655415,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__third_blind_v08,2849.773,2860.886,2860.886,0.0038844609676861744,False
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__third_blind_v09,2860.123,2826.992,2860.123,0.011583767551255612,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__third_blind_v00,1627.679,1639.636,1639.636,0.007292472231641584,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__third_blind_v01,1831.275,1835.643,1835.643,0.00237954765714245,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__third_blind_v02,2111.303,2114.131,2114.131,0.0013376654521408441,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__third_blind_v03,2503.685,2485.852,2503.685,0.007122701138521852,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__third_blind_v04,2893.082,2881.144,2893.082,0.004126395311297814,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__third_blind_v05,1821.164,1830.836,1830.836,0.005282832542073689,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__third_blind_v06,2099.033,2122.303,2122.303,0.010964504125942423,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__third_blind_v07,2489.299,2496.152,2496.152,0.002745425759328785,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__third_blind_v08,2876.199,2884.379,2884.379,0.002835965731271735,False
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__third_blind_v09,2870.976,2882.196,2882.196,0.0038928650237526527,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__third_blind_v00,3009.804,3009.086,3009.804,0.00023855373971205497,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__third_blind_v01,3361.957,3358.055,3361.957,0.001160633523867213,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__third_blind_v02,3891.181,3890.982,3891.181,5.1141285897538334e-05,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__third_blind_v03,4588.732,4562.079,4588.732,0.005808358387458724,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__third_blind_v04,5285.926,5262.202,5285.926,0.004488144555939709,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__third_blind_v05,4216.887,4204.333,4216.887,0.002977077640449006,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__third_blind_v06,3855.018,3858.995,3858.995,0.0010305792052075376,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__third_blind_v07,4934.894,4899.244,4934.894,0.007224066008307482,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__third_blind_v08,4570.599,4569.444,4570.599,0.0002527021075355211,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__third_blind_v09,4300.687,4304.209,4304.209,0.0008182688154780436,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__third_blind_v00,3018.593,3019.675,3019.675,0.00035831670626816945,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__third_blind_v01,3374.644,3364.123,3374.644,0.003117662188959704,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__third_blind_v02,3895.285,3892.939,3895.285,0.0006022665863986855,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__third_blind_v03,4596.482,4573.874,4596.482,0.004918544225779667,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__third_blind_v04,5308.385,5278.855,5308.385,0.005562897190011774,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__third_blind_v05,4299.312,4294.633,4299.312,0.0010883136650701524,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__third_blind_v06,3882.54,3880.972,3882.54,0.00040385932920195444,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__third_blind_v07,5042.897,5035.23,5042.897,0.0015203562555412833,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__third_blind_v08,4776.415,4769.042,4776.415,0.0015436263390010275,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__third_blind_v09,4325.081,4319.239,4325.081,0.0013507261482502994,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__third_blind_v00,3023.318,3013.907,3023.318,0.0031128052027606947,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__third_blind_v01,3364.007,3352.134,3364.007,0.003529421906672622,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__third_blind_v02,3885.649,3873.432,3885.649,0.0031441337084229942,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__third_blind_v03,4575.265,4584.047,4584.047,0.001915774423778649,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__third_blind_v04,5277.704,5269.384,5277.704,0.0015764430896465034,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__third_blind_v05,4218.828,4212.411,4218.828,0.0015210385443541123,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__third_blind_v06,3845.951,3869.61,3869.61,0.006114052837366066,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__third_blind_v07,4897.466,4921.557,4921.557,0.004894995628415853,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__third_blind_v08,4623.251,4568.463,4623.251,0.011850535478173359,False
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__third_blind_v09,4298.675,4285.906,4298.675,0.002970450196863041,False
