method,phase,model,parallel_size,policy,segment,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape
enhanced_direct,decode,deepseek-v2-lite,4,latency,burstgpt_1,3,0.36949041634473084,0.43200254427277196,0.0805791280678536,0.05814007083371326,0.2115290282771596,0.1057645141385798,0.008813975312516348,0.3586508652252441,0.4208942996177781
enhanced_direct,decode,deepseek-v2-lite,4,latency,burstgpt_2,3,0.3240794788075127,0.2831490727826246,0.34742108588253445,0.470704718803012,0.49371172467964436,0.24685586233982218,0.02057240235582188,0.3106845336579412,0.26747957375893566
enhanced_direct,decode,deepseek-v2-lite,4,latency,burstgpt_3,3,0.6335949543966785,0.7334944263202847,0.18715264610420668,0.17792225600126194,0.11799581071845393,0.058997905359226964,0.004916916120162801,0.6146783723130406,0.7138279926982699
enhanced_direct,decode,deepseek-v2-lite,4,latency,mooncake_conversation,4,0.12877405513981371,0.1278239168086153,0.3862360708366921,0.3862006827619331,0.015568893093352824,0.007784446546676412,0.0006492742539505908,0.13118150532516043,0.13023872722814228
enhanced_direct,decode,deepseek-v2-lite,4,latency,mooncake_synthetic,1,0.003143320636838714,0.003143320636838714,0.1549097424717424,0.1549097424717424,0.05541865881564366,0.02770932940782183,0.0023095766202990437,0.004863726102460111,0.004863726102460111
enhanced_direct,decode,deepseek-v2-lite,4,latency,mooncake_toolagent,4,0.03275354008079624,0.03249420039913596,0.8223292842908778,0.8217151721103354,0.011245639093662378,0.005622819546831189,0.00046926120984051894,0.03977032286035155,0.03949624768721674
enhanced_direct,decode,deepseek-v2-lite,4,throughput,all,18,0.3162863821945769,0.29052903459613183,0.3621016390796757,0.3584035462452093,0.36722414169881396,0.18361207084940698,0.019770820255606975,0.31396570595796336,0.2908148873619996
enhanced_direct,decode,deepseek-v2-lite,4,throughput,burstgpt_1,3,0.1190435578024344,0.11932274703468068,0.2970398056833635,0.37650085366453706,0.18053494698676312,0.09026747349338156,0.0075226021759889315,0.1355359290416045,0.13989904476795298
enhanced_direct,decode,deepseek-v2-lite,4,throughput,burstgpt_2,3,0.5429069931584313,0.4269779204585284,0.5192717318533386,0.43791435606800333,0.9126092569548261,0.45630462847741304,0.05520958113605493,0.524075033351857,0.4055278723451
enhanced_direct,decode,deepseek-v2-lite,4,throughput,burstgpt_3,3,0.42338797086561386,0.4487446648331901,0.19496286178516273,0.17413341159631357,0.3745920856573668,0.1872960428286834,0.024438140276204685,0.3904367577971731,0.4173253173856595
enhanced_direct,decode,deepseek-v2-lite,4,throughput,mooncake_conversation,4,0.2603733116759239,0.2603414172417884,0.4185560210006118,0.41888837232899273,0.2110422012359724,0.1055211006179862,0.009265575024451068,0.2715126162712512,0.2714767614925635
enhanced_direct,decode,deepseek-v2-lite,4,throughput,mooncake_synthetic,1,0.26599861461931334,0.26599861461931334,0.35374348637016584,0.35374348637016584,0.38708809052261434,0.19354404526130717,0.01665209582875535,0.2720261385390894,0.2720261385390894
enhanced_direct,decode,deepseek-v2-lite,4,throughput,mooncake_toolagent,4,0.282411863174984,0.282327774194845,0.3640096837739888,0.36310492434938607,0.24389219657881983,0.12194609828940992,0.010162349477405085,0.2857907357618355,0.28570522750953997
