parallelism,method,phase,slice_type,slice_value,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape,evidence_set
tp,h0,decode,parallel_size,4,90,0.23049688347181593,0.19608983115795825,0.027679568726024832,0.01571838124826888,0.49261479181775614,0.24630739590887807,0.023590878552314138,0.22072469483732512,0.1886650955185394,original_fixed_repeated
tp,h0,decode,parallel_size,8,90,0.23049688347181593,0.19608983115795825,0.027679568726024832,0.01571838124826888,0.49261479181775614,0.24630739590887807,0.023590878552314138,0.22072469483732512,0.1886650955185394,original_fixed_repeated
tp,h0,decode,source,burstgpt,243,0.24099532927385342,0.2023056770682623,0.03005600916873807,0.01775152610831418,0.5246277467229628,0.2623138733614814,0.025197247145728883,0.2307338129172425,0.19405802178860154,original_fixed_repeated
tp,h0,decode,source,mooncake,27,0.13601087125347827,0.17644415450876916,0.006291604741605693,0.006291604741605678,0.20449819767089703,0.10224909883544851,0.009133561211581417,0.13064263211806879,0.17140063093598157,original_fixed_repeated
tp,h0,total,overall,all,270,0.22771130857635236,0.19483498740282781,0.06818040411715212,0.0362273568270131,0.49525194280376045,0.24762597140188022,0.024515825123585078,0.16407263946221495,0.12603408112298972,original_fixed_repeated
tp,h0,total,model,deepseek-v2-lite,90,0.22771130857635236,0.19483498740282784,0.0681804041171521,0.03622735682701307,0.45722316002836166,0.22861158001418083,0.021534026996241164,0.1737163297804986,0.13706516154829881,original_fixed_repeated
tp,h0,total,model,qwen3-30b-a3b,90,0.22771130857635236,0.19483498740282781,0.06818040411715215,0.03622735682701306,0.45722316002836166,0.22861158001418083,0.021534026996241153,0.17371632978049864,0.13706516154829884,original_fixed_repeated
tp,h0,total,model,qwen3-8b,90,0.22771130857635238,0.19483498740282787,0.0681804041171521,0.036227356827013134,0.571309508354558,0.285654754177279,0.030479421378272913,0.14478525882564766,0.10869829789001903,original_fixed_repeated
tp,h0,total,policy,balanced,90,0.24276805544459373,0.1892387880542145,0.0681804041171521,0.036227356827012995,0.4241537247722605,0.21207686238613024,0.021877111874720894,0.1735802629809567,0.11439465382028574,original_fixed_repeated
tp,h0,total,policy,latency,90,0.24562507577125012,0.2029056675350237,0.06818040411715211,0.03622735682701312,0.39264089444899986,0.19632044722449993,0.019244280996145773,0.20035009033495288,0.15380202936744605,original_fixed_repeated
tp,h0,total,policy,throughput,90,0.19474079451321316,0.175052068756381,0.06818040411715215,0.03622735682701317,0.6689612091900209,0.33448060459501044,0.03242608249988856,0.11828756507073535,0.08237010214119977,original_fixed_repeated
tp,h0,total,parallel_size,2,90,0.22771130857635236,0.19483498740282784,0.06818040411715211,0.0362273568270131,0.4952519428037604,0.2476259714018802,0.024515825123585078,0.16407263946221498,0.1260340811229897,original_fixed_repeated
tp,h0,total,parallel_size,4,90,0.22771130857635236,0.19483498740282784,0.06818040411715211,0.0362273568270131,0.4952519428037604,0.2476259714018802,0.024515825123585078,0.16407263946221498,0.1260340811229897,original_fixed_repeated
tp,h0,total,parallel_size,8,90,0.22771130857635236,0.19483498740282784,0.06818040411715211,0.0362273568270131,0.4952519428037604,0.2476259714018802,0.024515825123585078,0.16407263946221498,0.1260340811229897,original_fixed_repeated
tp,h0,total,source,burstgpt,243,0.23786470611431385,0.20052328788831641,0.07319199899771292,0.0512871752186448,0.5272218770654401,0.26361093853272005,0.026192807864636444,0.17408852517552517,0.14764571485571507,original_fixed_repeated
tp,h0,total,source,mooncake,27,0.13633073073469895,0.17682575571062564,0.023076050192104923,0.023076050192104944,0.20752253444864335,0.10376126722432168,0.009422980454122773,0.07392966804242321,0.086667306611099,original_fixed_repeated
tp,h0_plus_dnn_residual,prefill,overall,all,270,0.040844044871708986,0.061972933029863786,0.07422810315620476,0.038033438310776144,0.6174295847098011,0.30871479235490057,0.03411809520343449,0.07054766857928228,0.03833104770275944,original_fixed_repeated
