timestamp, index, pstate, memory.used [MiB], utilization.gpu [%], power.draw [W]
2026/08/12 07:44:22.545, 4, P0, 0 MiB, 0 %, 236.47 W
2026/08/12 07:44:22.545, 5, P0, 0 MiB, 0 %, 245.32 W
2026/08/12 07:44:22.545, 6, P0, 0 MiB, 0 %, 243.28 W
2026/08/12 07:44:22.545, 7, P0, 0 MiB, 0 %, 243.99 W
2026/08/12 07:44:23.545, 0, P0, 4 MiB, 0 %, 243.77 W
2026/08/12 07:44:23.554, 1, P0, 4 MiB, 0 %, 240.76 W
2026/08/12 07:44:23.565, 2, P0, 4 MiB, 0 %, 237.25 W
2026/08/12 07:44:23.566, 3, P0, 4 MiB, 0 %, 239.68 W
2026/08/12 07:44:23.566, 4, P0, 1 MiB, 0 %, 236.49 W
2026/08/12 07:44:23.567, 5, P0, 1 MiB, 0 %, 245.34 W
2026/08/12 07:44:23.568, 6, P0, 1 MiB, 0 %, 243.32 W
2026/08/12 07:44:23.615, 7, P0, 1 MiB, 0 %, 244.09 W
2026/08/12 07:44:24.627, 0, P0, 4 MiB, 0 %, 243.70 W
2026/08/12 07:44:24.627, 1, P0, 4 MiB, 0 %, 240.69 W
2026/08/12 07:44:24.638, 2, P0, 4 MiB, 0 %, 237.09 W
2026/08/12 07:44:24.639, 3, P0, 4 MiB, 0 %, 239.81 W
2026/08/12 07:44:24.640, 4, P0, 4 MiB, 0 %, 236.64 W
2026/08/12 07:44:24.640, 5, P0, 4 MiB, 0 %, 245.62 W
2026/08/12 07:44:24.641, 6, P0, 1 MiB, 0 %, 243.20 W
2026/08/12 07:44:24.677, 7, P0, 1 MiB, 0 %, 243.99 W
2026/08/12 07:44:25.688, 0, P0, 4 MiB, 0 %, 243.65 W
2026/08/12 07:44:25.692, 1, P0, 4 MiB, 0 %, 240.61 W
2026/08/12 07:44:25.693, 2, P0, 4 MiB, 0 %, 237.01 W
2026/08/12 07:44:25.694, 3, P0, 4 MiB, 0 %, 239.59 W
2026/08/12 07:44:25.705, 4, P0, 4 MiB, 0 %, 236.60 W
2026/08/12 07:44:25.716, 5, P0, 4 MiB, 0 %, 245.48 W
2026/08/12 07:44:25.717, 6, P0, 4 MiB, 0 %, 243.84 W
2026/08/12 07:44:25.717, 7, P0, 4 MiB, 0 %, 244.19 W
2026/08/12 07:44:26.718, 0, P0, 4 MiB, 0 %, 243.56 W
2026/08/12 07:44:26.718, 1, P0, 4 MiB, 0 %, 240.51 W
2026/08/12 07:44:26.718, 2, P0, 4 MiB, 0 %, 236.95 W
2026/08/12 07:44:26.718, 3, P0, 4 MiB, 0 %, 239.49 W
2026/08/12 07:44:26.718, 4, P0, 4 MiB, 0 %, 236.54 W
2026/08/12 07:44:26.718, 5, P0, 4 MiB, 0 %, 245.34 W
2026/08/12 07:44:26.718, 6, P0, 4 MiB, 0 %, 243.31 W
2026/08/12 07:44:26.718, 7, P0, 4 MiB, 0 %, 244.29 W
2026/08/12 07:44:27.718, 0, P0, 4 MiB, 0 %, 243.55 W
2026/08/12 07:44:27.718, 1, P0, 4 MiB, 0 %, 240.48 W
2026/08/12 07:44:27.718, 2, P0, 4 MiB, 0 %, 236.85 W
2026/08/12 07:44:27.718, 3, P0, 4 MiB, 0 %, 239.49 W
2026/08/12 07:44:27.718, 4, P0, 4 MiB, 0 %, 236.47 W
2026/08/12 07:44:27.718, 5, P0, 4 MiB, 0 %, 245.26 W
2026/08/12 07:44:27.718, 6, P0, 4 MiB, 0 %, 243.21 W
2026/08/12 07:44:27.718, 7, P0, 4 MiB, 0 %, 243.92 W
2026/08/12 07:44:28.719, 0, P0, 4 MiB, 0 %, 243.53 W
2026/08/12 07:44:28.719, 1, P0, 4 MiB, 0 %, 240.50 W
2026/08/12 07:44:28.719, 2, P0, 4 MiB, 0 %, 236.96 W
2026/08/12 07:44:28.719, 3, P0, 4 MiB, 0 %, 239.53 W
2026/08/12 07:44:28.719, 4, P0, 4 MiB, 0 %, 236.46 W
2026/08/12 07:44:28.719, 5, P0, 4 MiB, 0 %, 245.26 W
2026/08/12 07:44:28.719, 6, P0, 4 MiB, 0 %, 243.16 W
2026/08/12 07:44:28.719, 7, P0, 4 MiB, 0 %, 243.93 W
2026/08/12 07:44:29.719, 0, P0, 4 MiB, 0 %, 243.51 W
2026/08/12 07:44:29.719, 1, P0, 4 MiB, 0 %, 240.50 W
2026/08/12 07:44:29.719, 2, P0, 4 MiB, 0 %, 236.89 W
2026/08/12 07:44:29.719, 3, P0, 4 MiB, 0 %, 239.60 W
2026/08/12 07:44:29.719, 4, P0, 4 MiB, 0 %, 236.46 W
2026/08/12 07:44:29.719, 5, P0, 4 MiB, 0 %, 245.26 W
2026/08/12 07:44:29.719, 6, P0, 4 MiB, 0 %, 243.20 W
2026/08/12 07:44:29.719, 7, P0, 4 MiB, 0 %, 243.98 W
2026/08/12 07:44:30.719, 0, P0, 4 MiB, 0 %, 243.53 W
2026/08/12 07:44:30.719, 1, P0, 4 MiB, 0 %, 240.50 W
2026/08/12 07:44:30.719, 2, P0, 4 MiB, 0 %, 236.93 W
2026/08/12 07:44:30.719, 3, P0, 4 MiB, 0 %, 239.59 W
2026/08/12 07:44:30.719, 4, P0, 4 MiB, 0 %, 236.50 W
2026/08/12 07:44:30.719, 5, P0, 4 MiB, 0 %, 245.24 W
2026/08/12 07:44:30.719, 6, P0, 4 MiB, 0 %, 243.30 W
2026/08/12 07:44:30.719, 7, P0, 4 MiB, 0 %, 244.03 W
2026/08/12 07:44:31.719, 0, P0, 4 MiB, 0 %, 243.54 W
2026/08/12 07:44:31.719, 1, P0, 4 MiB, 0 %, 240.50 W
2026/08/12 07:44:31.719, 2, P0, 4 MiB, 0 %, 236.88 W
2026/08/12 07:44:31.719, 3, P0, 4 MiB, 0 %, 239.54 W
2026/08/12 07:44:31.719, 4, P0, 4 MiB, 0 %, 236.42 W
2026/08/12 07:44:31.719, 5, P0, 4 MiB, 0 %, 245.27 W
2026/08/12 07:44:31.719, 6, P0, 4 MiB, 0 %, 243.36 W
2026/08/12 07:44:31.719, 7, P0, 4 MiB, 0 %, 243.93 W
2026/08/12 07:44:32.719, 0, P0, 4 MiB, 0 %, 243.51 W
2026/08/12 07:44:32.720, 1, P0, 4 MiB, 0 %, 240.51 W
2026/08/12 07:44:32.720, 2, P0, 4 MiB, 0 %, 236.94 W
2026/08/12 07:44:32.720, 3, P0, 4 MiB, 0 %, 239.61 W
2026/08/12 07:44:32.720, 4, P0, 4 MiB, 0 %, 236.42 W
2026/08/12 07:44:32.720, 5, P0, 4 MiB, 0 %, 245.27 W
2026/08/12 07:44:32.720, 6, P0, 4 MiB, 0 %, 243.29 W
2026/08/12 07:44:32.720, 7, P0, 4 MiB, 0 %, 243.97 W
2026/08/12 07:44:33.720, 0, P0, 4 MiB, 0 %, 243.59 W
2026/08/12 07:44:33.720, 1, P0, 4 MiB, 0 %, 240.51 W
2026/08/12 07:44:33.720, 2, P0, 4 MiB, 0 %, 236.95 W
2026/08/12 07:44:33.720, 3, P0, 4 MiB, 0 %, 239.66 W
2026/08/12 07:44:33.720, 4, P0, 4 MiB, 0 %, 236.51 W
2026/08/12 07:44:33.720, 5, P0, 4 MiB, 0 %, 245.21 W
2026/08/12 07:44:33.720, 6, P0, 4 MiB, 0 %, 243.26 W
2026/08/12 07:44:33.720, 7, P0, 4 MiB, 0 %, 243.94 W
2026/08/12 07:44:34.720, 0, P0, 4 MiB, 0 %, 243.56 W
2026/08/12 07:44:34.720, 1, P0, 4 MiB, 0 %, 240.49 W
2026/08/12 07:44:34.720, 2, P0, 4 MiB, 0 %, 236.97 W
2026/08/12 07:44:34.720, 3, P0, 4 MiB, 0 %, 239.51 W
2026/08/12 07:44:34.720, 4, P0, 4 MiB, 0 %, 236.50 W
2026/08/12 07:44:34.720, 5, P0, 4 MiB, 0 %, 245.22 W
2026/08/12 07:44:34.720, 6, P0, 4 MiB, 0 %, 243.19 W
2026/08/12 07:44:34.720, 7, P0, 4 MiB, 0 %, 243.91 W
2026/08/12 07:44:35.720, 0, P0, 4 MiB, 0 %, 243.62 W
2026/08/12 07:44:35.727, 1, P0, 4 MiB, 0 %, 240.59 W
2026/08/12 07:44:35.728, 2, P0, 4 MiB, 0 %, 237.02 W
2026/08/12 07:44:35.739, 3, P0, 4 MiB, 0 %, 239.59 W
2026/08/12 07:44:35.740, 4, P0, 4 MiB, 0 %, 236.54 W
2026/08/12 07:44:35.752, 5, P0, 4 MiB, 0 %, 245.34 W
2026/08/12 07:44:35.752, 6, P0, 4 MiB, 0 %, 243.29 W
2026/08/12 07:44:35.752, 7, P0, 4 MiB, 0 %, 243.99 W
2026/08/12 07:44:36.756, 0, P0, 4 MiB, 0 %, 243.65 W
2026/08/12 07:44:36.789, 1, P0, 4 MiB, 0 %, 240.60 W
2026/08/12 07:44:36.789, 2, P0, 4 MiB, 0 %, 237.05 W
2026/08/12 07:44:36.800, 3, P0, 4 MiB, 0 %, 239.75 W
2026/08/12 07:44:36.800, 4, P0, 4 MiB, 0 %, 236.57 W
2026/08/12 07:44:36.800, 5, P0, 4 MiB, 0 %, 245.48 W
2026/08/12 07:44:36.801, 6, P0, 4 MiB, 0 %, 243.45 W
2026/08/12 07:44:36.801, 7, P0, 4 MiB, 0 %, 244.18 W
2026/08/12 07:44:37.802, 0, P0, 4 MiB, 0 %, 243.64 W
2026/08/12 07:44:37.802, 1, P0, 4 MiB, 0 %, 240.62 W
2026/08/12 07:44:37.802, 2, P0, 4 MiB, 0 %, 237.13 W
2026/08/12 07:44:37.802, 3, P0, 4 MiB, 0 %, 239.68 W
2026/08/12 07:44:37.802, 4, P0, 4 MiB, 0 %, 236.63 W
2026/08/12 07:44:37.802, 5, P0, 4 MiB, 0 %, 245.43 W
2026/08/12 07:44:37.802, 6, P0, 4 MiB, 0 %, 243.43 W
2026/08/12 07:44:37.802, 7, P0, 4 MiB, 0 %, 244.18 W
2026/08/12 07:44:38.803, 0, P0, 4 MiB, 0 %, 243.53 W
2026/08/12 07:44:38.803, 1, P0, 4 MiB, 0 %, 240.50 W
2026/08/12 07:44:38.803, 2, P0, 4 MiB, 0 %, 236.98 W
2026/08/12 07:44:38.803, 3, P0, 4 MiB, 0 %, 239.57 W
2026/08/12 07:44:38.803, 4, P0, 4 MiB, 0 %, 236.47 W
2026/08/12 07:44:38.803, 5, P0, 4 MiB, 0 %, 245.32 W
2026/08/12 07:44:38.803, 6, P0, 4 MiB, 0 %, 243.25 W
2026/08/12 07:44:38.803, 7, P0, 4 MiB, 0 %, 244.01 W
2026/08/12 07:44:39.803, 0, P0, 4 MiB, 0 %, 243.44 W
2026/08/12 07:44:39.803, 1, P0, 4 MiB, 0 %, 240.50 W
2026/08/12 07:44:39.803, 2, P0, 4 MiB, 0 %, 236.97 W
2026/08/12 07:44:39.803, 3, P0, 4 MiB, 0 %, 239.51 W
2026/08/12 07:44:39.803, 4, P0, 4 MiB, 0 %, 236.46 W
2026/08/12 07:44:39.803, 5, P0, 4 MiB, 0 %, 245.31 W
2026/08/12 07:44:39.803, 6, P0, 4 MiB, 0 %, 243.13 W
2026/08/12 07:44:39.803, 7, P0, 4 MiB, 0 %, 244.02 W
2026/08/12 07:44:40.803, 0, P0, 4 MiB, 0 %, 243.55 W
2026/08/12 07:44:40.803, 1, P0, 4 MiB, 0 %, 240.50 W
2026/08/12 07:44:40.803, 2, P0, 4 MiB, 0 %, 236.91 W
2026/08/12 07:44:40.803, 3, P0, 4 MiB, 0 %, 239.46 W
2026/08/12 07:44:40.803, 4, P0, 4 MiB, 0 %, 236.50 W
2026/08/12 07:44:40.803, 5, P0, 4 MiB, 0 %, 245.24 W
2026/08/12 07:44:40.803, 6, P0, 4 MiB, 0 %, 243.22 W
2026/08/12 07:44:40.803, 7, P0, 4 MiB, 0 %, 244.09 W
2026/08/12 07:44:41.804, 0, P0, 4 MiB, 0 %, 243.48 W
2026/08/12 07:44:41.804, 1, P0, 4 MiB, 0 %, 240.51 W
2026/08/12 07:44:41.804, 2, P0, 4 MiB, 0 %, 236.94 W
2026/08/12 07:44:41.804, 3, P0, 4 MiB, 0 %, 239.49 W
2026/08/12 07:44:41.804, 4, P0, 4 MiB, 0 %, 236.47 W
2026/08/12 07:44:41.804, 5, P0, 4 MiB, 0 %, 245.30 W
2026/08/12 07:44:41.804, 6, P0, 4 MiB, 0 %, 243.13 W
2026/08/12 07:44:41.804, 7, P0, 4 MiB, 0 %, 244.00 W
2026/08/12 07:44:42.804, 0, P0, 4 MiB, 0 %, 243.47 W
2026/08/12 07:44:42.804, 1, P0, 4 MiB, 0 %, 240.49 W
2026/08/12 07:44:42.804, 2, P0, 4 MiB, 0 %, 236.85 W
2026/08/12 07:44:42.804, 3, P0, 4 MiB, 0 %, 239.45 W
2026/08/12 07:44:42.804, 4, P0, 4 MiB, 0 %, 236.52 W
2026/08/12 07:44:42.804, 5, P0, 4 MiB, 0 %, 245.29 W
2026/08/12 07:44:42.804, 6, P0, 4 MiB, 0 %, 243.24 W
2026/08/12 07:44:42.804, 7, P0, 4 MiB, 0 %, 244.02 W
2026/08/12 07:44:43.804, 0, P0, 4 MiB, 0 %, 243.50 W
2026/08/12 07:44:43.804, 1, P0, 4 MiB, 0 %, 240.51 W
2026/08/12 07:44:43.804, 2, P0, 4 MiB, 0 %, 236.95 W
2026/08/12 07:44:43.804, 3, P0, 4 MiB, 0 %, 239.63 W
2026/08/12 07:44:43.804, 4, P0, 4 MiB, 0 %, 236.51 W
2026/08/12 07:44:43.804, 5, P0, 4 MiB, 0 %, 245.32 W
2026/08/12 07:44:43.805, 6, P0, 4 MiB, 0 %, 243.22 W
2026/08/12 07:44:43.805, 7, P0, 4 MiB, 0 %, 244.03 W
2026/08/12 07:44:44.805, 0, P0, 16 MiB, 0 %, 243.43 W
2026/08/12 07:44:44.806, 1, P0, 26 MiB, 0 %, 240.50 W
2026/08/12 07:44:44.811, 2, P0, 631 MiB, 0 %, 237.00 W
2026/08/12 07:44:44.856, 3, P0, 27 MiB, 0 %, 239.43 W
2026/08/12 07:44:44.861, 4, P0, 16 MiB, 0 %, 236.50 W
2026/08/12 07:44:44.866, 5, P0, 28 MiB, 0 %, 245.36 W
2026/08/12 07:44:44.913, 6, P0, 28 MiB, 0 %, 243.29 W
2026/08/12 07:44:44.916, 7, P0, 26 MiB, 0 %, 244.02 W
2026/08/12 07:44:45.920, 0, P0, 29 MiB, 0 %, 243.39 W
2026/08/12 07:44:45.949, 1, P0, 29 MiB, 0 %, 240.50 W
2026/08/12 07:44:45.950, 2, P0, 631 MiB, 0 %, 236.89 W
2026/08/12 07:44:45.953, 3, P0, 37 MiB, 0 %, 239.44 W
2026/08/12 07:44:45.955, 4, P0, 29 MiB, 0 %, 236.44 W
2026/08/12 07:44:45.959, 5, P0, 631 MiB, 0 %, 245.32 W
2026/08/12 07:44:45.964, 6, P0, 631 MiB, 0 %, 243.30 W
2026/08/12 07:44:45.966, 7, P0, 29 MiB, 0 %, 243.94 W
2026/08/12 07:44:46.967, 0, P0, 727 MiB, 0 %, 243.54 W
2026/08/12 07:44:46.967, 1, P0, 727 MiB, 0 %, 240.55 W
2026/08/12 07:44:46.967, 2, P0, 727 MiB, 0 %, 236.70 W
2026/08/12 07:44:46.967, 3, P0, 727 MiB, 0 %, 239.50 W
2026/08/12 07:44:46.967, 4, P0, 727 MiB, 0 %, 236.24 W
2026/08/12 07:44:46.967, 5, P0, 727 MiB, 0 %, 244.96 W
2026/08/12 07:44:46.967, 6, P0, 727 MiB, 0 %, 243.14 W
2026/08/12 07:44:46.967, 7, P0, 727 MiB, 0 %, 243.93 W
2026/08/12 07:44:47.967, 0, P0, 823 MiB, 0 %, 243.39 W
2026/08/12 07:44:47.979, 1, P0, 823 MiB, 0 %, 240.51 W
2026/08/12 07:44:47.979, 2, P0, 823 MiB, 0 %, 236.77 W
2026/08/12 07:44:47.979, 3, P0, 823 MiB, 0 %, 239.44 W
2026/08/12 07:44:47.990, 4, P0, 823 MiB, 0 %, 236.13 W
2026/08/12 07:44:47.990, 5, P0, 823 MiB, 0 %, 245.05 W
2026/08/12 07:44:47.990, 6, P0, 823 MiB, 0 %, 243.25 W
2026/08/12 07:44:47.991, 7, P0, 823 MiB, 0 %, 243.94 W
2026/08/12 07:44:49.002, 0, P0, 823 MiB, 0 %, 243.53 W
2026/08/12 07:44:49.009, 1, P0, 823 MiB, 0 %, 240.62 W
2026/08/12 07:44:49.020, 2, P0, 823 MiB, 0 %, 236.85 W
2026/08/12 07:44:49.020, 3, P0, 823 MiB, 0 %, 239.45 W
2026/08/12 07:44:49.021, 4, P0, 823 MiB, 0 %, 236.15 W
2026/08/12 07:44:49.032, 5, P0, 823 MiB, 0 %, 245.04 W
2026/08/12 07:44:49.032, 6, P0, 823 MiB, 0 %, 243.36 W
2026/08/12 07:44:49.044, 7, P0, 823 MiB, 0 %, 244.07 W
2026/08/12 07:44:50.044, 0, P0, 2169 MiB, 1 %, 243.26 W
2026/08/12 07:44:50.044, 1, P0, 2233 MiB, 1 %, 240.35 W
2026/08/12 07:44:50.044, 2, P0, 2233 MiB, 1 %, 236.76 W
2026/08/12 07:44:50.044, 3, P0, 2233 MiB, 1 %, 239.48 W
2026/08/12 07:44:50.044, 4, P0, 2233 MiB, 0 %, 236.27 W
2026/08/12 07:44:50.044, 5, P0, 2233 MiB, 0 %, 245.06 W
2026/08/12 07:44:50.044, 6, P0, 2233 MiB, 1 %, 243.11 W
2026/08/12 07:44:50.044, 7, P0, 1913 MiB, 0 %, 243.89 W
2026/08/12 07:44:51.044, 0, P0, 2169 MiB, 0 %, 242.91 W
2026/08/12 07:44:51.044, 1, P0, 2233 MiB, 0 %, 239.96 W
2026/08/12 07:44:51.044, 2, P0, 2233 MiB, 0 %, 236.42 W
2026/08/12 07:44:51.044, 3, P0, 2233 MiB, 0 %, 239.05 W
2026/08/12 07:44:51.044, 4, P0, 2233 MiB, 0 %, 235.91 W
2026/08/12 07:44:51.044, 5, P0, 2233 MiB, 0 %, 244.72 W
2026/08/12 07:44:51.044, 6, P0, 2233 MiB, 0 %, 242.89 W
2026/08/12 07:44:51.044, 7, P0, 1913 MiB, 0 %, 243.53 W
2026/08/12 07:44:52.044, 0, P0, 2707 MiB, 0 %, 242.93 W
2026/08/12 07:44:52.044, 1, P0, 2863 MiB, 0 %, 239.93 W
2026/08/12 07:44:52.044, 2, P0, 2607 MiB, 0 %, 236.51 W
2026/08/12 07:44:52.044, 3, P0, 2679 MiB, 0 %, 238.97 W
2026/08/12 07:44:52.045, 4, P0, 2233 MiB, 0 %, 235.94 W
2026/08/12 07:44:52.045, 5, P0, 2551 MiB, 0 %, 244.71 W
2026/08/12 07:44:52.045, 6, P0, 2233 MiB, 0 %, 242.83 W
2026/08/12 07:44:52.045, 7, P0, 2083 MiB, 0 %, 243.46 W
2026/08/12 07:44:53.045, 0, P0, 4145 MiB, 6 %, 243.69 W
2026/08/12 07:44:53.045, 1, P0, 4209 MiB, 6 %, 240.89 W
2026/08/12 07:44:53.045, 2, P0, 4209 MiB, 6 %, 237.23 W
2026/08/12 07:44:53.045, 3, P0, 4209 MiB, 6 %, 239.78 W
2026/08/12 07:44:53.045, 4, P0, 4209 MiB, 4 %, 236.70 W
2026/08/12 07:44:53.045, 5, P0, 4209 MiB, 4 %, 245.50 W
2026/08/12 07:44:53.045, 6, P0, 4209 MiB, 4 %, 243.53 W
2026/08/12 07:44:53.045, 7, P0, 3889 MiB, 3 %, 244.27 W
2026/08/12 07:44:54.045, 0, P0, 157823 MiB, 0 %, 254.66 W
2026/08/12 07:44:54.045, 1, P0, 157887 MiB, 0 %, 251.34 W
2026/08/12 07:44:54.045, 2, P0, 157887 MiB, 0 %, 248.19 W
2026/08/12 07:44:54.045, 3, P0, 157887 MiB, 0 %, 251.49 W
2026/08/12 07:44:54.045, 4, P0, 157887 MiB, 0 %, 248.90 W
2026/08/12 07:44:54.045, 5, P0, 157887 MiB, 0 %, 258.82 W
2026/08/12 07:44:54.045, 6, P0, 157887 MiB, 0 %, 255.90 W
2026/08/12 07:44:54.045, 7, P0, 157567 MiB, 0 %, 255.45 W
2026/08/12 07:44:55.045, 0, P0, 157823 MiB, 0 %, 243.03 W
2026/08/12 07:44:55.048, 1, P0, 157887 MiB, 0 %, 240.04 W
2026/08/12 07:44:55.059, 2, P0, 157887 MiB, 0 %, 236.54 W
2026/08/12 07:44:55.059, 3, P0, 157887 MiB, 0 %, 239.13 W
2026/08/12 07:44:55.070, 4, P0, 157887 MiB, 0 %, 235.98 W
2026/08/12 07:44:55.070, 5, P0, 157887 MiB, 0 %, 244.82 W
2026/08/12 07:44:55.070, 6, P0, 157887 MiB, 0 %, 243.10 W
2026/08/12 07:44:55.070, 7, P0, 157567 MiB, 0 %, 243.61 W
2026/08/12 07:44:56.071, 0, P0, 157823 MiB, 0 %, 243.18 W
2026/08/12 07:44:56.071, 1, P0, 157887 MiB, 0 %, 240.34 W
2026/08/12 07:44:56.071, 2, P0, 157887 MiB, 0 %, 236.79 W
2026/08/12 07:44:56.071, 3, P0, 157887 MiB, 0 %, 239.30 W
2026/08/12 07:44:56.071, 4, P0, 157887 MiB, 0 %, 236.09 W
2026/08/12 07:44:56.071, 5, P0, 157887 MiB, 0 %, 244.81 W
2026/08/12 07:44:56.071, 6, P0, 157887 MiB, 0 %, 243.03 W
2026/08/12 07:44:56.071, 7, P0, 157567 MiB, 0 %, 243.64 W
2026/08/12 07:44:57.071, 0, P0, 158783 MiB, 0 %, 243.12 W
2026/08/12 07:44:57.071, 1, P0, 158911 MiB, 0 %, 240.19 W
2026/08/12 07:44:57.071, 2, P0, 158911 MiB, 0 %, 236.61 W
2026/08/12 07:44:57.071, 3, P0, 158911 MiB, 0 %, 239.25 W
2026/08/12 07:44:57.071, 4, P0, 158911 MiB, 0 %, 236.08 W
2026/08/12 07:44:57.071, 5, P0, 158911 MiB, 0 %, 245.01 W
2026/08/12 07:44:57.071, 6, P0, 158911 MiB, 0 %, 243.10 W
2026/08/12 07:44:57.071, 7, P0, 158271 MiB, 0 %, 243.60 W
2026/08/12 07:44:58.071, 0, P0, 158785 MiB, 0 %, 243.75 W
2026/08/12 07:44:58.071, 1, P0, 158913 MiB, 0 %, 240.56 W
2026/08/12 07:44:58.071, 2, P0, 158913 MiB, 0 %, 236.88 W
2026/08/12 07:44:58.071, 3, P0, 158913 MiB, 0 %, 239.84 W
2026/08/12 07:44:58.071, 4, P0, 158913 MiB, 0 %, 236.74 W
2026/08/12 07:44:58.071, 5, P0, 158913 MiB, 0 %, 245.19 W
2026/08/12 07:44:58.071, 6, P0, 158913 MiB, 0 %, 242.90 W
2026/08/12 07:44:58.071, 7, P0, 158273 MiB, 0 %, 243.74 W
2026/08/12 07:44:59.072, 0, P0, 158823 MiB, 0 %, 254.08 W
2026/08/12 07:44:59.162, 1, P0, 158951 MiB, 0 %, 248.62 W
2026/08/12 07:44:59.238, 2, P0, 158953 MiB, 0 %, 247.42 W
2026/08/12 07:44:59.275, 3, P0, 158953 MiB, 71 %, 245.93 W
2026/08/12 07:44:59.275, 4, P0, 158953 MiB, 0 %, 241.27 W
2026/08/12 07:44:59.275, 5, P0, 158953 MiB, 1 %, 252.40 W
2026/08/12 07:44:59.275, 6, P0, 158951 MiB, 0 %, 243.54 W
2026/08/12 07:44:59.275, 7, P0, 158313 MiB, 0 %, 254.05 W
2026/08/12 07:45:00.275, 0, P0, 158905 MiB, 23 %, 263.87 W
2026/08/12 07:45:00.330, 1, P0, 159033 MiB, 86 %, 267.23 W
2026/08/12 07:45:00.330, 2, P0, 159033 MiB, 88 %, 262.44 W
2026/08/12 07:45:00.335, 3, P0, 159033 MiB, 55 %, 259.70 W
2026/08/12 07:45:00.346, 4, P0, 159033 MiB, 85 %, 259.56 W
2026/08/12 07:45:00.347, 5, P0, 159033 MiB, 89 %, 270.32 W
2026/08/12 07:45:00.360, 6, P0, 159033 MiB, 84 %, 270.27 W
2026/08/12 07:45:00.361, 7, P0, 158393 MiB, 92 %, 270.50 W
2026/08/12 07:45:01.372, 0, P0, 158925 MiB, 0 %, 246.68 W
2026/08/12 07:45:01.389, 1, P0, 159053 MiB, 0 %, 244.62 W
2026/08/12 07:45:01.401, 2, P0, 159053 MiB, 0 %, 239.52 W
2026/08/12 07:45:01.435, 3, P0, 159053 MiB, 0 %, 242.86 W
2026/08/12 07:45:01.436, 4, P0, 159053 MiB, 0 %, 238.77 W
2026/08/12 07:45:01.470, 5, P0, 159053 MiB, 0 %, 246.90 W
2026/08/12 07:45:01.483, 6, P0, 159053 MiB, 0 %, 244.94 W
2026/08/12 07:45:01.483, 7, P0, 158413 MiB, 0 %, 246.65 W
2026/08/12 07:45:02.484, 0, P0, 158955 MiB, 0 %, 243.76 W
2026/08/12 07:45:02.486, 1, P0, 159093 MiB, 0 %, 240.79 W
2026/08/12 07:45:02.509, 2, P0, 159113 MiB, 0 %, 237.17 W
2026/08/12 07:45:02.510, 3, P0, 159103 MiB, 1 %, 239.76 W
2026/08/12 07:45:02.522, 4, P0, 159093 MiB, 0 %, 236.66 W
2026/08/12 07:45:02.522, 5, P0, 159103 MiB, 1 %, 245.49 W
2026/08/12 07:45:02.535, 6, P0, 159103 MiB, 1 %, 243.63 W
2026/08/12 07:45:02.536, 7, P0, 158473 MiB, 1 %, 244.35 W
2026/08/12 07:45:03.537, 0, P0, 159629 MiB, 0 %, 243.30 W
2026/08/12 07:45:03.538, 1, P0, 159821 MiB, 0 %, 240.50 W
2026/08/12 07:45:03.538, 2, P0, 159821 MiB, 0 %, 236.84 W
2026/08/12 07:45:03.538, 3, P0, 159821 MiB, 0 %, 239.43 W
2026/08/12 07:45:03.538, 4, P0, 159821 MiB, 0 %, 236.33 W
2026/08/12 07:45:03.539, 5, P0, 159821 MiB, 0 %, 245.23 W
2026/08/12 07:45:03.539, 6, P0, 159821 MiB, 0 %, 243.23 W
2026/08/12 07:45:03.540, 7, P0, 158861 MiB, 0 %, 243.93 W
2026/08/12 07:45:04.541, 0, P0, 159939 MiB, 72 %, 266.71 W
2026/08/12 07:45:04.541, 1, P0, 160131 MiB, 84 %, 266.12 W
2026/08/12 07:45:04.541, 2, P0, 160131 MiB, 90 %, 262.39 W
2026/08/12 07:45:04.541, 3, P0, 160131 MiB, 13 %, 256.43 W
2026/08/12 07:45:04.541, 4, P0, 160131 MiB, 91 %, 258.60 W
2026/08/12 07:45:04.541, 5, P0, 160131 MiB, 58 %, 269.86 W
2026/08/12 07:45:04.541, 6, P0, 160131 MiB, 73 %, 264.98 W
2026/08/12 07:45:04.541, 7, P0, 159171 MiB, 74 %, 270.22 W
2026/08/12 07:45:05.541, 0, P0, 159939 MiB, 59 %, 258.45 W
2026/08/12 07:45:05.541, 1, P0, 160131 MiB, 86 %, 257.94 W
2026/08/12 07:45:05.541, 2, P0, 160131 MiB, 87 %, 255.45 W
2026/08/12 07:45:05.541, 3, P0, 160131 MiB, 31 %, 253.29 W
2026/08/12 07:45:05.541, 4, P0, 160131 MiB, 82 %, 254.02 W
2026/08/12 07:45:05.541, 5, P0, 160131 MiB, 64 %, 263.48 W
2026/08/12 07:45:05.541, 6, P0, 160131 MiB, 79 %, 261.11 W
2026/08/12 07:45:05.541, 7, P0, 159171 MiB, 85 %, 261.93 W
2026/08/12 07:45:06.541, 0, P0, 159939 MiB, 76 %, 260.14 W
2026/08/12 07:45:06.541, 1, P0, 160131 MiB, 89 %, 257.55 W
2026/08/12 07:45:06.541, 2, P0, 160131 MiB, 94 %, 255.50 W
2026/08/12 07:45:06.541, 3, P0, 160131 MiB, 29 %, 254.29 W
2026/08/12 07:45:06.541, 4, P0, 160131 MiB, 79 %, 252.32 W
