method,phase,policy,segment,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape
frozen_hybrid,prefill,mb4,burstgpt_1,9,0.1748748674309395,0.19043722194332907,0.014226549481722132,0.011772548811842112,0.8481367115247997,0.4240683557623999,0.04216330177669266,0.016079731811506202,0.015147741531897132
frozen_hybrid,prefill,mb4,burstgpt_2,9,0.3114524581511568,0.3213671420533604,0.04230208142522811,0.025552278390174463,0.9915834538748144,0.4957917269374072,0.058346255870470855,0.08001398702132782,0.04209874217384188
frozen_hybrid,prefill,mb4,burstgpt_3,9,0.2643673932425613,0.2725620090211497,0.08447975080415569,0.04022678188721207,0.9950903938820316,0.4975451969410158,0.05091004494438264,0.09914113100733118,0.0546937064712667
frozen_hybrid,prefill,mb4,mooncake_conversation,12,0.033913950434941435,0.0338706378243909,0.010061051042269469,0.010101272348610298,0.231094564835068,0.115547282417534,0.011730182867051122,0.00981676516573043,0.009852078266946796
frozen_hybrid,prefill,mb4,mooncake_synthetic,3,0.187744819105887,0.18775702854029327,0.04913192469965499,0.04913192469965498,0.3766523059678828,0.1883261529839414,0.04898317213276231,0.052057208413741306,0.052057829687376274
frozen_hybrid,prefill,mb4,mooncake_toolagent,12,0.04032164780967061,0.04030804774161512,0.01930033495383972,0.01934547398678009,0.16706265488627134,0.08353132744313567,0.012847735191520883,0.018722643863264336,0.01876092494265081
frozen_hybrid,total,all,all,162,0.24818485795911294,0.09418260638943068,0.03082054046281709,0.016429800239085898,0.37698687292213456,0.18849343646106728,0.029622598995511312,0.05249102377909377,0.03354198307331917
frozen_hybrid,total,all,burstgpt_1,27,0.15301069128466668,0.04676466020857972,0.014766769627498033,0.013611274793858263,0.27692149472675803,0.13846074736337902,0.015317155968552489,0.07871242741489357,0.03743765388498562
frozen_hybrid,total,all,burstgpt_2,27,0.17920100463568453,0.06716940119490576,0.03848989673623467,0.026242858546538152,0.3009507065658267,0.15047535328291334,0.024255304451188908,0.08638090363595827,0.04726334862545261
frozen_hybrid,total,all,burstgpt_3,27,0.07293164904117411,0.033483844709810355,0.08338186494710784,0.04727526198217187,0.20668741464081858,0.10334370732040929,0.013781098583967286,0.04829457371057342,0.026705914879591487
frozen_hybrid,total,all,mooncake_conversation,36,0.2954760070266435,0.13218954053305967,0.009573966663342058,0.009557217778707649,0.4796295894394219,0.23981479471971096,0.03410487800126011,0.03205673270046019,0.030442865876337575
frozen_hybrid,total,all,mooncake_synthetic,9,0.13307927368371403,0.08977217860121071,0.050133904755295444,0.05013390475529544,0.2531287173378373,0.12656435866891866,0.018192093946411247,0.036967784730744586,0.034137366354258
frozen_hybrid,total,all,mooncake_toolagent,36,0.48422852664729216,0.26697955942321877,0.014106090747380605,0.014108179820815667,0.5651094474256717,0.28255472371283585,0.05463362473915647,0.03486999955170672,0.034374402243771696
