aggregation_scope,parallelism,sample_label,estimator_kind,reference_label,phase,policy,parallel_size,source,full_ge_128,cases,calls_mape,calls_wape,p95_calls_ape,bytes_mape,bytes_wape,p95_bytes_ape,mean_calls_histogram_l1,mean_calls_histogram_tv,mean_bytes_histogram_l1,mean_bytes_histogram_tv,mean_log_payload_emd_log2_bytes,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape,p95_common_reference_cost_ape,tp_measured_l1_cost_mape,p95_tp_measured_l1_cost_ape
source,pp,compact32,compact_profile,hfull,decode,,,burstgpt,,135,0.5374424275332205,0.12768615213867712,2.1712776190165237,0.03666821019282679,0.02239239975877658,0.13166863460712758,0.6921906964678041,0.34609534823390203,0.6587648634548212,0.3293824317274106,0.5201158792670331,0.024767422822239666,0.47032958800355046,0.12388010219354902,1.9364402432251284,,
source,pp,compact32,compact_profile,hfull,decode,,,mooncake,,81,1.3431024065735648,0.4242679459096625,5.178990923651895,0.01615799309536807,0.014730406210570325,0.03002562959661251,1.1546763070863435,0.5773381535431718,1.252159074862425,0.6260795374312125,0.9570754783305024,0.04557502277764297,1.0533249621835672,0.3972391935694594,4.115655714424303,,
source,pp,compact32,compact_profile,hfull,prefill,,,burstgpt,,135,0.3086135330850381,0.27575435810451615,0.8026882039122702,0.05056680156737356,0.028679430480870814,0.2050138888888889,1.9890794726497774,0.9945397363248887,1.9657458610296255,0.9828729305148127,1.1496555511793,0.05474550243710953,0.07158514985376359,0.04153850154381692,0.24165040545110333,,
source,pp,compact32,compact_profile,hfull,prefill,,,mooncake,,81,0.09500759028891315,0.09462550766761502,0.1609656754191711,0.011255846270670873,0.011059191382186515,0.022196149190324116,1.1533569431959172,0.5766784715979586,0.9848706471363272,0.4924353235681636,0.40473781907271206,0.019273229479652956,0.010928895937166287,0.01076521566961845,0.02087075336514263,,
source,pp,compact32,compact_profile,hfull,total,,,burstgpt,,135,0.4152249694832261,0.11726376313499366,1.9299414062499998,0.04604537680510675,0.02696553418439956,0.16980513397039543,0.7454401711220453,0.37272008556102265,1.844106184568737,0.9220530922843685,0.7444920597197902,0.035452002843799534,0.1734903125075151,0.08381638834003136,0.6699944856169742,,
source,pp,compact32,compact_profile,hfull,total,,,mooncake,,81,0.9680252917715565,0.385523157243679,3.91889891082369,0.010999246946501893,0.010810740469966126,0.021524850892065493,1.148745446471589,0.5743727232357945,0.9887450386389567,0.49437251931947834,1.4963089023433553,0.07125280487349311,0.08027101446195684,0.0739513681889147,0.2581330522803426,,
source,pp,h128,exact_representative,hfull,decode,,,burstgpt,,135,0.2222189814092068,0.06378876981361398,0.7115492167373839,0.014546510828593208,0.008468554117467143,0.0813004364295125,0.44580256265969215,0.22290128132984607,0.39227651407619335,0.19613825703809668,0.33024021014128613,0.015725724292442195,0.19614085347624627,0.061691649912890355,0.6245587412448905,,
source,pp,h128,exact_representative,hfull,decode,,,mooncake,,81,0.29856252602583905,0.1278403531519969,0.8357127802023411,0.004695138553739627,0.0047892109389097584,0.011956583320743319,0.603651600874206,0.301825800437103,0.6745598686724122,0.3372799343362061,0.40530775589613427,0.01930036932838735,0.239250495718165,0.11970225683405783,0.6120751318471371,,
source,pp,h128,exact_representative,hfull,prefill,,,burstgpt,,135,0.13445023611464102,0.0861378327012992,0.6647307286859109,0.026276909710329484,0.020365590008461748,0.0813831770766529,0.9971246505728312,0.4985623252864156,1.133130099671166,0.566565049835583,0.34947544228403316,0.016641687727811102,0.025629432702043806,0.019876779799225797,0.06623417928789471,,
source,pp,h128,exact_representative,hfull,prefill,,,mooncake,,81,0.03714200440437651,0.03653479864855658,0.12677013165952242,0.012921365693316344,0.012895674446211298,0.030121106142420317,0.680052675354623,0.3400263376773115,0.4976235955319761,0.24881179776598805,0.12391091831979704,0.0059005199199903356,0.012834470846727022,0.01279040944349441,0.030157171711679264,,
source,pp,h128,exact_representative,hfull,total,,,burstgpt,,135,0.1687403790390295,0.05993249856389087,0.5941396512873905,0.024522809960139363,0.019046186650314267,0.0790679275589971,0.47816215151965713,0.23908107575982857,1.0640676732273948,0.5320338366136974,0.43292238042367304,0.020615351448746336,0.08312502019735296,0.043813170438568486,0.3529547299874248,,
source,pp,h128,exact_representative,hfull,total,,,mooncake,,81,0.21611305185607532,0.11554996373459045,0.5737495263357332,0.012755131999092164,0.012741083366718694,0.029774167493447957,0.6024530068537763,0.30122650342688817,0.5007841617487009,0.25039208087435044,0.6268387581002787,0.029849464671441842,0.02318394837278008,0.023026174839327517,0.04809554265658939,,
source,pp,h32,exact_representative,hfull,decode,,,burstgpt,,135,0.6846380468189049,0.1666990893545096,2.878614626436584,0.076254696780382,0.049474813459831714,0.24900708458565904,0.6851312164175073,0.34256560820875365,0.6619449154817756,0.3309724577408878,0.5864271100769293,0.027925100479853776,0.5975795105564907,0.161480026760671,2.479089953620711,,
