profile_id,source,sample_label,sample_requests,pp_size,microbatch,prefill_proxy_calls_per_1000,decode_proxy_calls_per_1000,total_logical_bytes_per_1000
profile_13_burstgpt_3_c2,burstgpt,h64,64,8,4,875.0,35375.0,8137472000.0
profile_13_burstgpt_3_c2,burstgpt,h64,64,8,16,250.0,31750.0,8137472000.0
profile_13_burstgpt_3_c2,burstgpt,h128,128,2,1,2000.0,112406.25,8670336000.0
profile_13_burstgpt_3_c2,burstgpt,h128,128,2,4,1421.875,30531.25,8670336000.0
profile_13_burstgpt_3_c2,burstgpt,h128,128,2,16,843.75,9312.5,8670336000.0
profile_13_burstgpt_3_c2,burstgpt,h128,128,4,1,2000.0,112406.25,8670336000.0
profile_13_burstgpt_3_c2,burstgpt,h128,128,4,4,1375.0,30250.0,8670336000.0
profile_13_burstgpt_3_c2,burstgpt,h128,128,4,16,546.875,9312.5,8670336000.0
profile_13_burstgpt_3_c2,burstgpt,h128,128,8,1,2000.0,112406.25,8670336000.0
profile_13_burstgpt_3_c2,burstgpt,h128,128,8,4,968.75,30640.625,8670336000.0
profile_13_burstgpt_3_c2,burstgpt,h128,128,8,16,328.125,14562.5,8670336000.0
profile_13_burstgpt_3_c2,burstgpt,hfull,42,2,1,2000.0,111571.42857142858,8778703238.095238
profile_13_burstgpt_3_c2,burstgpt,hfull,42,2,4,1619.047619047619,31142.857142857145,8778703238.095238
profile_13_burstgpt_3_c2,burstgpt,hfull,42,2,16,571.4285714285714,12571.428571428572,8778703238.095238
profile_13_burstgpt_3_c2,burstgpt,hfull,42,4,1,2000.0,111571.42857142858,8778703238.095238
profile_13_burstgpt_3_c2,burstgpt,hfull,42,4,4,1333.3333333333335,35428.57142857143,8778703238.095238
profile_13_burstgpt_3_c2,burstgpt,hfull,42,4,16,285.7142857142857,24190.47619047619,8778703238.095238
profile_13_burstgpt_3_c2,burstgpt,hfull,42,8,1,2000.0,111571.42857142858,8778703238.095238
profile_13_burstgpt_3_c2,burstgpt,hfull,42,8,4,857.1428571428571,48047.619047619046,8778703238.095238
profile_13_burstgpt_3_c2,burstgpt,hfull,42,8,16,285.7142857142857,36285.71428571429,8778703238.095238
profile_13_burstgpt_3_c2,burstgpt,compact32,32,2,1,2000.0,109312.5,8015360000.0
profile_13_burstgpt_3_c2,burstgpt,compact32,32,2,4,1312.5,32062.5,8015360000.0
profile_13_burstgpt_3_c2,burstgpt,compact32,32,2,16,312.5,14000.0,8015360000.0
profile_13_burstgpt_3_c2,burstgpt,compact32,32,4,1,2000.0,109312.5,8015360000.0
profile_13_burstgpt_3_c2,burstgpt,compact32,32,4,4,1062.5,36062.5,8015360000.0
profile_13_burstgpt_3_c2,burstgpt,compact32,32,4,16,250.0,28000.0,8015360000.0
profile_13_burstgpt_3_c2,burstgpt,compact32,32,8,1,2000.0,109312.5,8015360000.0
profile_13_burstgpt_3_c2,burstgpt,compact32,32,8,4,500.0,56000.0,8015360000.0
profile_13_burstgpt_3_c2,burstgpt,compact32,32,8,16,250.0,28000.0,8015360000.0
profile_14_burstgpt_3_c3,burstgpt,h32,32,2,1,2125.0,86312.5,10423808000.0
profile_14_burstgpt_3_c3,burstgpt,h32,32,2,4,1625.0,25312.5,10423808000.0
profile_14_burstgpt_3_c3,burstgpt,h32,32,2,16,375.0,15500.0,10423808000.0
profile_14_burstgpt_3_c3,burstgpt,h32,32,4,1,2125.0,83062.5,10423808000.0
profile_14_burstgpt_3_c3,burstgpt,h32,32,4,4,1187.5,32562.5,10423808000.0
profile_14_burstgpt_3_c3,burstgpt,h32,32,4,16,375.0,21250.0,10423808000.0
profile_14_burstgpt_3_c3,burstgpt,h32,32,8,1,2125.0,80625.0,10423808000.0
profile_14_burstgpt_3_c3,burstgpt,h32,32,8,4,625.0,45062.5,10423808000.0
profile_14_burstgpt_3_c3,burstgpt,h32,32,8,16,312.5,27437.5,10423808000.0
profile_14_burstgpt_3_c3,burstgpt,h64,64,2,1,2125.0,81437.5,9806592000.0
profile_14_burstgpt_3_c3,burstgpt,h64,64,2,4,1718.75,23968.75,9806592000.0
profile_14_burstgpt_3_c3,burstgpt,h64,64,2,16,781.25,8781.25,9806592000.0
profile_14_burstgpt_3_c3,burstgpt,h64,64,4,1,2125.0,79500.0,9806592000.0
profile_14_burstgpt_3_c3,burstgpt,h64,64,4,4,1531.25,25375.0,9806592000.0
profile_14_burstgpt_3_c3,burstgpt,h64,64,4,16,375.0,15875.0,9806592000.0
profile_14_burstgpt_3_c3,burstgpt,h64,64,8,1,2125.0,88750.0,9806592000.0
profile_14_burstgpt_3_c3,burstgpt,h64,64,8,4,1125.0,33437.5,9806592000.0
profile_14_burstgpt_3_c3,burstgpt,h64,64,8,16,343.75,19843.75,9806592000.0
profile_14_burstgpt_3_c3,burstgpt,h128,128,2,1,2125.0,82703.125,10554112000.0
profile_14_burstgpt_3_c3,burstgpt,h128,128,2,4,1687.5,24171.875,10554112000.0
profile_14_burstgpt_3_c3,burstgpt,h128,128,2,16,875.0,8015.625,10554112000.0
profile_14_burstgpt_3_c3,burstgpt,h128,128,4,1,2125.0,84750.0,10554112000.0
profile_14_burstgpt_3_c3,burstgpt,h128,128,4,4,1328.125,26781.25,10554112000.0
profile_14_burstgpt_3_c3,burstgpt,h128,128,4,16,609.375,9140.625,10554112000.0
profile_14_burstgpt_3_c3,burstgpt,h128,128,8,1,2125.0,82828.125,10554112000.0
profile_14_burstgpt_3_c3,burstgpt,h128,128,8,4,1265.625,27593.75,10554112000.0
profile_14_burstgpt_3_c3,burstgpt,h128,128,8,16,390.625,11781.25,10554112000.0
profile_14_burstgpt_3_c3,burstgpt,hfull,48,2,1,2125.0,89333.33333333333,10074112000.0
profile_14_burstgpt_3_c3,burstgpt,hfull,48,2,4,1791.6666666666665,27374.999999999996,10074112000.0
profile_14_burstgpt_3_c3,burstgpt,hfull,48,2,16,541.6666666666666,11125.0,10074112000.0
profile_14_burstgpt_3_c3,burstgpt,hfull,48,4,1,2125.0,87249.99999999999,10074112000.0
profile_14_burstgpt_3_c3,burstgpt,hfull,48,4,4,1500.0,28916.666666666664,10074112000.0
profile_14_burstgpt_3_c3,burstgpt,hfull,48,4,16,333.3333333333333,17958.333333333332,10074112000.0
profile_14_burstgpt_3_c3,burstgpt,hfull,48,8,1,2125.0,90249.99999999999,10074112000.0
profile_14_burstgpt_3_c3,burstgpt,hfull,48,8,4,958.3333333333333,38583.33333333333,10074112000.0
profile_14_burstgpt_3_c3,burstgpt,hfull,48,8,16,333.3333333333333,28541.666666666664,10074112000.0
profile_14_burstgpt_3_c3,burstgpt,compact32,32,2,1,2125.0,88312.5,10737664000.0
profile_14_burstgpt_3_c3,burstgpt,compact32,32,2,4,1250.0,26625.0,10737664000.0
profile_14_burstgpt_3_c3,burstgpt,compact32,32,2,16,375.0,12125.0,10737664000.0
profile_14_burstgpt_3_c3,burstgpt,compact32,32,4,1,2125.0,86812.5,10737664000.0
profile_14_burstgpt_3_c3,burstgpt,compact32,32,4,4,1125.0,30750.0,10737664000.0
profile_14_burstgpt_3_c3,burstgpt,compact32,32,4,16,375.0,24250.0,10737664000.0
profile_14_burstgpt_3_c3,burstgpt,compact32,32,8,1,2125.0,89375.0,10737664000.0
profile_14_burstgpt_3_c3,burstgpt,compact32,32,8,4,687.5,45437.5,10737664000.0
profile_14_burstgpt_3_c3,burstgpt,compact32,32,8,16,375.0,36375.0,10737664000.0
profile_15_burstgpt_3_c4,burstgpt,h32,32,2,1,2000.0,18125.0,3270144000.0
profile_15_burstgpt_3_c4,burstgpt,h32,32,2,4,625.0,12312.5,3270144000.0
profile_15_burstgpt_3_c4,burstgpt,h32,32,2,16,125.0,11812.5,3270144000.0
profile_15_burstgpt_3_c4,burstgpt,h32,32,4,1,2000.0,18125.0,3270144000.0
profile_15_burstgpt_3_c4,burstgpt,h32,32,4,4,562.5,12437.5,3270144000.0
profile_15_burstgpt_3_c4,burstgpt,h32,32,4,16,125.0,11812.5,3270144000.0
profile_15_burstgpt_3_c4,burstgpt,h32,32,8,1,2000.0,18125.0,3270144000.0
profile_15_burstgpt_3_c4,burstgpt,h32,32,8,4,500.0,12562.5,3270144000.0
profile_15_burstgpt_3_c4,burstgpt,h32,32,8,16,125.0,11812.5,3270144000.0
profile_15_burstgpt_3_c4,burstgpt,h64,64,2,1,2000.0,23187.5,3537920000.0
profile_15_burstgpt_3_c4,burstgpt,h64,64,2,4,1343.75,9187.5,3537920000.0
profile_15_burstgpt_3_c4,burstgpt,h64,64,2,16,187.5,7187.5,3537920000.0
profile_15_burstgpt_3_c4,burstgpt,h64,64,4,1,2000.0,23187.5,3537920000.0
profile_15_burstgpt_3_c4,burstgpt,h64,64,4,4,687.5,12812.5,3537920000.0
profile_15_burstgpt_3_c4,burstgpt,h64,64,4,16,156.25,13843.75,3537920000.0
profile_15_burstgpt_3_c4,burstgpt,h64,64,8,1,2000.0,23187.5,3537920000.0
profile_15_burstgpt_3_c4,burstgpt,h64,64,8,4,562.5,15968.75,3537920000.0
profile_15_burstgpt_3_c4,burstgpt,h64,64,8,16,156.25,13906.25,3537920000.0
profile_15_burstgpt_3_c4,burstgpt,h128,128,2,1,2000.0,23406.25,3573376000.0
profile_15_burstgpt_3_c4,burstgpt,h128,128,2,4,1640.625,7312.5,3573376000.0
profile_15_burstgpt_3_c4,burstgpt,h128,128,2,16,203.125,4109.375,3573376000.0
profile_15_burstgpt_3_c4,burstgpt,h128,128,4,1,2000.0,23406.25,3573376000.0
profile_15_burstgpt_3_c4,burstgpt,h128,128,4,4,1109.375,8718.75,3573376000.0
profile_15_burstgpt_3_c4,burstgpt,h128,128,4,16,187.5,7500.0,3573376000.0
profile_15_burstgpt_3_c4,burstgpt,h128,128,8,1,2000.0,23406.25,3573376000.0
profile_15_burstgpt_3_c4,burstgpt,h128,128,8,4,640.625,12890.625,3573376000.0
profile_15_burstgpt_3_c4,burstgpt,h128,128,8,16,187.5,10640.625,3573376000.0
profile_15_burstgpt_3_c4,burstgpt,hfull,193,2,1,2000.0,24134.715025906735,3525276518.134715
profile_15_burstgpt_3_c4,burstgpt,hfull,193,2,4,1699.481865284974,7595.854922279792,3525276518.1347146
profile_15_burstgpt_3_c4,burstgpt,hfull,193,2,16,248.7046632124352,3067.357512953368,3525276518.134715
profile_15_burstgpt_3_c4,burstgpt,hfull,193,4,1,2000.0,24134.715025906735,3525276518.134715
profile_15_burstgpt_3_c4,burstgpt,hfull,193,4,4,1430.0518134715026,8248.704663212435,3525276518.134715
profile_15_burstgpt_3_c4,burstgpt,hfull,193,4,16,176.1658031088083,5357.5129533678755,3525276518.134715
profile_15_burstgpt_3_c4,burstgpt,hfull,193,8,1,2000.0,24134.715025906735,3525276518.134715
profile_15_burstgpt_3_c4,burstgpt,hfull,193,8,4,777.2020725388601,9367.875647668394,3525276518.1347146
profile_15_burstgpt_3_c4,burstgpt,hfull,193,8,16,165.80310880829015,8715.025906735751,3525276518.134715
profile_15_burstgpt_3_c4,burstgpt,compact32,32,2,1,2000.0,27312.5,3723776000.0
profile_15_burstgpt_3_c4,burstgpt,compact32,32,2,4,687.5,11687.5,3723776000.0
profile_15_burstgpt_3_c4,burstgpt,compact32,32,2,16,250.0,9625.0,3723776000.0
profile_15_burstgpt_3_c4,burstgpt,compact32,32,4,1,2000.0,27312.5,3723776000.0
profile_15_burstgpt_3_c4,burstgpt,compact32,32,4,4,562.5,15937.5,3723776000.0
profile_15_burstgpt_3_c4,burstgpt,compact32,32,4,16,187.5,10000.0,3723776000.0
profile_15_burstgpt_3_c4,burstgpt,compact32,32,8,1,2000.0,27312.5,3723776000.0
profile_15_burstgpt_3_c4,burstgpt,compact32,32,8,4,500.0,16312.5,3723776000.0
profile_15_burstgpt_3_c4,burstgpt,compact32,32,8,16,187.5,10000.0,3723776000.0
profile_16_mooncake_conversation_c0,mooncake,h32,32,2,1,3125.0,124562.5,85458432000.0
profile_16_mooncake_conversation_c0,mooncake,h32,32,2,4,3000.0,48625.0,85458432000.0
profile_16_mooncake_conversation_c0,mooncake,h32,32,2,16,2625.0,15875.0,85458432000.0
profile_16_mooncake_conversation_c0,mooncake,h32,32,4,1,3125.0,150312.5,85458432000.0
profile_16_mooncake_conversation_c0,mooncake,h32,32,4,4,2937.5,55750.0,85458432000.0
profile_16_mooncake_conversation_c0,mooncake,h32,32,4,16,2562.5,31750.0,85458432000.0
profile_16_mooncake_conversation_c0,mooncake,h32,32,8,1,3125.0,120250.0,85458432000.0
profile_16_mooncake_conversation_c0,mooncake,h32,32,8,4,2812.5,63500.0,85458432000.0
profile_16_mooncake_conversation_c0,mooncake,h32,32,8,16,2562.5,63500.0,85458432000.0
profile_16_mooncake_conversation_c0,mooncake,h64,64,2,1,3218.75,133593.75,89014528000.0
profile_16_mooncake_conversation_c0,mooncake,h64,64,2,4,3125.0,42437.5,89014528000.0
profile_16_mooncake_conversation_c0,mooncake,h64,64,2,16,2906.25,15812.5,89014528000.0
profile_16_mooncake_conversation_c0,mooncake,h64,64,4,1,3218.75,107000.0,89014528000.0
profile_16_mooncake_conversation_c0,mooncake,h64,64,4,4,3031.25,36187.5,89014528000.0
profile_16_mooncake_conversation_c0,mooncake,h64,64,4,16,2656.25,15875.0,89014528000.0
profile_16_mooncake_conversation_c0,mooncake,h64,64,8,1,3218.75,124375.0,89014528000.0
profile_16_mooncake_conversation_c0,mooncake,h64,64,8,4,3000.0,52343.75,89014528000.0
profile_16_mooncake_conversation_c0,mooncake,h64,64,8,16,2625.0,31750.0,89014528000.0
profile_16_mooncake_conversation_c0,mooncake,h128,128,2,1,3265.625,119500.0,89275008000.0
profile_16_mooncake_conversation_c0,mooncake,h128,128,2,4,3203.125,40093.75,89275008000.0
profile_16_mooncake_conversation_c0,mooncake,h128,128,2,16,2968.75,11968.75,89275008000.0
profile_16_mooncake_conversation_c0,mooncake,h128,128,4,1,3265.625,114000.0,89275008000.0
profile_16_mooncake_conversation_c0,mooncake,h128,128,4,4,3140.625,39718.75,89275008000.0
profile_16_mooncake_conversation_c0,mooncake,h128,128,4,16,2890.625,15390.625,89275008000.0
profile_16_mooncake_conversation_c0,mooncake,h128,128,8,1,3265.625,114421.875,89275008000.0
profile_16_mooncake_conversation_c0,mooncake,h128,128,8,4,3078.125,42328.125,89275008000.0
profile_16_mooncake_conversation_c0,mooncake,h128,128,8,16,2718.75,15875.0,89275008000.0
profile_16_mooncake_conversation_c0,mooncake,hfull,1049,2,1,3300.285986653956,115075.30981887512,92014668141.08675
profile_16_mooncake_conversation_c0,mooncake,hfull,1049,2,4,3265.967588179218,35288.84652049571,92014668141.08675
profile_16_mooncake_conversation_c0,mooncake,hfull,1049,2,16,3210.67683508103,10385.12869399428,92014668141.08676
profile_16_mooncake_conversation_c0,mooncake,hfull,1049,4,1,3300.285986653956,107225.92945662535,92014668141.08675
profile_16_mooncake_conversation_c0,mooncake,hfull,1049,4,4,3244.9952335557673,31536.70162059104,92014668141.08675
profile_16_mooncake_conversation_c0,mooncake,hfull,1049,4,16,3153.4795042898,9321.258341277407,92014668141.08675
profile_16_mooncake_conversation_c0,mooncake,hfull,1049,8,1,3300.285986653956,108215.44327931364,92014668141.08675
profile_16_mooncake_conversation_c0,mooncake,hfull,1049,8,4,3225.9294566253575,34705.433746425166,92014668141.08675
profile_16_mooncake_conversation_c0,mooncake,hfull,1049,8,16,3113.4413727359392,10560.533841754052,92014668141.08676
profile_16_mooncake_conversation_c0,mooncake,compact32,32,2,1,3562.5,101187.5,93185536000.0
profile_16_mooncake_conversation_c0,mooncake,compact32,32,2,4,3437.5,32875.0,93185536000.0
profile_16_mooncake_conversation_c0,mooncake,compact32,32,2,16,2875.0,15375.0,93185536000.0
profile_16_mooncake_conversation_c0,mooncake,compact32,32,4,1,3562.5,100062.5,93185536000.0
profile_16_mooncake_conversation_c0,mooncake,compact32,32,4,4,3250.0,40562.5,93185536000.0
profile_16_mooncake_conversation_c0,mooncake,compact32,32,4,16,2750.0,30750.0,93185536000.0
profile_16_mooncake_conversation_c0,mooncake,compact32,32,8,1,3562.5,99812.5,93185536000.0
profile_16_mooncake_conversation_c0,mooncake,compact32,32,8,4,3062.5,61500.0,93185536000.0
profile_16_mooncake_conversation_c0,mooncake,compact32,32,8,16,2750.0,61500.0,93185536000.0
profile_17_mooncake_conversation_c1,mooncake,h32,32,2,1,3250.0,148437.5,90030080000.0
profile_17_mooncake_conversation_c1,mooncake,h32,32,2,4,3062.5,44250.0,90030080000.0
profile_17_mooncake_conversation_c1,mooncake,h32,32,2,16,2750.0,15875.0,90030080000.0
profile_17_mooncake_conversation_c1,mooncake,h32,32,4,1,3250.0,146750.0,90030080000.0
profile_17_mooncake_conversation_c1,mooncake,h32,32,4,4,2937.5,57187.5,90030080000.0
profile_17_mooncake_conversation_c1,mooncake,h32,32,4,16,2687.5,31750.0,90030080000.0
profile_17_mooncake_conversation_c1,mooncake,h32,32,8,1,3250.0,128937.5,90030080000.0
profile_17_mooncake_conversation_c1,mooncake,h32,32,8,4,2812.5,63500.0,90030080000.0
profile_17_mooncake_conversation_c1,mooncake,h32,32,8,16,2687.5,63500.0,90030080000.0
profile_17_mooncake_conversation_c1,mooncake,h64,64,2,1,3406.25,110437.5,92411904000.0
profile_17_mooncake_conversation_c1,mooncake,h64,64,2,4,3375.0,39843.75,92411904000.0
profile_17_mooncake_conversation_c1,mooncake,h64,64,2,16,3031.25,15843.75,92411904000.0
profile_17_mooncake_conversation_c1,mooncake,h64,64,4,1,3406.25,92156.25,92411904000.0
profile_17_mooncake_conversation_c1,mooncake,h64,64,4,4,3250.0,37468.75,92411904000.0
profile_17_mooncake_conversation_c1,mooncake,h64,64,4,16,2781.25,15875.0,92411904000.0
profile_17_mooncake_conversation_c1,mooncake,h64,64,8,1,3406.25,95343.75,92411904000.0
profile_17_mooncake_conversation_c1,mooncake,h64,64,8,4,3156.25,52343.75,92411904000.0
profile_17_mooncake_conversation_c1,mooncake,h64,64,8,16,2718.75,31750.0,92411904000.0
profile_17_mooncake_conversation_c1,mooncake,h128,128,2,1,3296.875,123765.625,90652160000.0
profile_17_mooncake_conversation_c1,mooncake,h128,128,2,4,3234.375,38468.75,90652160000.0
profile_17_mooncake_conversation_c1,mooncake,h128,128,2,16,3015.625,12781.25,90652160000.0
profile_17_mooncake_conversation_c1,mooncake,h128,128,4,1,3296.875,114500.0,90652160000.0
profile_17_mooncake_conversation_c1,mooncake,h128,128,4,4,3171.875,36953.125,90652160000.0
profile_17_mooncake_conversation_c1,mooncake,h128,128,4,16,2937.5,15859.375,90652160000.0
profile_17_mooncake_conversation_c1,mooncake,h128,128,8,1,3296.875,116593.75,90652160000.0
profile_17_mooncake_conversation_c1,mooncake,h128,128,8,4,3125.0,41140.625,90652160000.0
profile_17_mooncake_conversation_c1,mooncake,h128,128,8,16,2734.375,15875.0,90652160000.0
profile_17_mooncake_conversation_c1,mooncake,hfull,1089,2,1,3280.073461891644,114290.17447199266,89407503044.9954
profile_17_mooncake_conversation_c1,mooncake,hfull,1089,2,4,3204.775022956841,36168.96235078053,89407503044.9954
profile_17_mooncake_conversation_c1,mooncake,hfull,1089,2,16,3188.2460973370066,10740.128558310376,89407503044.9954
profile_17_mooncake_conversation_c1,mooncake,hfull,1089,4,1,3280.073461891644,108121.21212121211,89407503044.9954
profile_17_mooncake_conversation_c1,mooncake,hfull,1089,4,4,3184.5730027548207,32102.846648301194,89407503044.9954
profile_17_mooncake_conversation_c1,mooncake,hfull,1089,4,16,3083.56290174472,10415.059687786961,89407503044.9954
profile_17_mooncake_conversation_c1,mooncake,hfull,1089,8,1,3280.073461891644,109976.12488521579,89407503044.9954
profile_17_mooncake_conversation_c1,mooncake,hfull,1089,8,4,3144.1689623507805,34448.11753902663,89407503044.9954
profile_17_mooncake_conversation_c1,mooncake,hfull,1089,8,16,3054.178145087236,10951.331496786042,89407503044.9954
profile_17_mooncake_conversation_c1,mooncake,compact32,32,2,1,3500.0,115250.0,89234432000.0
profile_17_mooncake_conversation_c1,mooncake,compact32,32,2,4,3062.5,46125.0,89234432000.0
profile_17_mooncake_conversation_c1,mooncake,compact32,32,2,16,2687.5,15375.0,89234432000.0
profile_17_mooncake_conversation_c1,mooncake,compact32,32,4,1,3500.0,101187.5,89234432000.0
profile_17_mooncake_conversation_c1,mooncake,compact32,32,4,4,3187.5,53312.5,89234432000.0
profile_17_mooncake_conversation_c1,mooncake,compact32,32,4,16,2625.0,30750.0,89234432000.0
profile_17_mooncake_conversation_c1,mooncake,compact32,32,8,1,3500.0,105750.0,89234432000.0
profile_17_mooncake_conversation_c1,mooncake,compact32,32,8,4,2875.0,61500.0,89234432000.0
profile_17_mooncake_conversation_c1,mooncake,compact32,32,8,16,2625.0,61500.0,89234432000.0
profile_18_mooncake_conversation_c2,mooncake,h32,32,2,1,3375.0,95062.5,97256960000.0
profile_18_mooncake_conversation_c2,mooncake,h32,32,2,4,3375.0,44687.5,97256960000.0
profile_18_mooncake_conversation_c2,mooncake,h32,32,2,16,3000.0,15875.0,97256960000.0
profile_18_mooncake_conversation_c2,mooncake,h32,32,4,1,3375.0,103875.0,97256960000.0
profile_18_mooncake_conversation_c2,mooncake,h32,32,4,4,3125.0,51000.0,97256960000.0
profile_18_mooncake_conversation_c2,mooncake,h32,32,4,16,2875.0,31750.0,97256960000.0
profile_18_mooncake_conversation_c2,mooncake,h32,32,8,1,3375.0,127562.5,97256960000.0
profile_18_mooncake_conversation_c2,mooncake,h32,32,8,4,3000.0,55437.5,97256960000.0
profile_18_mooncake_conversation_c2,mooncake,h32,32,8,16,2875.0,63500.0,97256960000.0
profile_18_mooncake_conversation_c2,mooncake,h64,64,2,1,3218.75,117593.75,90740480000.0
profile_18_mooncake_conversation_c2,mooncake,h64,64,2,4,3218.75,44781.25,90740480000.0
profile_18_mooncake_conversation_c2,mooncake,h64,64,2,16,2906.25,15812.5,90740480000.0
profile_18_mooncake_conversation_c2,mooncake,h64,64,4,1,3218.75,108750.0,90740480000.0
profile_18_mooncake_conversation_c2,mooncake,h64,64,4,4,3062.5,42468.75,90740480000.0
profile_18_mooncake_conversation_c2,mooncake,h64,64,4,16,2750.0,15875.0,90740480000.0
profile_18_mooncake_conversation_c2,mooncake,h64,64,8,1,3218.75,128875.0,90740480000.0
profile_18_mooncake_conversation_c2,mooncake,h64,64,8,4,3062.5,46375.0,90740480000.0
profile_18_mooncake_conversation_c2,mooncake,h64,64,8,16,2687.5,31750.0,90740480000.0
profile_18_mooncake_conversation_c2,mooncake,h128,128,2,1,3359.375,108375.0,95625856000.0
profile_18_mooncake_conversation_c2,mooncake,h128,128,2,4,3234.375,38531.25,95625856000.0
profile_18_mooncake_conversation_c2,mooncake,h128,128,2,16,3187.5,12609.375,95625856000.0
profile_18_mooncake_conversation_c2,mooncake,h128,128,4,1,3359.375,100046.875,95625856000.0
profile_18_mooncake_conversation_c2,mooncake,h128,128,4,4,3234.375,37828.125,95625856000.0
profile_18_mooncake_conversation_c2,mooncake,h128,128,4,16,3015.625,15828.125,95625856000.0
profile_18_mooncake_conversation_c2,mooncake,h128,128,8,1,3359.375,106593.75,95625856000.0
profile_18_mooncake_conversation_c2,mooncake,h128,128,8,4,3218.75,39140.625,95625856000.0
profile_18_mooncake_conversation_c2,mooncake,h128,128,8,16,2921.875,15875.0,95625856000.0
profile_18_mooncake_conversation_c2,mooncake,hfull,930,2,1,3359.1397849462364,100051.6129032258,94921567243.01076
profile_18_mooncake_conversation_c2,mooncake,hfull,930,2,4,3311.827956989247,32834.408602150535,94921567243.01074
profile_18_mooncake_conversation_c2,mooncake,hfull,930,2,16,3309.6774193548385,9888.172043010753,94921567243.01074
profile_18_mooncake_conversation_c2,mooncake,hfull,930,4,1,3359.1397849462364,97612.90322580644,94921567243.01076
profile_18_mooncake_conversation_c2,mooncake,hfull,930,4,4,3275.268817204301,30483.870967741936,94921567243.01076
profile_18_mooncake_conversation_c2,mooncake,hfull,930,4,16,3200.0,8886.021505376344,94921567243.01074
profile_18_mooncake_conversation_c2,mooncake,hfull,930,8,1,3359.1397849462364,99455.91397849462,94921567243.01076
profile_18_mooncake_conversation_c2,mooncake,hfull,930,8,4,3255.9139784946237,29464.516129032258,94921567243.01074
profile_18_mooncake_conversation_c2,mooncake,hfull,930,8,16,3191.3978494623652,10546.236559139785,94921567243.01074
profile_18_mooncake_conversation_c2,mooncake,compact32,32,2,1,3562.5,84375.0,95035904000.0
profile_18_mooncake_conversation_c2,mooncake,compact32,32,2,4,3375.0,31000.0,95035904000.0
profile_18_mooncake_conversation_c2,mooncake,compact32,32,2,16,2875.0,15375.0,95035904000.0
profile_18_mooncake_conversation_c2,mooncake,compact32,32,4,1,3562.5,91625.0,95035904000.0
profile_18_mooncake_conversation_c2,mooncake,compact32,32,4,4,3312.5,32750.0,95035904000.0
profile_18_mooncake_conversation_c2,mooncake,compact32,32,4,16,2812.5,30750.0,95035904000.0
profile_18_mooncake_conversation_c2,mooncake,compact32,32,8,1,3562.5,96125.0,95035904000.0
profile_18_mooncake_conversation_c2,mooncake,compact32,32,8,4,3062.5,61500.0,95035904000.0
profile_18_mooncake_conversation_c2,mooncake,compact32,32,8,16,2812.5,61500.0,95035904000.0
profile_19_mooncake_conversation_c3,mooncake,h32,32,2,1,3312.5,108437.5,91398144000.0
profile_19_mooncake_conversation_c3,mooncake,h32,32,2,4,3125.0,35312.5,91398144000.0
profile_19_mooncake_conversation_c3,mooncake,h32,32,2,16,2750.0,15875.0,91398144000.0
profile_19_mooncake_conversation_c3,mooncake,h32,32,4,1,3312.5,105125.0,91398144000.0
profile_19_mooncake_conversation_c3,mooncake,h32,32,4,4,3125.0,34437.5,91398144000.0
profile_19_mooncake_conversation_c3,mooncake,h32,32,4,16,2687.5,31750.0,91398144000.0
profile_19_mooncake_conversation_c3,mooncake,h32,32,8,1,3312.5,118875.0,91398144000.0
profile_19_mooncake_conversation_c3,mooncake,h32,32,8,4,2937.5,63750.0,91398144000.0
profile_19_mooncake_conversation_c3,mooncake,h32,32,8,16,2687.5,63500.0,91398144000.0
profile_19_mooncake_conversation_c3,mooncake,h64,64,2,1,3343.75,116000.0,93939712000.0
profile_19_mooncake_conversation_c3,mooncake,h64,64,2,4,3281.25,40093.75,93939712000.0
profile_19_mooncake_conversation_c3,mooncake,h64,64,2,16,2937.5,15843.75,93939712000.0
profile_19_mooncake_conversation_c3,mooncake,h64,64,4,1,3343.75,105312.5,93939712000.0
profile_19_mooncake_conversation_c3,mooncake,h64,64,4,4,3218.75,36156.25,93939712000.0
profile_19_mooncake_conversation_c3,mooncake,h64,64,4,16,2781.25,15875.0,93939712000.0
profile_19_mooncake_conversation_c3,mooncake,h64,64,8,1,3343.75,114343.75,93939712000.0
profile_19_mooncake_conversation_c3,mooncake,h64,64,8,4,3125.0,35937.5,93939712000.0
profile_19_mooncake_conversation_c3,mooncake,h64,64,8,16,2781.25,31750.0,93939712000.0
profile_19_mooncake_conversation_c3,mooncake,h128,128,2,1,3375.0,108093.75,95590400000.0
profile_19_mooncake_conversation_c3,mooncake,h128,128,2,4,3312.5,40265.625,95590400000.0
profile_19_mooncake_conversation_c3,mooncake,h128,128,2,16,3125.0,13015.625,95590400000.0
profile_19_mooncake_conversation_c3,mooncake,h128,128,4,1,3375.0,103531.25,95590400000.0
profile_19_mooncake_conversation_c3,mooncake,h128,128,4,4,3265.625,36234.375,95590400000.0
profile_19_mooncake_conversation_c3,mooncake,h128,128,4,16,2984.375,15765.625,95590400000.0
profile_19_mooncake_conversation_c3,mooncake,h128,128,8,1,3375.0,97796.875,95590400000.0
profile_19_mooncake_conversation_c3,mooncake,h128,128,8,4,3187.5,37781.25,95590400000.0
profile_19_mooncake_conversation_c3,mooncake,h128,128,8,16,2859.375,15890.625,95590400000.0
