topology,backend,op,algorithm,group_size,repeat_id,payload_scope,payload_bytes,intrinsic_median_latency_us,intrinsic_p95_latency_us,completion_median_latency_us,completion_p95_latency_us,rank_skew_median_us,rank_skew_p95_us,ring_equivalent_factor,ring_equivalent_bus_bandwidth_GBps
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,4,0,representative-rank-logical-input,1048576,11.071499999999787,11.851200000000153,25.247999999999593,50.68319999999911,13.920000000000073,39.707199999998636,1.5,142.0642189405257
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,4,1,representative-rank-logical-input,1048576,11.2475000000004,11.71199999999958,24.65599999999904,37.28224999999875,13.407500000001164,25.606999999999243,1.5,139.8412091575856
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,4,2,representative-rank-logical-input,1048576,11.263999999999896,12.099199999999996,28.064000000000306,44.93760000000029,16.464500000000044,33.3392000000003,1.5,139.63636363636493
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,4,3,representative-rank-logical-input,1048576,11.136499999999614,11.936649999999508,23.8720000000003,35.054400000000896,12.44800000000123,23.81920000000082,1.5,141.23503793831586
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,4,4,representative-rank-logical-input,1048576,11.26449999999977,11.93760000000061,27.360000000000127,39.45279999999956,16.23950000000059,28.52799999999929,1.5,139.63016556438652
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,4,0,representative-rank-logical-input,2097152,17.727999999999497,18.209599999999636,29.616000000000895,45.875850000000355,11.952500000001237,28.555199999998873,1.5,177.4440433213047
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,4,1,representative-rank-logical-input,2097152,17.744000000000597,18.20800000000054,29.071499999999105,40.1024000000003,11.231999999999971,22.70880000000179,1.5,177.28403967537727
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,4,2,representative-rank-logical-input,2097152,17.727999999999156,18.17759999999953,34.76749999999993,44.641600000000196,17.167999999998756,26.36095000000032,1.5,177.44404332130807
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,4,3,representative-rank-logical-input,2097152,17.568000000000666,17.955200000000197,31.056000000000267,44.01920000000009,13.584000000000742,26.598400000000538,1.5,179.0601092896107
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,4,4,representative-rank-logical-input,2097152,17.695999999999913,18.17754999999995,31.968000000000757,40.98234999999918,14.383999999999105,23.143349999996143,1.5,177.76491862567897
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,4,0,representative-rank-logical-input,4194304,18.33599999999933,18.785599999999658,31.68000000000052,48.76480000000065,13.455500000000711,30.86720000000082,1.5,343.12041884818007
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,4,1,representative-rank-logical-input,4194304,18.272000000000844,18.84799999999823,31.936000000000604,43.11105000000005,13.616500000000087,24.601550000000042,1.5,344.32224168124503
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,4,2,representative-rank-logical-input,4194304,18.4320000000007,18.943999999999598,37.95200000000068,44.875200000000035,19.599500000000717,26.22174999999942,1.5,341.3333333333204
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,4,3,representative-rank-logical-input,4194304,18.431499999998778,18.881600000000027,36.14400000000023,46.911349999997675,17.791499999999814,28.738549999997485,1.5,341.34259284379556
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,4,4,representative-rank-logical-input,4194304,18.30399999999736,18.85114999999996,31.8720000000003,41.29599999999977,13.696500000000924,22.80319999999965,1.5,343.7202797203293
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,4,0,representative-rank-logical-input,8388608,28.12800000000061,28.608000000000175,41.72700000000077,59.30239999999996,13.567000000000007,31.791999999999685,1.5,447.3447098976012
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,4,1,representative-rank-logical-input,8388608,28.079500000001644,28.481549999999608,39.18400000000065,50.286349999998855,11.24750000000222,22.164099999998502,1.5,448.1173810074703
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,4,2,representative-rank-logical-input,8388608,28.09599999999773,28.513600000000586,46.35149999999976,57.4111500000012,18.366999999999734,29.353600000000142,1.5,447.85421412304305
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,4,3,representative-rank-logical-input,8388608,28.015499999999975,28.513599999999723,41.71150000000034,53.782400000000095,13.551500000000601,26.066549999999097,1.5,449.14108261498137
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,4,4,representative-rank-logical-input,8388608,28.159999999999968,28.54880000000162,36.832000000000335,51.34304999999903,8.719999999999118,23.265299999998565,1.5,446.8363636363641
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,4,0,representative-rank-logical-input,16777216,47.39149999999972,48.41760000000018,58.255500000000666,71.63905000000155,10.559500000000298,24.13910000000069,1.5,531.0197820284259
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,4,1,representative-rank-logical-input,16777216,47.51900000000023,48.09920000000129,55.392000000001644,69.56384999999959,7.903000000000247,22.33854999999603,1.5,529.5949830594052
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,4,2,representative-rank-logical-input,16777216,47.391999999999825,48.159999999999854,63.96799999999985,78.95520000000047,16.271999999998116,31.567250000000058,1.5,531.0141796083747
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,4,3,representative-rank-logical-input,16777216,47.26349999999957,48.10084999999954,65.05599999999868,78.64480000000049,17.807999999999083,31.825599999998072,1.5,532.4579009172032
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,4,4,representative-rank-logical-input,16777216,47.5199999999993,48.29760000000042,59.98399999999947,76.86879999999972,12.41650000000027,29.886399999999792,1.5,529.5838383838462
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,0,representative-rank-logical-input,8192,4.768000000000029,5.599999999998635,25.50400000000127,41.57759999999915,21.200000000001182,37.32799999999796,1.75,3.006711409395955
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,1,representative-rank-logical-input,8192,4.8959999999998445,5.697599999999874,28.079499999999825,41.448000000000135,22.911999999999352,36.76225000000122,1.75,2.9281045751634918
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,2,representative-rank-logical-input,8192,4.927999999999884,5.471050000001332,41.18399999999929,67.25754999999698,36.33550000000105,62.481549999996965,1.75,2.909090909090978
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,3,representative-rank-logical-input,8192,4.832500000000437,6.721550000001116,29.391499999998814,46.1631999999998,24.2725000000014,41.29439999999833,1.75,2.9665804449040256
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,4,representative-rank-logical-input,8192,6.0165000000015425,6.88160000000098,32.86399999999958,116.11904999999926,26.81600000000026,109.4358500000006,1.75,2.382780686444997
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,0,representative-rank-logical-input,16384,4.927499999999782,5.665650000000642,26.97599999999875,74.94080000000008,21.983499999998457,70.86880000000069,1.75,5.818772196854646
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,1,representative-rank-logical-input,16384,5.248000000000047,6.1200000000009815,26.464500000000044,44.67675000000001,21.29699999999866,39.88319999999998,1.75,5.463414634146293
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,2,representative-rank-logical-input,16384,4.848499999998239,5.260099999999874,43.5679999999993,63.88799999999737,38.75200000000041,59.11999999999734,1.75,5.913581520059897
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,3,representative-rank-logical-input,16384,4.815500000001521,6.7199999999993905,29.199500000001535,44.902349999999586,23.920000000000073,40.39995000000001,1.75,5.954106530991787
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,4,representative-rank-logical-input,16384,5.280000000001564,5.9839999999969224,28.367999999999483,48.943950000000626,22.895500000004176,43.53755000000187,1.75,5.430303030301421
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,0,representative-rank-logical-input,32768,4.8640000000004875,5.95525000000107,30.8479999999995,46.31360000000049,25.7599999999984,41.45435000000088,1.75,11.789473684209344
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,1,representative-rank-logical-input,32768,5.2800000000002,6.721600000001126,24.79950000000099,35.44960000000046,19.808500000000095,30.627200000000446,1.75,10.860606060605647
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,2,representative-rank-logical-input,32768,5.022999999999229,5.184000000000242,43.13599999999951,60.68319999999949,38.11199999999917,55.80799999999808,1.75,11.416285088594229
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,3,representative-rank-logical-input,32768,4.895999999997002,6.720000000001164,30.512000000001535,73.17659999999998,25.440000000003238,68.7493999999998,1.75,11.712418300660765
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,4,representative-rank-logical-input,32768,5.2150000000001455,6.050549999999885,28.399499999999534,39.4272000000009,22.75199999999859,33.99040000000113,1.75,10.995973154362108
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,0,representative-rank-logical-input,49152,4.912500000000364,6.945600000000513,30.01549999999952,49.82714999999871,24.20849999999882,44.87425000000103,1.75,17.50961832060939
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,1,representative-rank-logical-input,49152,5.343499999999949,6.913600000000224,27.10399999999936,42.55840000000066,21.743999999998778,36.43519999999901,1.75,16.0973144942455
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,2,representative-rank-logical-input,49152,5.056000000000495,5.468800000000554,43.02400000000034,63.13664999999837,38.01499999999942,58.242249999997696,1.75,17.012658227846437
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,3,representative-rank-logical-input,49152,4.927999999999884,6.723150000001078,31.00800000000072,43.894350000000294,25.855499999998756,38.93275000000102,1.75,17.45454545454587
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,4,representative-rank-logical-input,49152,6.831499999999778,7.072000000000116,28.89599999999882,38.16954999999925,23.423999999999978,31.827150000000028,1.75,12.591085413160037
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,0,representative-rank-logical-input,65536,5.0239999999994325,7.201600000000689,28.591999999998734,42.57440000000115,23.376000000002023,37.42240000000101,1.75,22.828025477709588
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,1,representative-rank-logical-input,65536,5.504000000000815,7.011199999999826,26.927999999999884,41.8336000000002,20.896500000000287,34.85759999999954,1.75,20.837209302322496
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,2,representative-rank-logical-input,65536,5.184499999999389,5.9872000000003025,46.46399999999994,71.35519999999923,40.67199999999866,66.32094999999998,1.75,22.121323174850716
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,3,representative-rank-logical-input,65536,5.055000000000064,6.414399999999659,29.743999999999915,46.18080000000127,24.735999999999876,41.28000000000075,1.75,22.688031651829586
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,4,representative-rank-logical-input,65536,6.8474999999994,7.169600000000491,28.463999999999487,41.22080000000019,22.527499999998327,34.24160000000052,1.75,16.748886454912018
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,0,representative-rank-logical-input,131072,7.328000000001339,8.516799999998875,28.27200000000039,42.251199999999514,20.7674999999997,34.81284999999943,1.75,31.301310043662404
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,1,representative-rank-logical-input,131072,7.616000000000895,8.736650000000555,27.53599999999983,40.63835000000017,19.69549999999981,32.418249999999944,1.75,30.11764705881999
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,2,representative-rank-logical-input,131072,7.487999999999374,7.969599999999855,44.11199999999985,72.14459999999939,36.2399999999991,64.53499999999943,1.75,30.632478632481195
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,3,representative-rank-logical-input,131072,7.200000000000728,8.323199999999725,31.13549999999941,51.31455000000296,23.983499999999367,45.21609999999836,1.75,31.857777777774558
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,4,representative-rank-logical-input,131072,7.360000000000582,8.459200000000282,31.040000000000873,40.94720000000052,23.856000000001586,33.534399999999636,1.75,31.165217391301884
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,0,representative-rank-logical-input,262144,8.752000000001317,9.95265000000004,30.09600000000046,39.15200000000022,21.360000000000582,32.018550000003685,1.75,52.41681901278919
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,1,representative-rank-logical-input,262144,8.799999999999613,9.82720000000054,33.663999999999305,47.200000000000536,24.975999999999658,38.524800000000035,1.75,52.13090909091137
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,2,representative-rank-logical-input,262144,8.559500000001208,9.314550000000054,35.47149999999965,48.69920000000033,26.863500000001522,40.19679999999989,1.75,53.59565395174196
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,3,representative-rank-logical-input,262144,8.767999999999574,9.408000000001266,31.840000000000146,46.7711500000004,23.024000000000342,38.01754999999996,1.75,52.321167883214216
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,4,representative-rank-logical-input,262144,8.703999999999724,9.414349999999468,32.01550000000134,43.49435000000194,23.392000000001644,35.0111999999981,1.75,52.70588235294285
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,0,representative-rank-logical-input,524288,12.192000000000917,12.868750000001272,33.20000000000073,43.81120000000158,20.7204999999999,32.30079999999991,1.75,75.25459317584736
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,1,representative-rank-logical-input,524288,12.175499999999374,12.704000000001543,36.59100000000035,49.36800000000111,24.382500000001528,37.49120000000183,1.75,75.3565767319656
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,2,representative-rank-logical-input,524288,12.09599999999864,12.609600000000137,39.487999999999374,52.003200000000014,27.3600000000024,39.94884999999967,1.75,75.85185185186039
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,3,representative-rank-logical-input,524288,12.287500000000136,12.867199999999638,33.8884999999982,47.65119999999997,21.487500000000182,35.85120000000006,1.75,74.66970498473977
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,ONE_SHOT_PUSH,8,4,representative-rank-logical-input,524288,12.416000000001077,12.768000000000029,33.88799999999992,44.32319999999972,21.472000000000207,31.848000000000138,1.75,73.89690721648843
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,0,representative-rank-logical-input,1048576,13.66400000000067,14.249550000001545,35.167999999998756,47.97115000000084,21.64799999999923,34.596750000003375,1.75,134.29508196720656
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,1,representative-rank-logical-input,1048576,13.791999999999916,14.467199999999865,35.48749999999973,49.95680000000175,21.58300000000054,36.915150000004175,1.75,133.04872389791265
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,2,representative-rank-logical-input,1048576,13.920000000000073,14.431999999998926,37.087500000000546,47.18875000000034,23.1195000000007,33.28794999999954,1.75,131.82528735632113
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,3,representative-rank-logical-input,1048576,13.503499999998894,14.017549999999664,35.29650000000038,48.74464999999978,21.968000000000757,35.539199999995056,1.75,135.89128744400713
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,4,representative-rank-logical-input,1048576,13.856000000001586,14.53279999999936,37.055999999998676,48.59354999999914,22.958999999998923,34.39199999999864,1.75,132.43418013855296
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,0,representative-rank-logical-input,2097152,15.984000000000378,17.281599999999845,37.3119999999999,49.04800000000014,21.616499999999178,33.4160500000002,1.75,229.60560560560018
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,1,representative-rank-logical-input,2097152,16.096000000000686,17.66400000000067,34.94350000000122,44.77435000000077,19.071500000000924,28.670349999999598,1.75,228.00795228627263
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,2,representative-rank-logical-input,2097152,16.048500000001695,16.929599999999844,39.199499999999944,59.96000000000023,23.007499999998913,44.81695000000103,1.75,228.68280524657212
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,3,representative-rank-logical-input,2097152,15.935999999998785,17.49920000000152,39.90400000000045,57.32159999999894,24.959999999999127,41.630449999998746,1.75,230.29718875503764
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,4,representative-rank-logical-input,2097152,16.22400000000016,17.801599999999507,38.09549999999945,49.652799999998564,21.90400000000136,33.262400000000156,1.75,226.20907297830155
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,0,representative-rank-logical-input,4194304,21.02400000000125,22.49849999999942,42.43199999999797,53.09825000000037,21.408000000001266,31.726350000003094,1.75,349.12633181124255
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,1,representative-rank-logical-input,4194304,21.10400000000118,22.467199999999867,41.00800000000163,56.23679999999985,20.0329999999999,35.22879999999868,1.75,347.80288097041273
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,2,representative-rank-logical-input,4194304,21.519999999999527,23.169600000001424,41.04000000000019,55.89920000000011,18.912000000000035,33.27999999999774,1.75,341.0795539033532
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,3,representative-rank-logical-input,4194304,21.32850000000144,22.728000000001064,43.91999999999916,53.83360000000006,21.90400000000136,32.83935000000092,1.75,344.141969664979
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,4,representative-rank-logical-input,4194304,21.632000000001426,22.948800000000347,44.78399999999965,58.40384999999942,23.34349999999995,36.18944999999949,1.75,339.3136094674333
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,0,representative-rank-logical-input,8388608,32.1924999999992,33.25279999999966,56.09599999999955,67.61754999999975,23.88799999999992,35.59675000000088,1.75,456.0088219305852
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,1,representative-rank-logical-input,8388608,32.064000000001215,33.09185000000048,57.391999999999825,76.3328000000004,25.103999999999814,42.91520000000064,1.75,457.836327345292
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,2,representative-rank-logical-input,8388608,31.951999999999316,33.2511999999997,52.35200000000077,63.58944999999957,20.191499999999905,30.639050000000314,1.75,459.4411617426237
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,3,representative-rank-logical-input,8388608,31.887500000000273,33.18399999999765,54.83099999999922,72.04794999999984,22.847499999998945,40.1273500000005,1.75,460.3704900039161
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,4,representative-rank-logical-input,8388608,32.11200000000099,33.446350000002255,55.98400000000015,65.44320000000025,23.55200000000059,33.99680000000035,1.75,457.1519681115953
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,0,representative-rank-logical-input,16777216,55.66400000000067,56.99264999999832,77.75949999999966,88.9846499999996,22.12800000000061,34.475849999999625,1.75,527.4527162977803
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,1,representative-rank-logical-input,16777216,55.51999999999953,57.00474999999842,73.48799999999983,87.4374500000008,17.968000000000302,31.99035000000084,1.75,528.8207492795434
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,2,representative-rank-logical-input,16777216,55.77599999999984,57.0950500000004,78.63900000000012,107.19739999999727,22.68750000000182,50.93594999999713,1.75,526.3935742971903
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,3,representative-rank-logical-input,16777216,55.9680000000003,57.439099999999804,76.60749999999916,91.70880000000088,21.070999999999913,36.162600000000744,1.75,524.5877644368182
single-node-nvlink,sglang_custom_all_reduce_v2,all_reduce,TWO_SHOT_PULL,8,4,representative-rank-logical-input,16777216,55.69599999999991,57.0255500000012,80.25600000000031,91.57595000000143,24.7199999999998,36.4063999999983,1.75,527.149669635163
