timestamp, index, memory.used [MiB], utilization.gpu [%]
2026/08/06 10:24:57.325, 4, 0 MiB, 0 %
2026/08/06 10:24:57.325, 5, 0 MiB, 0 %
2026/08/06 10:24:57.325, 6, 0 MiB, 0 %
2026/08/06 10:24:57.325, 7, 0 MiB, 0 %
2026/08/06 10:24:58.325, 0, 163797 MiB, 87 %
2026/08/06 10:24:58.326, 1, 163893 MiB, 41 %
2026/08/06 10:24:58.326, 2, 163893 MiB, 93 %
2026/08/06 10:24:58.326, 3, 163413 MiB, 88 %
2026/08/06 10:24:58.326, 4, 0 MiB, 0 %
2026/08/06 10:24:58.326, 5, 0 MiB, 0 %
2026/08/06 10:24:58.326, 6, 0 MiB, 0 %
2026/08/06 10:24:58.326, 7, 0 MiB, 0 %
2026/08/06 10:24:59.326, 0, 163799 MiB, 100 %
2026/08/06 10:24:59.326, 1, 163895 MiB, 97 %
2026/08/06 10:24:59.326, 2, 163895 MiB, 100 %
2026/08/06 10:24:59.326, 3, 163415 MiB, 100 %
2026/08/06 10:24:59.326, 4, 0 MiB, 0 %
2026/08/06 10:24:59.326, 5, 0 MiB, 0 %
2026/08/06 10:24:59.326, 6, 0 MiB, 0 %
2026/08/06 10:24:59.326, 7, 0 MiB, 0 %
2026/08/06 10:25:00.326, 0, 163799 MiB, 100 %
2026/08/06 10:25:00.326, 1, 163895 MiB, 67 %
2026/08/06 10:25:00.326, 2, 163895 MiB, 100 %
2026/08/06 10:25:00.326, 3, 163415 MiB, 100 %
2026/08/06 10:25:00.326, 4, 0 MiB, 0 %
2026/08/06 10:25:00.326, 5, 0 MiB, 0 %
2026/08/06 10:25:00.326, 6, 0 MiB, 0 %
2026/08/06 10:25:00.326, 7, 0 MiB, 0 %
2026/08/06 10:25:01.326, 0, 163799 MiB, 87 %
2026/08/06 10:25:01.326, 1, 163895 MiB, 14 %
2026/08/06 10:25:01.326, 2, 163895 MiB, 92 %
2026/08/06 10:25:01.326, 3, 163415 MiB, 76 %
2026/08/06 10:25:01.326, 4, 0 MiB, 0 %
2026/08/06 10:25:01.326, 5, 0 MiB, 0 %
2026/08/06 10:25:01.326, 6, 0 MiB, 0 %
2026/08/06 10:25:01.326, 7, 0 MiB, 0 %
2026/08/06 10:25:02.326, 0, 163799 MiB, 76 %
2026/08/06 10:25:02.326, 1, 163895 MiB, 36 %
2026/08/06 10:25:02.326, 2, 163895 MiB, 93 %
2026/08/06 10:25:02.326, 3, 163415 MiB, 50 %
2026/08/06 10:25:02.326, 4, 0 MiB, 0 %
2026/08/06 10:25:02.326, 5, 0 MiB, 0 %
2026/08/06 10:25:02.326, 6, 0 MiB, 0 %
2026/08/06 10:25:02.326, 7, 0 MiB, 0 %
2026/08/06 10:25:03.327, 0, 163799 MiB, 78 %
2026/08/06 10:25:03.327, 1, 163895 MiB, 45 %
2026/08/06 10:25:03.327, 2, 163895 MiB, 89 %
2026/08/06 10:25:03.327, 3, 163415 MiB, 77 %
2026/08/06 10:25:03.327, 4, 0 MiB, 0 %
2026/08/06 10:25:03.327, 5, 0 MiB, 0 %
2026/08/06 10:25:03.327, 6, 0 MiB, 0 %
2026/08/06 10:25:03.327, 7, 0 MiB, 0 %
2026/08/06 10:25:04.327, 0, 163799 MiB, 79 %
2026/08/06 10:25:04.327, 1, 163895 MiB, 27 %
2026/08/06 10:25:04.327, 2, 163895 MiB, 92 %
2026/08/06 10:25:04.327, 3, 163415 MiB, 92 %
2026/08/06 10:25:04.327, 4, 0 MiB, 0 %
2026/08/06 10:25:04.327, 5, 0 MiB, 0 %
2026/08/06 10:25:04.327, 6, 0 MiB, 0 %
2026/08/06 10:25:04.327, 7, 0 MiB, 0 %
2026/08/06 10:25:05.327, 0, 163799 MiB, 56 %
2026/08/06 10:25:05.327, 1, 163895 MiB, 15 %
2026/08/06 10:25:05.327, 2, 163895 MiB, 94 %
2026/08/06 10:25:05.327, 3, 163415 MiB, 79 %
2026/08/06 10:25:05.327, 4, 0 MiB, 0 %
2026/08/06 10:25:05.327, 5, 0 MiB, 0 %
2026/08/06 10:25:05.327, 6, 0 MiB, 0 %
2026/08/06 10:25:05.327, 7, 0 MiB, 0 %
2026/08/06 10:25:06.327, 0, 163799 MiB, 71 %
2026/08/06 10:25:06.327, 1, 163895 MiB, 34 %
2026/08/06 10:25:06.327, 2, 163895 MiB, 87 %
2026/08/06 10:25:06.327, 3, 163415 MiB, 69 %
2026/08/06 10:25:06.327, 4, 0 MiB, 0 %
2026/08/06 10:25:06.327, 5, 0 MiB, 0 %
2026/08/06 10:25:06.327, 6, 0 MiB, 0 %
2026/08/06 10:25:06.327, 7, 0 MiB, 0 %
2026/08/06 10:25:07.327, 0, 163799 MiB, 71 %
2026/08/06 10:25:07.327, 1, 163895 MiB, 14 %
2026/08/06 10:25:07.327, 2, 163895 MiB, 92 %
2026/08/06 10:25:07.327, 3, 163415 MiB, 84 %
2026/08/06 10:25:07.327, 4, 0 MiB, 0 %
2026/08/06 10:25:07.327, 5, 0 MiB, 0 %
2026/08/06 10:25:07.327, 6, 0 MiB, 0 %
2026/08/06 10:25:07.327, 7, 0 MiB, 0 %
2026/08/06 10:25:08.328, 0, 163799 MiB, 44 %
2026/08/06 10:25:08.328, 1, 163895 MiB, 100 %
2026/08/06 10:25:08.328, 2, 163895 MiB, 91 %
2026/08/06 10:25:08.328, 3, 163415 MiB, 100 %
2026/08/06 10:25:08.328, 4, 0 MiB, 0 %
2026/08/06 10:25:08.328, 5, 0 MiB, 0 %
2026/08/06 10:25:08.328, 6, 0 MiB, 0 %
2026/08/06 10:25:08.328, 7, 0 MiB, 0 %
2026/08/06 10:25:09.328, 0, 163799 MiB, 92 %
2026/08/06 10:25:09.328, 1, 163895 MiB, 100 %
2026/08/06 10:25:09.328, 2, 163895 MiB, 100 %
2026/08/06 10:25:09.328, 3, 163415 MiB, 88 %
2026/08/06 10:25:09.328, 4, 0 MiB, 0 %
2026/08/06 10:25:09.328, 5, 0 MiB, 0 %
2026/08/06 10:25:09.328, 6, 0 MiB, 0 %
2026/08/06 10:25:09.328, 7, 0 MiB, 0 %
2026/08/06 10:25:10.328, 0, 163799 MiB, 83 %
2026/08/06 10:25:10.328, 1, 163895 MiB, 25 %
2026/08/06 10:25:10.328, 2, 163895 MiB, 91 %
2026/08/06 10:25:10.328, 3, 163415 MiB, 71 %
2026/08/06 10:25:10.328, 4, 0 MiB, 0 %
2026/08/06 10:25:10.328, 5, 0 MiB, 0 %
2026/08/06 10:25:10.328, 6, 0 MiB, 0 %
2026/08/06 10:25:10.328, 7, 0 MiB, 0 %
2026/08/06 10:25:11.328, 0, 163799 MiB, 86 %
2026/08/06 10:25:11.328, 1, 163895 MiB, 20 %
2026/08/06 10:25:11.328, 2, 163895 MiB, 91 %
2026/08/06 10:25:11.328, 3, 163415 MiB, 33 %
2026/08/06 10:25:11.328, 4, 0 MiB, 0 %
2026/08/06 10:25:11.328, 5, 0 MiB, 0 %
2026/08/06 10:25:11.328, 6, 0 MiB, 0 %
2026/08/06 10:25:11.328, 7, 0 MiB, 0 %
2026/08/06 10:25:12.328, 0, 163799 MiB, 68 %
2026/08/06 10:25:12.329, 1, 163895 MiB, 47 %
2026/08/06 10:25:12.329, 2, 163895 MiB, 89 %
2026/08/06 10:25:12.329, 3, 163415 MiB, 30 %
2026/08/06 10:25:12.329, 4, 0 MiB, 0 %
2026/08/06 10:25:12.329, 5, 0 MiB, 0 %
2026/08/06 10:25:12.329, 6, 0 MiB, 0 %
2026/08/06 10:25:12.329, 7, 0 MiB, 0 %
2026/08/06 10:25:13.329, 0, 163799 MiB, 85 %
2026/08/06 10:25:13.329, 1, 163895 MiB, 55 %
2026/08/06 10:25:13.329, 2, 163895 MiB, 87 %
2026/08/06 10:25:13.329, 3, 163415 MiB, 86 %
2026/08/06 10:25:13.329, 4, 0 MiB, 0 %
2026/08/06 10:25:13.329, 5, 0 MiB, 0 %
2026/08/06 10:25:13.329, 6, 0 MiB, 0 %
2026/08/06 10:25:13.329, 7, 0 MiB, 0 %
2026/08/06 10:25:14.329, 0, 163799 MiB, 75 %
2026/08/06 10:25:14.329, 1, 163895 MiB, 14 %
2026/08/06 10:25:14.329, 2, 163895 MiB, 91 %
2026/08/06 10:25:14.329, 3, 163415 MiB, 76 %
2026/08/06 10:25:14.329, 4, 0 MiB, 0 %
2026/08/06 10:25:14.329, 5, 0 MiB, 0 %
2026/08/06 10:25:14.329, 6, 0 MiB, 0 %
2026/08/06 10:25:14.329, 7, 0 MiB, 0 %
2026/08/06 10:25:15.329, 0, 163799 MiB, 89 %
2026/08/06 10:25:15.329, 1, 163895 MiB, 35 %
2026/08/06 10:25:15.329, 2, 163895 MiB, 78 %
2026/08/06 10:25:15.329, 3, 163415 MiB, 88 %
2026/08/06 10:25:15.329, 4, 0 MiB, 0 %
2026/08/06 10:25:15.329, 5, 0 MiB, 0 %
2026/08/06 10:25:15.329, 6, 0 MiB, 0 %
2026/08/06 10:25:15.329, 7, 0 MiB, 0 %
2026/08/06 10:25:16.329, 0, 163799 MiB, 68 %
2026/08/06 10:25:16.329, 1, 163895 MiB, 15 %
2026/08/06 10:25:16.329, 2, 163895 MiB, 93 %
2026/08/06 10:25:16.329, 3, 163415 MiB, 78 %
2026/08/06 10:25:16.329, 4, 0 MiB, 0 %
2026/08/06 10:25:16.329, 5, 0 MiB, 0 %
2026/08/06 10:25:16.329, 6, 0 MiB, 0 %
2026/08/06 10:25:16.329, 7, 0 MiB, 0 %
2026/08/06 10:25:17.330, 0, 163799 MiB, 90 %
2026/08/06 10:25:17.330, 1, 163895 MiB, 15 %
2026/08/06 10:25:17.330, 2, 163895 MiB, 93 %
2026/08/06 10:25:17.330, 3, 163415 MiB, 88 %
2026/08/06 10:25:17.330, 4, 0 MiB, 0 %
2026/08/06 10:25:17.330, 5, 0 MiB, 0 %
2026/08/06 10:25:17.330, 6, 0 MiB, 0 %
2026/08/06 10:25:17.330, 7, 0 MiB, 0 %
2026/08/06 10:25:18.330, 0, 163799 MiB, 83 %
2026/08/06 10:25:18.330, 1, 163895 MiB, 65 %
2026/08/06 10:25:18.330, 2, 163895 MiB, 91 %
2026/08/06 10:25:18.330, 3, 163415 MiB, 28 %
2026/08/06 10:25:18.330, 4, 0 MiB, 0 %
2026/08/06 10:25:18.330, 5, 0 MiB, 0 %
2026/08/06 10:25:18.330, 6, 0 MiB, 0 %
2026/08/06 10:25:18.330, 7, 0 MiB, 0 %
2026/08/06 10:25:19.330, 0, 163799 MiB, 64 %
2026/08/06 10:25:19.330, 1, 163895 MiB, 18 %
2026/08/06 10:25:19.330, 2, 163895 MiB, 90 %
2026/08/06 10:25:19.330, 3, 163415 MiB, 40 %
2026/08/06 10:25:19.330, 4, 0 MiB, 0 %
2026/08/06 10:25:19.330, 5, 0 MiB, 0 %
2026/08/06 10:25:19.330, 6, 0 MiB, 0 %
2026/08/06 10:25:19.330, 7, 0 MiB, 0 %
2026/08/06 10:25:20.330, 0, 163799 MiB, 79 %
2026/08/06 10:25:20.330, 1, 163895 MiB, 61 %
2026/08/06 10:25:20.330, 2, 163895 MiB, 84 %
2026/08/06 10:25:20.330, 3, 163415 MiB, 78 %
2026/08/06 10:25:20.330, 4, 0 MiB, 0 %
2026/08/06 10:25:20.330, 5, 0 MiB, 0 %
2026/08/06 10:25:20.330, 6, 0 MiB, 0 %
2026/08/06 10:25:20.330, 7, 0 MiB, 0 %
2026/08/06 10:25:21.330, 0, 163799 MiB, 88 %
2026/08/06 10:25:21.330, 1, 163895 MiB, 44 %
2026/08/06 10:25:21.330, 2, 163895 MiB, 92 %
2026/08/06 10:25:21.330, 3, 163415 MiB, 71 %
2026/08/06 10:25:21.330, 4, 0 MiB, 0 %
2026/08/06 10:25:21.330, 5, 0 MiB, 0 %
2026/08/06 10:25:21.330, 6, 0 MiB, 0 %
2026/08/06 10:25:21.330, 7, 0 MiB, 0 %
2026/08/06 10:25:22.331, 0, 163799 MiB, 88 %
2026/08/06 10:25:22.331, 1, 163895 MiB, 25 %
2026/08/06 10:25:22.333, 2, 163895 MiB, 92 %
2026/08/06 10:25:22.333, 3, 163415 MiB, 65 %
2026/08/06 10:25:22.334, 4, 0 MiB, 0 %
2026/08/06 10:25:22.334, 5, 0 MiB, 0 %
2026/08/06 10:25:22.334, 6, 0 MiB, 0 %
2026/08/06 10:25:22.334, 7, 0 MiB, 0 %
2026/08/06 10:25:23.334, 0, 163799 MiB, 84 %
2026/08/06 10:25:23.334, 1, 163895 MiB, 82 %
2026/08/06 10:25:23.334, 2, 163895 MiB, 81 %
2026/08/06 10:25:23.334, 3, 163415 MiB, 58 %
2026/08/06 10:25:23.334, 4, 0 MiB, 0 %
2026/08/06 10:25:23.334, 5, 0 MiB, 0 %
2026/08/06 10:25:23.334, 6, 0 MiB, 0 %
2026/08/06 10:25:23.334, 7, 0 MiB, 0 %
2026/08/06 10:25:24.335, 0, 163799 MiB, 81 %
2026/08/06 10:25:24.335, 1, 163895 MiB, 63 %
2026/08/06 10:25:24.335, 2, 163895 MiB, 90 %
2026/08/06 10:25:24.335, 3, 163415 MiB, 24 %
2026/08/06 10:25:24.335, 4, 0 MiB, 0 %
2026/08/06 10:25:24.335, 5, 0 MiB, 0 %
2026/08/06 10:25:24.335, 6, 0 MiB, 0 %
2026/08/06 10:25:24.335, 7, 0 MiB, 0 %
2026/08/06 10:25:25.335, 0, 163799 MiB, 75 %
2026/08/06 10:25:25.335, 1, 163895 MiB, 30 %
2026/08/06 10:25:25.335, 2, 163895 MiB, 91 %
2026/08/06 10:25:25.335, 3, 163415 MiB, 48 %
2026/08/06 10:25:25.335, 4, 0 MiB, 0 %
2026/08/06 10:25:25.335, 5, 0 MiB, 0 %
2026/08/06 10:25:25.335, 6, 0 MiB, 0 %
2026/08/06 10:25:25.335, 7, 0 MiB, 0 %
2026/08/06 10:25:26.335, 0, 163799 MiB, 80 %
2026/08/06 10:25:26.335, 1, 163895 MiB, 14 %
2026/08/06 10:25:26.335, 2, 163895 MiB, 92 %
2026/08/06 10:25:26.335, 3, 163415 MiB, 79 %
2026/08/06 10:25:26.335, 4, 0 MiB, 0 %
2026/08/06 10:25:26.335, 5, 0 MiB, 0 %
2026/08/06 10:25:26.335, 6, 0 MiB, 0 %
2026/08/06 10:25:26.335, 7, 0 MiB, 0 %
2026/08/06 10:25:27.335, 0, 163799 MiB, 62 %
2026/08/06 10:25:27.335, 1, 163895 MiB, 15 %
2026/08/06 10:25:27.335, 2, 163895 MiB, 92 %
2026/08/06 10:25:27.335, 3, 163415 MiB, 80 %
2026/08/06 10:25:27.335, 4, 0 MiB, 0 %
2026/08/06 10:25:27.335, 5, 0 MiB, 0 %
2026/08/06 10:25:27.335, 6, 0 MiB, 0 %
2026/08/06 10:25:27.335, 7, 0 MiB, 0 %
2026/08/06 10:25:28.335, 0, 163799 MiB, 80 %
2026/08/06 10:25:28.335, 1, 163895 MiB, 15 %
2026/08/06 10:25:28.335, 2, 163895 MiB, 91 %
2026/08/06 10:25:28.335, 3, 163415 MiB, 68 %
2026/08/06 10:25:28.335, 4, 0 MiB, 0 %
2026/08/06 10:25:28.335, 5, 0 MiB, 0 %
2026/08/06 10:25:28.335, 6, 0 MiB, 0 %
2026/08/06 10:25:28.335, 7, 0 MiB, 0 %
2026/08/06 10:25:29.335, 0, 162599 MiB, 0 %
2026/08/06 10:25:29.335, 1, 162663 MiB, 0 %
2026/08/06 10:25:29.336, 2, 162663 MiB, 0 %
2026/08/06 10:25:29.336, 3, 162343 MiB, 0 %
2026/08/06 10:25:29.336, 4, 0 MiB, 0 %
2026/08/06 10:25:29.336, 5, 0 MiB, 0 %
2026/08/06 10:25:29.336, 6, 0 MiB, 0 %
2026/08/06 10:25:29.336, 7, 0 MiB, 0 %
2026/08/06 10:25:30.336, 0, 161911 MiB, 0 %
2026/08/06 10:25:30.336, 1, 161943 MiB, 0 %
2026/08/06 10:25:30.336, 2, 161943 MiB, 0 %
2026/08/06 10:25:30.336, 3, 161783 MiB, 0 %
2026/08/06 10:25:30.336, 4, 0 MiB, 0 %
2026/08/06 10:25:30.336, 5, 0 MiB, 0 %
2026/08/06 10:25:30.336, 6, 0 MiB, 0 %
2026/08/06 10:25:30.336, 7, 0 MiB, 0 %
2026/08/06 10:25:31.336, 0, 161873 MiB, 0 %
2026/08/06 10:25:31.336, 1, 161905 MiB, 0 %
2026/08/06 10:25:31.336, 2, 161905 MiB, 0 %
2026/08/06 10:25:31.336, 3, 161745 MiB, 0 %
2026/08/06 10:25:31.336, 4, 0 MiB, 0 %
2026/08/06 10:25:31.336, 5, 0 MiB, 0 %
2026/08/06 10:25:31.336, 6, 0 MiB, 0 %
2026/08/06 10:25:31.336, 7, 0 MiB, 0 %
2026/08/06 10:25:32.336, 0, 161871 MiB, 0 %
2026/08/06 10:25:32.525, 1, 161903 MiB, 0 %
2026/08/06 10:25:32.531, 2, 161903 MiB, 0 %
2026/08/06 10:25:32.531, 3, 606 MiB, 0 %
2026/08/06 10:25:32.531, 4, 0 MiB, 0 %
2026/08/06 10:25:32.532, 5, 0 MiB, 0 %
2026/08/06 10:25:32.532, 6, 0 MiB, 0 %
2026/08/06 10:25:32.532, 7, 0 MiB, 0 %
2026/08/06 10:25:33.532, 0, 4 MiB, 0 %
2026/08/06 10:25:33.633, 1, 4 MiB, 27 %
2026/08/06 10:25:33.644, 2, 4 MiB, 0 %
2026/08/06 10:25:33.644, 3, 4 MiB, 0 %
2026/08/06 10:25:33.644, 4, 0 MiB, 0 %
2026/08/06 10:25:33.644, 5, 0 MiB, 0 %
2026/08/06 10:25:33.644, 6, 0 MiB, 0 %
2026/08/06 10:25:33.645, 7, 0 MiB, 0 %
2026/08/06 10:25:34.645, 0, 4 MiB, 0 %
2026/08/06 10:25:34.645, 1, 4 MiB, 0 %
2026/08/06 10:25:34.645, 2, 4 MiB, 0 %
2026/08/06 10:25:34.645, 3, 4 MiB, 0 %
2026/08/06 10:25:34.645, 4, 0 MiB, 0 %
2026/08/06 10:25:34.645, 5, 0 MiB, 0 %
2026/08/06 10:25:34.645, 6, 0 MiB, 0 %
2026/08/06 10:25:34.645, 7, 0 MiB, 0 %
