candidate_id,oof_scheme,slice_type,slice_value,points,wape,signed_bias
max_edge,source_blocked,source_model_configuration,phase66/qwen3-8b/P1D4,30,0.33068682816042094,-0.33033893721682817
max_edge,source_blocked,source_model_configuration,phase66/qwen3-8b/P2D2_ALL_TO_ALL,30,0.19117494599635113,-0.19075048008367568
max_edge,source_blocked,source_model_configuration,phase66/qwen3-8b/P2D2_MATCHING,30,0.1435669867124427,0.14356698671244278
max_edge,source_blocked,source_model_configuration,phase66/qwen3-8b/P4D1,30,0.31835127202142044,-0.31077652792414096
max_edge,source_blocked,source_model_configuration,phase68/deepseek-v2-lite/P1D4,30,0.6749436872845138,-0.6749436872845139
max_edge,source_blocked,source_model_configuration,phase68/deepseek-v2-lite/P2D2_ALL_TO_ALL,30,0.42122183794712253,-0.4212218379471225
max_edge,source_blocked,source_model_configuration,phase68/deepseek-v2-lite/P2D2_MATCHING,30,0.02551085742799532,0.02551085742799532
max_edge,source_blocked,source_model_configuration,phase68/deepseek-v2-lite/P4D1,30,0.6736615891266305,-0.6736615891266305
max_edge,source_blocked,source_model_configuration,phase68/qwen3-8b/P1D4,30,0.5769000505543445,-0.5769000505543445
max_edge,source_blocked,source_model_configuration,phase68/qwen3-8b/P2D2_ALL_TO_ALL,30,0.33322676472128065,-0.33322676472128065
max_edge,source_blocked,source_model_configuration,phase68/qwen3-8b/P2D2_MATCHING,30,0.10388111054995514,0.10388111054995516
max_edge,source_blocked,source_model_configuration,phase68/qwen3-8b/P4D1,30,0.577998480919238,-0.577998480919238
r61_graph,payload_cohort,configuration,P1D4,180,0.0556207784479238,0.053388960741472445
r61_graph,payload_cohort,configuration,P2D2_ALL_TO_ALL,180,0.03705534117493772,-0.03513195509672341
r61_graph,payload_cohort,configuration,P2D2_MATCHING,180,0.13252475338312114,-0.1325247533831212
r61_graph,payload_cohort,configuration,P4D1,180,0.06296422477145626,0.060492874448304076
r61_graph,payload_cohort,configuration_topology,P1D4/L1,60,0.05584843651676935,0.05171669221588426
r61_graph,payload_cohort,configuration_topology,P1D4/L2,60,0.05397487258878289,0.052629273076677384
r61_graph,payload_cohort,configuration_topology,P1D4/L3,60,0.05703744524579712,0.055821319967431185
r61_graph,payload_cohort,configuration_topology,P2D2_ALL_TO_ALL/L1,60,0.036063123319300595,-0.03300263244243927
r61_graph,payload_cohort,configuration_topology,P2D2_ALL_TO_ALL/L2,60,0.046418262295319195,-0.045956422971705754
r61_graph,payload_cohort,configuration_topology,P2D2_ALL_TO_ALL/L3,60,0.028531772712276367,-0.026262443879747785
r61_graph,payload_cohort,configuration_topology,P2D2_MATCHING/L1,60,0.12163363416167224,-0.12163363416167233
r61_graph,payload_cohort,configuration_topology,P2D2_MATCHING/L2,60,0.13845648291850834,-0.1384564829185084
r61_graph,payload_cohort,configuration_topology,P2D2_MATCHING/L3,60,0.13723857858033647,-0.1372385785803365
r61_graph,payload_cohort,configuration_topology,P4D1/L1,60,0.05855834500456754,0.053694234836429794
r61_graph,payload_cohort,configuration_topology,P4D1/L2,60,0.06259711709413278,0.06140632194670288
r61_graph,payload_cohort,configuration_topology,P4D1/L3,60,0.06777629445700029,0.06643714793933765
r61_graph,payload_cohort,model,deepseek-v2-lite,360,0.034842564315110715,0.005735637466305352
