model_id,configuration,topology_level,vector_id,pages,flow_count,total_payload_bytes,edge_costs_us,max_edge_baseline_us,sum_edge_baseline_us,busiest_endpoint_sum_us,r61_graph_prediction_us,phase65_prediction_us,matched_solo_max_us,actual_concurrent_wave_us,max_edge_absolute_error_us,r61_graph_absolute_error_us,phase65_absolute_error_us,phase65_signed_error_us,cross_replica_relative_spread
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v06,3|3|12|12,4,59719680,198.799|198.799|662.789|662.789,662.789,1723.176,1723.176,1438.8039458840506,1315.560901411038,603.4945,1283.167,620.3779999999999,155.63694588405065,32.39390141103809,32.39390141103809,0.001308481281080218
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v07,6|12|24|32,4,147308544,352.5455|662.789|1170.2465|1550.285,1550.285,3735.866,3735.866,3261.953794058187,3009.0003289938095,1529.477,3111.698,1561.4129999999998,150.25579405818735,102.69767100619038,-102.69767100619038,0.0013140735379847087
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v08,3|12|12|32,4,117448704,198.799|662.789|662.789|1550.285,1550.285,3074.6620000000003,3074.6620000000003,2699.8632457170356,2472.846523532002,1539.167,2483.467,933.182,216.39624571703553,10.620476467998287,-10.620476467998287,0.00030199716766923015
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v09,6|6|6|32,4,99532800,352.5455|352.5455|352.5455|1550.285,1550.285,2607.9215,2607.9215000000004,2303.086421048668,2094.378312150724,1539.738,2134.121,583.836,168.96542104866785,39.74268784927608,-39.74268784927608,0.00030691793014557284
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v00,3|3|3|3,4,23887872,200.29|200.29|200.29|200.29,200.29000000000002,801.1600000000001,801.1600000000001,596.5475434577778,535.9242218343087,184.219,517.28,316.98999999999995,79.26754345777783,18.644221834308723,18.644221834308723,0.007141200123724018
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v01,6|6|6|6,4,47775744,354.847|354.847|354.847|354.847,354.847,1419.388,1419.388,1141.636554414099,1047.9225362001816,323.159,1015.225,660.378,126.41155441409899,32.69753620018162,32.69753620018162,0.0005516018616563413
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v02,12|12|12|12,4,95551488,662.174|662.174|662.174|662.174,662.174,2648.696,2648.696,2225.5122149805784,2065.9994007816676,626.735,2044.419,1382.2450000000001,181.0932149805783,21.58040078166755,21.58040078166755,0.00606627115087467
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v03,24|24|24|24,4,191102976,1173.7875|1173.7875|1173.7875|1173.7875,1173.7875,4695.15,4695.15,4029.8620451849806,3760.812638660409,1180.03,4052.375,2878.5875,22.512954815019384,291.562361339591,-291.562361339591,0.0015208365464696655
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v04,32|32|32|32,4,254803968,1545.589|1545.589|1545.589|1545.589,1545.589,6182.356,6182.356,5341.125280800817,4992.473069949209,1566.204,5394.299,3848.71,53.173719199183324,401.8259300507907,-401.8259300507907,0.00038114312907007664
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v05,3|6|12|24,4,89579520,200.29|354.847|662.174|1173.7875,1173.7875,2391.0985,2391.0985,2071.184283040085,1892.5148369154313,1162.818,1912.513,738.7255,158.6712830400852,19.99816308456866,-19.99816308456866,0.0004956829051618814
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v06,3|3|12|12,4,59719680,200.29|200.29|662.174|662.174,662.174,1724.9279999999999,1724.9279999999999,1440.2156020441635,1316.9390070698278,605.7155,1283.2825,621.1085,156.93310204416343,33.65650706982774,33.65650706982774,0.0007149633849133127
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v07,6|12|24|32,4,147308544,354.847|662.174|1173.7875|1545.589,1545.589,3736.3975,3736.3975,3261.812157340127,3009.1064270119996,1531.766,3109.863,1564.274,151.94915734012739,100.75657298800024,-100.75657298800024,0.0006997092797978338
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v08,3|12|12|32,4,117448704,200.29|662.174|662.174|1545.589,1545.589,3070.227,3070.227,2695.499579627803,2468.925410772843,1534.343,2480.746,935.1570000000002,214.753579627803,11.820589227157143,-11.820589227157143,0.0005969978385534923
