model_id,configuration,topology_level,vector_id,replica_id,measurement_id,repeat_count,concurrent_wave_us,matched_solo_max_us,concurrent_repeat_cv
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v04,1,qwen3-8b__p2d2_matching__l3__r1,5,160.14249999999998,160.1205,0.027370753314423797
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v05,0,qwen3-8b__p2d2_matching__l3__r0,5,78.3545,77.25800000000001,0.05654751812290657
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v05,1,qwen3-8b__p2d2_matching__l3__r1,5,83.9725,82.82900000000001,0.07212578348634231
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v06,0,qwen3-8b__p2d2_matching__l3__r0,5,91.508,90.826,0.04928924923844318
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v06,1,qwen3-8b__p2d2_matching__l3__r1,5,99.77699999999999,99.8335,0.049393142614730955
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v07,0,qwen3-8b__p2d2_matching__l3__r0,5,126.821,127.4985,0.03213892802235563
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v07,1,qwen3-8b__p2d2_matching__l3__r1,5,135.481,135.61950000000002,0.03243048523765539
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v08,0,qwen3-8b__p2d2_matching__l3__r0,5,150.69850000000002,150.899,0.027809588299481307
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v08,1,qwen3-8b__p2d2_matching__l3__r1,5,159.61200000000002,158.964,0.028547217357981075
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v09,0,qwen3-8b__p2d2_matching__l3__r0,5,150.671,150.4715,0.027704182819181605
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__blind_v09,1,qwen3-8b__p2d2_matching__l3__r1,5,159.561,159.434,0.02779742341345707
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v00,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,103.37299999999999,76.001,0.06416593623170498
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v00,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,98.6275,86.393,0.08713351892378321
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v01,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,112.8505,76.9515,0.0699849921338867
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v01,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,111.4025,86.5575,0.07989805465626089
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v02,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,150.84699999999998,94.601,0.07647259555025684
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v02,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,155.252,102.40700000000001,0.05921943623771355
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v03,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,231.695,128.1735,0.03589083656316339
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v03,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,229.49,138.89600000000002,0.054757912552369475
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v04,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,277.5485,153.4135,0.028658304829146962
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v04,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,276.855,163.6285,0.04000714187610627
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v05,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,193.73899999999998,127.441,0.0918474971649079
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v05,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,183.96249999999998,128.48649999999998,0.09633451537297501
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v06,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,126.289,92.57849999999999,0.07074935179490781
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v06,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,125.9545,94.289,0.10302138507704542
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v07,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,239.3585,151.148,0.04158288036999936
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v07,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,227.8825,152.187,0.03594586987588229
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v08,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,218.6685,151.7225,0.06155995309486251
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v08,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,208.2,152.481,0.07425793110635426
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v09,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,192.4415,151.264,0.058635492524572556
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__blind_v09,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,189.78,151.9665,0.073946013829477
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v00,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,93.8565,81.36449999999999,0.02975208953299593
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v00,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,99.28550000000001,83.0885,0.028323338840551618
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v01,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,102.6125,89.23,0.050430570308861625
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v01,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,102.328,86.3825,0.03550659197714842
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v02,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,126.756,101.7175,0.00894355637018131
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v02,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,140.3255,102.3235,0.0825331328650871
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v03,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,216.914,136.972,0.07049894035778267
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v03,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,210.3655,137.97199999999998,0.06436287604399248
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v04,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,269.07849999999996,163.043,0.01015162682667867
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v04,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,281.823,164.7725,0.029899211013568527
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v05,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,183.3425,134.551,0.04632128694378729
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v05,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,189.3015,133.9495,0.020692449340417186
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v06,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,125.1755,101.20949999999999,0.07503422672299706
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v06,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,125.5155,102.727,0.011812019128779022
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v07,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,238.2055,158.258,0.05636044071528124
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v07,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,245.2115,158.1095,0.020935549828405824
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v08,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,212.98149999999998,158.96249999999998,0.03437836651635367
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v08,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,224.961,158.562,0.03316572995137479
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v09,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,186.99200000000002,158.4565,0.01979756977880534
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__blind_v09,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,192.7095,158.331,0.023990960996100187
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v00,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,96.6825,81.3045,0.022677863575063822
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v00,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,96.046,79.18549999999999,0.054822673946744144
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v01,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,102.998,86.013,0.02355601101600723
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v01,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,102.3255,84.834,0.056460807647359994
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v02,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,126.86500000000001,103.34649999999999,0.08609787613881695
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v02,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,128.3875,101.02,0.019885497492373668
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v03,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,213.2105,139.562,0.0350242173794381
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v03,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,202.2125,136.31,0.04916149027269895
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v04,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,262.755,163.70600000000002,0.016565488256279178
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v04,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,261.0315,163.0195,0.02657087637261666
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v05,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,182.20499999999998,134.31150000000002,0.028345069585572806
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v05,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,182.0665,134.5265,0.05203585875544501
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v06,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,126.5745,100.7825,0.02871648103952556
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v06,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,125.957,101.35900000000001,0.07271594258606214
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v07,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,239.575,158.7285,0.02474467296201482
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v07,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,236.1935,158.2665,0.03278325460974318
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v08,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,205.8855,158.9905,0.03720637412961025
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v08,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,211.12,159.124,0.055057978703051604
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v09,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,187.394,157.8795,0.0221796942863474
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__blind_v09,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,187.547,157.851,0.05919831829008717
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v00,0,deepseek-v2-lite__p1d4__l1__r0,5,515.3685,181.9225,0.005512191282088099
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v00,1,deepseek-v2-lite__p1d4__l1__r1,5,515.1455,173.1445,0.008402224069451665
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v01,0,deepseek-v2-lite__p1d4__l1__r0,5,1014.945,330.793,0.006432860920565621
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v01,1,deepseek-v2-lite__p1d4__l1__r1,5,1014.452,309.238,0.008490186223588185
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v02,0,deepseek-v2-lite__p1d4__l1__r0,5,2033.683,627.137,0.0031959696824742957
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v02,1,deepseek-v2-lite__p1d4__l1__r1,5,2034.904,588.803,0.005131833427184079
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v03,0,deepseek-v2-lite__p1d4__l1__r0,5,4050.951,1196.258,0.0031031289472917877
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v03,1,deepseek-v2-lite__p1d4__l1__r1,5,4049.693,1145.847,0.0009783535556547444
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v04,0,deepseek-v2-lite__p1d4__l1__r0,5,5389.69,1564.884,0.0008806436366566068
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v04,1,deepseek-v2-lite__p1d4__l1__r1,5,5403.452,1508.838,0.002238931999062562
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v05,0,deepseek-v2-lite__p1d4__l1__r0,5,1914.519,1158.775,0.005394459318579186
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v05,1,deepseek-v2-lite__p1d4__l1__r1,5,1917.052,1141.642,0.0032733621652975982
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v06,0,deepseek-v2-lite__p1d4__l1__r0,5,1281.748,603.0775,0.004877989268138404
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v06,1,deepseek-v2-lite__p1d4__l1__r1,5,1289.0725,588.494,0.004405496265963704
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v07,0,deepseek-v2-lite__p1d4__l1__r0,5,3111.005,1528.997,0.0038794390892789806
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v07,1,deepseek-v2-lite__p1d4__l1__r1,5,3112.703,1501.071,0.001814986290883007
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v08,0,deepseek-v2-lite__p1d4__l1__r0,5,2476.646,1531.246,0.004901182109242193
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v08,1,deepseek-v2-lite__p1d4__l1__r1,5,2489.516,1502.144,0.0035329723525882734
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v09,0,deepseek-v2-lite__p1d4__l1__r0,5,2134.456,1533.531,0.003802589872555531
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__blind_v09,1,deepseek-v2-lite__p1d4__l1__r1,5,2143.552,1500.954,0.0029964220227598976
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v00,0,deepseek-v2-lite__p1d4__l2__r0,5,513.4685,183.0555,0.003643709692520487
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v00,1,deepseek-v2-lite__p1d4__l2__r1,5,514.6385,181.61849999999998,0.0032704158347481886
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v01,0,deepseek-v2-lite__p1d4__l2__r0,5,1013.161,321.804,0.0012522435203389374
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v01,1,deepseek-v2-lite__p1d4__l2__r1,5,1011.518,321.973,0.0031498757546513574
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v02,0,deepseek-v2-lite__p1d4__l2__r0,5,2039.373,625.48,0.003000621167202479
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v02,1,deepseek-v2-lite__p1d4__l2__r1,5,2027.904,623.905,0.00388230111318207
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v03,0,deepseek-v2-lite__p1d4__l2__r0,5,4046.941,1197.577,0.0008064687491688863
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v03,1,deepseek-v2-lite__p1d4__l2__r1,5,4053.294,1185.737,0.0013591325971664243
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v04,0,deepseek-v2-lite__p1d4__l2__r0,5,5390.991,1555.364,0.001974943504993514
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v04,1,deepseek-v2-lite__p1d4__l2__r1,5,5392.91,1556.804,0.002118058128616813
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v05,0,deepseek-v2-lite__p1d4__l2__r0,5,1911.316,1162.607,0.00088836045605137
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v05,1,deepseek-v2-lite__p1d4__l2__r1,5,1912.251,1166.397,0.0010566839608493182
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v06,0,deepseek-v2-lite__p1d4__l2__r0,5,1281.488,602.1025,0.0017816423076267255
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v06,1,deepseek-v2-lite__p1d4__l2__r1,5,1283.167,603.4945,0.004665553958548198
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v07,0,deepseek-v2-lite__p1d4__l2__r0,5,3111.698,1525.028,0.0013099988258285936
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v07,1,deepseek-v2-lite__p1d4__l2__r1,5,3107.609,1529.477,0.0019396659392688052
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v08,0,deepseek-v2-lite__p1d4__l2__r0,5,2483.467,1526.305,0.0028144753070333582
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v08,1,deepseek-v2-lite__p1d4__l2__r1,5,2482.717,1539.167,0.0014637987282408835
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v09,0,deepseek-v2-lite__p1d4__l2__r0,5,2134.121,1531.594,0.000590000578704033
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__blind_v09,1,deepseek-v2-lite__p1d4__l2__r1,5,2133.466,1539.738,0.0013136134781329203
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v00,0,deepseek-v2-lite__p1d4__l3__r0,5,517.28,184.219,0.005511368107089051
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v00,1,deepseek-v2-lite__p1d4__l3__r1,5,513.586,182.688,0.008749096943193637
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v01,0,deepseek-v2-lite__p1d4__l3__r0,5,1015.225,322.851,0.0019258565358290464
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v01,1,deepseek-v2-lite__p1d4__l3__r1,5,1014.665,323.159,0.0015625672396685486
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v02,0,deepseek-v2-lite__p1d4__l3__r0,5,2044.419,626.735,0.0038295783106067826
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v02,1,deepseek-v2-lite__p1d4__l3__r1,5,2032.017,623.802,0.0031388342034817085
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v03,0,deepseek-v2-lite__p1d4__l3__r0,5,4046.212,1180.03,0.001523554255386522
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v03,1,deepseek-v2-lite__p1d4__l3__r1,5,4052.375,1174.186,0.0010315897250480286
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v04,0,deepseek-v2-lite__p1d4__l3__r0,5,5392.243,1555.141,0.0019807695550977966
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v04,1,deepseek-v2-lite__p1d4__l3__r1,5,5394.299,1566.204,0.0011456110245882513
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v05,0,deepseek-v2-lite__p1d4__l3__r0,5,1912.513,1162.041,0.0006812492534872583
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v05,1,deepseek-v2-lite__p1d4__l3__r1,5,1911.565,1162.818,0.0006222572116718833
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v06,0,deepseek-v2-lite__p1d4__l3__r0,5,1283.2825,605.7155,0.0015307129476248072
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v06,1,deepseek-v2-lite__p1d4__l3__r1,5,1282.365,603.034,0.0012080399344076432
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v07,0,deepseek-v2-lite__p1d4__l3__r0,5,3107.687,1526.864,0.0015300109327314243
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v07,1,deepseek-v2-lite__p1d4__l3__r1,5,3109.863,1531.766,0.000815855701858831
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v08,0,deepseek-v2-lite__p1d4__l3__r0,5,2480.746,1534.343,0.052966090778387154
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v08,1,deepseek-v2-lite__p1d4__l3__r1,5,2479.265,1532.851,0.00044195637584909265
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v09,0,deepseek-v2-lite__p1d4__l3__r0,5,2131.314,1534.525,0.00090620920024471
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__blind_v09,1,deepseek-v2-lite__p1d4__l3__r1,5,2133.754,1536.048,0.0006399161609927794
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v00,0,deepseek-v2-lite__p4d1__l1__r0,5,533.7645,181.8825,0.008681794177198382
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v00,1,deepseek-v2-lite__p4d1__l1__r1,5,529.4995,181.035,0.012820461341555383
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v01,0,deepseek-v2-lite__p4d1__l1__r0,5,1045.009,332.611,0.007580328997140196
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v01,1,deepseek-v2-lite__p4d1__l1__r1,5,1035.822,330.447,0.009055933111207145
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v02,0,deepseek-v2-lite__p4d1__l1__r0,5,2058.946,629.463,0.0072677149458940824
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v02,1,deepseek-v2-lite__p4d1__l1__r1,5,2046.474,627.811,0.005987860216454273
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v03,0,deepseek-v2-lite__p4d1__l1__r0,5,4074.818,1196.042,0.006258396135813804
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v03,1,deepseek-v2-lite__p4d1__l1__r1,5,4073.26,1198.807,0.005265095426988004
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v04,0,deepseek-v2-lite__p4d1__l1__r0,5,5410.716,1581.934,0.004654134854778094
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v04,1,deepseek-v2-lite__p4d1__l1__r1,5,5389.037,1563.348,0.004126936294860742
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v05,0,deepseek-v2-lite__p4d1__l1__r0,5,1888.771,1167.125,0.0028193225354355123
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v05,1,deepseek-v2-lite__p4d1__l1__r1,5,1879.021,1136.723,0.004169558180929384
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v06,0,deepseek-v2-lite__p4d1__l1__r0,5,1265.0639999999999,605.307,0.008388783976137307
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v06,1,deepseek-v2-lite__p4d1__l1__r1,5,1263.9814999999999,590.134,0.004138923641449204
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v07,0,deepseek-v2-lite__p4d1__l1__r0,5,3076.5,1538.463,0.004042706306515781
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v07,1,deepseek-v2-lite__p4d1__l1__r1,5,3075.65,1492.347,0.003473083835742362
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v08,0,deepseek-v2-lite__p4d1__l1__r0,5,2462.246,1550.949,0.004792280927400387
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v08,1,deepseek-v2-lite__p4d1__l1__r1,5,2459.107,1492.205,0.003543876173964645
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v09,0,deepseek-v2-lite__p4d1__l1__r0,5,2097.982,1544.608,0.004757534176642363
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__blind_v09,1,deepseek-v2-lite__p4d1__l1__r1,5,2095.206,1492.493,0.003859512678436528
