timestamp, index, pstate, memory.used [MiB], utilization.gpu [%], power.draw [W]
2026/08/12 04:51:04.585, 2, P0, 0 MiB, 0 %, 236.18 W
2026/08/12 04:51:04.592, 3, P0, 0 MiB, 0 %, 238.73 W
2026/08/12 04:51:04.592, 4, P0, 0 MiB, 0 %, 235.57 W
2026/08/12 04:51:04.592, 5, P0, 0 MiB, 0 %, 244.32 W
2026/08/12 04:51:04.592, 6, P0, 0 MiB, 0 %, 242.42 W
2026/08/12 04:51:04.592, 7, P0, 0 MiB, 0 %, 243.15 W
2026/08/12 04:51:05.592, 0, P0, 4 MiB, 0 %, 243.90 W
2026/08/12 04:51:05.592, 1, P0, 4 MiB, 0 %, 241.09 W
2026/08/12 04:51:05.592, 2, P0, 0 MiB, 0 %, 236.11 W
2026/08/12 04:51:05.592, 3, P0, 0 MiB, 0 %, 238.65 W
2026/08/12 04:51:05.592, 4, P0, 0 MiB, 0 %, 235.52 W
2026/08/12 04:51:05.592, 5, P0, 0 MiB, 0 %, 244.28 W
2026/08/12 04:51:05.592, 6, P0, 0 MiB, 0 %, 242.44 W
2026/08/12 04:51:05.592, 7, P0, 0 MiB, 0 %, 243.10 W
