curve_id,topology,scenario,curve_kind,tp,payload_bytes,latency_us,launch_us_parameter,round_us_parameter,bandwidth_gbps_parameter,saturation_mib_parameter,alternate_regime_json,rank_mapping
l3_optimistic,L3_cross_rack_two_node_proxy,optimistic,parameterized_sensitivity,8,102381159,1866.6702825,5.0,5.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l3_optimistic,L3_cross_rack_two_node_proxy,optimistic,parameterized_sensitivity,8,123078199,2228.8684825,5.0,5.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l3_optimistic,L3_cross_rack_two_node_proxy,optimistic,parameterized_sensitivity,8,147959286,2664.2875050000002,5.0,5.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l3_optimistic,L3_cross_rack_two_node_proxy,optimistic,parameterized_sensitivity,8,177870251,3187.7293925,5.0,5.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l3_optimistic,L3_cross_rack_two_node_proxy,optimistic,parameterized_sensitivity,8,213827920,3816.9886,5.0,5.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l3_optimistic,L3_cross_rack_two_node_proxy,optimistic,parameterized_sensitivity,8,257054673,4573.4567775,5.0,5.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l3_optimistic,L3_cross_rack_two_node_proxy,optimistic,parameterized_sensitivity,8,309020006,5482.8501049999995,5.0,5.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l3_optimistic,L3_cross_rack_two_node_proxy,optimistic,parameterized_sensitivity,8,371490480,6576.0833999999995,5.0,5.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l3_optimistic,L3_cross_rack_two_node_proxy,optimistic,parameterized_sensitivity,8,446589781,7890.3211675,5.0,5.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l3_optimistic,L3_cross_rack_two_node_proxy,optimistic,parameterized_sensitivity,8,536870912,9470.240960000001,5.0,5.0,100.0,1.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,4096,123.9270466666672,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,4924,123.93532963440376,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,5919,123.94528392148071,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,7116,123.95726012151667,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,8555,123.97165908230788,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,10284,123.98896202550367,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,12363,124.0097707346477,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,14862,124.0347877694286,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,17867,124.06487685044227,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,21479,124.10105332292191,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,25821,124.14455493216416,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,31041,124.19687287750948,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,37316,124.2597933226405,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,44859,124.33546962652676,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,53928,124.42651562326529,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,64830,124.53605008724418,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,77936,124.66785358484563,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,93691,124.82647803618842,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,112631,125.01743080045293,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,135401,125.24737492433923,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,162773,125.52433792250982,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,195678,125.85807447927671,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,235236,126.26042738850651,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,282791,126.7457651135316,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,339959,127.33158920751245,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,408684,128.0392783234568,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,491302,128.89499293609657,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,590622,129.93086852758475,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,710020,131.18650701805024,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,853555,132.71093257329233,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,1026107,134.56511636711693,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,1233542,136.82526995312224,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,1482910,139.58717782010666,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,1782691,142.97202284753627,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,2143074,147.1339295065058,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,2576310,152.270197942255,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,3097129,158.63477648236795,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,3723234,166.55585886533873,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,4475911,176.45878928194858,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,5380747,188.89452770129665,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,6468501,204.57356808060538,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,7776152,224.40288152931038,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,9348154,249.52009387936016,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,11237946,281.3152597161779,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,13509772,321.42892774625665,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,16240863,371.7217578314682,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,19524063,434.2323296750529,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,23470984,511.16912474683147,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,28215802,604.9928543032732,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,33919816,718.6049745738258,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,40776935,855.5875954920783,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,49020267,1020.4135749506555,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,58930044,1218.6018122278988,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,70843149,1456.8630454566583,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,85164568,1743.2913625883305,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,102381159,2087.6231800513224,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,123078199,2501.563980000444,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,147959286,2999.1857200000013,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,177870251,3597.40502,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,213827920,4316.5584,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,257054673,5181.09346,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,309020006,6220.40012,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,371490480,7469.8096000000005,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,446589781,8971.79562,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,2,536870912,10777.418239999999,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,4096,225.8905700000008,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,4924,225.90299445160565,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,5919,225.91792588222108,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,7116,225.93589018227502,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,8555,225.9574886234618,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,10284,225.9834430382555,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,12363,226.01465610197153,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,14862,226.05218165414288,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,17867,226.09731527566342,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,21479,226.15157998438286,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,25821,226.21683239824625,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,31041,226.29530931626425,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,37316,226.38968998396075,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,44859,226.50320443979018,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,53928,226.63977343489796,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,64830,226.80407513086624,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,77936,227.00178037726846,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,93691,227.23971705428264,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,112631,227.5261462006794,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,135401,227.8710623865088,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,162773,228.28650688376473,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,195678,228.78711171891507,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,235236,229.39064108275977,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,282791,230.1186476702974,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,339959,230.99738381126866,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,408684,232.05891748518525,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,491302,233.3424894041448,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,590622,234.8963027913771,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,710020,236.7797605270753,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,853555,239.06639885993852,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,1026107,241.84767455067538,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,1233542,245.23790492968337,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,1482910,249.38076673015996,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,1782691,254.4580342713044,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,2143074,260.7008942597587,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,2576310,268.40529691338253,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,3097129,277.9521647235519,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,3723234,289.83378829800813,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,4475911,304.6881839229229,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,5380747,323.34179155194494,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,6468501,346.86035212090815,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,7776152,376.6043222939655,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,9348154,414.28014081904024,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,11237946,461.9728895742668,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,13509772,522.1433916193849,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,16240863,597.5826367472023,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,19524063,691.3484945125794,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,23470984,806.7536871202472,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,28215802,947.4892814549099,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,33919816,1117.9074618607387,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,40776935,1323.3813932381174,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,49020267,1570.6203624259833,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,58930044,1867.902718341848,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,70843149,2225.294568184987,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,85164568,2654.937043882496,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,102381159,3171.434770076984,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,123078199,3792.3459700006656,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,147959286,4538.778580000002,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,177870251,5436.10753,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,213827920,6514.8376,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,257054673,7811.64019,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,309020006,9370.60018,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,371490480,11244.7144,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,446589781,13497.69343,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,4,536870912,16206.12736,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,4096,366.8723316666676,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,4924,366.8868268602066,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,5919,366.9042468625912,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,7116,366.9252052126542,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,8555,366.9504033940388,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,10284,366.9806835446314,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,12363,367.0170987856335,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,14862,367.06087859650006,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,17867,367.11353448827396,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,21479,367.17684331511333,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,25821,367.25297113128727,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,31041,367.3445275356416,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,37316,367.45463831462087,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,44859,367.58707184642185,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,53928,367.74640234071427,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,64830,367.93808765267727,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,77936,368.16874377347983,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,93691,368.44633656332974,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,112631,368.7805039007926,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
l3_nominal,L3_cross_rack_two_node_proxy,nominal,parameterized_sensitivity,8,135401,369.18290611759363,10.0,15.0,50.0,4.0,{},two_nodes_even_split_network_proxy
