evaluation,curve_id,topology,scenario,phase,representation,samples,mape,median_ape,p95_ape,max_ape,signed_bias
model_holdout,l3_optimistic,L3_cross_rack_two_node_proxy,optimistic,prefill,onebin_calls_bytes,648,0.0017855833099486155,1.1038258238978473e-08,0.012457979897396153,0.04971716814642599,-0.00041133466125123174
model_holdout,l3_optimistic,L3_cross_rack_two_node_proxy,optimistic,prefill,residual_predicted_12bin,648,0.04470706714599443,0.03890748699297768,0.09483410306509739,0.1266271591787725,-0.0010370617945037665
model_holdout,l3_optimistic,L3_cross_rack_two_node_proxy,optimistic,prefill,threebin_calls_bytes,648,0.0007163115101877902,2.3347160284838138e-09,0.0048187180749007874,0.025963034177270694,-0.00011572544950284446
model_holdout,l3_optimistic,L3_cross_rack_two_node_proxy,optimistic,prefill,total_bytes_data_only,648,0.1320994453356432,0.07194085173090486,0.48341503764363464,0.8790550454944488,-0.050930100455818944
model_holdout,l3_optimistic,L3_cross_rack_two_node_proxy,optimistic,prefill,twelvebin_exact,648,6.214018425757869e-05,3.5648576338285806e-10,0.0003412987224753734,0.0018918889840657813,-8.912434294256558e-06
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,combined,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,combined,h0_predicted_12bin,648,0.1452177967976142,0.11642622181636736,0.464038092008031,0.6418493643879732,-0.014113705020968623
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,combined,onebin_calls_bytes,648,0.000139428521484271,1.9788163092077177e-05,0.0005908709507254714,0.0020584091655465883,-0.00019779575410934622
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,combined,residual_predicted_12bin,648,0.12894803522496687,0.0875426716799299,0.3794831549591442,0.7498715320509963,0.0474430759808174
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,combined,threebin_calls_bytes,648,4.7604803954908146e-05,1.1189298664770992e-05,0.00020154074400591989,0.0005518657753219462,-6.760329399686251e-05
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,combined,total_bytes_data_only,648,0.9538160828938802,0.9763084321638047,0.9951111816336635,0.9985263509853923,-0.9588378153403492
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,combined,twelvebin_exact,648,1.5714341003451542e-05,2.26021601470321e-06,7.311928596307762e-05,0.0001805265538786319,-2.1833042694493753e-05
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,decode,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,decode,h0_predicted_12bin,648,0.15143140987958933,0.11801358441395987,0.4781217884164696,0.6525215573328378,-0.014861789446246578
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,decode,onebin_calls_bytes,648,9.448499646652031e-08,3.814583576569558e-08,3.4338979406174187e-07,1.8137717053885923e-06,-4.086819284235536e-08
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,decode,residual_predicted_12bin,648,0.13319587614693418,0.08975781351211795,0.3914257273676562,0.7669323670707787,0.04952877887336066
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,decode,threebin_calls_bytes,648,9.448499646652031e-08,3.814583576569558e-08,3.4338979406174187e-07,1.8137717053885923e-06,-4.086819284235536e-08
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,decode,total_bytes_data_only,648,0.9983271041430912,0.9988371460736103,0.9996549737288807,0.9997520405630204,-0.9989206643514525
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,decode,twelvebin_exact,648,1.732541313777603e-08,5.647428988220833e-09,8.256252286451524e-08,1.4851426760836314e-07,-8.488194196808886e-09
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,prefill,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,prefill,h0_predicted_12bin,648,0.034185584385436445,0.024427851202401655,0.08445542967900668,0.11807744588892415,0.0015469245967549951
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,prefill,onebin_calls_bytes,648,0.005925779904520386,0.000833698132746544,0.03127931640536418,0.05731026398684153,-0.004337657404460967
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,prefill,residual_predicted_12bin,648,0.04339667741016675,0.03788079339209503,0.09342877479457216,0.15266941853840607,0.0037803296529571413
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,prefill,threebin_calls_bytes,648,0.0019653592034048362,0.00041028925308694787,0.007878246226957528,0.027431797586775605,-0.0014819759113636564
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,prefill,total_bytes_data_only,648,0.2545789918397355,0.156030894607679,0.7946856349741114,0.9593710612831763,-0.11973111671767908
model_holdout,l3_pessimistic,L3_cross_rack_two_node_proxy,pessimistic,prefill,twelvebin_exact,648,0.0006662019378899449,9.913127252303831e-05,0.002406606884531823,0.010186759274115921,-0.0004787149841597963
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,combined,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,combined,h0_predicted_12bin,648,0.14036264973530468,0.11486797015521649,0.4536812169011183,0.6321013623101267,-0.013273033011752795
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,combined,onebin_calls_bytes,648,0.0003091646107155191,6.89238100676451e-05,0.0011776191956013662,0.009768674859236662,-0.0001323010886132499
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,combined,residual_predicted_12bin,648,0.1255125841375406,0.08519375321806782,0.3692526214112708,0.7235032725356876,0.046303769055996674
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,combined,threebin_calls_bytes,648,0.00013627794391508623,4.730569086553554e-05,0.0005279252080643409,0.002599313926883552,-6.395068336022885e-05
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,combined,total_bytes_data_only,648,0.9329622487723986,0.9638800785852853,0.992684673070576,0.9978202521182675,-0.938871894875957
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,combined,twelvebin_exact,648,3.8033827425351325e-05,1.2254518452775731e-05,0.00013354900973229017,0.0008901332486223125,-2.8755291468773902e-05
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,decode,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,decode,h0_predicted_12bin,648,0.15016842442613337,0.11692043069459915,0.476520864385802,0.6497095129924711,-0.014696993570420135
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,decode,onebin_calls_bytes,648,1.8604157997657746e-05,7.653741056914988e-06,6.644044030263133e-05,0.00036287036490689187,-7.997246963048912e-06
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,decode,residual_predicted_12bin,648,0.1322655143207425,0.0890242770950348,0.39144296374849047,0.7556155476925188,0.0491845353480147
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,decode,threebin_calls_bytes,648,1.8604157997657746e-05,7.653741056914988e-06,6.644044030263133e-05,0.00036287036490689187,-7.997246963048912e-06
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,decode,total_bytes_data_only,648,0.9974264162327756,0.9981670495265007,0.9994828787611914,0.9996302129078704,-0.9983486988411223
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,decode,twelvebin_exact,648,3.4029821868231913e-06,1.1102639093245437e-06,1.572762811973228e-05,2.9632997433890683e-05,-1.6606860095280181e-06
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,prefill,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,prefill,h0_predicted_12bin,648,0.03450798592317248,0.023391262876214635,0.08925898901966266,0.12866475276085662,0.004655276118037683
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,prefill,onebin_calls_bytes,648,0.006602627925293307,0.0009438732456067359,0.02713654122916749,0.19230869539479417,-0.001697342820675609
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,prefill,residual_predicted_12bin,648,0.04502416650140945,0.03820220162515607,0.10220738524649348,0.18150137746705772,0.010033615153478885
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,prefill,threebin_calls_bytes,648,0.0030242631144308356,0.0005057978631120442,0.012541913289994192,0.09017772396420898,-0.0007684298197357617
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,prefill,total_bytes_data_only,648,0.33353534005983315,0.2745396236971192,0.8466755522098778,0.9524343679708634,-0.19003196314541562
model_holdout,l3_protocol_transition_stress,L3_cross_rack_two_node_proxy,protocol_transition_stress,prefill,twelvebin_exact,648,0.0007967890051818088,0.00015275398997286664,0.003378403651137646,0.014204058668377584,-0.00036988866027343924
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,combined,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,combined,h0_predicted_12bin,648,0.12180227081219112,0.09831785317507095,0.37497099805000494,0.6206289713998895,-0.009551042349282295
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,combined,onebin_calls_bytes,648,0.015019362572046988,0.006017909852811046,0.060971516929981165,0.13034209650322376,0.008883813971801496
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,combined,residual_predicted_12bin,648,0.14597910358621588,0.11592518086605993,0.3511355400174998,0.9596983306272265,0.024025246844069825
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,combined,threebin_calls_bytes,648,0.014891174708687985,0.0053154833827751555,0.061364906448514896,0.13034209650322376,0.009176719284575516
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,combined,total_bytes_data_only,648,0.8481875765691362,0.9050499533473912,0.9770887939582267,0.9915183729313629,-0.8314244117486815
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,combined,twelvebin_exact,648,0.002994355285514949,0.0014214737870097325,0.010874284522258304,0.016132240341014962,0.0027189568374072605
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,decode,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,decode,h0_predicted_12bin,648,0.1404336181864122,0.10762117523181697,0.39276975351670596,0.6527777777777778,-0.013040260590513745
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,decode,onebin_calls_bytes,648,0.01628051383762785,0.00566775775045842,0.06787380162887854,0.13821138211382114,0.009621951324811437
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,decode,residual_predicted_12bin,648,0.16420965173596777,0.13222801086961164,0.3813847296371813,1.0396555375071803,0.03178052394603667
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,decode,threebin_calls_bytes,648,0.01628051383762785,0.00566775775045842,0.06787380162887854,0.13821138211382114,0.009621951324811437
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,decode,total_bytes_data_only,648,0.9927564506069655,0.9947629911339537,0.9981832014006272,0.9985274194326016,-0.9946936467159397
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,decode,twelvebin_exact,648,0.0030115649842560417,0.0008697055354392874,0.011787809388470809,0.016824284094709298,0.002967037368193228
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,prefill,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,prefill,h0_predicted_12bin,648,0.04491302385235483,0.03488781437349735,0.11039494139243866,0.2428905058266558,0.0039839907063624475
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,prefill,onebin_calls_bytes,648,0.021686956938309267,0.008646774716160719,0.08578752903721981,0.20998727109144782,0.006020503974582891
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,prefill,residual_predicted_12bin,648,0.0644719751240016,0.06071086821590577,0.13835205757449523,0.23756506192304613,-0.006058263178438593
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,prefill,threebin_calls_bytes,648,0.013382494686757155,0.00774695110851177,0.04524797202952185,0.13707276819617525,0.0074496188381734
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,prefill,total_bytes_data_only,648,0.2839699999999279,0.2570914173968192,0.6358133334293358,0.8896606399966435,-0.19808641467580881
traffic_segment_holdout,l1_measured,L1_single_node_B200_NVLink_measured,measured,prefill,twelvebin_exact,648,0.005795274714426505,0.002077196833535149,0.024953006555819727,0.08230557235239205,0.0017566271828813361
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,combined,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,combined,h0_predicted_12bin,648,0.13402740378024106,0.11368222020590874,0.46119894486935287,0.6341863147580563,-0.01238759243324712
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,combined,onebin_calls_bytes,648,9.412570488059264e-05,3.1516713581376915e-06,0.0006314546758547937,0.00280986785560783,-6.314462178409756e-05
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,combined,residual_predicted_12bin,648,0.15620868573816826,0.12630655683070974,0.42834115769073877,0.9623553014819701,0.027931556633019213
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,combined,threebin_calls_bytes,648,3.5142972898563974e-05,2.5817749310903846e-06,0.00018990576014720696,0.0014888340467736052,-1.8564805608894255e-05
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,combined,total_bytes_data_only,648,0.8502971620340852,0.9041845521222733,0.9808544957023154,0.9945927655524409,-0.8532001845721466
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,combined,twelvebin_exact,648,3.2957827604579395e-06,4.6389111959976687e-07,1.2939605657198816e-05,0.00012180608175039202,-1.5751356815629272e-06
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,decode,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,decode,h0_predicted_12bin,648,0.1510735103651062,0.11772197861892478,0.4776697139044463,0.6518335514175239,-0.01481818891933963
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,decode,onebin_calls_bytes,648,3.2038180034636954e-06,1.2837886160369722e-06,1.1753515127686564e-05,6.676544511311209e-05,-1.3081884856111263e-06
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,decode,residual_predicted_12bin,648,0.1725541332637622,0.13668161484945204,0.44454323100020093,1.0194333156260256,0.03498422359696962
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,decode,threebin_calls_bytes,648,3.2038180034636954e-06,1.2837886160369722e-06,1.1753515127686564e-05,6.676544511311209e-05,-1.3081884856111263e-06
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,decode,total_bytes_data_only,648,0.9929096278670075,0.9950131267722759,0.9986401528770055,0.9990884610105414,-0.9956805171286264
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,decode,twelvebin_exact,648,5.870524217380167e-07,1.874283557982816e-07,2.7267806286291328e-06,5.462523703745818e-06,-2.716935804368155e-07
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,prefill,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,prefill,h0_predicted_12bin,648,0.04081696590474754,0.03765215990665559,0.09341922195820955,0.11520983758042232,0.0014425827837329646
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,prefill,onebin_calls_bytes,648,0.001879750571395083,1.1223799555180804e-08,0.013371529201336585,0.05184111491841639,-0.000414995993331998
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,prefill,residual_predicted_12bin,648,0.058655298406969425,0.056623701060708326,0.12117589127448664,0.16047216729189315,-0.01219835403563656
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,prefill,threebin_calls_bytes,648,0.0007547987447565264,2.3646972185906906e-09,0.005100210193994834,0.026745281633138357,-0.00011675553361862675
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,prefill,total_bytes_data_only,648,0.11708735806767952,0.06134223061946832,0.4422250436656867,0.8593861205648433,-0.04248233177150266
traffic_segment_holdout,l2_nominal,L2_same_rack_two_node_proxy,nominal,prefill,twelvebin_exact,648,6.58125550304222e-05,3.6135183866438086e-10,0.0003513156280666607,0.0019417519230662628,-8.991764787581813e-06
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,combined,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,combined,h0_predicted_12bin,648,0.12795962823881044,0.11136990826639162,0.45771752877627714,0.6285725019002381,-0.01132212586248634
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,combined,onebin_calls_bytes,648,1.9817506630668702e-05,7.888299166057476e-06,8.26502915352332e-05,0.0003558791039269585,-1.3107730220837248e-05
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,combined,residual_predicted_12bin,648,0.1504023056134655,0.12179307638871968,0.42425349535893775,0.9458892965437131,0.02485674186327542
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,combined,threebin_calls_bytes,648,1.7056512867103716e-05,7.810255120311807e-06,6.243803582714691e-05,0.0003558791039269585,-8.378053166309817e-06
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,combined,total_bytes_data_only,648,0.7955347928457467,0.8552390820027747,0.9709463382030398,0.9918608129643249,-0.7894637650606654
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,combined,twelvebin_exact,648,3.0668985467289687e-06,1.0946838380018117e-06,1.2471267574232775e-05,3.827423373365071e-05,-1.460398475925928e-06
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,decode,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,decode,h0_predicted_12bin,648,0.1507825068215545,0.11749230620769097,0.47731705262376833,0.6513383465401344,-0.014783438115143528
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,decode,onebin_calls_bytes,648,2.0128766080740366e-05,8.129993354483054e-06,7.500324666143321e-05,0.00042389248076991166,-8.083196960674369e-06
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,decode,residual_predicted_12bin,648,0.17229216632532263,0.1365856206700821,0.44426564094335896,1.0157865034846387,0.03492983837132838
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,decode,threebin_calls_bytes,648,2.0128766080740366e-05,8.129993354483054e-06,7.500324666143321e-05,0.00042389248076991166,-8.083196960674369e-06
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,decode,total_bytes_data_only,648,0.9888261698465071,0.9922451961204767,0.9979488296356043,0.9986248865012738,-0.9933088110271816
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,decode,twelvebin_exact,648,3.6826811065689937e-06,1.1342483376992617e-06,1.6426226876614136e-05,3.454863503023244e-05,-1.6775805896225856e-06
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,prefill,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,prefill,h0_predicted_12bin,648,0.042016993989633926,0.03917050053965357,0.09468551724980268,0.11922367609290341,0.0015003341144659
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,prefill,onebin_calls_bytes,648,5.37937810485432e-05,1.582098966487619e-16,0.0002799227556873163,0.0015601204747356255,-3.172115539849751e-05
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,prefill,residual_predicted_12bin,648,0.060239186165880684,0.05685739389151255,0.1259708043968989,0.16063686192490187,-0.012459127781057016
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,prefill,threebin_calls_bytes,648,3.0006951200098014e-05,1.4029162758143708e-16,0.00020359081585329887,0.001323936340445613,-9.470350428089293e-06
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,prefill,total_bytes_data_only,648,0.09918248099334388,0.05204158562239582,0.3691042732613588,0.8018231974902501,-0.034318099887269506
traffic_segment_holdout,l2_optimistic,L2_same_rack_two_node_proxy,optimistic,prefill,twelvebin_exact,648,1.052109996232363e-05,1.2248665129444857e-16,1.0163286397451374e-05,0.0010258360590888569,-6.558455326233775e-07
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,combined,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,combined,h0_predicted_12bin,648,0.14179248675570472,0.11550190884880548,0.46339080092862617,0.6397524423152177,-0.013679812830987076
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,combined,onebin_calls_bytes,648,0.00019467866284656244,8.246820367031834e-06,0.0011527104168965415,0.003030474900070978,-0.00021126386881745044
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,combined,residual_predicted_12bin,648,0.1636938419377762,0.13068801400257643,0.4299829892361364,0.9915095898058273,0.031499844851837745
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,combined,threebin_calls_bytes,648,3.9057739701818436e-05,5.791325937559731e-06,0.0002058867095870708,0.00045911996346212363,-3.955879392420778e-05
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,combined,total_bytes_data_only,648,0.9220558501782845,0.9572395155254438,0.9911731037349525,0.9973537605852216,-0.9275429525297155
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,combined,twelvebin_exact,648,1.4166002420748858e-05,1.2858582529771847e-06,7.556093097111354e-05,0.00017626228410753855,-1.6563040789707936e-05
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,decode,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,decode,h0_predicted_12bin,648,0.1513407212851334,0.11793443170190741,0.478006778735617,0.6523173405108844,-0.014850026799119708
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,decode,onebin_calls_bytes,648,3.4547837310065395e-07,1.4085520757666398e-07,1.249562919315257e-06,6.689958270655741e-06,-1.4857912787120545e-07
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,decode,residual_predicted_12bin,648,0.1727940880736119,0.1367649445618856,0.4448135570934246,1.0229032783861691,0.0350514925132174
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,decode,threebin_calls_bytes,648,3.4547837310065395e-07,1.4085520757666398e-07,1.249562919315257e-06,6.689958270655741e-06,-1.4857912787120545e-07
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,decode,total_bytes_data_only,648,0.9969417503877694,0.9978717591105628,0.9993801425831659,0.999554510893284,-0.9980379828600104
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,decode,twelvebin_exact,648,6.333893396552185e-08,2.0378709213918876e-08,2.9815817735951553e-07,5.477035940385157e-07,-3.085931581388634e-08
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,prefill,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,prefill,h0_predicted_12bin,648,0.037345751444087215,0.030288339877127292,0.08652873080191571,0.11314225476866765,0.0005901671771112772
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,prefill,onebin_calls_bytes,648,0.006458205056374539,0.00023778513535692718,0.03833030528594952,0.06413327640178233,-0.0027856742290710535
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,prefill,residual_predicted_12bin,648,0.05520321331933181,0.05263603714324196,0.10499552738507882,0.1597579467846644,-0.011810133070039478
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,prefill,threebin_calls_bytes,648,0.0013027840038713483,0.00016458423448141682,0.0070768263900250076,0.017162383041494644,-0.0005201401171466565
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,prefill,total_bytes_data_only,648,0.17588598617270154,0.08961375552416767,0.6648640454598742,0.9282138172894303,-0.06790300558150307
traffic_segment_holdout,l2_pessimistic,L2_same_rack_two_node_proxy,pessimistic,prefill,twelvebin_exact,648,0.0004641841227994118,3.802519743884873e-05,0.0021628132339630113,0.00612291977652941,-0.00021816198384380016
traffic_segment_holdout,l2_protocol_transition_stress,L2_same_rack_two_node_proxy,protocol_transition_stress,combined,exact_payload_oracle,648,0.0,0.0,0.0,0.0,0.0
traffic_segment_holdout,l2_protocol_transition_stress,L2_same_rack_two_node_proxy,protocol_transition_stress,combined,h0_predicted_12bin,648,0.1336783251046272,0.11266114322474949,0.44106818473745285,0.6182659828366535,-0.012315516825522102
traffic_segment_holdout,l2_protocol_transition_stress,L2_same_rack_two_node_proxy,protocol_transition_stress,combined,onebin_calls_bytes,648,0.00035596394169101677,0.0001077838840224488,0.0015825040589299716,0.004774270245393766,-0.00021966808576613547
traffic_segment_holdout,l2_protocol_transition_stress,L2_same_rack_two_node_proxy,protocol_transition_stress,combined,residual_predicted_12bin,648,0.155881749539332,0.12620920690982002,0.40963607472559244,0.9364360411525862,0.029260641738889853
traffic_segment_holdout,l2_protocol_transition_stress,L2_same_rack_two_node_proxy,protocol_transition_stress,combined,threebin_calls_bytes,648,0.00014886059413344007,7.549998659695844e-05,0.0005093296598095469,0.0025375264394898755,-5.147294504144151e-05
traffic_segment_holdout,l2_protocol_transition_stress,L2_same_rack_two_node_proxy,protocol_transition_stress,combined,total_bytes_data_only,648,0.8853289310037704,0.9325751569451689,0.9858866005416898,0.9957381584199831,-0.8872654450819271
