model_id,configuration,topology_level,vector_id,replica_id,measurement_id,repeat_count,concurrent_wave_us,matched_solo_max_us,concurrent_repeat_cv
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v02,1,deepseek-v2-lite__p4d1__l1__r1,5,8089.82,2320.293,0.0029147086734586424
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v03,0,deepseek-v2-lite__p4d1__l1__r0,5,9393.242,2664.265,0.0029452744065057916
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v03,1,deepseek-v2-lite__p4d1__l1__r1,5,9434.567,2674.895,0.0028540990523274537
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v04,0,deepseek-v2-lite__p4d1__l1__r0,5,10728.534,2988.406,0.0014238391147608864
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v04,1,deepseek-v2-lite__p4d1__l1__r1,5,10781.541,3061.037,0.0029441208339593197
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v05,0,deepseek-v2-lite__p4d1__l1__r0,5,7540.383,2570.729,0.002477110873667684
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v05,1,deepseek-v2-lite__p4d1__l1__r1,5,7571.208,2633.609,0.004570380716705153
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v06,0,deepseek-v2-lite__p4d1__l1__r0,5,7023.142,2306.181,0.0029385850980468502
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v06,1,deepseek-v2-lite__p4d1__l1__r1,5,7080.246,2309.63,0.00369945039844572
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v07,0,deepseek-v2-lite__p4d1__l1__r0,5,8669.32,2949.261,0.002116170319714128
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v07,1,deepseek-v2-lite__p4d1__l1__r1,5,8728.651,3039.168,0.006108302585490929
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v08,0,deepseek-v2-lite__p4d1__l1__r0,5,8171.468,2953.123,0.004563214493867139
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v08,1,deepseek-v2-lite__p4d1__l1__r1,5,8231.101,3034.811,0.004435506522190331
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v09,0,deepseek-v2-lite__p4d1__l1__r0,5,7694.896,2942.569,0.0020587743343120374
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__second_blind_v09,1,deepseek-v2-lite__p4d1__l1__r1,5,7743.818,3005.565,0.0035002483193772808
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v00,0,deepseek-v2-lite__p4d1__l2__r0,5,6057.253,1721.331,0.0029266638861727306
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v00,1,deepseek-v2-lite__p4d1__l2__r1,5,6041.264,1730.338,0.005459764936577523
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v01,0,deepseek-v2-lite__p4d1__l2__r0,5,6717.691,1910.425,0.002727633402874027
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v01,1,deepseek-v2-lite__p4d1__l2__r1,5,6722.132,1912.623,0.00459994403654707
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v02,0,deepseek-v2-lite__p4d1__l2__r0,5,8053.37,2292.924,0.005014362800693127
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v02,1,deepseek-v2-lite__p4d1__l2__r1,5,8023.78,2287.394,0.0048253311166451
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v03,0,deepseek-v2-lite__p4d1__l2__r0,5,9402.536,2682.813,0.0033165899379958494
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v03,1,deepseek-v2-lite__p4d1__l2__r1,5,9347.905,2645.125,0.0055018560178744
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v04,0,deepseek-v2-lite__p4d1__l2__r0,5,10729.504,3061.201,0.002047009145960932
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v04,1,deepseek-v2-lite__p4d1__l2__r1,5,10725.887,3028.588,0.003978437921556698
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v05,0,deepseek-v2-lite__p4d1__l2__r0,5,7543.788,2589.029,0.0032982707789558953
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v05,1,deepseek-v2-lite__p4d1__l2__r1,5,7566.222,2592.02,0.00540378821417382
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v06,0,deepseek-v2-lite__p4d1__l2__r0,5,7044.784,2272.186,0.003968426847723107
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v06,1,deepseek-v2-lite__p4d1__l2__r1,5,7068.606,2286.441,0.0043200833350082405
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v07,0,deepseek-v2-lite__p4d1__l2__r0,5,8709.321,2943.371,0.008410142966261068
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v07,1,deepseek-v2-lite__p4d1__l2__r1,5,8697.854,2936.133,0.007451498451683501
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v08,0,deepseek-v2-lite__p4d1__l2__r0,5,8176.6,2950.19,0.008352526070461552
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v08,1,deepseek-v2-lite__p4d1__l2__r1,5,8188.85,2942.534,0.013507927342630163
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v09,0,deepseek-v2-lite__p4d1__l2__r0,5,7715.508,2961.346,0.004012968899032005
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__second_blind_v09,1,deepseek-v2-lite__p4d1__l2__r1,5,7715.68,2948.862,0.00875266074182632
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v00,0,deepseek-v2-lite__p4d1__l3__r0,5,6049.525,1697.962,0.0056224434439637325
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v00,1,deepseek-v2-lite__p4d1__l3__r1,5,6059.356,1719.991,0.006322307484593326
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v01,0,deepseek-v2-lite__p4d1__l3__r0,5,6704.645,1856.211,0.002181863833910804
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v01,1,deepseek-v2-lite__p4d1__l3__r1,5,6713.215,1891.175,0.002939127671888532
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v02,0,deepseek-v2-lite__p4d1__l3__r0,5,8039.933,2277.833,0.0011420721605822895
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v02,1,deepseek-v2-lite__p4d1__l3__r1,5,8045.295,2258.768,0.0020975802075391824
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v03,0,deepseek-v2-lite__p4d1__l3__r0,5,9370.583,2592.301,0.0026683176167686777
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v03,1,deepseek-v2-lite__p4d1__l3__r1,5,9400.532,2661.849,0.0039022638500640816
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v04,0,deepseek-v2-lite__p4d1__l3__r0,5,10721.825,2945.29,0.005453636961747134
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v04,1,deepseek-v2-lite__p4d1__l3__r1,5,10715.481,3050.287,0.002040807903489061
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v05,0,deepseek-v2-lite__p4d1__l3__r0,5,7516.412,2577.807,0.003195274816920878
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v05,1,deepseek-v2-lite__p4d1__l3__r1,5,7505.431,2588.807,0.007374024245793038
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v06,0,deepseek-v2-lite__p4d1__l3__r0,5,7025.077,2220.378,0.0073829506831268495
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v06,1,deepseek-v2-lite__p4d1__l3__r1,5,7035.063,2251.962,0.006033135092022958
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v07,0,deepseek-v2-lite__p4d1__l3__r0,5,8697.648,2946.367,0.008532631829147805
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v07,1,deepseek-v2-lite__p4d1__l3__r1,5,8709.852,2937.367,0.007677244603306902
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v08,0,deepseek-v2-lite__p4d1__l3__r0,5,8206.964,2946.298,0.01371331322488082
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v08,1,deepseek-v2-lite__p4d1__l3__r1,5,8209.432,2959.383,0.004763836768382179
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v09,0,deepseek-v2-lite__p4d1__l3__r0,5,7671.018,2944.338,0.006974098253911373
deepseek-v2-lite,P4D1,L3,deepseek-v2-lite__p4d1__second_blind_v09,1,deepseek-v2-lite__p4d1__l3__r1,5,7661.33,2942.548,0.008988120821043942
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v00,0,deepseek-v2-lite__p2d2_matching__l1__r0,5,1680.451,1675.017,0.015881188494656293
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v00,1,deepseek-v2-lite__p2d2_matching__l1__r1,5,1677.546,1682.09,0.017961826367597463
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v01,0,deepseek-v2-lite__p2d2_matching__l1__r0,5,1856.773,1857.221,0.017581028526148453
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v01,1,deepseek-v2-lite__p2d2_matching__l1__r1,5,1854.473,1855.277,0.018365632655532184
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v02,0,deepseek-v2-lite__p2d2_matching__l1__r0,5,2222.572,2219.51,0.017172851533464154
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v02,1,deepseek-v2-lite__p2d2_matching__l1__r1,5,2216.269,2218.991,0.01855955455396988
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v03,0,deepseek-v2-lite__p2d2_matching__l1__r0,5,2581.485,2580.234,0.016470864019140594
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v03,1,deepseek-v2-lite__p2d2_matching__l1__r1,5,2583.204,2588.119,0.0235200863006679
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v04,0,deepseek-v2-lite__p2d2_matching__l1__r0,5,2963.121,2944.411,0.017042274750247978
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v04,1,deepseek-v2-lite__p2d2_matching__l1__r1,5,2957.425,3017.716,0.021338883973621076
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v05,0,deepseek-v2-lite__p2d2_matching__l1__r0,5,1847.725,1852.886,0.01752858897798753
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v05,1,deepseek-v2-lite__p2d2_matching__l1__r1,5,1858.348,1847.276,0.008062674903054071
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v06,0,deepseek-v2-lite__p2d2_matching__l1__r0,5,2216.169,2218.343,0.01225014974382388
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v06,1,deepseek-v2-lite__p2d2_matching__l1__r1,5,2212.703,2223.203,0.01894347490081078
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v07,0,deepseek-v2-lite__p2d2_matching__l1__r0,5,2576.968,2580.401,0.016731002793503653
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v07,1,deepseek-v2-lite__p2d2_matching__l1__r1,5,2571.681,2570.447,0.019268167636737856
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v08,0,deepseek-v2-lite__p2d2_matching__l1__r0,5,2946.811,2941.18,0.013646104074211443
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v08,1,deepseek-v2-lite__p2d2_matching__l1__r1,5,2941.366,2936.326,0.023467091277497503
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v09,0,deepseek-v2-lite__p2d2_matching__l1__r0,5,2949.411,2956.811,0.016423659823448646
deepseek-v2-lite,P2D2_MATCHING,L1,deepseek-v2-lite__p2d2_matching__second_blind_v09,1,deepseek-v2-lite__p2d2_matching__l1__r1,5,2950.073,2949.917,0.022190209060663102
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v00,0,deepseek-v2-lite__p2d2_matching__l2__r0,5,1725.974,1719.446,0.005791269459177901
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v00,1,deepseek-v2-lite__p2d2_matching__l2__r1,5,1723.115,1719.941,0.0045373798424279575
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v01,0,deepseek-v2-lite__p2d2_matching__l2__r0,5,1922.171,1912.254,0.0038973100256087254
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v01,1,deepseek-v2-lite__p2d2_matching__l2__r1,5,1914.929,1914.406,0.006104928476958035
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v02,0,deepseek-v2-lite__p2d2_matching__l2__r0,5,2306.08,2306.628,0.006671721988421933
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v02,1,deepseek-v2-lite__p2d2_matching__l2__r1,5,2297.311,2309.594,0.0068843376880303635
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v03,0,deepseek-v2-lite__p2d2_matching__l2__r0,5,2683.495,2661.741,0.004241002431855894
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v03,1,deepseek-v2-lite__p2d2_matching__l2__r1,5,2679.784,2682.93,0.0038908070219114375
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v04,0,deepseek-v2-lite__p2d2_matching__l2__r0,5,3071.938,3062.543,0.0059312451406853305
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v04,1,deepseek-v2-lite__p2d2_matching__l2__r1,5,3070.654,3039.853,0.0029943621539638763
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v05,0,deepseek-v2-lite__p2d2_matching__l2__r0,5,1904.203,1915.05,0.006851306941376465
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v05,1,deepseek-v2-lite__p2d2_matching__l2__r1,5,1902.665,1904.603,0.006257807650775033
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v06,0,deepseek-v2-lite__p2d2_matching__l2__r0,5,2305.246,2307.868,0.007983661472868478
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v06,1,deepseek-v2-lite__p2d2_matching__l2__r1,5,2297.7,2259.895,0.009254402056604827
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v07,0,deepseek-v2-lite__p2d2_matching__l2__r0,5,2668.647,2654.804,0.014223326262319218
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v07,1,deepseek-v2-lite__p2d2_matching__l2__r1,5,2678.725,2664.083,0.004289237911087894
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v08,0,deepseek-v2-lite__p2d2_matching__l2__r0,5,3057.409,3062.844,0.01521678589475148
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v08,1,deepseek-v2-lite__p2d2_matching__l2__r1,5,2981.329,3064.795,0.015167085225062809
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v09,0,deepseek-v2-lite__p2d2_matching__l2__r0,5,3074.744,3035.74,0.005663763267756128
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__second_blind_v09,1,deepseek-v2-lite__p2d2_matching__l2__r1,5,2998.913,3085.64,0.014476184920272216
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v00,0,deepseek-v2-lite__p2d2_matching__l3__r0,5,1736.488,1735.826,0.017438329126841522
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v00,1,deepseek-v2-lite__p2d2_matching__l3__r1,5,1724.643,1711.682,0.014506221467151114
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v01,0,deepseek-v2-lite__p2d2_matching__l3__r0,5,1905.658,1922.756,0.03132138708911058
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v01,1,deepseek-v2-lite__p2d2_matching__l3__r1,5,1908.274,1918.046,0.015306573957807764
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v02,0,deepseek-v2-lite__p2d2_matching__l3__r0,5,2313.299,2309.173,0.013014826387006117
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v02,1,deepseek-v2-lite__p2d2_matching__l3__r1,5,2276.182,2304.116,0.014219801675376854
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v03,0,deepseek-v2-lite__p2d2_matching__l3__r0,5,2693.423,2666.703,0.011219576012483223
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v03,1,deepseek-v2-lite__p2d2_matching__l3__r1,5,2659.637,2683.408,0.017872031305887968
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v04,0,deepseek-v2-lite__p2d2_matching__l3__r0,5,3087.788,3059.109,0.012958645799069145
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v04,1,deepseek-v2-lite__p2d2_matching__l3__r1,5,3074.049,3058.707,0.019878200894970315
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v05,0,deepseek-v2-lite__p2d2_matching__l3__r0,5,1913.077,1915.801,0.017398606054831123
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v05,1,deepseek-v2-lite__p2d2_matching__l3__r1,5,1896.815,1922.243,0.013060739749839113
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v06,0,deepseek-v2-lite__p2d2_matching__l3__r0,5,2301.1,2307.04,0.024494151780668518
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v06,1,deepseek-v2-lite__p2d2_matching__l3__r1,5,2264.315,2292.316,0.016789320238233433
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v07,0,deepseek-v2-lite__p2d2_matching__l3__r0,5,2638.789,2633.995,0.023489259299955878
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v07,1,deepseek-v2-lite__p2d2_matching__l3__r1,5,2675.022,2629.852,0.01985838106887895
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v08,0,deepseek-v2-lite__p2d2_matching__l3__r0,5,3048.261,2998.203,0.023239398143544344
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v08,1,deepseek-v2-lite__p2d2_matching__l3__r1,5,3042.172,3066.316,0.02254379885678254
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v09,0,deepseek-v2-lite__p2d2_matching__l3__r0,5,3074.202,2984.242,0.02035886793521927
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__second_blind_v09,1,deepseek-v2-lite__p2d2_matching__l3__r1,5,2998.773,2995.231,0.01913919581597828
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v00,0,deepseek-v2-lite__p2d2_all_to_all__l1__r0,5,3180.281,1705.665,0.003354463558350967
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v00,1,deepseek-v2-lite__p2d2_all_to_all__l1__r1,5,3184.95,1676.075,0.011419383094796646
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v01,0,deepseek-v2-lite__p2d2_all_to_all__l1__r0,5,3529.675,1939.528,0.0028911178559090246
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v01,1,deepseek-v2-lite__p2d2_all_to_all__l1__r1,5,3534.848,1882.552,0.0132828356422124
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v02,0,deepseek-v2-lite__p2d2_all_to_all__l1__r0,5,4235.672,2298.917,0.004753915908247321
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v02,1,deepseek-v2-lite__p2d2_all_to_all__l1__r1,5,4230.048,2281.741,0.005099201414712216
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v03,0,deepseek-v2-lite__p2d2_all_to_all__l1__r0,5,4913.572,2686.675,0.007289568680569987
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v03,1,deepseek-v2-lite__p2d2_all_to_all__l1__r1,5,4908.729,2584.968,0.004387610199400934
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v04,0,deepseek-v2-lite__p2d2_all_to_all__l1__r0,5,5637.87,2999.179,0.007285803188756509
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v04,1,deepseek-v2-lite__p2d2_all_to_all__l1__r1,5,5628.629,2944.998,0.009595999378303723
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v05,0,deepseek-v2-lite__p2d2_all_to_all__l1__r0,5,4548.511,2609.563,0.00504487793067052
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v05,1,deepseek-v2-lite__p2d2_all_to_all__l1__r1,5,4542.959,2565.65,0.010374141967690842
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v06,0,deepseek-v2-lite__p2d2_all_to_all__l1__r0,5,4201.947,2266.696,0.00618725167701495
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v06,1,deepseek-v2-lite__p2d2_all_to_all__l1__r1,5,4205.844,2221.511,0.009982937801828575
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v07,0,deepseek-v2-lite__p2d2_all_to_all__l1__r0,5,5242.514,3004.028,0.006274445316943808
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v07,1,deepseek-v2-lite__p2d2_all_to_all__l1__r1,5,5237.255,2933.663,0.011208212635843429
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v08,0,deepseek-v2-lite__p2d2_all_to_all__l1__r0,5,4916.639,3003.329,0.0037221182521205457
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v08,1,deepseek-v2-lite__p2d2_all_to_all__l1__r1,5,4918.142,2930.769,0.008234345593898759
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v09,0,deepseek-v2-lite__p2d2_all_to_all__l1__r0,5,4565.976,3016.49,0.004978393061743717
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__second_blind_v09,1,deepseek-v2-lite__p2d2_all_to_all__l1__r1,5,4558.069,2930.406,0.008333320406864062
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__second_blind_v00,0,deepseek-v2-lite__p2d2_all_to_all__l2__r0,5,3199.108,1725.589,0.00593776501074504
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__second_blind_v00,1,deepseek-v2-lite__p2d2_all_to_all__l2__r1,5,3197.544,1714.803,0.004020772610914978
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__second_blind_v01,0,deepseek-v2-lite__p2d2_all_to_all__l2__r0,5,3551.796,1917.564,0.009357128958723324
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__second_blind_v01,1,deepseek-v2-lite__p2d2_all_to_all__l2__r1,5,3534.235,1926.152,0.0035665984027783825
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__second_blind_v02,0,deepseek-v2-lite__p2d2_all_to_all__l2__r0,5,4237.214,2304.161,0.009251559504895918
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__second_blind_v02,1,deepseek-v2-lite__p2d2_all_to_all__l2__r1,5,4228.685,2306.912,0.0029550813869827354
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__second_blind_v03,0,deepseek-v2-lite__p2d2_all_to_all__l2__r0,5,4930.649,2668.407,0.007675851655840413
