model_id,configuration,topology_level,vector_id,pages,flow_count,total_payload_bytes,edge_costs_us,max_edge_baseline_us,sum_edge_baseline_us,busiest_endpoint_sum_us,graph_prediction_us,matched_solo_max_us,actual_concurrent_wave_us,max_edge_absolute_error_us,graph_absolute_error_us,graph_signed_error_us,cross_replica_relative_spread
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__v05,1|2,2,5971968,79.2685|135.2385,135.2385,214.50699999999998,135.2385,22.225637281189066,118.4985,119.14850000000001,16.089999999999975,96.92286271881095,-96.92286271881095,0.005023143388292772
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__v06,1|8,2,17915904,79.2685|455.1875,455.1875,534.456,455.1875,334.64892683107394,411.416,412.055,43.13249999999999,77.40607316892607,-77.40607316892607,0.005707975877006789
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__v07,2|16,2,35831808,135.2385|848.57,848.57,983.8085000000001,848.57,718.7784434145219,789.5260000000001,790.621,57.94900000000007,71.84255658547806,-71.84255658547806,0.0033682383847632395
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__v08,4|16,2,39813120,252.9015|848.57,848.57,1101.4715,848.57,718.7784434145219,789.322,790.222,58.34800000000007,71.44355658547806,-71.44355658547806,0.004977082389505724
deepseek-v2-lite,P2D2_MATCHING,L2,deepseek-v2-lite__p2d2_matching__v09,8|16,2,47775744,455.1875|848.57,848.57,1303.7575000000002,848.57,718.7784434145219,788.626,788.484,60.08600000000001,69.70555658547812,-69.70555658547812,0.0018668736461362483
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__v00,1|1,2,3981312,80.933|80.933,80.93299999999999,161.86599999999999,80.93299999999999,1.0,76.533,77.5945,3.3384999999999962,76.5945,-76.5945,0.004098228611563936
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__v01,2|2,2,7962624,138.06|138.06,138.06,276.12,138.06,24.980771103970213,127.1115,128.122,9.937999999999988,103.1412288960298,-103.1412288960298,0.0057718424626529465
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__v02,4|4,2,15925248,254.4295|254.4295,254.42950000000002,508.85900000000004,254.42950000000002,138.6130749813861,234.117,232.694,21.73550000000003,94.0809250186139,-94.0809250186139,0.0017426319544121866
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__v03,8|8,2,31850496,458.768|458.768,458.76800000000003,917.5360000000001,458.76800000000003,338.1452077640769,421.66999999999996,421.531,37.23700000000002,83.38579223592313,-83.38579223592313,0.005717254484249141
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__v04,16|16,2,63700992,850.299|850.299,850.299,1700.598,850.299,720.4667745786503,809.454,801.2094999999999,49.089500000000044,80.74272542134963,-80.74272542134963,0.0019239662035958488
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__v05,1|2,2,5971968,80.933|138.06,138.06,218.993,138.06,24.980771103970213,121.7365,121.28399999999999,16.77600000000001,96.30322889602978,-96.30322889602978,0.009106724712245651
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__v06,1|8,2,17915904,80.933|458.768,458.76800000000003,539.701,458.76800000000003,338.1452077640769,414.921,415.729,43.039000000000044,77.58379223592311,-77.58379223592311,0.007591483875313019
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__v07,2|16,2,35831808,138.06|850.299,850.299,988.3589999999999,850.299,720.4667745786503,791.5135,791.0205000000001,59.278499999999894,70.55372542134978,-70.55372542134978,0.0012787279217164019
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__v08,4|16,2,39813120,254.4295|850.299,850.299,1104.7285,850.299,720.4667745786503,793.985,792.273,58.025999999999954,71.80622542134972,-71.80622542134972,0.0014439467203855305
deepseek-v2-lite,P2D2_MATCHING,L3,deepseek-v2-lite__p2d2_matching__v09,8|16,2,47775744,458.768|850.299,850.299,1309.067,850.299,720.4667745786503,793.865,791.982,58.31700000000001,71.51522542134967,-71.51522542134967,0.0015151859511957745
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v00,1|1|1|1,4,7962624,83.4885|83.4885|83.4885|83.4885,83.4885,333.954,166.977,42.666583411505826,79.713,129.12650000000002,45.63800000000002,86.4599165884942,-86.4599165884942,0.026044227947013412
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v01,2|2|2|2,4,15925248,139.8495|139.8495|139.8495|139.8495,139.84949999999998,559.3979999999999,279.69899999999996,145.614456578767,131.41750000000002,216.809,76.95950000000002,71.19454342123299,-71.19454342123299,0.008041640337808909
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v02,4|4|4|4,4,31850496,257.9|257.9|257.9|257.9,257.9,1031.6,515.8,361.24313423409194,240.873,402.533,144.63300000000004,41.289865765908075,-41.289865765908075,0.010544477098772067
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v03,8|8|8|8,4,63700992,461.95|461.95|461.95|461.95,461.95000000000005,1847.8000000000002,923.9000000000001,733.9567752230677,435.4515,751.4535000000001,289.50350000000003,17.49672477693241,-17.49672477693241,0.0006627156570566871
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v04,16|16|16|16,4,127401984,850.031|850.031|850.031|850.031,850.031,3400.124,1700.062,1442.8177529669667,826.689,1458.594,608.5630000000001,15.776247033033314,-15.776247033033314,0.00118264575337629
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v05,1|2|4|8,4,29859840,83.4885|139.8495|257.9|461.95,461.95000000000005,943.188,719.85,560.493552996626,412.224,574.116,112.16599999999994,13.622447003373964,-13.622447003373964,0.0017801280577443138
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v06,1|1|8|8,4,35831808,83.4885|83.4885|461.95|461.95,461.95000000000005,1090.8770000000002,923.9000000000001,733.9567752230677,413.32550000000003,722.329,260.3789999999999,11.627775223067715,11.627775223067715,0.0018876439960183392
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v07,2|4|8|16,4,59719680,139.8495|257.9|461.95|850.031,850.031,1709.7305,1311.981,1112.909491536633,793.803,1090.2040000000002,240.17300000000023,22.705491536632735,22.705491536632735,0.003786447307109638
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v08,1|4|4|16,4,49766400,83.4885|257.9|257.9|850.031,850.031,1449.3194999999998,1107.931,939.4462693101913,791.4755,922.2875,72.25650000000007,17.158769310191246,17.158769310191246,0.007867937058672132
deepseek-v2-lite,P2D2_ALL_TO_ALL,L1,deepseek-v2-lite__p2d2_all_to_all__v09,2|2|2|16,4,43794432,139.8495|139.8495|139.8495|850.031,850.031,1269.5794999999998,989.8805,839.0913557329184,789.7475,818.945,31.0859999999999,20.146355732918323,20.146355732918323,0.003070413764050225
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v00,1|1|1|1,4,7962624,79.2685|79.2685|79.2685|79.2685,79.26849999999999,317.07399999999996,158.53699999999998,34.958415977183435,79.27799999999999,118.9865,39.71800000000002,84.02808402281657,-84.02808402281657,0.0751639891920512
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v01,2|2|2|2,4,15925248,135.2385|135.2385|135.2385|135.2385,135.2385,540.954,270.477,137.19209637979534,129.01299999999998,211.0935,75.85500000000002,73.90140362020466,-73.90140362020466,0.0145006833464792
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v02,4|4|4|4,4,31850496,252.9015|252.9015|252.9015|252.9015,252.9015,1011.606,505.803,352.11297430033363,233.8185,397.61249999999995,144.71099999999996,45.49952569966632,-45.49952569966632,0.005040082995378572
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v03,8|8|8|8,4,63700992,455.1875|455.1875|455.1875|455.1875,455.1875,1820.75,910.375,721.6045282385641,431.9905,754.498,299.31050000000005,32.89347176143599,-32.89347176143599,0.008266423502779436
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v04,16|16|16|16,4,127401984,848.57|848.57|848.57|848.57,848.57,3394.28,1697.14,1440.1491196443258,819.88,1467.984,619.4139999999999,27.83488035567416,-27.83488035567416,0.002930549651767259
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v05,1|2|4|8,4,29859840,79.2685|135.2385|252.9015|455.1875,455.1875,922.596,708.0889999999999,549.640885154526,409.829,575.413,120.22550000000001,25.772114845473993,-25.772114845473993,0.0019151461645808758
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v06,1|1|8|8,4,35831808,79.2685|79.2685|455.1875|455.1875,455.1875,1068.912,910.375,721.6045282385641,413.3595,730.819,275.63149999999996,9.214471761435902,-9.214471761435902,0.00509907377886999
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v07,2|4|8|16,4,59719680,135.2385|252.9015|455.1875|848.57,848.57,1691.8975,1303.7575000000002,1105.734044822012,796.023,1118.029,269.45899999999995,12.294955177987958,-12.294955177987958,0.005763267321330537
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v08,1|4|4|16,4,49766400,79.2685|252.9015|252.9015|848.57,848.57,1433.6415,1101.4715,933.770401737974,792.8465000000001,950.0435,101.47349999999994,16.273098262025997,-16.273098262025997,0.011955768341133904
deepseek-v2-lite,P2D2_ALL_TO_ALL,L2,deepseek-v2-lite__p2d2_all_to_all__v09,2|2|2|16,4,43794432,135.2385|135.2385|135.2385|848.57,848.57,1254.2855,983.8085000000001,833.7449025131282,794.5185,830.8040000000001,17.765999999999963,2.940902513128094,2.940902513128094,0.006473849427783244
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v00,1|1|1|1,4,7962624,80.933|80.933|80.933|80.933,80.93299999999999,323.73199999999997,161.86599999999999,37.998758321835,78.0645,122.0565,41.12350000000001,84.057741678165,-84.057741678165,0.020691237254877815
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v01,2|2|2|2,4,15925248,138.06|138.06|138.06|138.06,138.06,552.24,276.12,142.34579173902299,127.9555,208.17000000000002,70.11000000000001,65.82420826097703,-65.82420826097703,0.012086275640101932
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v02,4|4|4|4,4,31850496,254.4295|254.4295|254.4295|254.4295,254.42950000000002,1017.7180000000001,508.85900000000004,354.90398848034425,231.994,394.26300000000003,139.83350000000002,39.35901151965578,-39.35901151965578,0.0012111204957097684
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v03,8|8|8|8,4,63700992,458.768|458.768|458.768|458.768,458.76800000000003,1835.0720000000001,917.5360000000001,728.1445977879932,421.548,753.234,294.466,25.089402212006803,-25.089402212006803,0.007904582108614408
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v04,16|16|16|16,4,127401984,850.299|850.299|850.299|850.299,850.299,3401.196,1700.598,1443.307276396445,799.362,1452.354,602.0550000000001,9.046723603554938,-9.046723603554938,0.0015127165966424966
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v05,1|2|4|8,4,29859840,80.933|138.06|254.4295|458.768,458.76800000000003,932.1905,713.1975,554.436121263035,409.777,573.231,114.46299999999997,18.79487873696496,-18.79487873696496,0.002358560510509682
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v06,1|1|8|8,4,35831808,80.933|80.933|458.768|458.768,458.76800000000003,1079.402,917.5360000000001,728.1445977879932,412.775,728.235,269.467,0.09040221200677934,-0.09040221200677934,0.005671246232328843
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v07,2|4|8|16,4,59719680,138.06|254.4295|458.768|850.299,850.299,1701.5565000000001,1309.067,1110.4661646025666,790.366,1087.2555000000002,236.95650000000023,23.21066460256634,23.21066460256634,0.0005293144067794067
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v08,1|4|4|16,4,49766400,80.933|254.4295|254.4295|850.299,850.299,1440.091,1104.7285,936.7576880776085,790.972,920.4860000000001,70.18700000000013,16.27168807760836,16.27168807760836,0.0053488048704707115
deepseek-v2-lite,P2D2_ALL_TO_ALL,L3,deepseek-v2-lite__p2d2_all_to_all__v09,2|2|2|16,4,43794432,138.06|138.06|138.06|850.299,850.299,1264.479,988.3589999999999,837.8317952137031,791.942,825.8105,24.48849999999993,12.02129521370307,12.02129521370307,0.00732916328867217
