model_id,configuration,topology_level,vector_id,replica_id,measurement_id,repeat_count,concurrent_wave_us,matched_solo_max_us,concurrent_repeat_cv
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__v07,0,qwen3-8b__p2d2_matching__l3__r0,5,111.6935,112.37700000000001,0.05494875230142543
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__v07,1,qwen3-8b__p2d2_matching__l3__r1,5,100.99199999999999,100.789,0.055852280555722944
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__v08,0,qwen3-8b__p2d2_matching__l3__r0,5,111.5975,111.87049999999999,0.009663660394051289
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__v08,1,qwen3-8b__p2d2_matching__l3__r1,5,100.803,101.0125,0.05557272809024182
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__v09,0,qwen3-8b__p2d2_matching__l3__r0,5,111.315,111.6335,0.05056285128566012
qwen3-8b,P2D2_MATCHING,L3,qwen3-8b__p2d2_matching__v09,1,qwen3-8b__p2d2_matching__l3__r1,5,100.6965,101.0555,0.059196638039138
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v00,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,103.09100000000001,68.3415,0.05889310311514429
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v00,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,99.7315,68.4195,0.044030180225333226
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v01,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,102.7205,67.689,0.07510514251427823
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v01,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,98.6685,68.1195,0.04228051645401575
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v02,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,105.8675,70.504,0.05360787011318165
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v02,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,104.9665,73.5635,0.03649949827426791
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v03,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,123.69800000000001,80.725,0.03808416105267814
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v03,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,126.995,84.0395,0.030631885495571186
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v04,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,182.62,103.684,0.025247660677908033
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v04,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,179.864,107.22550000000001,0.01385814416254185
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v05,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,113.18700000000001,78.577,0.022995579485236523
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v05,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,111.1325,80.89150000000001,0.02817068693453333
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v06,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,110.689,80.408,0.054499413301361786
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v06,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,108.9225,82.8875,0.03144098554965617
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v07,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,147.9745,102.78,0.035289025828177466
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v07,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,147.8605,105.47649999999999,0.026035077330186913
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v08,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,150.82999999999998,102.93199999999999,0.06866493935227092
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v08,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,156.731,105.072,0.057640299042244804
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v09,0,qwen3-8b__p2d2_all_to_all__l1__r0,5,158.3385,102.7415,0.043839513276378424
qwen3-8b,P2D2_ALL_TO_ALL,L1,qwen3-8b__p2d2_all_to_all__v09,1,qwen3-8b__p2d2_all_to_all__l1__r1,5,157.009,105.2495,0.06698497806015634
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v00,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,92.94,80.89150000000001,0.014074956357303181
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v00,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,95.1795,78.861,0.037175664497198134
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v01,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,92.9645,79.55250000000001,0.031569550494979275
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v01,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,95.52000000000001,79.769,0.05114774393485402
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v02,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,99.3725,83.6135,0.021769670806461052
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v02,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,100.064,81.3575,0.03619448819290093
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v03,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,114.24600000000001,91.434,0.02714954566783483
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v03,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,114.798,88.725,0.061189713865347405
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v04,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,157.9125,114.81649999999999,0.10318396842625616
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v04,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,155.0575,114.1135,0.09206059461790926
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v05,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,100.48400000000001,90.714,0.033717547181783804
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v05,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,99.76599999999999,85.384,0.045400901677742043
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v06,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,104.0915,92.623,0.02706862575211895
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v06,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,105.77,87.462,0.034053821726930326
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v07,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,142.37,110.744,0.020928971545606613
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v07,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,145.32549999999998,105.36,0.040635271498073625
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v08,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,138.9155,111.61449999999999,0.0337896626995431
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v08,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,144.71949999999998,107.0005,0.043751018122045786
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v09,0,qwen3-8b__p2d2_all_to_all__l2__r0,5,143.9265,110.758,0.036274557940820205
qwen3-8b,P2D2_ALL_TO_ALL,L2,qwen3-8b__p2d2_all_to_all__v09,1,qwen3-8b__p2d2_all_to_all__l2__r1,5,142.624,106.79599999999999,0.05023857607818843
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v00,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,92.2005,79.7615,0.06780167151189007
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v00,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,93.3095,80.02250000000001,0.019234390198942467
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v01,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,96.99449999999999,80.66,0.07599268734732169
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v01,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,93.98599999999999,77.5515,0.03854007442253176
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v02,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,99.4855,85.9065,0.055668045799569264
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v02,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,97.701,81.606,0.008838608901645574
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v03,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,105.9605,90.15,0.05468620267517286
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v03,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,111.668,89.65899999999999,0.04707385139087276
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v04,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,163.9625,113.4725,0.06932684489034616
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v04,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,156.8415,113.769,0.06719953784161788
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v05,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,101.28999999999999,87.5255,0.09479732559933675
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v05,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,100.5505,87.1625,0.07715267090816919
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v06,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,103.7275,88.57249999999999,0.10467790112825245
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v06,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,103.771,89.14,0.09126923835563022
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v07,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,143.9115,110.4005,0.06735747957451153
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v07,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,141.883,110.114,0.07551559035989883
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v08,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,144.4925,110.33949999999999,0.09446137390727692
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v08,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,141.1225,110.363,0.08589594218333214
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v09,0,qwen3-8b__p2d2_all_to_all__l3__r0,5,141.33350000000002,110.10849999999999,0.0781361177750154
qwen3-8b,P2D2_ALL_TO_ALL,L3,qwen3-8b__p2d2_all_to_all__v09,1,qwen3-8b__p2d2_all_to_all__l3__r1,5,142.861,110.46950000000001,0.06558882388417057
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v00,0,deepseek-v2-lite__p1d4__l1__r0,5,163.529,77.36099999999999,0.06374784686439378
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v00,1,deepseek-v2-lite__p1d4__l1__r1,5,162.63150000000002,74.0085,0.047817866696888034
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v01,0,deepseek-v2-lite__p1d4__l1__r0,5,336.351,126.77250000000001,0.017278001921493757
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v01,1,deepseek-v2-lite__p1d4__l1__r1,5,331.849,120.5655,0.03304663661853326
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v02,0,deepseek-v2-lite__p1d4__l1__r0,5,679.0015,235.58249999999998,0.01366052956082359
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v02,1,deepseek-v2-lite__p1d4__l1__r1,5,676.726,221.48149999999998,0.01617063253561904
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v03,0,deepseek-v2-lite__p1d4__l1__r0,5,1352.705,438.0005,0.007975427450694048
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v03,1,deepseek-v2-lite__p1d4__l1__r1,5,1356.7285,401.73850000000004,0.011919353470901027
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v04,0,deepseek-v2-lite__p1d4__l1__r0,5,2710.87,828.54,0.006863322249173207
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v04,1,deepseek-v2-lite__p1d4__l1__r1,5,2709.56,793.098,0.0065822023297265895
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v05,0,deepseek-v2-lite__p1d4__l1__r0,5,672.344,413.346,0.010161442129195728
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v05,1,deepseek-v2-lite__p1d4__l1__r1,5,669.717,399.218,0.01000796356910994
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v06,0,deepseek-v2-lite__p1d4__l1__r0,5,769.4659999999999,413.47249999999997,0.007315945522624229
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v06,1,deepseek-v2-lite__p1d4__l1__r1,5,770.3775,413.64300000000003,0.008550521618954147
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v07,0,deepseek-v2-lite__p1d4__l1__r0,5,1291.6745,791.5385,0.0066449390745674155
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v07,1,deepseek-v2-lite__p1d4__l1__r1,5,1293.8465,765.615,0.006238845426172053
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v08,0,deepseek-v2-lite__p1d4__l1__r0,5,1092.8564999999999,794.0835,0.010344579679779035
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v08,1,deepseek-v2-lite__p1d4__l1__r1,5,1091.5655,766.5235,0.014383123287336472
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v09,0,deepseek-v2-lite__p1d4__l1__r0,5,966.793,791.2015,0.009204137298846051
deepseek-v2-lite,P1D4,L1,deepseek-v2-lite__p1d4__v09,1,deepseek-v2-lite__p1d4__l1__r1,5,967.902,794.3315,0.011064602922625361
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v00,0,deepseek-v2-lite__p1d4__l2__r0,5,169.973,78.191,0.008757416803577623
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v00,1,deepseek-v2-lite__p1d4__l2__r1,5,169.6605,78.907,0.0074725374441345655
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v01,0,deepseek-v2-lite__p1d4__l2__r0,5,333.3275,127.8545,0.002852410075542823
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v01,1,deepseek-v2-lite__p1d4__l2__r1,5,334.64300000000003,128.2295,0.01419748098252433
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v02,0,deepseek-v2-lite__p1d4__l2__r0,5,679.8615,234.364,0.001574357099428169
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v02,1,deepseek-v2-lite__p1d4__l2__r1,5,678.9175,234.091,0.010463563945362278
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v03,0,deepseek-v2-lite__p1d4__l2__r0,5,1351.993,426.043,0.004253849135732728
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v03,1,deepseek-v2-lite__p1d4__l2__r1,5,1363.0675,423.169,0.0050181379158499234
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v04,0,deepseek-v2-lite__p1d4__l2__r0,5,2717.855,820.418,0.0024839400312032262
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v04,1,deepseek-v2-lite__p1d4__l2__r1,5,2717.614,802.041,0.0025213021059562707
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v05,0,deepseek-v2-lite__p1d4__l2__r0,5,672.448,415.305,0.003348140068209089
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v05,1,deepseek-v2-lite__p1d4__l2__r1,5,673.422,414.128,0.005573747463588205
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v06,0,deepseek-v2-lite__p1d4__l2__r0,5,769.678,413.7065,0.0023138550565813187
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v06,1,deepseek-v2-lite__p1d4__l2__r1,5,770.578,414.6395,0.004893216114512715
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v07,0,deepseek-v2-lite__p1d4__l2__r0,5,1289.741,795.9295,0.0012807254933034499
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v07,1,deepseek-v2-lite__p1d4__l2__r1,5,1292.34,792.4835,0.004804979973222521
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v08,0,deepseek-v2-lite__p1d4__l2__r0,5,1086.913,796.6965,0.0007783814133388194
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v08,1,deepseek-v2-lite__p1d4__l2__r1,5,1088.355,794.8855000000001,0.004622344148005578
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v09,0,deepseek-v2-lite__p1d4__l2__r0,5,966.096,794.1614999999999,0.0009615525729457177
deepseek-v2-lite,P1D4,L2,deepseek-v2-lite__p1d4__v09,1,deepseek-v2-lite__p1d4__l2__r1,5,966.2155,793.2535,0.0049714749547570495
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v00,0,deepseek-v2-lite__p1d4__l3__r0,5,171.3405,78.65899999999999,0.011163352919776567
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v00,1,deepseek-v2-lite__p1d4__l3__r1,5,170.344,77.437,0.0360445896140632
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v01,0,deepseek-v2-lite__p1d4__l3__r0,5,333.8585,129.099,0.003061746181045618
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v01,1,deepseek-v2-lite__p1d4__l3__r1,5,335.12,128.621,0.012248456721621604
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v02,0,deepseek-v2-lite__p1d4__l3__r0,5,680.4739999999999,234.6295,0.004582717514248781
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v02,1,deepseek-v2-lite__p1d4__l3__r1,5,679.029,235.7495,0.005266988900927481
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v03,0,deepseek-v2-lite__p1d4__l3__r0,5,1355.4265,431.669,0.0039261927327186195
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v03,1,deepseek-v2-lite__p1d4__l3__r1,5,1355.7495,430.755,0.0035925297412474936
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v04,0,deepseek-v2-lite__p1d4__l3__r0,5,2718.191,820.903,0.0036801165009523323
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v04,1,deepseek-v2-lite__p1d4__l3__r1,5,2714.27,815.471,0.0031662688520177596
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v05,0,deepseek-v2-lite__p1d4__l3__r0,5,671.387,415.15,0.005887097401064805
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v05,1,deepseek-v2-lite__p1d4__l3__r1,5,671.768,414.144,0.0046649309787484515
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v06,0,deepseek-v2-lite__p1d4__l3__r0,5,770.108,413.98,0.0033189342792492357
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v06,1,deepseek-v2-lite__p1d4__l3__r1,5,769.967,415.7455,0.0035403731914166858
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v07,0,deepseek-v2-lite__p1d4__l3__r0,5,1289.5895,793.7494999999999,0.0010420079039315257
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v07,1,deepseek-v2-lite__p1d4__l3__r1,5,1290.0395,794.405,0.0031135343470738612
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v08,0,deepseek-v2-lite__p1d4__l3__r0,5,1086.01,796.9365,0.004768002537343072
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v08,1,deepseek-v2-lite__p1d4__l3__r1,5,1088.3885,794.905,0.003104463183159232
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v09,0,deepseek-v2-lite__p1d4__l3__r0,5,966.683,795.3240000000001,0.0015828770204142164
deepseek-v2-lite,P1D4,L3,deepseek-v2-lite__p1d4__v09,1,deepseek-v2-lite__p1d4__l3__r1,5,966.3925,795.2445,0.0034310808738408924
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v00,0,deepseek-v2-lite__p4d1__l1__r0,5,187.71550000000002,77.5555,0.00893076038461141
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v00,1,deepseek-v2-lite__p4d1__l1__r1,5,191.606,79.2895,0.020504715251504844
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v01,0,deepseek-v2-lite__p4d1__l1__r0,5,359.0695,128.6485,0.01140841686657275
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v01,1,deepseek-v2-lite__p4d1__l1__r1,5,361.6755,129.50400000000002,0.014731249148996343
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v02,0,deepseek-v2-lite__p4d1__l1__r0,5,700.4985,239.2625,0.005938902066541774
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v02,1,deepseek-v2-lite__p4d1__l1__r1,5,705.1310000000001,240.4315,0.010649754164771512
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v03,0,deepseek-v2-lite__p4d1__l1__r0,5,1371.087,437.304,0.0042957749071112095
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v03,1,deepseek-v2-lite__p4d1__l1__r1,5,1378.3845000000001,435.5485,0.006582790633465612
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v04,0,deepseek-v2-lite__p4d1__l1__r0,5,2716.961,822.668,0.005069222912694389
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v04,1,deepseek-v2-lite__p4d1__l1__r1,5,2732.705,826.334,0.006792243724124849
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v05,0,deepseek-v2-lite__p4d1__l1__r0,5,641.291,399.607,0.01943051883893333
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v05,1,deepseek-v2-lite__p4d1__l1__r1,5,644.797,416.153,0.008629651238857982
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v06,0,deepseek-v2-lite__p4d1__l1__r0,5,760.2885,415.6845,0.0056352552356953795
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v06,1,deepseek-v2-lite__p4d1__l1__r1,5,766.204,417.3275,0.009076614273410217
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v07,0,deepseek-v2-lite__p4d1__l1__r0,5,1255.699,797.1295,0.011004772693011259
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v07,1,deepseek-v2-lite__p4d1__l1__r1,5,1262.3395,800.935,0.004617794599073543
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v08,0,deepseek-v2-lite__p4d1__l1__r0,5,1044.2305000000001,796.418,0.013413109798938198
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v08,1,deepseek-v2-lite__p4d1__l1__r1,5,1053.014,796.054,0.005701964266168906
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v09,0,deepseek-v2-lite__p4d1__l1__r0,5,927.457,768.895,0.0037095023301554775
deepseek-v2-lite,P4D1,L1,deepseek-v2-lite__p4d1__v09,1,deepseek-v2-lite__p4d1__l1__r1,5,931.4035,798.979,0.008709874193024509
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__v00,0,deepseek-v2-lite__p4d1__l2__r0,7,176.833,76.928,0.1332249719017272
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__v00,1,deepseek-v2-lite__p4d1__l2__r1,5,178.28449999999998,77.7095,0.08004555589446687
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__v01,0,deepseek-v2-lite__p4d1__l2__r0,7,346.779,126.6075,0.02814979584607509
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__v01,1,deepseek-v2-lite__p4d1__l2__r1,5,353.04999999999995,128.911,0.057703553225439116
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__v02,0,deepseek-v2-lite__p4d1__l2__r0,7,688.1225,231.75900000000001,0.05778084508009812
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__v02,1,deepseek-v2-lite__p4d1__l2__r1,5,685.0664999999999,234.0795,0.018753886529938195
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__v03,0,deepseek-v2-lite__p4d1__l2__r0,7,1364.0275,415.1725,0.01461193109265391
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__v03,1,deepseek-v2-lite__p4d1__l2__r1,5,1367.2185,421.02,0.014447287907608318
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__v04,0,deepseek-v2-lite__p4d1__l2__r0,7,2709.61,792.3,0.013169766523968276
deepseek-v2-lite,P4D1,L2,deepseek-v2-lite__p4d1__v04,1,deepseek-v2-lite__p4d1__l2__r1,5,2698.407,799.745,0.004656187801457557
