timestamp, index, memory.used [MiB], utilization.gpu [%]
2026/08/06 10:26:33.408, 1, 160469 MiB, 94 %
2026/08/06 10:26:33.408, 2, 160469 MiB, 49 %
2026/08/06 10:26:33.408, 3, 160469 MiB, 94 %
2026/08/06 10:26:33.408, 4, 160469 MiB, 71 %
2026/08/06 10:26:33.408, 5, 160469 MiB, 93 %
2026/08/06 10:26:33.408, 6, 160469 MiB, 71 %
2026/08/06 10:26:33.408, 7, 159509 MiB, 88 %
2026/08/06 10:26:34.408, 0, 160277 MiB, 83 %
2026/08/06 10:26:34.408, 1, 160469 MiB, 83 %
2026/08/06 10:26:34.408, 2, 160469 MiB, 35 %
2026/08/06 10:26:34.408, 3, 160469 MiB, 86 %
2026/08/06 10:26:34.408, 4, 160469 MiB, 62 %
2026/08/06 10:26:34.408, 5, 160469 MiB, 83 %
2026/08/06 10:26:34.408, 6, 160469 MiB, 84 %
2026/08/06 10:26:34.408, 7, 159509 MiB, 93 %
2026/08/06 10:26:35.408, 0, 160277 MiB, 91 %
2026/08/06 10:26:35.408, 1, 160469 MiB, 84 %
2026/08/06 10:26:35.408, 2, 160469 MiB, 76 %
2026/08/06 10:26:35.408, 3, 160469 MiB, 92 %
2026/08/06 10:26:35.408, 4, 160469 MiB, 53 %
2026/08/06 10:26:35.408, 5, 160469 MiB, 90 %
2026/08/06 10:26:35.408, 6, 160469 MiB, 86 %
2026/08/06 10:26:35.408, 7, 159509 MiB, 95 %
2026/08/06 10:26:36.408, 0, 160277 MiB, 47 %
2026/08/06 10:26:36.408, 1, 160469 MiB, 82 %
2026/08/06 10:26:36.408, 2, 160469 MiB, 71 %
2026/08/06 10:26:36.408, 3, 160469 MiB, 92 %
2026/08/06 10:26:36.408, 4, 160469 MiB, 52 %
2026/08/06 10:26:36.408, 5, 160469 MiB, 89 %
2026/08/06 10:26:36.408, 6, 160469 MiB, 87 %
2026/08/06 10:26:36.408, 7, 159509 MiB, 93 %
2026/08/06 10:26:37.408, 0, 160277 MiB, 91 %
2026/08/06 10:26:37.409, 1, 160469 MiB, 68 %
2026/08/06 10:26:37.409, 2, 160469 MiB, 64 %
2026/08/06 10:26:37.409, 3, 160469 MiB, 94 %
2026/08/06 10:26:37.409, 4, 160469 MiB, 47 %
2026/08/06 10:26:37.409, 5, 160469 MiB, 70 %
2026/08/06 10:26:37.409, 6, 160469 MiB, 88 %
2026/08/06 10:26:37.409, 7, 159509 MiB, 94 %
2026/08/06 10:26:38.409, 0, 160277 MiB, 92 %
2026/08/06 10:26:38.409, 1, 160469 MiB, 86 %
2026/08/06 10:26:38.409, 2, 160469 MiB, 50 %
2026/08/06 10:26:38.409, 3, 160469 MiB, 92 %
2026/08/06 10:26:38.409, 4, 160469 MiB, 16 %
2026/08/06 10:26:38.409, 5, 160469 MiB, 92 %
2026/08/06 10:26:38.409, 6, 160469 MiB, 88 %
2026/08/06 10:26:38.409, 7, 159509 MiB, 92 %
2026/08/06 10:26:39.409, 0, 160277 MiB, 87 %
2026/08/06 10:26:39.409, 1, 160469 MiB, 85 %
2026/08/06 10:26:39.409, 2, 160469 MiB, 67 %
2026/08/06 10:26:39.409, 3, 160469 MiB, 91 %
2026/08/06 10:26:39.409, 4, 160469 MiB, 30 %
2026/08/06 10:26:39.409, 5, 160469 MiB, 86 %
2026/08/06 10:26:39.409, 6, 160469 MiB, 88 %
2026/08/06 10:26:39.409, 7, 159509 MiB, 93 %
2026/08/06 10:26:40.409, 0, 160277 MiB, 88 %
2026/08/06 10:26:40.409, 1, 160469 MiB, 79 %
2026/08/06 10:26:40.409, 2, 160469 MiB, 42 %
2026/08/06 10:26:40.409, 3, 160469 MiB, 91 %
2026/08/06 10:26:40.409, 4, 160469 MiB, 40 %
2026/08/06 10:26:40.409, 5, 160469 MiB, 90 %
2026/08/06 10:26:40.409, 6, 160469 MiB, 89 %
2026/08/06 10:26:40.409, 7, 159509 MiB, 91 %
2026/08/06 10:26:41.409, 0, 160277 MiB, 72 %
2026/08/06 10:26:41.409, 1, 160469 MiB, 86 %
2026/08/06 10:26:41.409, 2, 160469 MiB, 40 %
2026/08/06 10:26:41.409, 3, 160469 MiB, 91 %
2026/08/06 10:26:41.409, 4, 160469 MiB, 32 %
2026/08/06 10:26:41.409, 5, 160469 MiB, 90 %
2026/08/06 10:26:41.409, 6, 160469 MiB, 86 %
2026/08/06 10:26:41.409, 7, 159509 MiB, 91 %
2026/08/06 10:26:42.409, 0, 160277 MiB, 90 %
2026/08/06 10:26:42.409, 1, 160469 MiB, 89 %
2026/08/06 10:26:42.409, 2, 160469 MiB, 53 %
2026/08/06 10:26:42.409, 3, 160469 MiB, 92 %
2026/08/06 10:26:42.409, 4, 160469 MiB, 80 %
2026/08/06 10:26:42.409, 5, 160469 MiB, 90 %
2026/08/06 10:26:42.409, 6, 160469 MiB, 89 %
2026/08/06 10:26:42.410, 7, 159509 MiB, 77 %
2026/08/06 10:26:43.410, 0, 160277 MiB, 69 %
2026/08/06 10:26:43.410, 1, 160469 MiB, 84 %
2026/08/06 10:26:43.410, 2, 160469 MiB, 64 %
2026/08/06 10:26:43.410, 3, 160469 MiB, 92 %
2026/08/06 10:26:43.410, 4, 160469 MiB, 62 %
2026/08/06 10:26:43.410, 5, 160469 MiB, 85 %
2026/08/06 10:26:43.410, 6, 160469 MiB, 90 %
2026/08/06 10:26:43.410, 7, 159509 MiB, 93 %
2026/08/06 10:26:44.410, 0, 160277 MiB, 69 %
2026/08/06 10:26:44.410, 1, 160469 MiB, 81 %
2026/08/06 10:26:44.410, 2, 160469 MiB, 37 %
2026/08/06 10:26:44.410, 3, 160469 MiB, 92 %
2026/08/06 10:26:44.410, 4, 160469 MiB, 48 %
2026/08/06 10:26:44.410, 5, 160469 MiB, 84 %
2026/08/06 10:26:44.410, 6, 160469 MiB, 88 %
2026/08/06 10:26:44.410, 7, 159509 MiB, 94 %
2026/08/06 10:26:45.410, 0, 160277 MiB, 87 %
2026/08/06 10:26:45.410, 1, 160469 MiB, 86 %
2026/08/06 10:26:45.410, 2, 160469 MiB, 55 %
2026/08/06 10:26:45.410, 3, 160469 MiB, 90 %
2026/08/06 10:26:45.410, 4, 160469 MiB, 53 %
2026/08/06 10:26:45.410, 5, 160469 MiB, 81 %
2026/08/06 10:26:45.410, 6, 160469 MiB, 89 %
2026/08/06 10:26:45.410, 7, 159509 MiB, 92 %
2026/08/06 10:26:46.410, 0, 163125 MiB, 100 %
2026/08/06 10:26:46.410, 1, 163317 MiB, 84 %
2026/08/06 10:26:46.410, 2, 163317 MiB, 100 %
2026/08/06 10:26:46.410, 3, 163317 MiB, 100 %
2026/08/06 10:26:46.410, 4, 163317 MiB, 78 %
2026/08/06 10:26:46.410, 5, 163317 MiB, 90 %
2026/08/06 10:26:46.410, 6, 163317 MiB, 86 %
2026/08/06 10:26:46.410, 7, 162357 MiB, 100 %
2026/08/06 10:26:47.410, 0, 163125 MiB, 66 %
2026/08/06 10:26:47.410, 1, 163317 MiB, 83 %
2026/08/06 10:26:47.410, 2, 163317 MiB, 37 %
2026/08/06 10:26:47.410, 3, 163317 MiB, 91 %
2026/08/06 10:26:47.410, 4, 163317 MiB, 62 %
2026/08/06 10:26:47.410, 5, 163317 MiB, 78 %
2026/08/06 10:26:47.410, 6, 163317 MiB, 86 %
2026/08/06 10:26:47.410, 7, 162357 MiB, 94 %
2026/08/06 10:26:48.410, 0, 163125 MiB, 77 %
2026/08/06 10:26:48.411, 1, 163317 MiB, 88 %
2026/08/06 10:26:48.411, 2, 163317 MiB, 14 %
2026/08/06 10:26:48.411, 3, 163317 MiB, 80 %
2026/08/06 10:26:48.411, 4, 163317 MiB, 79 %
2026/08/06 10:26:48.411, 5, 163317 MiB, 90 %
2026/08/06 10:26:48.411, 6, 163317 MiB, 92 %
2026/08/06 10:26:48.411, 7, 162357 MiB, 92 %
2026/08/06 10:26:49.411, 0, 163125 MiB, 53 %
2026/08/06 10:26:49.411, 1, 163317 MiB, 81 %
2026/08/06 10:26:49.411, 2, 163317 MiB, 43 %
2026/08/06 10:26:49.411, 3, 163317 MiB, 91 %
2026/08/06 10:26:49.411, 4, 163317 MiB, 61 %
2026/08/06 10:26:49.411, 5, 163317 MiB, 90 %
2026/08/06 10:26:49.411, 6, 163317 MiB, 91 %
2026/08/06 10:26:49.411, 7, 162357 MiB, 95 %
2026/08/06 10:26:50.411, 0, 163125 MiB, 81 %
2026/08/06 10:26:50.411, 1, 163317 MiB, 84 %
2026/08/06 10:26:50.411, 2, 163317 MiB, 13 %
2026/08/06 10:26:50.411, 3, 163317 MiB, 92 %
2026/08/06 10:26:50.411, 4, 163317 MiB, 55 %
2026/08/06 10:26:50.411, 5, 163317 MiB, 86 %
2026/08/06 10:26:50.411, 6, 163317 MiB, 88 %
2026/08/06 10:26:50.411, 7, 162357 MiB, 86 %
2026/08/06 10:26:51.411, 0, 163125 MiB, 84 %
2026/08/06 10:26:51.411, 1, 163317 MiB, 75 %
2026/08/06 10:26:51.411, 2, 163317 MiB, 42 %
2026/08/06 10:26:51.411, 3, 163317 MiB, 90 %
2026/08/06 10:26:51.411, 4, 163317 MiB, 71 %
2026/08/06 10:26:51.411, 5, 163317 MiB, 88 %
2026/08/06 10:26:51.411, 6, 163317 MiB, 89 %
2026/08/06 10:26:51.411, 7, 162357 MiB, 93 %
2026/08/06 10:26:52.411, 0, 163125 MiB, 92 %
2026/08/06 10:26:52.411, 1, 163317 MiB, 91 %
2026/08/06 10:26:52.411, 2, 163317 MiB, 67 %
2026/08/06 10:26:52.411, 3, 163317 MiB, 80 %
2026/08/06 10:26:52.411, 4, 163317 MiB, 56 %
2026/08/06 10:26:52.411, 5, 163317 MiB, 91 %
2026/08/06 10:26:52.411, 6, 163317 MiB, 92 %
2026/08/06 10:26:52.411, 7, 162357 MiB, 73 %
2026/08/06 10:26:53.412, 0, 163125 MiB, 90 %
2026/08/06 10:26:53.412, 1, 163317 MiB, 83 %
2026/08/06 10:26:53.412, 2, 163317 MiB, 63 %
2026/08/06 10:26:53.412, 3, 163317 MiB, 92 %
2026/08/06 10:26:53.412, 4, 163317 MiB, 12 %
2026/08/06 10:26:53.412, 5, 163317 MiB, 82 %
2026/08/06 10:26:53.412, 6, 163317 MiB, 88 %
2026/08/06 10:26:53.412, 7, 162357 MiB, 94 %
2026/08/06 10:26:54.412, 0, 163125 MiB, 88 %
2026/08/06 10:26:54.412, 1, 163317 MiB, 87 %
2026/08/06 10:26:54.412, 2, 163317 MiB, 65 %
2026/08/06 10:26:54.412, 3, 163317 MiB, 94 %
2026/08/06 10:26:54.412, 4, 163317 MiB, 20 %
2026/08/06 10:26:54.412, 5, 163317 MiB, 90 %
2026/08/06 10:26:54.412, 6, 163317 MiB, 91 %
2026/08/06 10:26:54.412, 7, 162357 MiB, 92 %
2026/08/06 10:26:55.412, 0, 163125 MiB, 89 %
2026/08/06 10:26:55.412, 1, 163317 MiB, 85 %
2026/08/06 10:26:55.412, 2, 163317 MiB, 51 %
2026/08/06 10:26:55.412, 3, 163317 MiB, 91 %
2026/08/06 10:26:55.412, 4, 163317 MiB, 13 %
2026/08/06 10:26:55.412, 5, 163317 MiB, 88 %
2026/08/06 10:26:55.412, 6, 163317 MiB, 83 %
2026/08/06 10:26:55.412, 7, 162357 MiB, 94 %
2026/08/06 10:26:56.412, 0, 163125 MiB, 71 %
2026/08/06 10:26:56.412, 1, 163317 MiB, 76 %
2026/08/06 10:26:56.412, 2, 163317 MiB, 31 %
2026/08/06 10:26:56.412, 3, 163317 MiB, 91 %
2026/08/06 10:26:56.412, 4, 163317 MiB, 54 %
2026/08/06 10:26:56.412, 5, 163317 MiB, 90 %
2026/08/06 10:26:56.412, 6, 163317 MiB, 90 %
2026/08/06 10:26:56.412, 7, 162357 MiB, 93 %
2026/08/06 10:26:57.412, 0, 163125 MiB, 88 %
2026/08/06 10:26:57.412, 1, 163317 MiB, 90 %
2026/08/06 10:26:57.412, 2, 163317 MiB, 45 %
2026/08/06 10:26:57.412, 3, 163317 MiB, 84 %
2026/08/06 10:26:57.412, 4, 163317 MiB, 43 %
2026/08/06 10:26:57.412, 5, 163317 MiB, 85 %
2026/08/06 10:26:57.412, 6, 163317 MiB, 91 %
2026/08/06 10:26:57.412, 7, 162357 MiB, 87 %
2026/08/06 10:26:58.413, 0, 163125 MiB, 55 %
2026/08/06 10:26:58.413, 1, 163317 MiB, 88 %
2026/08/06 10:26:58.413, 2, 163317 MiB, 44 %
2026/08/06 10:26:58.413, 3, 163317 MiB, 92 %
2026/08/06 10:26:58.413, 4, 163317 MiB, 13 %
2026/08/06 10:26:58.413, 5, 163317 MiB, 86 %
2026/08/06 10:26:58.413, 6, 163317 MiB, 90 %
2026/08/06 10:26:58.413, 7, 162357 MiB, 93 %
2026/08/06 10:26:59.413, 0, 163125 MiB, 83 %
2026/08/06 10:26:59.413, 1, 163317 MiB, 59 %
2026/08/06 10:26:59.413, 2, 163317 MiB, 34 %
2026/08/06 10:26:59.413, 3, 163317 MiB, 92 %
2026/08/06 10:26:59.413, 4, 163317 MiB, 43 %
2026/08/06 10:26:59.413, 5, 163317 MiB, 82 %
2026/08/06 10:26:59.413, 6, 163317 MiB, 90 %
2026/08/06 10:26:59.413, 7, 162357 MiB, 93 %
2026/08/06 10:27:00.413, 0, 163125 MiB, 99 %
2026/08/06 10:27:00.413, 1, 163317 MiB, 81 %
2026/08/06 10:27:00.413, 2, 163317 MiB, 71 %
2026/08/06 10:27:00.413, 3, 163317 MiB, 93 %
2026/08/06 10:27:00.413, 4, 163317 MiB, 71 %
2026/08/06 10:27:00.413, 5, 163317 MiB, 96 %
2026/08/06 10:27:00.413, 6, 163317 MiB, 88 %
2026/08/06 10:27:00.413, 7, 162357 MiB, 100 %
2026/08/06 10:27:01.413, 0, 163125 MiB, 67 %
2026/08/06 10:27:01.413, 1, 163317 MiB, 94 %
2026/08/06 10:27:01.413, 2, 163317 MiB, 47 %
2026/08/06 10:27:01.413, 3, 163317 MiB, 63 %
2026/08/06 10:27:01.413, 4, 163317 MiB, 88 %
2026/08/06 10:27:01.413, 5, 163317 MiB, 87 %
2026/08/06 10:27:01.413, 6, 163317 MiB, 96 %
2026/08/06 10:27:01.413, 7, 162357 MiB, 92 %
2026/08/06 10:27:02.413, 0, 163125 MiB, 79 %
2026/08/06 10:27:02.413, 1, 163317 MiB, 76 %
2026/08/06 10:27:02.413, 2, 163317 MiB, 22 %
2026/08/06 10:27:02.413, 3, 163317 MiB, 90 %
2026/08/06 10:27:02.413, 4, 163317 MiB, 24 %
2026/08/06 10:27:02.413, 5, 163317 MiB, 91 %
2026/08/06 10:27:02.413, 6, 163317 MiB, 90 %
2026/08/06 10:27:02.413, 7, 162357 MiB, 93 %
2026/08/06 10:27:03.414, 0, 163125 MiB, 88 %
2026/08/06 10:27:03.414, 1, 163317 MiB, 69 %
2026/08/06 10:27:03.414, 2, 163317 MiB, 32 %
2026/08/06 10:27:03.414, 3, 163317 MiB, 66 %
2026/08/06 10:27:03.414, 4, 163317 MiB, 31 %
2026/08/06 10:27:03.414, 5, 163317 MiB, 87 %
2026/08/06 10:27:03.414, 6, 163317 MiB, 91 %
2026/08/06 10:27:03.414, 7, 162357 MiB, 93 %
2026/08/06 10:27:04.414, 0, 163125 MiB, 92 %
2026/08/06 10:27:04.414, 1, 163317 MiB, 89 %
2026/08/06 10:27:04.414, 2, 163317 MiB, 13 %
2026/08/06 10:27:04.414, 3, 163317 MiB, 88 %
2026/08/06 10:27:04.414, 4, 163317 MiB, 45 %
2026/08/06 10:27:04.414, 5, 163317 MiB, 92 %
2026/08/06 10:27:04.414, 6, 163317 MiB, 90 %
2026/08/06 10:27:04.414, 7, 162357 MiB, 94 %
2026/08/06 10:27:05.414, 0, 163125 MiB, 93 %
2026/08/06 10:27:05.414, 1, 163317 MiB, 90 %
2026/08/06 10:27:05.414, 2, 163317 MiB, 100 %
2026/08/06 10:27:05.414, 3, 163317 MiB, 92 %
2026/08/06 10:27:05.414, 4, 163317 MiB, 55 %
2026/08/06 10:27:05.414, 5, 163317 MiB, 85 %
2026/08/06 10:27:05.414, 6, 163317 MiB, 92 %
2026/08/06 10:27:05.414, 7, 162357 MiB, 92 %
2026/08/06 10:27:06.414, 0, 163125 MiB, 88 %
2026/08/06 10:27:06.414, 1, 163317 MiB, 89 %
2026/08/06 10:27:06.414, 2, 163317 MiB, 27 %
2026/08/06 10:27:06.414, 3, 163317 MiB, 77 %
2026/08/06 10:27:06.414, 4, 163317 MiB, 44 %
2026/08/06 10:27:06.414, 5, 163317 MiB, 88 %
2026/08/06 10:27:06.414, 6, 163317 MiB, 91 %
2026/08/06 10:27:06.414, 7, 162357 MiB, 93 %
2026/08/06 10:27:07.414, 0, 163125 MiB, 86 %
2026/08/06 10:27:07.414, 1, 163317 MiB, 86 %
2026/08/06 10:27:07.414, 2, 163317 MiB, 55 %
2026/08/06 10:27:07.414, 3, 163317 MiB, 90 %
2026/08/06 10:27:07.414, 4, 163317 MiB, 60 %
2026/08/06 10:27:07.414, 5, 163317 MiB, 90 %
2026/08/06 10:27:07.415, 6, 163317 MiB, 90 %
2026/08/06 10:27:07.415, 7, 162357 MiB, 95 %
2026/08/06 10:27:08.415, 0, 163125 MiB, 73 %
2026/08/06 10:27:08.415, 1, 163317 MiB, 87 %
2026/08/06 10:27:08.415, 2, 163317 MiB, 16 %
2026/08/06 10:27:08.415, 3, 163317 MiB, 91 %
2026/08/06 10:27:08.415, 4, 163317 MiB, 69 %
2026/08/06 10:27:08.415, 5, 163317 MiB, 85 %
2026/08/06 10:27:08.415, 6, 163317 MiB, 88 %
2026/08/06 10:27:08.415, 7, 162357 MiB, 92 %
2026/08/06 10:27:09.415, 0, 163125 MiB, 74 %
2026/08/06 10:27:09.415, 1, 163317 MiB, 73 %
2026/08/06 10:27:09.415, 2, 163317 MiB, 13 %
2026/08/06 10:27:09.415, 3, 163317 MiB, 87 %
2026/08/06 10:27:09.415, 4, 163317 MiB, 45 %
2026/08/06 10:27:09.415, 5, 163317 MiB, 72 %
2026/08/06 10:27:09.415, 6, 163317 MiB, 78 %
2026/08/06 10:27:09.415, 7, 162357 MiB, 91 %
2026/08/06 10:27:10.415, 0, 163125 MiB, 70 %
2026/08/06 10:27:10.415, 1, 163317 MiB, 82 %
2026/08/06 10:27:10.415, 2, 163317 MiB, 12 %
2026/08/06 10:27:10.415, 3, 163317 MiB, 90 %
2026/08/06 10:27:10.415, 4, 163317 MiB, 47 %
2026/08/06 10:27:10.415, 5, 163317 MiB, 77 %
2026/08/06 10:27:10.415, 6, 163317 MiB, 90 %
2026/08/06 10:27:10.415, 7, 162357 MiB, 93 %
2026/08/06 10:27:11.415, 0, 163125 MiB, 84 %
2026/08/06 10:27:11.415, 1, 163317 MiB, 84 %
2026/08/06 10:27:11.415, 2, 163317 MiB, 20 %
2026/08/06 10:27:11.415, 3, 163317 MiB, 92 %
2026/08/06 10:27:11.415, 4, 163317 MiB, 40 %
2026/08/06 10:27:11.415, 5, 163317 MiB, 74 %
2026/08/06 10:27:11.416, 6, 163317 MiB, 89 %
2026/08/06 10:27:11.416, 7, 162357 MiB, 90 %
2026/08/06 10:27:12.416, 0, 163125 MiB, 89 %
2026/08/06 10:27:12.416, 1, 163317 MiB, 84 %
2026/08/06 10:27:12.416, 2, 163317 MiB, 75 %
2026/08/06 10:27:12.416, 3, 163317 MiB, 91 %
2026/08/06 10:27:12.416, 4, 163317 MiB, 12 %
2026/08/06 10:27:12.416, 5, 163317 MiB, 89 %
2026/08/06 10:27:12.416, 6, 163317 MiB, 86 %
2026/08/06 10:27:12.416, 7, 162357 MiB, 92 %
2026/08/06 10:27:13.416, 0, 163125 MiB, 79 %
2026/08/06 10:27:13.416, 1, 163317 MiB, 80 %
2026/08/06 10:27:13.416, 2, 163317 MiB, 24 %
2026/08/06 10:27:13.416, 3, 163317 MiB, 86 %
2026/08/06 10:27:13.416, 4, 163317 MiB, 33 %
2026/08/06 10:27:13.416, 5, 163317 MiB, 86 %
2026/08/06 10:27:13.416, 6, 163317 MiB, 85 %
2026/08/06 10:27:13.416, 7, 162357 MiB, 91 %
2026/08/06 10:27:14.416, 0, 163125 MiB, 80 %
2026/08/06 10:27:14.416, 1, 163317 MiB, 83 %
2026/08/06 10:27:14.416, 2, 163317 MiB, 48 %
2026/08/06 10:27:14.416, 3, 163317 MiB, 78 %
2026/08/06 10:27:14.416, 4, 163317 MiB, 44 %
2026/08/06 10:27:14.416, 5, 163317 MiB, 88 %
2026/08/06 10:27:14.416, 6, 163317 MiB, 90 %
2026/08/06 10:27:14.416, 7, 162357 MiB, 92 %
2026/08/06 10:27:15.416, 0, 163125 MiB, 79 %
2026/08/06 10:27:15.416, 1, 163317 MiB, 63 %
2026/08/06 10:27:15.416, 2, 163317 MiB, 36 %
2026/08/06 10:27:15.416, 3, 163317 MiB, 59 %
2026/08/06 10:27:15.416, 4, 163317 MiB, 65 %
2026/08/06 10:27:15.416, 5, 163317 MiB, 86 %
2026/08/06 10:27:15.416, 6, 163317 MiB, 86 %
2026/08/06 10:27:15.416, 7, 162357 MiB, 92 %
2026/08/06 10:27:16.416, 0, 163125 MiB, 76 %
2026/08/06 10:27:16.417, 1, 163317 MiB, 68 %
2026/08/06 10:27:16.417, 2, 163317 MiB, 12 %
2026/08/06 10:27:16.417, 3, 163317 MiB, 90 %
2026/08/06 10:27:16.417, 4, 163317 MiB, 62 %
2026/08/06 10:27:16.417, 5, 163317 MiB, 87 %
2026/08/06 10:27:16.417, 6, 163317 MiB, 84 %
2026/08/06 10:27:16.417, 7, 162357 MiB, 93 %
2026/08/06 10:27:17.417, 0, 162869 MiB, 0 %
2026/08/06 10:27:17.417, 1, 163061 MiB, 0 %
2026/08/06 10:27:17.417, 2, 163061 MiB, 0 %
2026/08/06 10:27:17.417, 3, 163061 MiB, 0 %
2026/08/06 10:27:17.417, 4, 163061 MiB, 0 %
2026/08/06 10:27:17.417, 5, 163061 MiB, 0 %
2026/08/06 10:27:17.417, 6, 163061 MiB, 0 %
2026/08/06 10:27:17.417, 7, 162101 MiB, 0 %
2026/08/06 10:27:18.417, 0, 161205 MiB, 0 %
2026/08/06 10:27:18.417, 1, 161269 MiB, 0 %
2026/08/06 10:27:18.417, 2, 161269 MiB, 0 %
2026/08/06 10:27:18.417, 3, 161269 MiB, 0 %
2026/08/06 10:27:18.417, 4, 161269 MiB, 0 %
2026/08/06 10:27:18.417, 5, 161269 MiB, 0 %
2026/08/06 10:27:18.417, 6, 161269 MiB, 0 %
2026/08/06 10:27:18.417, 7, 160949 MiB, 0 %
2026/08/06 10:27:19.417, 0, 161167 MiB, 0 %
2026/08/06 10:27:19.417, 1, 161231 MiB, 0 %
2026/08/06 10:27:19.417, 2, 161231 MiB, 0 %
2026/08/06 10:27:19.417, 3, 161231 MiB, 0 %
2026/08/06 10:27:19.417, 4, 161231 MiB, 0 %
2026/08/06 10:27:19.417, 5, 161231 MiB, 0 %
2026/08/06 10:27:19.417, 6, 161231 MiB, 0 %
2026/08/06 10:27:19.418, 7, 160911 MiB, 0 %
2026/08/06 10:27:20.418, 0, 161167 MiB, 0 %
2026/08/06 10:27:20.420, 1, 161231 MiB, 0 %
2026/08/06 10:27:20.426, 2, 161231 MiB, 0 %
2026/08/06 10:27:20.432, 3, 161231 MiB, 0 %
2026/08/06 10:27:20.438, 4, 161231 MiB, 0 %
2026/08/06 10:27:20.444, 5, 161231 MiB, 0 %
2026/08/06 10:27:20.450, 6, 161231 MiB, 0 %
2026/08/06 10:27:20.458, 7, 160911 MiB, 0 %
2026/08/06 10:27:21.465, 0, 161165 MiB, 0 %
2026/08/06 10:27:21.637, 1, 161229 MiB, 0 %
2026/08/06 10:27:21.642, 2, 808 MiB, 1 %
2026/08/06 10:27:21.647, 3, 161229 MiB, 0 %
2026/08/06 10:27:21.652, 4, 808 MiB, 0 %
2026/08/06 10:27:21.657, 5, 161229 MiB, 0 %
2026/08/06 10:27:21.662, 6, 161229 MiB, 0 %
2026/08/06 10:27:21.667, 7, 160909 MiB, 0 %
2026/08/06 10:27:22.672, 0, 161165 MiB, 0 %
2026/08/06 10:27:23.135, 1, 424 MiB, 0 %
2026/08/06 10:27:23.141, 2, 424 MiB, 0 %
2026/08/06 10:27:23.147, 3, 161229 MiB, 0 %
2026/08/06 10:27:23.148, 4, 424 MiB, 0 %
2026/08/06 10:27:23.151, 5, 40 MiB, 0 %
2026/08/06 10:27:23.154, 6, 40 MiB, 0 %
2026/08/06 10:27:23.155, 7, 104 MiB, 20 %
2026/08/06 10:27:24.155, 0, 4 MiB, 0 %
2026/08/06 10:27:24.155, 1, 4 MiB, 0 %
2026/08/06 10:27:24.155, 2, 4 MiB, 0 %
2026/08/06 10:27:24.155, 3, 4 MiB, 0 %
2026/08/06 10:27:24.155, 4, 4 MiB, 0 %
2026/08/06 10:27:24.155, 5, 4 MiB, 0 %
2026/08/06 10:27:24.155, 6, 4 MiB, 0 %
2026/08/06 10:27:24.155, 7, 4 MiB, 0 %
2026/08/06 10:27:25.155, 0, 1 MiB, 0 %
2026/08/06 10:27:25.155, 1, 4 MiB, 0 %
2026/08/06 10:27:25.155, 2, 4 MiB, 0 %
2026/08/06 10:27:25.155, 3, 4 MiB, 0 %
2026/08/06 10:27:25.155, 4, 4 MiB, 0 %
2026/08/06 10:27:25.155, 5, 4 MiB, 0 %
2026/08/06 10:27:25.155, 6, 4 MiB, 0 %
2026/08/06 10:27:25.155, 7, 4 MiB, 0 %
