round,candidate_id,kind,bin,target_sum,predicted_sum,signed_bias,relative_signed_bias
0,p58_r0_from_1_ridge,calls,8,1391137.5597245158,1411458.62322574,20321.063501224155,0.014607515525098966
0,p58_r0_from_1_ridge,calls,9,345451.4823159769,316435.82438703923,-29015.65792893764,-0.08399343877296683
0,p58_r0_from_1_ridge,calls,10,4737.760266255596,4526.945835780371,-210.81443047522498,-0.04449664369401248
0,p58_r0_from_1_ridge,calls,11,0.0,0.0,0.0,0.0
0,p58_r0_from_1_ridge,logical_bytes,0,0.0,0.0,0.0,0.0
0,p58_r0_from_1_ridge,logical_bytes,1,0.0,0.0,0.0,0.0
0,p58_r0_from_1_ridge,logical_bytes,2,217142753.13857418,138099986.59259683,-79042766.54597735,-0.3640129150224717
0,p58_r0_from_1_ridge,logical_bytes,3,1680304948.9872465,1278190602.2620502,-402114346.72519636,-0.23931033885697875
0,p58_r0_from_1_ridge,logical_bytes,4,29688525019.17854,16359798439.563639,-13328726579.6149,-0.4489521312023637
0,p58_r0_from_1_ridge,logical_bytes,5,1086554615181.949,1287877956820.8538,201323341638.9048,0.1852859845477645
0,p58_r0_from_1_ridge,logical_bytes,6,19359287150266.773,13938810014822.223,-5420477135444.551,-0.2799936326875474
0,p58_r0_from_1_ridge,logical_bytes,7,108272547556364.53,109422372668744.97,1149825112380.4375,0.010619728992539513
0,p58_r0_from_1_ridge,logical_bytes,8,162453449513508.2,171082605247868.56,8629155734360.375,0.05311771316769024
0,p58_r0_from_1_ridge,logical_bytes,9,118285301917077.61,111090853652746.45,-7194448264331.156,-0.060822842295103846
0,p58_r0_from_1_ridge,logical_bytes,10,3794547254511.1694,3225405321623.876,-569141932887.2935,-0.1499894176335967
0,p58_r0_from_1_ridge,logical_bytes,11,0.0,0.0,0.0,0.0
0,p58_r0_from_1_blend,calls,0,0.0,0.6374307910001051,0.6374307910001051,637430791000.1051
0,p58_r0_from_1_blend,calls,1,0.0,0.6374307910001051,0.6374307910001051,637430791000.1051
0,p58_r0_from_1_blend,calls,2,1767.1122488490737,1018.2844210338214,-748.8278278152522,-0.42375792952766095
0,p58_r0_from_1_blend,calls,3,5031.999230663869,3541.159152671933,-1490.8400779919357,-0.296271920891222
0,p58_r0_from_1_blend,calls,4,24606.282118418683,14280.637226963889,-10325.644891454795,-0.4196344999119424
0,p58_r0_from_1_blend,calls,5,310558.6082667991,351507.3195774292,40948.71131063008,0.13185501937673316
0,p58_r0_from_1_blend,calls,6,1551119.6880495693,1294012.0131643468,-257107.67488522246,-0.16575618043280618
0,p58_r0_from_1_blend,calls,7,2904284.948131066,3084449.503617157,180164.5554860914,0.06203404924232003
0,p58_r0_from_1_blend,calls,8,1391137.5597245158,1415385.941442918,24248.381718402263,0.017430613923761877
0,p58_r0_from_1_blend,calls,9,345451.4823159769,318714.84989087237,-26736.6324251045,-0.07739620118534936
0,p58_r0_from_1_blend,calls,10,4737.760266255596,3807.1292142351103,-930.6310520204861,-0.19642848091087428
0,p58_r0_from_1_blend,calls,11,0.0,0.6374307910001051,0.6374307910001051,637430791000.1051
0,p58_r0_from_1_blend,logical_bytes,0,0.0,40607040.453634754,40607040.453634754,4.060704045363475e+19
0,p58_r0_from_1_blend,logical_bytes,1,0.0,40607040.453634754,40607040.453634754,4.060704045363475e+19
0,p58_r0_from_1_blend,logical_bytes,2,217142753.13857418,170840680.23289633,-46302072.905677855,-0.2132333326184237
0,p58_r0_from_1_blend,logical_bytes,3,1680304948.9872465,1276350740.9522083,-403954208.03503823,-0.24040529564500154
0,p58_r0_from_1_blend,logical_bytes,4,29688525019.17854,16110270344.772964,-13578254674.405575,-0.45735699788501233
0,p58_r0_from_1_blend,logical_bytes,5,1086554615181.949,1289079897757.617,202525282575.66797,0.18639217922953105
0,p58_r0_from_1_blend,logical_bytes,6,19359287150266.773,14122848414852.645,-5236438735414.129,-0.2704871669482918
0,p58_r0_from_1_blend,logical_bytes,7,108272547556364.53,109754153344018.28,1481605787653.75,0.013684039224092844
0,p58_r0_from_1_blend,logical_bytes,8,162453449513508.2,170886436490637.62,8432986977129.4375,0.05191017489861442
0,p58_r0_from_1_blend,logical_bytes,9,118285301917077.61,111171469150858.77,-7113832766218.844,-0.060141307930260894
0,p58_r0_from_1_blend,logical_bytes,10,3794547254511.1694,2850277098987.7637,-944270155523.4058,-0.24884922816570665
0,p58_r0_from_1_blend,logical_bytes,11,0.0,40607040.453634754,40607040.453634754,4.060704045363475e+19
1,p58_r1_mlp_0,calls,0,0.0,1.3228450449056637,1.3228450449056637,1322845044905.6638
1,p58_r1_mlp_0,calls,1,0.0,1.322751855646223,1.322751855646223,1322751855646.2231
1,p58_r1_mlp_0,calls,2,1767.1122488490737,582.3536725485078,-1184.758576300566,-0.670448963880027
1,p58_r1_mlp_0,calls,3,5031.999230663869,1553.3350264271303,-3478.6642042367384,-0.6913085723540145
1,p58_r1_mlp_0,calls,4,24606.282118418683,6624.710836503595,-17981.571281915087,-0.73077156456949
1,p58_r1_mlp_0,calls,5,310558.6082667991,285286.2501446882,-25272.35812211095,-0.08137709742825615
1,p58_r1_mlp_0,calls,6,1551119.6880495693,1389339.572411209,-161780.11563836015,-0.10429892476046641
1,p58_r1_mlp_0,calls,7,2904284.948131066,3098857.2678819112,194572.31975084543,0.06699491380005758
1,p58_r1_mlp_0,calls,8,1391137.5597245158,1410489.0701212073,19351.510396691505,0.013910565681602075
1,p58_r1_mlp_0,calls,9,345451.4823159769,328521.1221750226,-16930.36014095426,-0.049009371815253736
1,p58_r1_mlp_0,calls,10,4737.760266255596,3924.8938157343437,-812.8664505212528,-0.17157188309227964
1,p58_r1_mlp_0,calls,11,0.0,1.3228382539684809,1.3228382539684809,1322838253968.481
1,p58_r1_mlp_0,logical_bytes,0,0.0,81452114.10262184,81452114.10262184,8.145211410262185e+19
1,p58_r1_mlp_0,logical_bytes,1,0.0,81451897.78526294,81451897.78526294,8.145189778526295e+19
1,p58_r1_mlp_0,logical_bytes,2,217142753.13857418,159010027.31120753,-58132725.82736665,-0.2677166287482228
1,p58_r1_mlp_0,logical_bytes,3,1680304948.9872465,619240648.8660259,-1061064300.1212206,-0.6314712699981901
1,p58_r1_mlp_0,logical_bytes,4,29688525019.17854,7694890840.295386,-21993634178.883152,-0.7408126259110362
1,p58_r1_mlp_0,logical_bytes,5,1086554615181.949,972320271286.9891,-114234343894.95984,-0.10513447027771423
1,p58_r1_mlp_0,logical_bytes,6,19359287150266.773,16155826215166.809,-3203460935099.965,-0.16547411638841364
1,p58_r1_mlp_0,logical_bytes,7,108272547556364.53,113291836158997.47,5019288602632.9375,0.04635790619057888
1,p58_r1_mlp_0,logical_bytes,8,162453449513508.2,168238199588408.22,5784750074900.031,0.035608662618266056
1,p58_r1_mlp_0,logical_bytes,9,118285301917077.61,110995576601979.22,-7289725315098.391,-0.061628327416442315
1,p58_r1_mlp_0,logical_bytes,10,3794547254511.1694,3074386355379.9995,-720160899131.1699,-0.18978835967189564
1,p58_r1_mlp_0,logical_bytes,11,0.0,81442188.07298921,81442188.07298921,8.144218807298921e+19
1,p58_r1_mlp_1,calls,0,0.0,0.6282087178678188,0.6282087178678188,628208717867.8188
1,p58_r1_mlp_1,calls,1,0.0,0.628207264723876,0.628207264723876,628207264723.876
1,p58_r1_mlp_1,calls,2,1767.1122488490737,936.3590034846097,-830.753245364464,-0.4701191143378336
1,p58_r1_mlp_1,calls,3,5031.999230663869,3535.0175992034556,-1496.9816314604132,-0.2974924205747379
1,p58_r1_mlp_1,calls,4,24606.282118418683,21366.915343773086,-3239.3667746455976,-0.13164795717841565
1,p58_r1_mlp_1,calls,5,310558.6082667991,385467.27222374897,74908.66395694984,0.24120620701840675
1,p58_r1_mlp_1,calls,6,1551119.6880495693,1360205.5636628594,-190914.12438670988,-0.12308149129792285
1,p58_r1_mlp_1,calls,7,2904284.948131066,2962839.6736188335,58554.72548776772,0.020161494665132024
1,p58_r1_mlp_1,calls,8,1391137.5597245158,1434901.5122424406,43763.95251792483,0.031459112157529064
1,p58_r1_mlp_1,calls,9,345451.4823159769,325671.2917082682,-19780.190607708646,-0.05725895421000435
1,p58_r1_mlp_1,calls,10,4737.760266255596,2762.4485408760065,-1975.31172537959,-0.4169294380402962
1,p58_r1_mlp_1,calls,11,0.0,0.62821035865506,0.62821035865506,628210358655.06
1,p58_r1_mlp_1,logical_bytes,0,0.0,38423342.838446856,38423342.838446856,3.842334283844686e+19
1,p58_r1_mlp_1,logical_bytes,1,0.0,38422753.55526144,38422753.55526144,3.842275355526144e+19
1,p58_r1_mlp_1,logical_bytes,2,217142753.13857418,152081591.22132325,-65061161.91725093,-0.29962391549733547
1,p58_r1_mlp_1,logical_bytes,3,1680304948.9872465,1061477376.7114426,-618827572.2758039,-0.3682828957022258
1,p58_r1_mlp_1,logical_bytes,4,29688525019.17854,17930244973.454376,-11758280045.724163,-0.3960547059218473
1,p58_r1_mlp_1,logical_bytes,5,1086554615181.949,1303735672862.4265,217181057680.47754,0.19988047967944023
1,p58_r1_mlp_1,logical_bytes,6,19359287150266.773,14704655211841.46,-4654631938425.3125,-0.24043405639350574
1,p58_r1_mlp_1,logical_bytes,7,108272547556364.53,105366279682536.3,-2906267873828.2344,-0.02684214918204718
1,p58_r1_mlp_1,logical_bytes,8,162453449513508.2,173178415303355.5,10724965789847.312,0.06601870149242672
1,p58_r1_mlp_1,logical_bytes,9,118285301917077.61,114115373219873.69,-4169928697203.922,-0.03525314328678974
1,p58_r1_mlp_1,logical_bytes,10,3794547254511.1694,2136832252829.6646,-1657715001681.505,-0.43686766575662506
1,p58_r1_mlp_1,logical_bytes,11,0.0,38422691.02628559,38422691.02628559,3.842269102628559e+19
1,p58_r1_ridge_0,calls,0,0.0,0.6024822926264264,0.6024822926264264,602482292626.4264
1,p58_r1_ridge_0,calls,1,0.0,0.6024822926264264,0.6024822926264264,602482292626.4264
1,p58_r1_ridge_0,calls,2,1767.1122488490737,1036.4729411042176,-730.6393077448561,-0.4134651368189678
1,p58_r1_ridge_0,calls,3,5031.999230663869,3773.206643349457,-1258.7925873144118,-0.2501575476489769
1,p58_r1_ridge_0,calls,4,24606.282118418683,15011.201600850323,-9595.08051756836,-0.38994434313122417
1,p58_r1_ridge_0,calls,5,310558.6082667991,349714.7744034776,39156.16613667848,0.12608301652047477
1,p58_r1_ridge_0,calls,6,1551119.6880495693,1319815.1411577684,-231304.54689180083,-0.1491210179806634
1,p58_r1_ridge_0,calls,7,2904284.948131066,3095214.722898295,190929.77476722933,0.06574071696721577
1,p58_r1_ridge_0,calls,8,1391137.5597245158,1395048.924740728,3911.3650162122212,0.0028116306607283187
1,p58_r1_ridge_0,calls,9,345451.4823159769,309598.2461412082,-35853.23617476865,-0.10378660393755232
1,p58_r1_ridge_0,calls,10,4737.760266255596,3339.5781558551785,-1398.182110400418,-0.29511457562740845
1,p58_r1_ridge_0,calls,11,0.0,0.6024822926264264,0.6024822926264264,602482292626.4264
1,p58_r1_ridge_0,logical_bytes,0,0.0,37713607.83194779,37713607.83194779,3.771360783194779e+19
1,p58_r1_ridge_0,logical_bytes,1,0.0,37713607.83194779,37713607.83194779,3.771360783194779e+19
1,p58_r1_ridge_0,logical_bytes,2,217142753.13857418,170828634.0051349,-46314119.13343927,-0.2132888086938962
1,p58_r1_ridge_0,logical_bytes,3,1680304948.9872465,1336361110.5975053,-343943838.3897412,-0.20469132022555966
1,p58_r1_ridge_0,logical_bytes,4,29688525019.17854,17136172460.208645,-12552352558.969894,-0.422801488146049
1,p58_r1_ridge_0,logical_bytes,5,1086554615181.949,1288126093306.1184,201571478124.16943,0.18551435455493903
1,p58_r1_ridge_0,logical_bytes,6,19359287150266.773,14427280169719.191,-4932006980547.582,-0.25476180720216335
1,p58_r1_ridge_0,logical_bytes,7,108272547556364.53,110853683879698.16,2581136323333.625,0.02383924994458948
1,p58_r1_ridge_0,logical_bytes,8,162453449513508.2,170992683548621.8,8539234035113.625,0.05256419029996392
1,p58_r1_ridge_0,logical_bytes,9,118285301917077.61,110365939550938.53,-7919362366139.078,-0.06695136452110377
1,p58_r1_ridge_0,logical_bytes,10,3794547254511.1694,2680146627150.6006,-1114400627360.5688,-0.2936847409228353
1,p58_r1_ridge_0,logical_bytes,11,0.0,37713607.83194779,37713607.83194779,3.771360783194779e+19
1,p58_r1_ridge_1,calls,0,0.0,0.6283402438562105,0.6283402438562105,628340243856.2104
1,p58_r1_ridge_1,calls,1,0.0,0.6283402438562105,0.6283402438562105,628340243856.2104
1,p58_r1_ridge_1,calls,2,1767.1122488490737,1018.6505430818574,-748.4617057672162,-0.42355074288839994
1,p58_r1_ridge_1,calls,3,5031.999230663869,3614.144944751303,-1417.854285912566,-0.28176758797427504
1,p58_r1_ridge_1,calls,4,24606.282118418683,14540.489572763103,-10065.79254565558,-0.409074093242269
1,p58_r1_ridge_1,calls,5,310558.6082667991,352557.1947132407,41998.58644644159,0.13523562164588543
1,p58_r1_ridge_1,calls,6,1551119.6880495693,1301602.8680959176,-249516.81995365163,-0.16086238984394724
1,p58_r1_ridge_1,calls,7,2904284.948131066,3088082.782395212,183797.83426414616,0.0632850555460895
1,p58_r1_ridge_1,calls,8,1391137.5597245158,1411597.8704440296,20460.3107195138,0.014707611462640342
1,p58_r1_ridge_1,calls,9,345451.4823159769,318034.46136662737,-27417.020949349506,-0.07936576437750456
1,p58_r1_ridge_1,calls,10,4737.760266255596,3703.508271070572,-1034.2519951850245,-0.21829977395678296
1,p58_r1_ridge_1,calls,11,0.0,0.6283402438562105,0.6283402438562105,628340243856.2104
1,p58_r1_ridge_1,logical_bytes,0,0.0,39558561.814260945,39558561.814260945,3.955856181426095e+19
1,p58_r1_ridge_1,logical_bytes,1,0.0,39558561.814260945,39558561.814260945,3.955856181426095e+19
1,p58_r1_ridge_1,logical_bytes,2,217142753.13857418,169903105.54747635,-47239647.59109783,-0.21755111284303771
1,p58_r1_ridge_1,logical_bytes,3,1680304948.9872465,1295483133.5868711,-384821815.40037537,-0.22901903349883912
1,p58_r1_ridge_1,logical_bytes,4,29688525019.17854,16402224896.869421,-13286300122.309118,-0.4475230788234269
1,p58_r1_ridge_1,logical_bytes,5,1086554615181.949,1299380333869.7969,212825718687.8479,0.19587208568637773
1,p58_r1_ridge_1,logical_bytes,6,19359287150266.773,14214312173932.225,-5144974976334.549,-0.26576262526606775
1,p58_r1_ridge_1,logical_bytes,7,108272547556364.53,110142676585074.72,1870129028710.1875,0.01727242104224652
1,p58_r1_ridge_1,logical_bytes,8,162453449513508.2,170694982860410.53,8241533346902.344,0.05073166111020038
1,p58_r1_ridge_1,logical_bytes,9,118285301917077.61,111477683952993.75,-6807617964083.859,-0.05755252642341187
1,p58_r1_ridge_1,logical_bytes,10,3794547254511.1694,2843684186116.365,-950863068394.8042,-0.25058669839053005
1,p58_r1_ridge_1,logical_bytes,11,0.0,39558561.814260945,39558561.814260945,3.955856181426095e+19
1,p58_r1_ridge_2,calls,0,0.0,0.0,0.0,0.0
1,p58_r1_ridge_2,calls,1,0.0,0.0,0.0,0.0
1,p58_r1_ridge_2,calls,2,1767.1122488490737,897.2117022459076,-869.900546603166,-0.4922723766810712
1,p58_r1_ridge_2,calls,3,5031.999230663869,3541.054526079487,-1490.9447045843817,-0.2962927131425023
1,p58_r1_ridge_2,calls,4,24606.282118418683,14280.532600371442,-10325.749518047242,-0.41963875193961336
1,p58_r1_ridge_2,calls,5,310558.6082667991,351507.3195774292,40948.71131063008,0.13185501937673316
1,p58_r1_ridge_2,calls,6,1551119.6880495693,1294012.0131643468,-257107.67488522246,-0.16575618043280618
1,p58_r1_ridge_2,calls,7,2904284.948131066,3084449.503617157,180164.5554860914,0.06203404924232003
1,p58_r1_ridge_2,calls,8,1391137.5597245158,1415385.941442918,24248.381718402263,0.017430613923761877
1,p58_r1_ridge_2,calls,9,345451.4823159769,318714.7452642799,-26736.737051696982,-0.07739650405448681
1,p58_r1_ridge_2,calls,10,4737.760266255596,3773.2893119556056,-964.4709542999908,-0.20357107580334433
1,p58_r1_ridge_2,calls,11,0.0,0.0,0.0,0.0
1,p58_r1_ridge_2,logical_bytes,0,0.0,0.0,0.0,0.0
1,p58_r1_ridge_2,logical_bytes,1,0.0,0.0,0.0,0.0
1,p58_r1_ridge_2,logical_bytes,2,217142753.13857418,137804689.8231398,-79338063.3154344,-0.36537283500685447
1,p58_r1_ridge_2,logical_bytes,3,1680304948.9872465,1274500400.6517544,-405804548.33549213,-0.24150648879542888
1,p58_r1_ridge_2,logical_bytes,4,29688525019.17854,16108420004.472511,-13580105014.706028,-0.45741932298534177
1,p58_r1_ridge_2,logical_bytes,5,1086554615181.949,1289079897757.617,202525282575.66797,0.18639217922953105
1,p58_r1_ridge_2,logical_bytes,6,19359287150266.773,14122848414852.645,-5236438735414.129,-0.2704871669482918
1,p58_r1_ridge_2,logical_bytes,7,108272547556364.53,109754153344018.28,1481605787653.75,0.013684039224092844
1,p58_r1_ridge_2,logical_bytes,8,162453449513508.2,170886436490637.62,8432986977129.4375,0.05191017489861442
1,p58_r1_ridge_2,logical_bytes,9,118285301917077.61,111171467300518.47,-7113834616559.141,-0.060141323573288955
1,p58_r1_ridge_2,logical_bytes,10,3794547254511.1694,2822161780645.89,-972385473865.2793,-0.2562586281431212
1,p58_r1_ridge_2,logical_bytes,11,0.0,0.0,0.0,0.0
1,p58_r1_ridge_3,calls,0,0.0,0.0,0.0,0.0
1,p58_r1_ridge_3,calls,1,0.0,0.0,0.0,0.0
1,p58_r1_ridge_3,calls,2,1767.1122488490737,1082.3463199570492,-684.7659288920245,-0.3875056207312325
1,p58_r1_ridge_3,calls,3,5031.999230663869,3839.6980206299804,-1192.3012100338883,-0.23694383790209536
1,p58_r1_ridge_3,calls,4,24606.282118418683,14876.704003645576,-9729.578114773107,-0.3954103292788864
1,p58_r1_ridge_3,calls,5,310558.6082667991,359026.6320037573,48468.02373695816,0.1560672364145822
1,p58_r1_ridge_3,calls,6,1551119.6880495693,1297160.1527746231,-253959.53527494613,-0.16372658875491647
1,p58_r1_ridge_3,calls,7,2904284.948131066,3088310.049770409,184025.10163934296,0.0633633079831801
1,p58_r1_ridge_3,calls,8,1391137.5597245158,1409220.092652557,18082.532928041182,0.012998378774002789
1,p58_r1_ridge_3,calls,9,345451.4823159769,315168.55245198443,-30282.92986399244,-0.08766189006042044
1,p58_r1_ridge_3,calls,10,4737.760266255596,3987.808404550953,-749.9518617046433,-0.15829248834014015
1,p58_r1_ridge_3,calls,11,0.0,0.0,0.0,0.0
1,p58_r1_ridge_3,logical_bytes,0,0.0,0.0,0.0,0.0
1,p58_r1_ridge_3,logical_bytes,1,0.0,0.0,0.0,0.0
1,p58_r1_ridge_3,logical_bytes,2,217142753.13857418,162396959.8771609,-54745793.261413276,-0.2521189055131677
1,p58_r1_ridge_3,logical_bytes,3,1680304948.9872465,1366207078.9333553,-314097870.0538912,-0.1869290870345911
1,p58_r1_ridge_3,logical_bytes,4,29688525019.17854,16998937439.027733,-12689587580.150806,-0.4274239818904253
1,p58_r1_ridge_3,logical_bytes,5,1086554615181.949,1333412188516.7117,246857573334.7627,0.2271929729859232
1,p58_r1_ridge_3,logical_bytes,6,19359287150266.773,14123493154219.336,-5235793996047.4375,-0.2704538630687798
1,p58_r1_ridge_3,logical_bytes,7,108272547556364.53,110185114621806.97,1912567065442.4375,0.017664376692039994
1,p58_r1_ridge_3,logical_bytes,8,162453449513508.2,170841608695356.62,8388159181848.4375,0.051634232495327545
1,p58_r1_ridge_3,logical_bytes,9,118285301917077.61,111094890232604.39,-7190411684473.219,-0.06078871650100673
1,p58_r1_ridge_3,logical_bytes,10,3794547254511.1694,2956703329346.5884,-837843925164.581,-0.2208020796600979
1,p58_r1_ridge_3,logical_bytes,11,0.0,0.0,0.0,0.0
1,p58_r1_ratio_0,calls,0,0.0,0.5448644441716666,0.5448644441716666,544864444171.66656
1,p58_r1_ratio_0,calls,1,0.0,0.5448644441716666,0.5448644441716666,544864444171.66656
1,p58_r1_ratio_0,calls,2,1767.1122488490737,1024.6945554786205,-742.4176933704532,-0.4201304664454634
1,p58_r1_ratio_0,calls,3,5031.999230663869,3867.3139203463697,-1164.685310317499,-0.2314557806806029
1,p58_r1_ratio_0,calls,4,24606.282118418683,15922.171755183874,-8684.11036323481,-0.35292249033975115
1,p58_r1_ratio_0,calls,5,310558.6082667991,367138.3113812654,56579.703114466276,0.18218687747936768
1,p58_r1_ratio_0,calls,6,1551119.6880495693,1291408.8965896459,-259710.79145992338,-0.1674343981710996
1,p58_r1_ratio_0,calls,7,2904284.948131066,3071167.9735023095,166883.0253712437,0.057460968311196355
1,p58_r1_ratio_0,calls,8,1391137.5597245158,1405074.692020047,13937.13229553122,0.01001851484643342
1,p58_r1_ratio_0,calls,9,345451.4823159769,318882.6443880827,-26568.837927894143,-0.07691047596545617
1,p58_r1_ratio_0,calls,10,4737.760266255596,3893.2154708114485,-844.5447954441479,-0.17825823764434975
1,p58_r1_ratio_0,calls,11,0.0,0.5448644441716666,0.5448644441716666,544864444171.66656
1,p58_r1_ratio_0,logical_bytes,0,0.0,37469394.26124939,37469394.26124939,3.746939426124939e+19
1,p58_r1_ratio_0,logical_bytes,1,0.0,37469394.26124939,37469394.26124939,3.746939426124939e+19
1,p58_r1_ratio_0,logical_bytes,2,217142753.13857418,150779320.01479268,-66363433.1237815,-0.3056212199788693
1,p58_r1_ratio_0,logical_bytes,3,1680304948.9872465,1382069943.8985634,-298235005.0886831,-0.17748861911549765
1,p58_r1_ratio_0,logical_bytes,4,29688525019.17854,16692538206.056347,-12995986813.122192,-0.4377444418248092
1,p58_r1_ratio_0,logical_bytes,5,1086554615181.949,1368530534064.1045,281975918882.1555,0.2595138016462589
1,p58_r1_ratio_0,logical_bytes,6,19359287150266.773,14214097752741.422,-5145189397525.352,-0.2657737011486216
1,p58_r1_ratio_0,logical_bytes,7,108272547556364.53,111485917232629.19,3213369676264.6562,0.029678526540551194
1,p58_r1_ratio_0,logical_bytes,8,162453449513508.2,176147163914937.44,13693714401429.25,0.08429315870138296
1,p58_r1_ratio_0,logical_bytes,9,118285301917077.61,120863219152774.56,2577917235696.953,0.021794062270764365
1,p58_r1_ratio_0,logical_bytes,10,3794547254511.1694,3573157029616.672,-221390224894.49756,-0.0583443056694831
1,p58_r1_ratio_0,logical_bytes,11,0.0,37469394.26124939,37469394.26124939,3.746939426124939e+19
1,p58_r1_ratio_1,calls,0,0.0,0.0,0.0,0.0
1,p58_r1_ratio_1,calls,1,0.0,0.0,0.0,0.0
1,p58_r1_ratio_1,calls,2,1767.1122488490737,835.3823501255393,-931.7298987235343,-0.527261298386887
1,p58_r1_ratio_1,calls,3,5031.999230663869,3932.077255511196,-1099.9219751526725,-0.2185854815815543
1,p58_r1_ratio_1,calls,4,24606.282118418683,15798.274810353038,-8808.007308065646,-0.35795766567565024
1,p58_r1_ratio_1,calls,5,310558.6082667991,368037.9159596808,57479.30769288167,0.18508360793368037
1,p58_r1_ratio_1,calls,6,1551119.6880495693,1293131.315300891,-257988.37274867832,-0.1663239624487532
1,p58_r1_ratio_1,calls,7,2904284.948131066,3072767.571028423,168482.6228973572,0.05801173986243235
1,p58_r1_ratio_1,calls,8,1391137.5597245158,1404116.28542975,12978.725705234334,0.009329577520575668
1,p58_r1_ratio_1,calls,9,345451.4823159769,318850.63540452655,-26600.846911450324,-0.07700313437103481
1,p58_r1_ratio_1,calls,10,4737.760266255596,3608.3954917443007,-1129.3647745112958,-0.23837524717219785
1,p58_r1_ratio_1,calls,11,0.0,0.0,0.0,0.0
1,p58_r1_ratio_1,logical_bytes,0,0.0,0.0,0.0,0.0
1,p58_r1_ratio_1,logical_bytes,1,0.0,0.0,0.0,0.0
1,p58_r1_ratio_1,logical_bytes,2,217142753.13857418,131752296.33263548,-85390456.8059387,-0.3932457131159473
1,p58_r1_ratio_1,logical_bytes,3,1680304948.9872465,1410803928.5787265,-269501020.40852,-0.16038816083411148
1,p58_r1_ratio_1,logical_bytes,4,29688525019.17854,16962752383.873976,-12725772635.304564,-0.42864280482387795
1,p58_r1_ratio_1,logical_bytes,5,1086554615181.949,1346656296187.498,260101681005.54907,0.23938205900675666
1,p58_r1_ratio_1,logical_bytes,6,19359287150266.773,14126867864415.027,-5232419285851.746,-0.270279543107022
1,p58_r1_ratio_1,logical_bytes,7,108272547556364.53,111170891461000.1,2898343904635.5625,0.026768963786750675
1,p58_r1_ratio_1,logical_bytes,8,162453449513508.2,175317506510519.38,12864056997011.188,0.07918611168636051
1,p58_r1_ratio_1,logical_bytes,9,118285301917077.61,119735955220992.3,1450653303914.6875,0.012264019961936178
1,p58_r1_ratio_1,logical_bytes,10,3794547254511.1694,3272103542827.7954,-522443711683.374,-0.13768275281386042
1,p58_r1_ratio_1,logical_bytes,11,0.0,0.0,0.0,0.0
1,p58_r1_from_0_mlp,calls,0,0.0,1.3244527173307161,1.3244527173307161,1324452717330.716
1,p58_r1_from_0_mlp,calls,1,0.0,1.3244033590988622,1.3244033590988622,1324403359098.8623
1,p58_r1_from_0_mlp,calls,2,1767.1122488490737,581.7225535082914,-1185.3896953407823,-0.670806110994268
1,p58_r1_from_0_mlp,calls,3,5031.999230663869,1555.4584412443749,-3476.540789419494,-0.6908865900126213
1,p58_r1_from_0_mlp,calls,4,24606.282118418683,6496.452337524572,-18109.829780894113,-0.735983993589111
1,p58_r1_from_0_mlp,calls,5,310558.6082667991,285047.13099771936,-25511.47726907977,-0.08214706206811374
1,p58_r1_from_0_mlp,calls,6,1551119.6880495693,1389571.13587631,-161548.5521732592,-0.10414963681906188
1,p58_r1_from_0_mlp,calls,7,2904284.948131066,3101244.6705137445,196959.72238267865,0.06781694148483056
1,p58_r1_from_0_mlp,calls,8,1391137.5597245158,1410054.716764393,18917.15703987726,0.013598336776719181
1,p58_r1_from_0_mlp,calls,9,345451.4823159769,327124.22632796253,-18327.255988014338,-0.05305305354356766
1,p58_r1_from_0_mlp,calls,10,4737.760266255596,3824.0884297610587,-913.6718364945377,-0.1928488959228496
1,p58_r1_from_0_mlp,calls,11,0.0,1.324397961851512,1.324397961851512,1324397961851.512
1,p58_r1_from_0_mlp,logical_bytes,0,0.0,81643616.02176644,81643616.02176644,8.164361602176644e+19
1,p58_r1_from_0_mlp,logical_bytes,1,0.0,81642788.463617,81642788.463617,8.1642788463617e+19
1,p58_r1_from_0_mlp,logical_bytes,2,217142753.13857418,159582004.01632774,-57560749.122246444,-0.2650825242393093
1,p58_r1_from_0_mlp,logical_bytes,3,1680304948.9872465,620731053.6660845,-1059573895.321162,-0.6305842852868989
1,p58_r1_from_0_mlp,logical_bytes,4,29688525019.17854,7543960542.671865,-22144564476.506676,-0.7458964183030808
1,p58_r1_from_0_mlp,logical_bytes,5,1086554615181.949,971264033871.6755,-115290581310.27344,-0.10610656813690626
1,p58_r1_from_0_mlp,logical_bytes,6,19359287150266.773,16153808606661.85,-3205478543604.924,-0.16557833554117987
1,p58_r1_from_0_mlp,logical_bytes,7,108272547556364.53,113481015545093.94,5208467988729.406,0.04810515782883913
1,p58_r1_from_0_mlp,logical_bytes,8,162453449513508.2,168053913598138.47,5600464084630.281,0.03447427002259251
1,p58_r1_from_0_mlp,logical_bytes,9,118285301917077.61,110973034158959.0,-7312267758118.609,-0.06181890428994112
1,p58_r1_from_0_mlp,logical_bytes,10,3794547254511.1694,2999138220259.1484,-795409034252.021,-0.2096189560708183
1,p58_r1_from_0_mlp,logical_bytes,11,0.0,81655055.81857176,81655055.81857176,8.165505581857176e+19
1,p58_r1_from_0_blend,calls,0,0.0,1.3228450449056637,1.3228450449056637,1322845044905.6638
1,p58_r1_from_0_blend,calls,1,0.0,1.322751855646223,1.322751855646223,1322751855646.2231
