model_id,configuration,topology_level,pair_id,page_count0,page_count1,payload_bytes0,payload_bytes1,phase51_flow0_us,phase51_flow1_us,phase51_max_us,frozen_corrected_us,matched_solo_ideal_us,actual_concurrent_wave_us,phase51_absolute_error_us,corrected_absolute_error_us,matched_solo_absolute_error_us,phase51_signed_error_us,corrected_signed_error_us,cross_replica_relative_spread
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_07__p3_p12,3,12,5971968,23887872,204.75,664.861,664.861,713.4488652249485,598.954,661.286,3.5750000000000455,52.16286522494852,62.331999999999994,3.5750000000000455,52.16286522494852,0.01065650868156881
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_08__p6_p24,6,24,11943936,47775744,358.956,1177.449,1177.449,1345.070738781922,1157.6865,1294.162,116.71299999999997,50.90873878192201,136.4755,-116.71299999999997,50.90873878192201,0.012989100282654082
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_09__p12_p48,12,48,23887872,95551488,664.861,2295.5825,2295.5825,2696.9542727324115,2296.696,2558.761,263.1785,138.19327273241151,262.06500000000005,-263.1785,138.19327273241151,0.009606211756393007
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_00__p2_p2,2,2,3981312,3981312,135.2385,135.2385,135.2385,137.19209637979537,122.64150000000001,173.68200000000002,38.44350000000003,36.48990362020464,51.04050000000001,-38.44350000000003,-36.48990362020464,0.13514929583952287
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_01__p3_p3,3,3,5971968,5971968,198.799,198.799,198.799,253.2904319744035,176.8675,280.2145,81.41549999999998,26.924068025596483,103.34699999999998,-81.41549999999998,-26.924068025596483,0.05174785744492162
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_02__p6_p6,6,6,11943936,11943936,352.5455,352.5455,352.5455,534.1207079082997,324.233,558.795,206.24949999999995,24.674292091700295,234.56199999999995,-206.24949999999995,-24.674292091700295,0.025801054053812052
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_03__p12_p12,12,12,23887872,23887872,662.789,662.789,662.789,1100.8052679581074,618.642,1084.208,421.4190000000001,16.597267958107295,465.56600000000003,-421.4190000000001,16.597267958107295,0.0010477694316959427
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_04__p24_p24,24,24,47775744,47775744,1170.2465,1170.2465,1170.2465,2027.7169683852726,1194.617,2136.613,966.3664999999999,108.89603161472724,941.9959999999999,-966.3664999999999,-108.89603161472724,0.0025311088156815963
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_05__p48_p48,48,48,95551488,95551488,2318.276,2318.276,2318.276,4124.6846474235135,2326.685,4213.956,1895.6800000000003,89.2713525764866,1887.2710000000002,-1895.6800000000003,-89.2713525764866,0.007245448220152311
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_06__p1_p6,1,6,1990656,11943936,79.26849999999999,352.5455,352.5455,301.80750535806567,312.2935,314.23900000000003,38.30649999999997,12.431494641934364,1.9455000000000382,38.30649999999997,-12.431494641934364,0.0017757184817924977
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_07__p3_p12,3,12,5971968,23887872,198.799,662.789,662.789,706.366647615806,596.256,640.655,22.134000000000015,65.71164761580599,44.399,22.134000000000015,65.71164761580599,0.01684369902677719
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_08__p6_p24,6,24,11943936,47775744,352.5455,1170.2465,1170.2465,1332.588077045976,1157.089,1288.732,118.4855,43.85607704597601,131.64300000000003,-118.4855,43.85607704597601,0.014448310432269774
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__res_09__p12_p48,12,48,23887872,95551488,662.789,2318.276,2318.276,2717.3525750197646,2281.229,2515.122,196.846,202.23057501976473,233.89300000000003,-196.846,202.23057501976473,0.0005490787325624197
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_00__p2_p2,2,2,3981312,3981312,138.06,138.06,138.06,142.345791739023,123.65100000000001,191.6865,53.62649999999999,49.34070826097698,68.03549999999998,-53.62649999999999,-49.34070826097698,0.17539837182065507
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_01__p3_p3,3,3,5971968,5971968,200.29000000000002,200.29000000000002,200.29000000000002,256.0138626958667,176.9455,245.1395,44.84949999999998,10.874362695866694,68.19399999999999,-44.84949999999998,10.874362695866694,0.02462679413150474
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_02__p6_p6,6,6,11943936,11943936,354.847,354.847,354.847,538.3245816879426,326.048,551.9385,197.0915,13.613918312057422,225.89049999999997,-197.0915,-13.613918312057422,0.052064677495771684
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_03__p12_p12,12,12,23887872,23887872,662.174,662.174,662.174,1099.6819212822525,623.523,1067.474,405.29999999999995,32.20792128225253,443.9509999999999,-405.29999999999995,32.20792128225253,0.00048151055669730256
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_04__p24_p24,24,24,47775744,47775744,1173.7875,1173.7875,1173.7875,2034.1848880262523,1197.27,2118.899,945.1115,84.71411197374755,921.6289999999999,-945.1115,-84.71411197374755,0.008643167984882644
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_05__p48_p48,48,48,95551488,95551488,2324.2865,2324.2865,2324.2865,4135.663306277542,2331.823,4254.902,1930.6154999999999,119.23869372245827,1923.0790000000002,-1930.6154999999999,-119.23869372245827,0.016017995244073716
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_06__p1_p6,1,6,1990656,11943936,80.93299999999999,354.847,354.847,305.46986444739616,312.396,316.2345,38.612499999999955,10.764635552603863,3.8385000000000105,38.612499999999955,-10.764635552603863,0.010032112245817624
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_07__p3_p12,3,12,5971968,23887872,200.29000000000002,662.174,662.174,707.033614814045,597.443,643.081,19.09299999999996,63.95261481404498,45.638000000000034,19.09299999999996,63.95261481404498,0.03653194543144651
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_08__p6_p24,6,24,11943936,47775744,354.847,1173.7875,1173.7875,1338.0022958099667,1166.6635,1230.92,57.132500000000164,107.08229580996658,64.25649999999996,-57.132500000000164,107.08229580996658,0.004404429207422029
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__res_09__p12_p48,12,48,23887872,95551488,662.174,2324.2865,2324.2865,2722.698886023455,2283.963,2544.438,220.15149999999994,178.260886023455,260.4749999999999,-220.15149999999994,178.260886023455,0.01879157597866417
