evaluation,scope,method,samples,mape,median_ape,p95_ape,mae_us,rmse_us,r2
leave_one_model_out,deepseek-v2-lite_prefill,tp_conditioned_pattern,36,0.1255718223320158,0.13102995559544556,0.21077086450254945,724.7922099851062,1163.0162154393006,0.9162770526677578
leave_one_model_out,deepseek-v2-lite_decode,tp_conditioned_pattern,18,0.2864870785819875,0.16837591817791359,0.7628929317273676,7269.050987308763,9328.51183892125,-0.3630877559505479
workload_cv,all,additive_plus_schedule,162,0.271873551866229,0.11567910337665802,1.263023732212306,7881.110912351403,17511.81021137723,0.19452173025079478
workload_cv,prefill,additive_plus_schedule,108,0.13073372778485945,0.07671584503796487,0.4019543148238702,742.906296016148,1236.8759577321914,0.9724050326733514
workload_cv,decode,additive_plus_schedule,54,0.5541532000289683,0.37896619831327594,1.728058961923277,22157.520145021917,30280.864689903683,-1.8740810379706185
workload_cv,tp2,additive_plus_schedule,54,0.283264869275658,0.11963489045900708,1.2463377059705565,6770.587060195572,14928.581704728264,0.24699877596560016
workload_cv,tp4,additive_plus_schedule,54,0.2589449855328025,0.09525890177032098,1.089649765388618,7981.126381541193,17943.61860510601,0.1786620903870476
workload_cv,tp8,additive_plus_schedule,54,0.2734108007902266,0.1394827565262266,0.9984588338820275,8891.619295317447,19368.90524210477,0.14475029321013766
workload_cv,qwen3-8b,additive_plus_schedule,54,0.24539897185046675,0.0877088030169638,1.0231733208162832,8055.170750049402,18171.484159697946,-0.20547365014148244
workload_cv,qwen3-30b-a3b,additive_plus_schedule,54,0.2662426088510619,0.12149167254529755,0.9015008872070556,10830.446186738534,22226.118090510063,0.24018267616125866
workload_cv,deepseek-v2-lite,additive_plus_schedule,54,0.3039790748971585,0.13933941214460405,1.2463377059705565,4757.715800266276,9787.10011691081,0.3021839053107356
leave_one_model_out,all,additive_plus_schedule,162,0.42952136169903354,0.3424545537367085,1.3906098052952953,6906.946594302106,11376.871198186362,0.6600324797584085
leave_one_model_out,qwen3-8b,additive_plus_schedule,54,0.267027839480145,0.20821130885091352,0.7579330377995721,6089.746985359818,10307.398296355379,0.6121399593239659
