method,phase,policy,segment,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape
enhanced_direct,decode,mb1,mooncake_synthetic,9,0.11366929650012549,0.111623065040992,0.19181008023773646,0.19591090815272924,0.12710477671895135,0.06355238835947567,0.005575405089383351,0.10753763358272467,0.10544422211142523
enhanced_direct,decode,mb1,mooncake_toolagent,9,0.09414141415603221,0.09646328836506245,0.1277212499701161,0.12788399866181765,0.28309098428382823,0.14154549214191411,0.012144083632604774,0.09426175527833608,0.09654237241856174
enhanced_direct,decode,mb16,all,54,0.37426942458601903,0.2891830510519214,0.409372557082396,0.3015104949420331,0.35989837737872893,0.17994918868936446,0.016543360198401944,0.30761136458938826,0.22576663523263393
enhanced_direct,decode,mb16,burstgpt_1,9,0.14394780619913777,0.1549174177531163,0.9904641249994062,0.4444457996706117,0.33529981529350095,0.16764990764675047,0.016448526620755625,0.12853108793228177,0.11124783208750989
enhanced_direct,decode,mb16,burstgpt_2,9,0.4099647421825438,0.3984250485583448,0.6721783430095143,0.6082874171039243,0.5910493938959644,0.2955246969479822,0.026973912328795868,0.29445008645618725,0.30438409702310065
enhanced_direct,decode,mb16,burstgpt_3,9,1.3475815242138014,0.5373760639766363,0.3280007728237879,0.33312495396023195,0.7440717891300918,0.3720358945650459,0.03320815608483231,1.1540591640523226,0.486540718685283
enhanced_direct,decode,mb16,mooncake_conversation,9,0.06829679560329725,0.06463775114137336,0.10655517856902262,0.10661866459714418,0.199082582045303,0.0995412910226515,0.009428348149936986,0.07523753884820569,0.07370017012769517
enhanced_direct,decode,mb16,mooncake_synthetic,9,0.1814705346315263,0.1845916949486306,0.29709941082031055,0.2997450648191785,0.11846622037691273,0.05923311018845637,0.005284947410576426,0.10740384517666521,0.10798291195797634
enhanced_direct,decode,mb16,mooncake_toolagent,9,0.09435514468580777,0.09161632314530857,0.061937512272334176,0.06176104725868078,0.1714204635306006,0.0857102317653003,0.00791627059551445,0.0859864650706667,0.0841726083959768
enhanced_direct,decode,mb4,all,54,0.3775606946896655,0.26193187302379967,0.3816258414479772,0.2447738942322245,0.3139062777676933,0.15695313888384665,0.013306147086999289,0.35939628853783345,0.2404625654993647
enhanced_direct,decode,mb4,burstgpt_1,9,0.42861995239589296,0.21847444640984723,0.7838890256781941,0.24717982242228856,0.2684117163383198,0.1342058581691599,0.011184079651248353,0.43291183183937243,0.20648892947763148
enhanced_direct,decode,mb4,burstgpt_2,9,0.2152647803416515,0.20471942684835118,0.6076931259879186,0.5378170299256194,0.28961815047449924,0.14480907523724962,0.01207915421672006,0.17138096241616185,0.16592184614649344
enhanced_direct,decode,mb4,burstgpt_3,9,0.9404187660776765,0.3672185070335662,0.7110409884907445,0.53929561749619,0.21955333400057578,0.10977666700028789,0.009167248950902698,0.9267194950266359,0.37687232490740635
enhanced_direct,decode,mb4,mooncake_conversation,9,0.06337643640748884,0.06316216473133177,0.029543166576577424,0.029523237229023305,0.3689752156502629,0.18448760782513146,0.01616781570176508,0.05692319614074594,0.056852250912268934
enhanced_direct,decode,mb4,mooncake_synthetic,9,0.5378879468160167,0.5450887952209433,0.13081422157500522,0.1310948302601935,0.26371410815942564,0.13185705407971282,0.011116331244055026,0.4970741487872669,0.5035637665846091
enhanced_direct,decode,mb4,mooncake_toolagent,9,0.07979628609926646,0.07968651919274791,0.0267745203794237,0.026805233206945167,0.4731651419830769,0.23658257099153845,0.02012225275730453,0.07136809701681755,0.07134100119506787
enhanced_direct,prefill,all,all,162,0.2803849547591362,0.1966612663576064,0.3720103735342372,0.1415008424670401,0.44033773470580456,0.22016886735290228,0.03582977890467867,0.3390141846401018,0.13584905916894127
enhanced_direct,prefill,all,burstgpt_1,27,0.32939095581998173,0.22497934493971627,0.4134768341256833,0.3153475464769696,0.5891811807817562,0.2945905903908781,0.03173698887689074,0.39032354861758156,0.29533908188610164
enhanced_direct,prefill,all,burstgpt_2,27,0.46501481678981477,0.37008591468720087,1.325391586086585,1.4061944174455892,1.0311526182373398,0.5155763091186699,0.09365324233065296,1.2452299617773823,1.3031219495269049
enhanced_direct,prefill,all,burstgpt_3,27,0.5178741681430564,0.5017618309260394,0.19141249659782,0.11583653142057479,0.640036305145364,0.320018152572682,0.05699599326733864,0.10847959165096809,0.08506792132587443
enhanced_direct,prefill,all,mooncake_conversation,27,0.07314729501576037,0.07325819351711056,0.04544789710052845,0.045167101332420447,0.07567956977937493,0.037839784889687464,0.004011042672390138,0.0448202070846275,0.044531216981168444
