model_id,configuration,topology_level,pair_id,replica_id,measurement_id,payload_bytes0,payload_bytes1,repeat_count,concurrent_wave_us,solo0_us,solo1_us,matched_solo_ideal_us,concurrent_repeat_cv
deepseek-v2-lite,P1D2,L1,deepseek-v2-lite__dev_09__p8_p64,0,deepseek-v2-lite__p1d2__l1__r0,15925248,127401984,5,3032.557,418.64,3017.374,3017.374,0.0027864809736498765
deepseek-v2-lite,P1D2,L1,deepseek-v2-lite__dev_09__p8_p64,1,deepseek-v2-lite__p1d2__l1__r1,15925248,127401984,5,3017.161,393.841,2929.677,2929.677,0.012282180374105797
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_00__p1_p1,0,deepseek-v2-lite__p1d2__l2__r0,1990656,1990656,5,94.831,71.541,75.429,75.429,0.011759494004679946
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_00__p1_p1,1,deepseek-v2-lite__p1d2__l2__r1,1990656,1990656,5,96.3635,71.917,75.518,75.518,0.01137946485417501
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_01__p4_p4,0,deepseek-v2-lite__p1d2__l2__r0,7962624,7962624,5,367.22400000000005,225.6485,228.71300000000002,228.71300000000002,0.009343283538471006
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_01__p4_p4,1,deepseek-v2-lite__p1d2__l2__r1,7962624,7962624,5,369.8695,224.3585,226.3465,226.3465,0.010719362811699657
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_02__p8_p8,0,deepseek-v2-lite__p1d2__l2__r0,15925248,15925248,5,714.5795,417.0985,415.971,417.0985,0.009037796207954467
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_02__p8_p8,1,deepseek-v2-lite__p1d2__l2__r1,15925248,15925248,5,712.0664999999999,416.098,413.16949999999997,416.098,0.017549705801529106
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_03__p16_p16,0,deepseek-v2-lite__p1d2__l2__r0,31850496,31850496,5,1433.424,809.6455,789.8425,809.6455,0.004672377888188295
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_03__p16_p16,1,deepseek-v2-lite__p1d2__l2__r1,31850496,31850496,5,1426.75,809.23,786.511,809.23,0.009275855642352067
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_04__p32_p32,0,deepseek-v2-lite__p1d2__l2__r0,63700992,63700992,5,2809.01,1577.208,1533.676,1577.208,0.003358248118554957
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_04__p32_p32,1,deepseek-v2-lite__p1d2__l2__r1,63700992,63700992,5,2821.509,1563.519,1532.085,1563.519,0.004482876752617652
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_05__p64_p64,0,deepseek-v2-lite__p1d2__l2__r0,127401984,127401984,5,5578.324,3067.667,3013.274,3067.667,0.0017903061403831445
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_05__p64_p64,1,deepseek-v2-lite__p1d2__l2__r1,127401984,127401984,5,5580.288,3091.412,2988.961,3091.412,0.0017525400584278328
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_06__p1_p8,0,deepseek-v2-lite__p1d2__l2__r0,1990656,15925248,5,413.716,67.642,405.039,405.039,0.001183802817382469
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_06__p1_p8,1,deepseek-v2-lite__p1d2__l2__r1,1990656,15925248,5,413.513,67.693,403.401,403.401,0.0018626943256058164
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_07__p2_p16,0,deepseek-v2-lite__p1d2__l2__r0,3981312,31850496,5,788.358,119.563,785.182,785.182,0.0017498936609329544
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_07__p2_p16,1,deepseek-v2-lite__p1d2__l2__r1,3981312,31850496,5,787.069,119.70349999999999,780.5815,780.5815,0.001120477516325386
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_08__p4_p32,0,deepseek-v2-lite__p1d2__l2__r0,7962624,63700992,5,1540.766,224.077,1529.612,1529.612,0.0015387106220185376
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_08__p4_p32,1,deepseek-v2-lite__p1d2__l2__r1,7962624,63700992,5,1541.288,224.368,1525.023,1525.023,0.0007654053920483474
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_09__p8_p64,0,deepseek-v2-lite__p1d2__l2__r0,15925248,127401984,5,3037.464,419.252,3016.574,3016.574,0.0023780211852116556
deepseek-v2-lite,P1D2,L2,deepseek-v2-lite__dev_09__p8_p64,1,deepseek-v2-lite__p1d2__l2__r1,15925248,127401984,5,3037.834,417.248,3008.925,3008.925,0.0014592835139083111
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_00__p1_p1,0,deepseek-v2-lite__p1d2__l3__r0,1990656,1990656,5,96.098,73.226,75.4755,75.4755,0.009166954407762194
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_00__p1_p1,1,deepseek-v2-lite__p1d2__l3__r1,1990656,1990656,5,96.1015,74.033,76.444,76.444,0.010547799571581926
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_01__p4_p4,0,deepseek-v2-lite__p1d2__l3__r0,7962624,7962624,5,369.6995,228.548,227.773,228.548,0.007688823151933151
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_01__p4_p4,1,deepseek-v2-lite__p1d2__l3__r1,7962624,7962624,5,369.9445,227.619,227.821,227.821,0.004455970099803325
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_02__p8_p8,0,deepseek-v2-lite__p1d2__l3__r0,15925248,15925248,5,736.408,417.541,414.415,417.541,0.017503998786483156
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_02__p8_p8,1,deepseek-v2-lite__p1d2__l3__r1,15925248,15925248,5,732.47,420.1,416.078,420.1,0.016507578477175086
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_03__p16_p16,0,deepseek-v2-lite__p1d2__l3__r0,31850496,31850496,5,1430.7965,809.7439999999999,788.8219999999999,809.7439999999999,0.007810298980759079
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_03__p16_p16,1,deepseek-v2-lite__p1d2__l3__r1,31850496,31850496,5,1440.9205,811.202,790.3665,811.202,0.00926980130442139
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_04__p32_p32,0,deepseek-v2-lite__p1d2__l3__r0,63700992,63700992,5,2811.74,1572.144,1528.791,1572.144,0.0025497050634166302
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_04__p32_p32,1,deepseek-v2-lite__p1d2__l3__r1,63700992,63700992,5,2800.788,1586.434,1528.137,1586.434,0.0009175779482141373
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_05__p64_p64,0,deepseek-v2-lite__p1d2__l3__r0,127401984,127401984,5,5577.116,3100.546,3024.791,3100.546,0.0022724035335988757
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_05__p64_p64,1,deepseek-v2-lite__p1d2__l3__r1,127401984,127401984,5,5584.79,3082.899,3018.961,3082.899,0.0014242318327514268
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_06__p1_p8,0,deepseek-v2-lite__p1d2__l3__r0,1990656,15925248,5,413.194,68.954,405.302,405.302,0.0013349467941526486
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_06__p1_p8,1,deepseek-v2-lite__p1d2__l3__r1,1990656,15925248,5,414.033,69.522,404.13,404.13,0.001006520465989297
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_07__p2_p16,0,deepseek-v2-lite__p1d2__l3__r0,3981312,31850496,5,786.7025,121.275,784.052,784.052,0.0006371981657286563
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_07__p2_p16,1,deepseek-v2-lite__p1d2__l3__r1,3981312,31850496,5,788.3515,120.563,782.5445,782.5445,0.0011939443625555
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_08__p4_p32,0,deepseek-v2-lite__p1d2__l3__r0,7962624,63700992,5,1543.071,226.88,1525.741,1525.741,0.0014879229928474156
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_08__p4_p32,1,deepseek-v2-lite__p1d2__l3__r1,7962624,63700992,5,1543.645,227.125,1523.851,1523.851,0.0008670086041717305
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_09__p8_p64,0,deepseek-v2-lite__p1d2__l3__r0,15925248,127401984,5,3034.406,420.637,3027.79,3027.79,0.0011213038146283497
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__dev_09__p8_p64,1,deepseek-v2-lite__p1d2__l3__r1,15925248,127401984,5,3037.139,419.151,3010.992,3010.992,0.0011802144126770286
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_00__p1_p1,0,deepseek-v2-lite__p2d1__l1__r0,1990656,1990656,5,105.636,70.083,69.5655,70.083,0.03468161216968023
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_00__p1_p1,1,deepseek-v2-lite__p2d1__l1__r1,1990656,1990656,5,113.0355,76.07400000000001,75.7895,76.07400000000001,0.019109718370863605
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_01__p4_p4,0,deepseek-v2-lite__p2d1__l1__r0,7962624,7962624,5,372.8945,216.6105,215.6595,216.6105,0.022649024772503534
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_01__p4_p4,1,deepseek-v2-lite__p2d1__l1__r1,7962624,7962624,5,388.7255,230.417,228.3055,230.417,0.005075708136968992
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_02__p8_p8,0,deepseek-v2-lite__p2d1__l1__r0,15925248,15925248,5,718.1175000000001,395.93399999999997,399.92999999999995,399.92999999999995,0.01176608402327584
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_02__p8_p8,1,deepseek-v2-lite__p2d1__l1__r1,15925248,15925248,5,732.2235000000001,423.88,416.669,423.88,0.0036735284498682816
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_03__p16_p16,0,deepseek-v2-lite__p2d1__l1__r0,31850496,31850496,5,1411.2865000000002,763.605,760.8075,763.605,0.01214518751627615
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_03__p16_p16,1,deepseek-v2-lite__p2d1__l1__r1,31850496,31850496,5,1436.328,812.6385,793.943,812.6385,0.003108187820518682
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_04__p32_p32,0,deepseek-v2-lite__p2d1__l1__r0,63700992,63700992,5,2781.312,1490.694,1488.454,1490.694,0.010420040871020084
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_04__p32_p32,1,deepseek-v2-lite__p2d1__l1__r1,63700992,63700992,5,2827.059,1575.878,1539.231,1575.878,0.004193196916642354
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_05__p64_p64,0,deepseek-v2-lite__p2d1__l1__r0,127401984,127401984,5,5524.214,2952.508,2950.327,2952.508,0.0054209832355919104
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_05__p64_p64,1,deepseek-v2-lite__p2d1__l1__r1,127401984,127401984,5,5662.381,3069.317,3073.408,3073.408,0.008368101192781799
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_06__p1_p8,0,deepseek-v2-lite__p2d1__l1__r0,1990656,15925248,5,395.883,67.649,392.617,392.617,0.019315791795744823
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_06__p1_p8,1,deepseek-v2-lite__p2d1__l1__r1,1990656,15925248,5,409.014,74.65,407.545,407.545,0.003485872235011715
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_07__p2_p16,0,deepseek-v2-lite__p2d1__l1__r0,3981312,31850496,5,764.2515000000001,113.638,759.0715,759.0715,0.018559876618428107
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_07__p2_p16,1,deepseek-v2-lite__p2d1__l1__r1,3981312,31850496,5,788.0565,124.00399999999999,787.174,787.174,0.006341201569903314
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_08__p4_p32,0,deepseek-v2-lite__p2d1__l1__r0,7962624,63700992,5,1512.454,210.985,1487.268,1487.268,0.00938712205541762
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_08__p4_p32,1,deepseek-v2-lite__p2d1__l1__r1,7962624,63700992,5,1536.421,229.863,1530.788,1530.788,0.005061284491917726
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_09__p8_p64,0,deepseek-v2-lite__p2d1__l1__r0,15925248,127401984,5,2998.75,391.327,2939.63,2939.63,0.018256980314264027
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__dev_09__p8_p64,1,deepseek-v2-lite__p2d1__l1__r1,15925248,127401984,5,3060.357,423.551,3084.575,3084.575,0.009100596118024084
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_00__p1_p1,0,deepseek-v2-lite__p2d1__l2__r0,1990656,1990656,7,87.63900000000001,72.8135,75.481,75.481,0.13051911420638723
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_00__p1_p1,1,deepseek-v2-lite__p2d1__l2__r1,1990656,1990656,5,90.424,71.53450000000001,75.6835,75.6835,0.12278475236555995
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_01__p4_p4,0,deepseek-v2-lite__p2d1__l2__r0,7962624,7962624,7,385.7845,227.2495,228.6205,228.6205,0.10159898157628061
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_01__p4_p4,1,deepseek-v2-lite__p2d1__l2__r1,7962624,7962624,5,372.845,223.42849999999999,228.551,228.551,0.12406562588173209
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_02__p8_p8,0,deepseek-v2-lite__p2d1__l2__r0,15925248,15925248,7,734.2750000000001,416.677,418.092,418.092,0.014045242202258388
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_02__p8_p8,1,deepseek-v2-lite__p2d1__l2__r1,15925248,15925248,5,732.935,408.0855,416.75199999999995,416.75199999999995,0.013872649388871816
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_03__p16_p16,0,deepseek-v2-lite__p2d1__l2__r0,31850496,31850496,7,1440.028,809.515,791.655,809.515,0.025393848429052738
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_03__p16_p16,1,deepseek-v2-lite__p2d1__l2__r1,31850496,31850496,5,1430.875,807.146,792.394,807.146,0.011506432902373352
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_04__p32_p32,0,deepseek-v2-lite__p2d1__l2__r0,63700992,63700992,7,2841.814,1581.894,1545.692,1581.894,0.0062435859707524865
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_04__p32_p32,1,deepseek-v2-lite__p2d1__l2__r1,63700992,63700992,5,2821.522,1541.261,1531.407,1541.261,0.010175639772078663
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_05__p64_p64,0,deepseek-v2-lite__p2d1__l2__r0,127401984,127401984,7,5666.074,3049.762,3093.031,3093.031,0.009582660836720297
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_05__p64_p64,1,deepseek-v2-lite__p2d1__l2__r1,127401984,127401984,5,5578.331,3047.555,3075.185,3075.185,0.011144976338162102
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_06__p1_p8,0,deepseek-v2-lite__p2d1__l2__r0,1990656,15925248,7,407.536,68.672,405.727,405.727,0.02837810574280173
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_06__p1_p8,1,deepseek-v2-lite__p2d1__l2__r1,1990656,15925248,5,412.075,67.373,406.855,406.855,0.051728877042878235
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_07__p2_p16,0,deepseek-v2-lite__p2d1__l2__r0,3981312,31850496,7,787.9295,120.164,783.72,783.72,0.02472888340637021
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_07__p2_p16,1,deepseek-v2-lite__p2d1__l2__r1,3981312,31850496,5,791.107,117.9805,789.1545000000001,789.1545000000001,0.024519771772560327
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_08__p4_p32,0,deepseek-v2-lite__p2d1__l2__r0,7962624,63700992,7,1538.428,224.802,1536.563,1536.563,0.022891858499366674
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_08__p4_p32,1,deepseek-v2-lite__p2d1__l2__r1,7962624,63700992,5,1541.069,224.856,1534.64,1534.64,0.026863456234885414
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_09__p8_p64,0,deepseek-v2-lite__p2d1__l2__r0,15925248,127401984,7,3073.292,417.957,3078.523,3078.523,0.01593452132561888
deepseek-v2-lite,P2D1,L2,deepseek-v2-lite__dev_09__p8_p64,1,deepseek-v2-lite__p2d1__l2__r1,15925248,127401984,5,3075.218,416.042,3030.864,3030.864,0.02293813666853607
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_00__p1_p1,0,deepseek-v2-lite__p2d1__l3__r0,1990656,1990656,5,81.5715,74.4455,75.3255,75.3255,0.1409481760621338
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_00__p1_p1,1,deepseek-v2-lite__p2d1__l3__r1,1990656,1990656,5,90.884,73.612,75.367,75.367,0.14492430702837578
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_01__p4_p4,0,deepseek-v2-lite__p2d1__l3__r0,7962624,7962624,5,361.697,230.2425,226.34949999999998,230.2425,0.040681201648901884
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_01__p4_p4,1,deepseek-v2-lite__p2d1__l3__r1,7962624,7962624,5,363.2305,228.25799999999998,227.3715,228.25799999999998,0.06913035137376958
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_02__p8_p8,0,deepseek-v2-lite__p2d1__l3__r0,15925248,15925248,5,714.7455,421.32050000000004,416.017,421.32050000000004,0.039024338284552575
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_02__p8_p8,1,deepseek-v2-lite__p2d1__l3__r1,15925248,15925248,5,732.6625,417.83349999999996,417.06550000000004,417.83349999999996,0.04308999794211998
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_03__p16_p16,0,deepseek-v2-lite__p2d1__l3__r0,31850496,31850496,5,1423.971,808.9485,797.3879999999999,808.9485,0.030857887042463443
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_03__p16_p16,1,deepseek-v2-lite__p2d1__l3__r1,31850496,31850496,5,1421.636,812.5474999999999,790.7,812.5474999999999,0.05339120375263603
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_04__p32_p32,0,deepseek-v2-lite__p2d1__l3__r0,63700992,63700992,5,2822.623,1577.868,1545.341,1577.868,0.013609217229585878
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_04__p32_p32,1,deepseek-v2-lite__p2d1__l3__r1,63700992,63700992,5,2820.069,1570.202,1548.576,1570.202,0.02529548138032598
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_05__p64_p64,0,deepseek-v2-lite__p2d1__l3__r0,127401984,127401984,5,5581.348,3085.632,3037.88,3085.632,0.013219208638561172
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_05__p64_p64,1,deepseek-v2-lite__p2d1__l3__r1,127401984,127401984,5,5592.618,3093.216,3087.895,3093.216,0.010092873336073864
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_06__p1_p8,0,deepseek-v2-lite__p2d1__l3__r0,1990656,15925248,5,411.389,69.955,407.361,407.361,0.019963510144467254
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_06__p1_p8,1,deepseek-v2-lite__p2d1__l3__r1,1990656,15925248,5,407.416,69.204,406.123,406.123,0.009611486441537045
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_07__p2_p16,0,deepseek-v2-lite__p2d1__l3__r0,3981312,31850496,5,790.1614999999999,122.1575,786.1175,786.1175,0.022888113292362077
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_07__p2_p16,1,deepseek-v2-lite__p2d1__l3__r1,3981312,31850496,5,787.239,122.29050000000001,783.0944999999999,783.0944999999999,0.006328333863768118
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_08__p4_p32,0,deepseek-v2-lite__p2d1__l3__r0,7962624,63700992,5,1542.89,227.392,1530.56,1530.56,0.018750939161455656
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_08__p4_p32,1,deepseek-v2-lite__p2d1__l3__r1,7962624,63700992,5,1530.98,227.193,1531.71,1531.71,0.006419241708117767
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_09__p8_p64,0,deepseek-v2-lite__p2d1__l3__r0,15925248,127401984,5,3061.165,419.697,3075.383,3075.383,0.02374559776881761
deepseek-v2-lite,P2D1,L3,deepseek-v2-lite__dev_09__p8_p64,1,deepseek-v2-lite__p2d1__l3__r1,15925248,127401984,5,3075.114,420.471,3076.075,3076.075,0.012860379602386653
