parallelism,method,phase,slice_type,slice_value,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape
pp,h0_plus_dnn_residual,decode,source,mooncake,27,0.3958453617519062,0.18937236543473462,0.012736229950141616,0.013706135203514599,0.5197395556827634,0.2598697778413817,0.026342531067592795,0.34072375199366123,0.1816202142716648
pp,h0_plus_dnn_residual,total,overall,all,270,0.17966049030270395,0.0690603594311215,0.07793047647139621,0.0405254471295888,0.31858220551829874,0.15929110275914937,0.019938168933700758,0.11023236249833729,0.0541794915759426
pp,h0_plus_dnn_residual,total,model,deepseek-v2-lite,90,0.17705645474031537,0.06840396001739427,0.07517449719894881,0.041119973053823755,0.33408631419026924,0.16704315709513462,0.020761157312651927,0.11384723929867743,0.05522699814080439
pp,h0_plus_dnn_residual,total,model,qwen3-30b-a3b,90,0.1760895103163892,0.06828694176831966,0.07443200437639513,0.039598955075199595,0.3329330476778506,0.1664665238389253,0.02068104938841754,0.11353939303528202,0.0556211212264432
pp,h0_plus_dnn_residual,total,model,qwen3-8b,90,0.18583550585140726,0.07049017650765053,0.0841849278388447,0.040691430194665916,0.2887272546867764,0.1443636273433882,0.018372300100032816,0.10331045516105238,0.05217031878403795
pp,h0_plus_dnn_residual,total,policy,mb1,90,0.03977629811541096,0.029290673334494623,0.07795650993837318,0.033499474149376825,0.040282815638648536,0.020141407819324268,0.0023086921565280676,0.03515623979968774,0.02588631782674517
pp,h0_plus_dnn_residual,total,policy,mb16,90,0.3601588466850228,0.3031164401698377,0.08362357159590299,0.055994505873977814,0.6635225553859904,0.3317612776929952,0.042865481916734595,0.1942549882095886,0.1396648684911884
pp,h0_plus_dnn_residual,total,policy,mb4,90,0.1390463261076781,0.10952190083012794,0.07221134787991246,0.03208236136541175,0.2519412455302573,0.12597062276512866,0.014640332727839623,0.10128585948573549,0.06811929999207073
pp,h0_plus_dnn_residual,total,parallel_size,2,90,0.13781052883402103,0.05543225442831076,0.07918563209824324,0.04579671568716806,0.26373305244484485,0.13186652622242243,0.016819907497968557,0.0837283204338615,0.042627059749211535
pp,h0_plus_dnn_residual,total,parallel_size,4,90,0.19917783594222027,0.06855422915985261,0.07781261080667781,0.03959304263609148,0.3550976448463143,0.17754882242315714,0.02194775311973657,0.12364662610984735,0.054797620588596066
pp,h0_plus_dnn_residual,total,parallel_size,8,90,0.20199310613187052,0.08243088386416855,0.07679318650926757,0.03618658306550684,0.33691591926373715,0.16845795963186858,0.021046846183397156,0.12332214095130299,0.0646819910814685
pp,h0_plus_dnn_residual,total,source,burstgpt,243,0.16407978240782556,0.05657232122547967,0.08377779571521085,0.05956244488199807,0.29846458436382994,0.14923229218191497,0.018080394813552454,0.11465496351462899,0.051862405208427755
pp,h0_plus_dnn_residual,total,source,mooncake,27,0.31988686135660943,0.17453394433369449,0.025304603277064477,0.023900984049136903,0.4996407959085181,0.24982039795425906,0.03665813601503549,0.07042895335171193,0.06184454661257905
