candidate_id,model,alpha,strict_gate,composite_ratio,ratio_calls_histogram_wape,ratio_bytes_histogram_wape,ratio_mean_calls_histogram_tv,ratio_mean_normalized_log_payload_emd
pd48_causal_w64_d2,qwen2.5-14b-instruct,0.75,True,0.9265095407156789,0.9202436231226534,0.962453942777011,0.9120970972720146,0.9112434996910369
pd48_causal_w64_d2,qwen2.5-14b-instruct,1.0,True,0.928593234156682,0.9186179700924774,0.9696855080763299,0.9055023607248096,0.9205670977331115
pd48_causal_w64_d2,mixtral-8x7b-instruct-v0.1,0.05,True,0.9909558273164976,0.990395051545904,0.9932457732929063,0.9900084328694259,0.9901740515577541
pd48_causal_w64_d2,mixtral-8x7b-instruct-v0.1,0.1,True,0.9830539523465893,0.9820030167299031,0.9870781373413277,0.9807118131982987,0.9824228421168277
pd48_causal_w64_d2,mixtral-8x7b-instruct-v0.1,0.25,True,0.9661762821134159,0.962446030811872,0.9738134288303469,0.9581659148264737,0.9702797539849711
pd48_causal_w64_d2,mixtral-8x7b-instruct-v0.1,0.5,True,0.9585220831877672,0.9511256430060397,0.9676760538008252,0.9394275851490874,0.9758590507951163
pd48_causal_w64_d2,mixtral-8x7b-instruct-v0.1,0.75,False,0.9726791486805764,0.9616871905935364,0.9835599654284934,0.9407864886512539,1.004682950049022
pd48_causal_w64_d2,mixtral-8x7b-instruct-v0.1,1.0,False,1.0057502058551033,0.9919530117730883,1.0174744169480519,0.9602891753564731,1.0532842193428007
pd48_full_w64_d1,qwen3-8b,0.05,True,0.9889745666786223,0.9889142406796309,0.9924609339421183,0.9886324182909736,0.9858906738017661
pd48_full_w64_d1,qwen3-8b,0.1,True,0.9796410217133081,0.979324509517192,0.9856740890928729,0.9787112301618551,0.9748542580813124
pd48_full_w64_d1,qwen3-8b,0.25,True,0.9609992490171662,0.9601883889922662,0.9697531842104596,0.9574439588483904,0.9566114640175485
pd48_full_w64_d1,qwen3-8b,0.5,True,0.9568570889504587,0.9560081718338291,0.9624160044239061,0.9455855289489087,0.963418650595191
pd48_full_w64_d1,qwen3-8b,0.75,False,0.9816481381592921,0.9798867633331648,0.9794776265788353,0.960978437963787,1.0062497247613809
pd48_full_w64_d1,qwen3-8b,1.0,False,1.0290229183913682,1.0263027299369736,1.0241267150285533,0.9977054148685461,1.0679568137314
pd48_full_w64_d1,deepseek-v2-lite,0.05,True,0.9725358522165244,0.9715336416945676,0.9766968430968067,0.9708837928833892,0.9710291311913339
pd48_full_w64_d1,deepseek-v2-lite,0.1,True,0.946871476549551,0.9453122613691443,0.9542971043140605,0.9437838761559728,0.9440926643590264
pd48_full_w64_d1,deepseek-v2-lite,0.25,True,0.8830968262545795,0.8808935000291699,0.896071788765395,0.8765271385277434,0.8788948776960102
pd48_full_w64_d1,deepseek-v2-lite,0.5,True,0.8219252113408779,0.8241706189456871,0.8266707330815647,0.8128400417854641,0.8240194515507959
pd48_full_w64_d1,deepseek-v2-lite,0.75,True,0.8081038432552974,0.8203394592305364,0.800791166965574,0.7969872832665055,0.8142974635585735
pd48_full_w64_d1,deepseek-v2-lite,1.0,True,0.8408660041632658,0.8660692322369843,0.814665591195986,0.8272114621475187,0.8555177310725746
pd48_full_w64_d1,qwen3-30b-a3b,0.05,True,0.987260593629222,0.9888300796048548,0.9840410702177406,0.9886427018400824,0.9875285228542104
pd48_full_w64_d1,qwen3-30b-a3b,0.1,True,0.9750570079769578,0.9778373751604676,0.9687315943214188,0.977525732654322,0.9761333297716226
pd48_full_w64_d1,qwen3-30b-a3b,0.25,True,0.941450707761176,0.9470662099794325,0.927236057168676,0.9457585113546942,0.9457420525419015
pd48_full_w64_d1,qwen3-30b-a3b,0.5,True,0.8932878027987496,0.8994686664976859,0.8754168122176139,0.8952513861815585,0.9030143462981404
pd48_full_w64_d1,qwen3-30b-a3b,0.75,True,0.8515173105471583,0.8554263985218479,0.8366047873068323,0.8476842045586643,0.866353851801289
pd48_full_w64_d1,qwen3-30b-a3b,1.0,True,0.8181554958045777,0.8164215177573998,0.8174214997072804,0.8040806513967859,0.834698314356845
pd48_full_w64_d1,llama-3.2-3b-instruct,0.05,True,0.9875509701406603,0.9887976110275273,0.9852073251472113,0.9886593561748964,0.9875395882130062
pd48_full_w64_d1,llama-3.2-3b-instruct,0.1,True,0.9759634411470135,0.9781730505444449,0.9714969574504447,0.9776124431219103,0.9765713134712543
pd48_full_w64_d1,llama-3.2-3b-instruct,0.25,True,0.9460656960110992,0.9500745376476487,0.9362289222878974,0.9474068144296566,0.9505525096791945
pd48_full_w64_d1,llama-3.2-3b-instruct,0.5,True,0.9082099147464205,0.9114946078608736,0.8964872914800469,0.9038859023937562,0.9209718572510055
pd48_full_w64_d1,llama-3.2-3b-instruct,0.75,True,0.8835154161244176,0.8821176873823728,0.881682663671241,0.8680269450316976,0.902234368412359
pd48_full_w64_d1,llama-3.2-3b-instruct,1.0,True,0.8709749282773783,0.8601746437739369,0.8942814741351294,0.8390883194484227,0.8903552757520242
pd48_full_w64_d1,qwen2.5-14b-instruct,0.05,True,0.9850902444372311,0.9850581025181813,0.9901988433404827,0.9852335554574592,0.9798704764328016
