model_id,configuration,topology_level,pair_id,replica_id,measurement_id,payload_bytes0,payload_bytes1,repeat_count,concurrent_wave_us,solo0_us,solo1_us,matched_solo_ideal_us,concurrent_repeat_cv
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_05__p2048_p2048,0,qwen3-30b-a3b__p1d2__l3__r0,201326592,201326592,5,8808.246,4865.938,4768.645,4865.938,0.0022507516934223994
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_05__p2048_p2048,1,qwen3-30b-a3b__p1d2__l3__r1,201326592,201326592,5,8854.651,5711.743,4740.519,5711.743,0.004358908313762567
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_06__p2_p32,0,qwen3-30b-a3b__p1d2__l3__r0,196608,3145728,5,134.1285,76.4225,126.9025,126.9025,0.024907015919925824
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_06__p2_p32,1,qwen3-30b-a3b__p1d2__l3__r1,196608,3145728,5,129.6725,76.8425,126.828,126.828,0.014476958750993332
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_07__p8_p128,0,qwen3-30b-a3b__p1d2__l3__r0,786432,12582912,5,354.4445,82.5795,340.52750000000003,340.52750000000003,0.011187117994050182
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_07__p8_p128,1,qwen3-30b-a3b__p1d2__l3__r1,786432,12582912,5,354.82349999999997,87.0325,341.262,341.262,0.002240882950936677
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_08__p32_p512,0,qwen3-30b-a3b__p1d2__l3__r0,3145728,50331648,5,1231.6115,139.25150000000002,1223.1395,1223.1395,0.002519084525680372
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_08__p32_p512,1,qwen3-30b-a3b__p1d2__l3__r1,3145728,50331648,5,1233.152,148.8685,1226.5349999999999,1226.5349999999999,0.0017713586632916187
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_09__p128_p2048,0,qwen3-30b-a3b__p1d2__l3__r0,12582912,201326592,5,4753.604,356.438,4755.177,4755.177,0.0017583397867309218
qwen3-30b-a3b,P1D2,L3,qwen3-30b-a3b__ext_09__p128_p2048,1,qwen3-30b-a3b__p1d2__l3__r1,12582912,201326592,5,4746.605,404.46,4764.3,4764.3,0.004779929653982476
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_00__p2_p2,0,qwen3-30b-a3b__p2d1__l1__r0,196608,196608,5,90.367,90.99000000000001,92.148,92.148,0.039563881685255764
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_00__p2_p2,1,qwen3-30b-a3b__p2d1__l1__r1,196608,196608,5,95.2685,93.607,88.9085,93.607,0.11733515386232442
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_01__p8_p8,0,qwen3-30b-a3b__p2d1__l1__r0,786432,786432,5,98.483,98.7165,91.008,98.7165,0.026422144501039687
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_01__p8_p8,1,qwen3-30b-a3b__p2d1__l1__r1,786432,786432,5,100.678,98.265,89.856,98.265,0.08560504035403582
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_02__p32_p32,0,qwen3-30b-a3b__p2d1__l1__r0,3145728,3145728,5,193.4605,136.838,133.5135,136.838,0.01447816914126773
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_02__p32_p32,1,qwen3-30b-a3b__p2d1__l1__r1,3145728,3145728,5,193.935,137.9665,134.6,137.9665,0.0325880536046074
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_03__p128_p128,0,qwen3-30b-a3b__p2d1__l1__r0,12582912,12582912,5,605.25,361.828,353.629,361.828,0.006265899771019245
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_03__p128_p128,1,qwen3-30b-a3b__p2d1__l1__r1,12582912,12582912,5,605.522,355.791,352.971,355.791,0.01799892115901902
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_04__p512_p512,0,qwen3-30b-a3b__p2d1__l1__r0,50331648,50331648,5,2256.586,1277.986,1235.089,1277.986,0.006076620033511665
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_04__p512_p512,1,qwen3-30b-a3b__p2d1__l1__r1,50331648,50331648,5,2252.012,1267.211,1232.167,1267.211,0.007636456759842673
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_05__p2048_p2048,0,qwen3-30b-a3b__p2d1__l1__r0,201326592,201326592,5,8931.297,4730.881,4814.026,4814.026,0.011470812021071227
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_05__p2048_p2048,1,qwen3-30b-a3b__p2d1__l1__r1,201326592,201326592,5,8774.936,4886.824,4748.821,4886.824,0.011592344493108985
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_06__p2_p32,0,qwen3-30b-a3b__p2d1__l1__r0,196608,3145728,5,128.5515,84.29050000000001,126.208,126.208,0.022699038272782284
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_06__p2_p32,1,qwen3-30b-a3b__p2d1__l1__r1,196608,3145728,5,128.68,84.733,125.911,125.911,0.027769228701386588
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_07__p8_p128,0,qwen3-30b-a3b__p2d1__l1__r0,786432,12582912,5,342.8455,89.2525,339.301,339.301,0.012444164072052797
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_07__p8_p128,1,qwen3-30b-a3b__p2d1__l1__r1,786432,12582912,5,341.2145,90.0435,338.4565,338.4565,0.015178417346200465
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_08__p32_p512,0,qwen3-30b-a3b__p2d1__l1__r0,3145728,50331648,5,1220.718,142.36450000000002,1222.268,1222.268,0.010140936974458706
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_08__p32_p512,1,qwen3-30b-a3b__p2d1__l1__r1,3145728,50331648,5,1219.357,142.429,1221.6460000000002,1221.6460000000002,0.01378042425113313
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_09__p128_p2048,0,qwen3-30b-a3b__p2d1__l1__r0,12582912,201326592,5,4847.74,362.802,4852.622,4852.622,0.017912447611221093
qwen3-30b-a3b,P2D1,L1,qwen3-30b-a3b__ext_09__p128_p2048,1,qwen3-30b-a3b__p2d1__l1__r1,12582912,201326592,5,4755.488,360.971,4832.549,4832.549,0.015539606046960636
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_00__p2_p2,0,qwen3-30b-a3b__p2d1__l2__r0,196608,196608,5,88.166,87.1545,87.651,87.651,0.049959425887083166
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_00__p2_p2,1,qwen3-30b-a3b__p2d1__l2__r1,196608,196608,7,86.7775,83.7575,73.8425,83.7575,0.09957110497842153
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_01__p8_p8,0,qwen3-30b-a3b__p2d1__l2__r0,786432,786432,5,94.1275,86.799,89.434,89.434,0.05456093778511143
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_01__p8_p8,1,qwen3-30b-a3b__p2d1__l2__r1,786432,786432,7,90.5495,85.3375,79.7,85.3375,0.09291292803085402
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_02__p32_p32,0,qwen3-30b-a3b__p2d1__l2__r0,3145728,3145728,5,146.378,132.68900000000002,135.637,135.637,0.14374396089731312
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_02__p32_p32,1,qwen3-30b-a3b__p2d1__l2__r1,3145728,3145728,7,143.3755,131.916,126.3175,131.916,0.14930300160949014
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_03__p128_p128,0,qwen3-30b-a3b__p2d1__l2__r0,12582912,12582912,5,601.334,352.034,353.892,353.892,0.011352382507757797
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_03__p128_p128,1,qwen3-30b-a3b__p2d1__l2__r1,12582912,12582912,7,601.851,351.327,336.722,351.327,0.014902464564386856
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_04__p512_p512,0,qwen3-30b-a3b__p2d1__l2__r0,50331648,50331648,5,2250.232,1261.972,1230.25,1261.972,0.007059107320635739
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_04__p512_p512,1,qwen3-30b-a3b__p2d1__l2__r1,50331648,50331648,7,2254.247,1262.855,1205.371,1262.855,0.010007866390078772
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_05__p2048_p2048,0,qwen3-30b-a3b__p2d1__l2__r0,201326592,201326592,5,8887.326,4837.212,4807.809,4837.212,0.008027437668370427
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_05__p2048_p2048,1,qwen3-30b-a3b__p2d1__l2__r1,201326592,201326592,7,8853.93,4852.09,4660.263,4852.09,0.012763117331383411
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_06__p2_p32,0,qwen3-30b-a3b__p2d1__l2__r0,196608,3145728,5,126.5865,76.2735,126.3715,126.3715,0.02913721070577453
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_06__p2_p32,1,qwen3-30b-a3b__p2d1__l2__r1,196608,3145728,7,122.0005,71.7875,122.55000000000001,122.55000000000001,0.035292693434468496
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_07__p8_p128,0,qwen3-30b-a3b__p2d1__l2__r0,786432,12582912,5,343.2365,82.5155,339.836,339.836,0.019884127034460696
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_07__p8_p128,1,qwen3-30b-a3b__p2d1__l2__r1,786432,12582912,7,333.1555,81.7085,331.988,331.988,0.015594074705741338
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_08__p32_p512,0,qwen3-30b-a3b__p2d1__l2__r0,3145728,50331648,5,1221.6715,137.159,1218.866,1218.866,0.012852408297581788
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_08__p32_p512,1,qwen3-30b-a3b__p2d1__l2__r1,3145728,50331648,7,1198.77,137.503,1205.6195,1205.6195,0.011462865365376974
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_09__p128_p2048,0,qwen3-30b-a3b__p2d1__l2__r0,12582912,201326592,5,4879.355,356.796,4837.964,4837.964,0.022673733885549933
qwen3-30b-a3b,P2D1,L2,qwen3-30b-a3b__ext_09__p128_p2048,1,qwen3-30b-a3b__p2d1__l2__r1,12582912,201326592,7,4675.847,355.808,4659.397,4659.397,0.02357929506545521
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_00__p2_p2,0,qwen3-30b-a3b__p2d1__l3__r0,196608,196608,7,92.1235,89.461,90.566,90.566,0.0616384049270802
