model_id,configuration,topology_level,pair_id,replica0_us,replica1_us,official_us,relative_spread,above_threshold
mixtral-8x7b-instruct-v0.1,P1D2,L1,mixtral-8x7b-instruct-v0.1__ext_08__p32_p512,1598.852,1603.443,1603.443,0.0028632137219719656,False
mixtral-8x7b-instruct-v0.1,P1D2,L1,mixtral-8x7b-instruct-v0.1__ext_09__p128_p2048,6302.368,6299.423,6302.368,0.000467284677759315,False
mixtral-8x7b-instruct-v0.1,P1D2,L2,mixtral-8x7b-instruct-v0.1__ext_00__p2_p2,70.34450000000001,70.84649999999999,70.84649999999999,0.0070857417091879085,False
mixtral-8x7b-instruct-v0.1,P1D2,L2,mixtral-8x7b-instruct-v0.1__ext_01__p8_p8,81.382,81.49,81.49,0.0013253159896918626,False
mixtral-8x7b-instruct-v0.1,P1D2,L2,mixtral-8x7b-instruct-v0.1__ext_02__p32_p32,201.404,201.3625,201.404,0.00020605350439904368,False
mixtral-8x7b-instruct-v0.1,P1D2,L2,mixtral-8x7b-instruct-v0.1__ext_03__p128_p128,781.0195,774.3125,781.0195,0.008587493654127705,False
mixtral-8x7b-instruct-v0.1,P1D2,L2,mixtral-8x7b-instruct-v0.1__ext_04__p512_p512,2950.268,2954.672,2954.672,0.0014905207752332564,False
mixtral-8x7b-instruct-v0.1,P1D2,L2,mixtral-8x7b-instruct-v0.1__ext_05__p2048_p2048,11752.756,11785.444,11785.444,0.0027735908804114723,False
mixtral-8x7b-instruct-v0.1,P1D2,L2,mixtral-8x7b-instruct-v0.1__ext_06__p2_p32,136.215,137.067,137.067,0.006215938190811821,False
mixtral-8x7b-instruct-v0.1,P1D2,L2,mixtral-8x7b-instruct-v0.1__ext_07__p8_p128,438.52750000000003,437.9545,438.52750000000003,0.0013066455353427913,False
mixtral-8x7b-instruct-v0.1,P1D2,L2,mixtral-8x7b-instruct-v0.1__ext_08__p32_p512,1604.402,1608.751,1608.751,0.002703339422943596,False
mixtral-8x7b-instruct-v0.1,P1D2,L2,mixtral-8x7b-instruct-v0.1__ext_09__p128_p2048,6309.569,6313.986,6313.986,0.0006995580921464605,False
mixtral-8x7b-instruct-v0.1,P1D2,L3,mixtral-8x7b-instruct-v0.1__ext_00__p2_p2,70.7385,70.352,70.7385,0.00546378563300039,False
mixtral-8x7b-instruct-v0.1,P1D2,L3,mixtral-8x7b-instruct-v0.1__ext_01__p8_p8,81.6725,83.3395,83.3395,0.020002519813533817,False
mixtral-8x7b-instruct-v0.1,P1D2,L3,mixtral-8x7b-instruct-v0.1__ext_02__p32_p32,203.3705,206.19400000000002,206.19400000000002,0.013693414939329096,False
mixtral-8x7b-instruct-v0.1,P1D2,L3,mixtral-8x7b-instruct-v0.1__ext_03__p128_p128,786.192,783.1324999999999,786.192,0.003891543032745272,False
mixtral-8x7b-instruct-v0.1,P1D2,L3,mixtral-8x7b-instruct-v0.1__ext_04__p512_p512,2954.116,2957.798,2957.798,0.0012448449826525643,False
mixtral-8x7b-instruct-v0.1,P1D2,L3,mixtral-8x7b-instruct-v0.1__ext_05__p2048_p2048,11730.419,11767.021,11767.021,0.003110557888865905,False
mixtral-8x7b-instruct-v0.1,P1D2,L3,mixtral-8x7b-instruct-v0.1__ext_06__p2_p32,136.0935,136.804,136.804,0.005193561591766294,False
mixtral-8x7b-instruct-v0.1,P1D2,L3,mixtral-8x7b-instruct-v0.1__ext_07__p8_p128,437.9865,438.1615,438.1615,0.00039939611307705347,False
mixtral-8x7b-instruct-v0.1,P1D2,L3,mixtral-8x7b-instruct-v0.1__ext_08__p32_p512,1605.07,1604.118,1605.07,0.0005931205492595328,False
mixtral-8x7b-instruct-v0.1,P1D2,L3,mixtral-8x7b-instruct-v0.1__ext_09__p128_p2048,6250.123,6315.092,6315.092,0.010287894459811521,False
mixtral-8x7b-instruct-v0.1,P2D1,L1,mixtral-8x7b-instruct-v0.1__ext_00__p2_p2,70.6265,58.3405,70.6265,0.1739573672771551,False
mixtral-8x7b-instruct-v0.1,P2D1,L1,mixtral-8x7b-instruct-v0.1__ext_01__p8_p8,90.7315,84.4115,90.7315,0.06965607313887673,False
mixtral-8x7b-instruct-v0.1,P2D1,L1,mixtral-8x7b-instruct-v0.1__ext_02__p32_p32,221.9065,213.5795,221.9065,0.03752481337860765,False
mixtral-8x7b-instruct-v0.1,P2D1,L1,mixtral-8x7b-instruct-v0.1__ext_03__p128_p128,780.1245,761.2115,780.1245,0.024243566251284265,False
mixtral-8x7b-instruct-v0.1,P2D1,L1,mixtral-8x7b-instruct-v0.1__ext_04__p512_p512,2975.258,2938.947,2975.258,0.01220431975983249,False
mixtral-8x7b-instruct-v0.1,P2D1,L1,mixtral-8x7b-instruct-v0.1__ext_05__p2048_p2048,11830.984,11615.828,11830.984,0.0181858077062737,False
mixtral-8x7b-instruct-v0.1,P2D1,L1,mixtral-8x7b-instruct-v0.1__ext_06__p2_p32,136.5115,132.848,136.5115,0.02683656688264358,False
mixtral-8x7b-instruct-v0.1,P2D1,L1,mixtral-8x7b-instruct-v0.1__ext_07__p8_p128,430.028,420.07500000000005,430.028,0.023145004511334086,False
mixtral-8x7b-instruct-v0.1,P2D1,L1,mixtral-8x7b-instruct-v0.1__ext_08__p32_p512,1612.591,1568.994,1612.591,0.027035373507603593,False
mixtral-8x7b-instruct-v0.1,P2D1,L1,mixtral-8x7b-instruct-v0.1__ext_09__p128_p2048,6467.6,6177.606,6467.6,0.044837961531325465,False
mixtral-8x7b-instruct-v0.1,P2D1,L2,mixtral-8x7b-instruct-v0.1__ext_00__p2_p2,67.1325,70.2055,70.2055,0.04377149938395151,False
mixtral-8x7b-instruct-v0.1,P2D1,L2,mixtral-8x7b-instruct-v0.1__ext_01__p8_p8,79.636,81.404,81.404,0.02171883445530933,False
mixtral-8x7b-instruct-v0.1,P2D1,L2,mixtral-8x7b-instruct-v0.1__ext_02__p32_p32,204.49099999999999,151.60750000000002,204.49099999999999,0.25861040339183616,True
mixtral-8x7b-instruct-v0.1,P2D1,L2,mixtral-8x7b-instruct-v0.1__ext_03__p128_p128,778.9304999999999,772.2845,778.9304999999999,0.00853221179553241,False
mixtral-8x7b-instruct-v0.1,P2D1,L2,mixtral-8x7b-instruct-v0.1__ext_04__p512_p512,2968.556,2975.772,2975.772,0.0024249169627242593,False
mixtral-8x7b-instruct-v0.1,P2D1,L2,mixtral-8x7b-instruct-v0.1__ext_05__p2048_p2048,11872.33,11863.975,11872.33,0.0007037371771168392,False
mixtral-8x7b-instruct-v0.1,P2D1,L2,mixtral-8x7b-instruct-v0.1__ext_06__p2_p32,132.816,133.289,133.289,0.003548679936078632,False
mixtral-8x7b-instruct-v0.1,P2D1,L2,mixtral-8x7b-instruct-v0.1__ext_07__p8_p128,431.4395,433.844,433.844,0.005542314749080279,False
mixtral-8x7b-instruct-v0.1,P2D1,L2,mixtral-8x7b-instruct-v0.1__ext_08__p32_p512,1600.698,1604.662,1604.662,0.0024703021570897433,False
mixtral-8x7b-instruct-v0.1,P2D1,L2,mixtral-8x7b-instruct-v0.1__ext_09__p128_p2048,6367.108,6431.051,6431.051,0.009942853819694512,False
mixtral-8x7b-instruct-v0.1,P2D1,L3,mixtral-8x7b-instruct-v0.1__ext_00__p2_p2,66.8595,68.2055,68.2055,0.01973447889099858,False
mixtral-8x7b-instruct-v0.1,P2D1,L3,mixtral-8x7b-instruct-v0.1__ext_01__p8_p8,80.60849999999999,79.583,80.60849999999999,0.012721983413659774,False
mixtral-8x7b-instruct-v0.1,P2D1,L3,mixtral-8x7b-instruct-v0.1__ext_02__p32_p32,216.401,194.115,216.401,0.1029847366694239,False
mixtral-8x7b-instruct-v0.1,P2D1,L3,mixtral-8x7b-instruct-v0.1__ext_03__p128_p128,737.341,758.7175,758.7175,0.028174518183645383,False
mixtral-8x7b-instruct-v0.1,P2D1,L3,mixtral-8x7b-instruct-v0.1__ext_04__p512_p512,2897.419,2952.905,2952.905,0.018790309881286504,False
mixtral-8x7b-instruct-v0.1,P2D1,L3,mixtral-8x7b-instruct-v0.1__ext_05__p2048_p2048,11742.977,11793.199,11793.199,0.004258556139008572,False
mixtral-8x7b-instruct-v0.1,P2D1,L3,mixtral-8x7b-instruct-v0.1__ext_06__p2_p32,132.4985,133.495,133.495,0.007464699052398947,False
mixtral-8x7b-instruct-v0.1,P2D1,L3,mixtral-8x7b-instruct-v0.1__ext_07__p8_p128,431.581,432.0615,432.0615,0.0011121101972751712,False
mixtral-8x7b-instruct-v0.1,P2D1,L3,mixtral-8x7b-instruct-v0.1__ext_08__p32_p512,1603.338,1603.214,1603.338,7.733865223678579e-05,False
mixtral-8x7b-instruct-v0.1,P2D1,L3,mixtral-8x7b-instruct-v0.1__ext_09__p128_p2048,6316.42,6436.203,6436.203,0.01861081758919045,False
