round,stage,candidate_id,family,duration_seconds,oof_target,oof_protection,violation_score,oof_score,oof_calls_histogram_wape,oof_bytes_histogram_wape,selected
7,train,p59_r007_train_0,metric_shape_mlp,226.31562195898732,False,True,2.4498243179460917,0.12809531585826073,0.20442285329713,0.19148433346580482,False
7,train,p59_r007_train_1,metric_shape_mlp,187.95949908299372,False,True,2.6165671381834605,0.13043498957386235,0.2099177120658943,0.19248434620097019,False
7,train,p59_r007_train_2,metric_shape_mlp,167.6564804170048,False,True,2.5802656618189994,0.13091395474082504,0.20957333550534266,0.19501823618451347,False
7,train,p59_r007_train_3,metric_shape_mlp,185.89163645802182,False,True,2.579684179300154,0.12794910292501113,0.20640641395431,0.18794161702739084,False
7,blend,p59_r007_blend_0,oof_blend,0.0,False,True,2.3983010886047493,0.12474812890801416,0.19941717466116526,0.18589214468314252,False
7,blend,p59_r007_blend_1,oof_blend,0.0,False,True,2.4038237429920937,0.12360719736078113,0.19824660930132712,0.18314624109307767,False
7,blend,p59_r007_blend_2,oof_blend,0.0,False,True,2.4671079488375773,0.12479205526370594,0.2007742588608263,0.18405901975390246,False
7,blend,p59_r007_blend_3,oof_blend,0.0,False,True,2.3713614006839263,0.12301208076107478,0.1969044364313343,0.18291545604736995,False
8,train,p59_r008_train_0,metric_shape_mlp,144.62427279198891,False,True,2.940148701158552,0.1356043669165277,0.2214307001831778,0.1947325491916047,False
8,train,p59_r008_train_1,metric_shape_mlp,172.8391465000168,False,True,2.5091346529955216,0.12760501758997866,0.20475066281758758,0.18891398814180071,False
8,train,p59_r008_train_2,metric_shape_mlp,174.99796737500583,False,True,2.881435021652842,0.1349725283151363,0.22038628277368777,0.19403467278867642,False
8,train,p59_r008_train_3,metric_shape_mlp,197.51898962497944,False,True,2.4750742063152633,0.12743925846691184,0.2047229386763916,0.1886142600709727,False
8,blend,p59_r008_blend_0,oof_blend,0.0,False,True,2.4148671370133026,0.12470891492160381,0.20023057144787582,0.18454854245134922,False
8,blend,p59_r008_blend_1,oof_blend,0.0,False,True,2.401576956041558,0.12379012903606856,0.19877473632260387,0.18303318768719903,False
8,blend,p59_r008_blend_2,oof_blend,0.0,False,True,2.4322389335424615,0.12485675490020279,0.20036208892210675,0.1847713573067646,False
8,blend,p59_r008_blend_3,oof_blend,0.0,False,True,2.421522252427628,0.1237468068724402,0.19897011033161738,0.18257609568195654,False
9,train,p59_r009_train_0,metric_shape_mlp,158.96226416600985,False,True,2.5769267694399955,0.12929110777105066,0.20807275751765705,0.19065063745956343,False
9,train,p59_r009_train_1,metric_shape_mlp,234.70419154100819,False,True,2.4801817871394203,0.12681155511053635,0.20367610415574458,0.1874648522841327,False
9,train,p59_r009_train_2,metric_shape_mlp,188.4842843330116,False,True,2.557357909650396,0.12722323347489192,0.20630586152301886,0.18491021168260108,False
9,train,p59_r009_train_3,metric_shape_mlp,200.6958053749986,False,True,2.66426642568971,0.13511398649243156,0.21510604446146558,0.20315674476957757,False
9,blend,p59_r009_blend_0,oof_blend,0.0,False,True,2.429322553416471,0.12437230840037167,0.19962547422250684,0.18400958277710766,False
9,blend,p59_r009_blend_1,oof_blend,0.0,False,True,2.425486591594884,0.12348200712701066,0.19859321670994154,0.18204783507812614,False
9,blend,p59_r009_blend_2,oof_blend,0.0,False,True,2.468045736490143,0.12446271107448982,0.20074953291106415,0.18257566286512714,False
9,blend,p59_r009_blend_3,oof_blend,0.0,False,True,2.3965726589321834,0.12270530368083817,0.19724575207939785,0.18102157375788558,False
10,train,p59_r010_train_0,metric_shape_mlp,201.93540375001612,False,True,2.4440754474588786,0.12553925485791806,0.20199769206279744,0.18516725074814055,False
10,train,p59_r010_train_1,metric_shape_mlp,209.0211946250056,False,True,2.832217242734876,0.1328621521393408,0.21650366500415363,0.19148459132570772,False
10,train,p59_r010_train_2,metric_shape_mlp,147.19726258300943,False,True,2.634325066666926,0.13214559495192033,0.212592363979453,0.1953101762819932,False
10,train,p59_r010_train_3,metric_shape_mlp,146.81993612501537,False,True,2.88727973996836,0.13532548002837166,0.22141930714295766,0.19373222125891046,False
10,blend,p59_r010_blend_0,oof_blend,0.0,False,True,2.4062389100801864,0.12388388467391613,0.19933677134789135,0.1826598351682643,False
10,blend,p59_r010_blend_1,oof_blend,0.0,False,True,2.4287048098420816,0.1246873023094297,0.20079855651810694,0.18368430088232302,False
10,blend,p59_r010_blend_2,oof_blend,0.0,False,True,2.5051587457011273,0.12751314101023703,0.20530976282011204,0.18799408783693033,False
