round,candidate_id,kind,bin,target_sum,predicted_sum,signed_bias,safe_relative_signed_bias,zero_target_bin
21,p59_r021_train_1,calls,10,4737.760266255597,3754.5411757657535,-983.2190904898439,-0.207528248631059,False
21,p59_r021_train_1,calls,11,0.0,3.3822482503966707,3.3822482503966707,0.010890853321608733,True
21,p59_r021_train_1,logical_bytes,0,0.0,115079219.79745089,115079219.79745089,0.030327523174375617,True
21,p59_r021_train_1,logical_bytes,1,0.0,114708153.36643764,114708153.36643764,0.030229733792369082,True
21,p59_r021_train_1,logical_bytes,2,217142753.1385741,457664202.3225392,240521449.18396512,0.06338607297564149,False
21,p59_r021_train_1,logical_bytes,3,1680304948.9872434,1856085999.882192,175781050.89494848,0.046324644049687384,False
21,p59_r021_train_1,logical_bytes,4,29688525019.178562,14708855974.88654,-14979669044.292023,-0.504560904747382,False
21,p59_r021_train_1,logical_bytes,5,1086554615181.9458,963332010093.2872,-123222605088.65857,-0.11340672927704117,False
21,p59_r021_train_1,logical_bytes,6,19359287150266.84,17260865765387.643,-2098421384879.1973,-0.10839352547391051,False
21,p59_r021_train_1,logical_bytes,7,108272547556364.44,111811755049950.25,3539207493585.8125,0.032687948824177936,False
21,p59_r021_train_1,logical_bytes,8,162453449513508.25,165410314336667.28,2956864823159.0312,0.01820130524783448,False
21,p59_r021_train_1,logical_bytes,9,118285301917077.55,111652691142190.22,-6632610774887.328,-0.05607299188818098,False
21,p59_r021_train_1,logical_bytes,10,3794547254511.1704,2975618396090.1904,-818928858420.98,-0.21581727766004005,False
21,p59_r021_train_1,logical_bytes,11,0.0,114586070.87179974,114586070.87179974,0.030197560653796945,True
21,p59_r021_train_2,calls,0,0.0,1.4995412808078439,1.4995412808078439,0.0048285291113862455,True
21,p59_r021_train_2,calls,1,0.0,1.501205998699357,1.501205998699357,0.00483388950986563,True
21,p59_r021_train_2,calls,2,1767.1122488490726,1133.7661000777416,-633.346148771331,-0.35840742385427515,False
21,p59_r021_train_2,calls,3,5031.999230663874,2073.2138470008226,-2958.7853836630516,-0.5879940055699686,False
21,p59_r021_train_2,calls,4,24606.282118418665,10482.769148650503,-14123.512969768162,-0.5739799658395454,False
21,p59_r021_train_2,calls,5,310558.6082668006,295194.8178092006,-15363.790457599971,-0.049471468665267054,False
21,p59_r021_train_2,calls,6,1551119.6880495672,1419406.7645923893,-131712.92345717782,-0.08491473899270682,False
21,p59_r021_train_2,calls,7,2904284.94813107,3015147.4045659862,110862.45643491624,0.03817203146897039,False
21,p59_r021_train_2,calls,8,1391137.559724508,1411814.4070363522,20676.847311844118,0.014863265798055822,False
21,p59_r021_train_2,calls,9,345451.48231597856,327542.0697224295,-17909.41259354906,-0.05184349615025715,False
21,p59_r021_train_2,calls,10,4737.760266255597,3919.0372470268894,-818.7230192287079,-0.1728080302120839,False
21,p59_r021_train_2,calls,11,0.0,1.4991836066251483,1.4991836066251483,0.004827377399042184,True
21,p59_r021_train_2,logical_bytes,0,0.0,77768523.81310931,77768523.81310931,0.020494809682671294,True
21,p59_r021_train_2,logical_bytes,1,0.0,77788096.3804629,77788096.3804629,0.02049996775978585,True
21,p59_r021_train_2,logical_bytes,2,217142753.1385741,337115998.5912063,119973245.45263222,0.031617275370599565,False
21,p59_r021_train_2,logical_bytes,3,1680304948.9872434,1663230013.828321,-17074935.158922434,-0.004499860988322861,False
21,p59_r021_train_2,logical_bytes,4,29688525019.178562,15751180617.186234,-13937344401.992329,-0.4694522342551174,False
21,p59_r021_train_2,logical_bytes,5,1086554615181.9458,1089207076721.7657,2652461539.8199463,0.0024411672480685992,False
21,p59_r021_train_2,logical_bytes,6,19359287150266.84,17093515391766.934,-2265771758499.9062,-0.11703797463785622,False
21,p59_r021_train_2,logical_bytes,7,108272547556364.44,111462617193923.34,3190069637558.9062,0.029463328512688982,False
21,p59_r021_train_2,logical_bytes,8,162453449513508.25,165731722154017.5,3278272640509.25,0.020179766267361756,False
21,p59_r021_train_2,logical_bytes,9,118285301917077.55,111849899444874.22,-6435402472203.328,-0.05440576612565767,False
21,p59_r021_train_2,logical_bytes,10,3794547254511.1704,2846997315970.1694,-947549938541.001,-0.24971356923134916,False
21,p59_r021_train_2,logical_bytes,11,0.0,78019476.33052567,78019476.33052567,0.020560944718179947,True
21,p59_r021_train_3,calls,0,0.0,2.507100843727266,2.507100843727266,0.008072875061229725,True
21,p59_r021_train_3,calls,1,0.0,2.5513333451290956,2.5513333451290956,0.008215303898249208,True
21,p59_r021_train_3,calls,2,1767.1122488490726,957.269049429524,-809.8431994195486,-0.45828622372291444,False
21,p59_r021_train_3,calls,3,5031.999230663874,1898.3151324616306,-3133.6840982022436,-0.6227513070960496,False
21,p59_r021_train_3,calls,4,24606.282118418665,8901.658700350456,-15704.62341806821,-0.6382363390978415,False
21,p59_r021_train_3,calls,5,310558.6082668006,286306.89647991734,-24251.711786883243,-0.07809061201758291,False
21,p59_r021_train_3,calls,6,1551119.6880495672,1406892.8101632535,-144226.8778863137,-0.09298243004553033,False
21,p59_r021_train_3,calls,7,2904284.94813107,3043299.0820932286,139014.13396215858,0.04786518418298289,False
21,p59_r021_train_3,calls,8,1391137.559724508,1410106.56640758,18969.006683071842,0.013635608175821478,False
21,p59_r021_train_3,calls,9,345451.48231597856,324117.4280082021,-21334.054307776445,-0.06175702059446528,False
21,p59_r021_train_3,calls,10,4737.760266255597,4231.116832768038,-506.6434334875594,-0.10693733009162487,False
21,p59_r021_train_3,calls,11,0.0,2.548698620929015,2.548698620929015,0.008206820075453938,True
21,p59_r021_train_3,logical_bytes,0,0.0,90877882.51072218,90877882.51072218,0.02394959830917416,True
21,p59_r021_train_3,logical_bytes,1,0.0,93088144.66343094,93088144.66343094,0.024532082069280477,True
21,p59_r021_train_3,logical_bytes,2,217142753.1385741,520891392.763317,303748639.62474287,0.0800487170804447,False
21,p59_r021_train_3,logical_bytes,3,1680304948.9872434,1450812949.5123272,-229491999.47491622,-0.06047941535108919,False
21,p59_r021_train_3,logical_bytes,4,29688525019.178562,18567250751.494644,-11121274267.683918,-0.37459841000856925,False
21,p59_r021_train_3,logical_bytes,5,1086554615181.9458,1047306013596.6562,-39248601585.28955,-0.03612206973941875,False
21,p59_r021_train_3,logical_bytes,6,19359287150266.84,16315844199544.25,-3043442950722.59,-0.15720842028424795,False
21,p59_r021_train_3,logical_bytes,7,108272547556364.44,111705643103253.14,3433095546888.703,0.03170790402896454,False
21,p59_r021_train_3,logical_bytes,8,162453449513508.25,166828282587673.3,4374833074165.0625,0.026929764109449018,False
21,p59_r021_train_3,logical_bytes,9,118285301917077.55,111047664647785.6,-7237637269291.953,-0.061187968006082526,False
21,p59_r021_train_3,logical_bytes,10,3794547254511.1704,3126386888516.276,-668160365994.8945,-0.17608434450264074,False
21,p59_r021_train_3,logical_bytes,11,0.0,93318509.86452144,93318509.86452144,0.024592791604737343,True
21,p59_r021_blend_0,calls,0,0.0,3.306482456077214,3.306482456077214,0.010646887151286491,True
21,p59_r021_blend_0,calls,1,0.0,3.3307543226348395,3.3307543226348395,0.010725042661749024,True
21,p59_r021_blend_0,calls,2,1767.1122488490726,962.2725357606682,-804.8397130884043,-0.4554547757860881,False
21,p59_r021_blend_0,calls,3,5031.999230663874,1458.7843497628146,-3573.2148809010596,-0.710098455326998,False
21,p59_r021_blend_0,calls,4,24606.282118418665,9499.436799678928,-15106.845318739737,-0.6139426202641046,False
21,p59_r021_blend_0,calls,5,310558.6082668006,276433.7303104288,-34124.87795637181,-0.10988224782053108,False
21,p59_r021_blend_0,calls,6,1551119.6880495672,1433683.1680324946,-117436.52001707256,-0.07571080486041758,False
21,p59_r021_blend_0,calls,7,2904284.94813107,3023039.260671812,118754.3125407421,0.04088934614255445,False
21,p59_r021_blend_0,calls,8,1391137.559724508,1407898.0723340628,16760.512609554688,0.012048062747205122,False
21,p59_r021_blend_0,calls,9,345451.48231597856,329868.1878287143,-15583.29448726424,-0.04510993666256863,False
21,p59_r021_blend_0,calls,10,4737.760266255597,3865.9397508494526,-871.8205154061448,-0.18401532927185701,False
21,p59_r021_blend_0,calls,11,0.0,3.260149657378908,3.260149657378908,0.010497695348306418,True
21,p59_r021_blend_0,logical_bytes,0,0.0,124234566.38488702,124234566.38488702,0.03274028706249211,True
21,p59_r021_blend_0,logical_bytes,1,0.0,124071265.47194567,124071265.47194567,0.032697251384718636,True
21,p59_r021_blend_0,logical_bytes,2,217142753.1385741,455366888.6999227,238224135.5613486,0.06278064801489411,False
21,p59_r021_blend_0,logical_bytes,3,1680304948.9872434,2088441424.4618535,408136475.4746101,0.10755867514613096,False
21,p59_r021_blend_0,logical_bytes,4,29688525019.178562,15370187274.743565,-14318337744.434998,-0.4822852511259977,False
21,p59_r021_blend_0,logical_bytes,5,1086554615181.9458,992980634347.2666,-93573980834.6792,-0.08611990555027006,False
21,p59_r021_blend_0,logical_bytes,6,19359287150266.84,17294998448972.477,-2064288701294.3633,-0.10663040871656837,False
21,p59_r021_blend_0,logical_bytes,7,108272547556364.44,111633441909037.84,3360894352673.4062,0.03104105729962431,False
21,p59_r021_blend_0,logical_bytes,8,162453449513508.25,165215779517601.4,2762330004093.1562,0.017003824864078768,False
21,p59_r021_blend_0,logical_bytes,9,118285301917077.55,111948987667350.72,-6336314249726.828,-0.053568060841310806,False
21,p59_r021_blend_0,logical_bytes,10,3794547254511.1704,2987469383561.7656,-807077870949.4048,-0.21269411521754153,False
21,p59_r021_blend_0,logical_bytes,11,0.0,123817708.75545295,123817708.75545295,0.03263043004886855,True
21,p59_r021_blend_1,calls,0,0.0,2.7356374432063353,2.7356374432063353,0.008808763854506173,True
21,p59_r021_blend_1,calls,1,0.0,2.75231766945212,2.75231766945212,0.008862474251841078,True
21,p59_r021_blend_1,calls,2,1767.1122488490726,1023.9563424716475,-743.155906377425,-0.42054821750086646,False
21,p59_r021_blend_1,calls,3,5031.999230663874,1673.3661646067949,-3358.6330660570793,-0.6674550038859949,False
21,p59_r021_blend_1,calls,4,24606.282118418665,9851.662345120927,-14754.619773297738,-0.5996281641529823,False
21,p59_r021_blend_1,calls,5,310558.6082668006,282789.7144045223,-27768.89386227826,-0.08941595281243027,False
21,p59_r021_blend_1,calls,6,1551119.6880495672,1428895.8439417705,-122223.84410779667,-0.07879717152032624,False
21,p59_r021_blend_1,calls,7,2904284.94813107,3020360.9302778835,116075.98214681353,0.03996714655065418,False
21,p59_r021_blend_1,calls,8,1391137.559724508,1409141.9475172479,18004.387792739784,0.012942205223978898,False
21,p59_r021_blend_1,calls,9,345451.48231597856,329089.46736086067,-16362.014955117891,-0.047364147478608405,False
21,p59_r021_blend_1,calls,10,4737.760266255597,3883.6682330033987,-854.0920332521987,-0.18027337502393612,False
21,p59_r021_blend_1,calls,11,0.0,2.705457400146344,2.705457400146344,0.00871158399132858,True
21,p59_r021_blend_1,logical_bytes,0,0.0,109463143.44713794,109463143.44713794,0.028847484589104015,True
21,p59_r021_blend_1,logical_bytes,1,0.0,109352931.17546846,109352931.17546846,0.028818439682221263,True
21,p59_r021_blend_1,logical_bytes,2,217142753.1385741,419199474.0810598,202056720.94248572,0.053249230379795474,False
21,p59_r021_blend_1,logical_bytes,3,1680304948.9872434,1956404013.5664208,276099064.5791774,0.0727620572522678,False
21,p59_r021_blend_1,logical_bytes,4,29688525019.178562,15568269841.639944,-14120255177.538618,-0.47561322660580274,False
21,p59_r021_blend_1,logical_bytes,5,1086554615181.9458,1025769781302.303,-60784833879.64282,-0.05594273222010499,False
21,p59_r021_blend_1,logical_bytes,6,19359287150266.84,17227838874745.191,-2131448275521.6484,-0.11009952272402083,False
21,p59_r021_blend_1,logical_bytes,7,108272547556364.44,111578470256127.34,3305922699762.9062,0.030533341778458768,False
21,p59_r021_blend_1,logical_bytes,8,162453449513508.25,165387313065630.47,2933863552122.2188,0.01805971840492229,False
21,p59_r021_blend_1,logical_bytes,9,118285301917077.55,111913633699500.25,-6371668217577.297,-0.05386694808492839,False
21,p59_r021_blend_1,logical_bytes,10,3794547254511.1704,2940646073204.212,-853901181306.9585,-0.2250337455388895,False
21,p59_r021_blend_1,logical_bytes,11,0.0,109240086.32658175,109240086.32658175,0.028788700996333887,True
21,p59_r021_blend_2,calls,0,0.0,2.1412495513387144,2.1412495513387144,0.006894832390217208,True
21,p59_r021_blend_2,calls,1,0.0,2.150266499478998,2.150266499478998,0.006923867000433316,True
21,p59_r021_blend_2,calls,2,1767.1122488490726,1080.8873387119902,-686.2249101370824,-0.388331250934412,False
21,p59_r021_blend_2,calls,3,5031.999230663874,1877.922017789325,-3154.0772128745493,-0.6268039934613484,False
21,p59_r021_blend_2,calls,4,24606.282118418665,10180.613206707718,-14425.668911710947,-0.5862595918508481,False
21,p59_r021_blend_2,calls,5,310558.6082668006,289040.1480813705,-21518.46018543007,-0.06928953058336604,False
21,p59_r021_blend_2,calls,6,1551119.6880495672,1424141.307155557,-126978.38089401019,-0.08186240035008344,False
21,p59_r021_blend_2,calls,7,2904284.94813107,3017729.0538490145,113444.10571794445,0.03906094193372679,False
21,p59_r021_blend_2,calls,8,1391137.559724508,1410447.9471915094,19310.387467001332,0.013881005032187786,False
21,p59_r021_blend_2,calls,9,345451.48231597856,328313.078494876,-17138.403821102576,-0.049611608860969866,False
21,p59_r021_blend_2,calls,10,4737.760266255597,3901.3746069181498,-836.3856593374476,-0.17653608716645128,False
21,p59_r021_blend_2,calls,11,0.0,2.1265414949162715,2.1265414949162715,0.00684747238785074,True
21,p59_r021_blend_2,logical_bytes,0,0.0,94125345.34360455,94125345.34360455,0.024805421840959567,True
21,p59_r021_blend_2,logical_bytes,1,0.0,94075362.04756394,94075362.04756394,0.02479224944048908,True
21,p59_r021_blend_2,logical_bytes,2,217142753.1385741,379978598.43131226,162835845.29273817,0.04291311568175882,False
21,p59_r021_blend_2,logical_bytes,3,1680304948.9872434,1815929994.4079762,135625045.42073274,0.035742088930239065,False
21,p59_r021_blend_2,logical_bytes,4,29688525019.178562,15700890521.689611,-13987634497.48895,-0.47114615793317605,False
21,p59_r021_blend_2,logical_bytes,5,1086554615181.9458,1057822248776.2681,-28732366405.677734,-0.026443554704211936,False
21,p59_r021_blend_2,logical_bytes,6,19359287150266.84,17160791827477.58,-2198495322789.2598,-0.11356282417449222,False
21,p59_r021_blend_2,logical_bytes,7,108272547556364.44,111521514574178.55,3248967017814.1094,0.030007301861284502,False
21,p59_r021_blend_2,logical_bytes,8,162453449513508.25,165559219822648.28,3105770309140.0312,0.01911790927456903,False
21,p59_r021_blend_2,logical_bytes,9,118285301917077.55,111880593890179.06,-6404708026898.484,-0.0541462711181853,False
21,p59_r021_blend_2,logical_bytes,10,3794547254511.1704,2893822199320.396,-900725055190.7744,-0.23737352436972342,False
21,p59_r021_blend_2,logical_bytes,11,0.0,94117597.9531605,94117597.9531605,0.02480338012427391,True
21,p59_r021_blend_3,calls,0,0.0,2.728646888124541,2.728646888124541,0.008786254238299403,True
21,p59_r021_blend_3,calls,1,0.0,2.744895224414968,2.744895224414968,0.008838573948196055,True
21,p59_r021_blend_3,calls,2,1767.1122488490726,974.7040055950127,-792.4082432540598,-0.44841986906613235,False
21,p59_r021_blend_3,calls,3,5031.999230663874,1688.9402602875475,-3343.0589703763267,-0.66435999234747,False
21,p59_r021_blend_3,calls,4,24606.282118418665,9758.32192610646,-14847.960192312205,-0.6034215214170038,False
21,p59_r021_blend_3,calls,5,310558.6082668006,282767.4993264268,-27791.108940373757,-0.08948748545555833,False
21,p59_r021_blend_3,calls,6,1551119.6880495672,1429474.5869775796,-121645.10107198753,-0.07842405844577241,False
21,p59_r021_blend_3,calls,7,2904284.94813107,3020099.3909797133,115814.44284864329,0.03987709364508837,False
21,p59_r021_blend_3,calls,8,1391137.559724508,1407956.3708793875,16818.811154879397,0.012089969850436708,False
21,p59_r021_blend_3,calls,9,345451.48231597856,330172.57739694277,-15278.904919035791,-0.04422880115205422,False
21,p59_r021_blend_3,calls,10,4737.760266255597,3818.1863937985286,-919.5738724570688,-0.1940946398252095,False
21,p59_r021_blend_3,calls,11,0.0,2.698312049970956,2.698312049970956,0.008688575934281746,True
21,p59_r021_blend_3,logical_bytes,0,0.0,110790159.47428529,110790159.47428529,0.029197201152936426,True
21,p59_r021_blend_3,logical_bytes,1,0.0,110684229.66621767,110684229.66621767,0.029169284829601228,True
21,p59_r021_blend_3,logical_bytes,2,217142753.1385741,414189411.1590229,197046658.02044883,0.05192889818045848,False
21,p59_r021_blend_3,logical_bytes,3,1680304948.9872434,1899525626.0255265,219220677.0382831,0.057772551594307144,False
21,p59_r021_blend_3,logical_bytes,4,29688525019.178562,15195519179.765709,-14493005839.412853,-0.4881686048751321,False
21,p59_r021_blend_3,logical_bytes,5,1086554615181.9458,1021941213667.258,-64613401514.687744,-0.05946631730414039,False
21,p59_r021_blend_3,logical_bytes,6,19359287150266.84,17245395875032.514,-2113891275234.3262,-0.10919261948161088,False
21,p59_r021_blend_3,logical_bytes,7,108272547556364.44,111606327746152.42,3333780189787.9844,0.03079063220575361,False
21,p59_r021_blend_3,logical_bytes,8,162453449513508.25,165347539559868.2,2894090046359.9375,0.017814888234301787,False
21,p59_r021_blend_3,logical_bytes,9,118285301917077.55,111926167220640.08,-6359134696437.469,-0.05376098799574829,False
21,p59_r021_blend_3,logical_bytes,10,3794547254511.1704,2926730840218.7695,-867816414292.4009,-0.22870091109306706,False
21,p59_r021_blend_3,logical_bytes,11,0.0,110515814.68684529,110515814.68684529,0.029124901410954335,True
22,p59_r022_train_0,calls,0,0.0,2.2514351565380224,2.2514351565380224,0.007249630493590494,True
22,p59_r022_train_0,calls,1,0.0,2.258253475349587,2.258253475349587,0.007271585508296469,True
22,p59_r022_train_0,calls,2,1767.1122488490726,755.86073122173,-1011.2515176273425,-0.5722621855436602,False
22,p59_r022_train_0,calls,3,5031.999230663874,1695.5580741715416,-3336.4411564923325,-0.663044846302998,False
22,p59_r022_train_0,calls,4,24606.282118418665,10356.95585576434,-14249.326262654326,-0.5790930216145171,False
22,p59_r022_train_0,calls,5,310558.6082668006,276032.2354326347,-34526.37283416587,-0.11117506298361661,False
22,p59_r022_train_0,calls,6,1551119.6880495672,1432848.893477318,-118270.79457224905,-0.07624865797491549,False
22,p59_r022_train_0,calls,7,2904284.94813107,3009659.8464854015,105374.8983543315,0.0362825618822771,False
22,p59_r022_train_0,calls,8,1391137.559724508,1420675.534067174,29537.974342665868,0.021232964444231797,False
22,p59_r022_train_0,calls,9,345451.48231597856,330844.41915051144,-14607.063165467116,-0.04228397883123363,False
22,p59_r022_train_0,calls,10,4737.760266255597,3842.6955230901613,-895.0647431654361,-0.1889214930397553,False
22,p59_r022_train_0,calls,11,0.0,2.2415140809216934,2.2415140809216934,0.007217684589171042,True
22,p59_r022_train_0,logical_bytes,0,0.0,109319125.91340443,109319125.91340443,0.028809530776943083,True
22,p59_r022_train_0,logical_bytes,1,0.0,109633955.59738699,109633955.59738699,0.02889249974869808,True
22,p59_r022_train_0,logical_bytes,2,217142753.1385741,367717156.87798357,150574403.73940948,0.03968178379130691,False
22,p59_r022_train_0,logical_bytes,3,1680304948.9872434,2037924223.851521,357619274.8642776,0.09424557157355723,False
22,p59_r022_train_0,logical_bytes,4,29688525019.178562,14423003032.169743,-15265521987.00882,-0.5141893030100825,False
22,p59_r022_train_0,logical_bytes,5,1086554615181.9458,974369219346.1133,-112185395835.83252,-0.10324874080724128,False
22,p59_r022_train_0,logical_bytes,6,19359287150266.84,17449308199481.648,-1909978950785.1914,-0.09865957025999612,False
22,p59_r022_train_0,logical_bytes,7,108272547556364.44,111377827867758.52,3105280311394.078,0.028680218406956146,False
22,p59_r022_train_0,logical_bytes,8,162453449513508.25,166002212515370.75,3548763001862.5,0.021844799310139704,False
22,p59_r022_train_0,logical_bytes,9,118285301917077.55,111248875814234.06,-7036426102843.484,-0.05948690148989334,False
22,p59_r022_train_0,logical_bytes,10,3794547254511.1704,3022192959348.6846,-772354295162.4858,-0.20354320116695548,False
22,p59_r022_train_0,logical_bytes,11,0.0,109506965.81830959,109506965.81830959,0.02885903336376206,True
22,p59_r022_train_1,calls,0,0.0,1.1959409670776922,1.1959409670776922,0.0038509348485045386,True
22,p59_r022_train_1,calls,1,0.0,1.1959829401257975,1.1959829401257975,0.003851070001892621,True
22,p59_r022_train_1,calls,2,1767.1122488490726,1117.942409978755,-649.1698388703176,-0.3673619710876457,False
22,p59_r022_train_1,calls,3,5031.999230663874,2557.2919505820146,-2474.7072800818596,-0.49179404976883717,False
22,p59_r022_train_1,calls,4,24606.282118418665,11670.895353504347,-12935.386764914318,-0.52569448333,False
22,p59_r022_train_1,calls,5,310558.6082668006,324398.78224401595,13840.173977215367,0.04456541731190812,False
22,p59_r022_train_1,calls,6,1551119.6880495672,1376747.1465038687,-174372.54154569842,-0.11241720602809228,False
22,p59_r022_train_1,calls,7,2904284.94813107,3037241.386299505,132956.4381684349,0.0457794054450454,False
22,p59_r022_train_1,calls,8,1391137.559724508,1398746.3182877116,7608.758563203504,0.005469450889321322,False
22,p59_r022_train_1,calls,9,345451.48231597856,330284.4874318518,-15166.994884126761,-0.04390484817851721,False
22,p59_r022_train_1,calls,10,4737.760266255597,3950.9118209507187,-786.8484453048786,-0.16608025756582867,False
22,p59_r022_train_1,calls,11,0.0,1.1957741243168707,1.1957741243168707,0.0038503976141262917,True
22,p59_r022_train_1,logical_bytes,0,0.0,73524754.1078809,73524754.1078809,0.0193764233718451,True
22,p59_r022_train_1,logical_bytes,1,0.0,73523815.988053,73523815.988053,0.01937617614344999,True
22,p59_r022_train_1,logical_bytes,2,217142753.1385741,268468177.2653166,51325424.12674251,0.013526099606672172,False
22,p59_r022_train_1,logical_bytes,3,1680304948.9872434,1632094752.7144222,-48210196.27282119,-0.012705124759088507,False
22,p59_r022_train_1,logical_bytes,4,29688525019.178562,17278921729.192036,-12409603289.986526,-0.4179932577307231,False
22,p59_r022_train_1,logical_bytes,5,1086554615181.9458,1231546789441.6387,144992174259.69287,0.13344214108870509,False
22,p59_r022_train_1,logical_bytes,6,19359287150266.84,16340187985210.344,-3019099165056.496,-0.15595094703757634,False
22,p59_r022_train_1,logical_bytes,7,108272547556364.44,112833318602614.0,4560771046249.5625,0.04212306026950479,False
22,p59_r022_train_1,logical_bytes,8,162453449513508.25,165303700939232.88,2850251425724.625,0.017545034803878524,False
22,p59_r022_train_1,logical_bytes,9,118285301917077.55,111343316062714.34,-6941985854363.203,-0.05868849080868726,False
22,p59_r022_train_1,logical_bytes,10,3794547254511.1704,3020473237139.0273,-774074017372.1431,-0.2039964099674554,False
22,p59_r022_train_1,logical_bytes,11,0.0,73530418.53435257,73530418.53435257,0.019377916152430435,True
22,p59_r022_train_2,calls,0,0.0,1.6672993749756604,1.6672993749756604,0.0053687108667852,True
22,p59_r022_train_2,calls,1,0.0,1.6638423370298436,1.6638423370298436,0.005357579190335752,True
22,p59_r022_train_2,calls,2,1767.1122488490726,885.7059538236804,-881.4062950253922,-0.4987834222752152,False
22,p59_r022_train_2,calls,3,5031.999230663874,2405.1887041353484,-2626.8105265285258,-0.522021249630034,False
22,p59_r022_train_2,calls,4,24606.282118418665,9196.776744630833,-15409.505373787832,-0.6262427334462396,False
22,p59_r022_train_2,calls,5,310558.6082668006,284675.44577020063,-25883.16249659995,-0.08334389003432084,False
22,p59_r022_train_2,calls,6,1551119.6880495672,1426663.4874473866,-124456.20060218056,-0.08023636187525683,False
22,p59_r022_train_2,calls,7,2904284.94813107,3025445.1128274365,121160.16469636653,0.04171772634580296,False
22,p59_r022_train_2,calls,8,1391137.559724508,1405586.9073487474,14449.347624239279,0.010386713753239999,False
22,p59_r022_train_2,calls,9,345451.48231597856,327454.8945159629,-17996.587800015637,-0.052095847669729974,False
22,p59_r022_train_2,calls,10,4737.760266255597,4400.247874763126,-337.5123914924716,-0.07123880747964025,False
22,p59_r022_train_2,calls,11,0.0,1.6516712013229178,1.6516712013229178,0.005318388083140715,True
22,p59_r022_train_2,logical_bytes,0,0.0,76406846.00196068,76406846.00196068,0.02013595848915149,True
22,p59_r022_train_2,logical_bytes,1,0.0,75472181.96679614,75472181.96679614,0.01988964082001366,True
22,p59_r022_train_2,logical_bytes,2,217142753.1385741,349533174.13278913,132390420.99421504,0.03488964878137224,False
22,p59_r022_train_2,logical_bytes,3,1680304948.9872434,1565291052.6429768,-115013896.34426665,-0.030310308089464874,False
22,p59_r022_train_2,logical_bytes,4,29688525019.178562,17148808716.475367,-12539716302.703196,-0.42237586052532533,False
22,p59_r022_train_2,logical_bytes,5,1086554615181.9458,985265449091.9243,-101289166090.02148,-0.0932205014591562,False
22,p59_r022_train_2,logical_bytes,6,19359287150266.84,16893152616895.986,-2466134533370.8535,-0.12738767260533462,False
22,p59_r022_train_2,logical_bytes,7,108272547556364.44,111933060149759.06,3660512593394.625,0.03380831684494205,False
22,p59_r022_train_2,logical_bytes,8,162453449513508.25,165789165884540.44,3335716371032.1875,0.02053336744169792,False
22,p59_r022_train_2,logical_bytes,9,118285301917077.55,111566924819308.0,-6718377097769.547,-0.05679807202486901,False
22,p59_r022_train_2,logical_bytes,10,3794547254511.1704,2905083442086.3247,-889463812424.8457,-0.2344057809182377,False
22,p59_r022_train_2,logical_bytes,11,0.0,75806347.0686606,75806347.0686606,0.019977705371447878,True
22,p59_r022_train_3,calls,0,0.0,1.1792352039841756,1.1792352039841756,0.0037971422224145714,True
22,p59_r022_train_3,calls,1,0.0,1.1793511877935368,1.1793511877935368,0.0037975156907592697,True
22,p59_r022_train_3,calls,2,1767.1122488490726,1217.32736490403,-549.7848839450426,-0.31112052123633893,False
22,p59_r022_train_3,calls,3,5031.999230663874,3378.397262875692,-1653.6019677881823,-0.32861729344303214,False
22,p59_r022_train_3,calls,4,24606.282118418665,12405.419501369246,-12200.862617049419,-0.4958434012230009,False
22,p59_r022_train_3,calls,5,310558.6082668006,324866.3714150542,14307.763148253609,0.046071056371948395,False
22,p59_r022_train_3,calls,6,1551119.6880495672,1375668.3087934956,-175451.37925607152,-0.11311272792668263,False
22,p59_r022_train_3,calls,7,2904284.94813107,3038295.318368698,134010.370237628,0.04614229410370519,False
22,p59_r022_train_3,calls,8,1391137.559724508,1401764.6886344082,10627.128909900086,0.007639164679016081,False
22,p59_r022_train_3,calls,9,345451.48231597856,325276.2047403751,-20175.277575603453,-0.058402637152818675,False
22,p59_r022_train_3,calls,10,4737.760266255597,3843.180217233979,-894.5800490216184,-0.18881918855059196,False
22,p59_r022_train_3,calls,11,0.0,1.1751151946335363,1.1751151946335363,0.0037838757753061412,True
22,p59_r022_train_3,logical_bytes,0,0.0,71301805.9783904,71301805.9783904,0.01879059639951059,True
22,p59_r022_train_3,logical_bytes,1,0.0,72153245.41347972,72153245.41347972,0.01901498138617193,True
22,p59_r022_train_3,logical_bytes,2,217142753.1385741,274739586.19183636,57596833.05326226,0.0151788419513785,False
22,p59_r022_train_3,logical_bytes,3,1680304948.9872434,1908325482.0084307,228020533.0211873,0.060091630892224024,False
22,p59_r022_train_3,logical_bytes,4,29688525019.178562,20627150354.282505,-9061374664.896057,-0.30521471373341985,False
22,p59_r022_train_3,logical_bytes,5,1086554615181.9458,1278484068583.1094,191929453401.16357,0.176640410633224,False
22,p59_r022_train_3,logical_bytes,6,19359287150266.84,16244818595028.727,-3114468555238.1133,-0.16087723329188724,False
22,p59_r022_train_3,logical_bytes,7,108272547556364.44,112807254936667.22,4534707380302.781,0.04188233751442956,False
22,p59_r022_train_3,logical_bytes,8,162453449513508.25,165857686956515.28,3404237443007.0312,0.02095515640450567,False
22,p59_r022_train_3,logical_bytes,9,118285301917077.55,111016125688708.34,-7269176228369.203,-0.06145460264763216,False
